col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 1st District,,,Judge Of The Municipal Court,,All
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,All
Mark F Squilla,83,0,0,708,0,All
Daniel Orsino,,327,0,43,0,All
Write-In,,,0,0,0,All
David H Conroy,,,,27,0,All
Write-In,,,,,0,All
Total,791,370,0,778,0,All
,Judge Of The Municipal Court,,District Council 1st District,,,7
,David H Conroy,Write-In,Mark F Squilla,Daniel Orsino,Write-In,7
David H Conroy,2,0,53,8,0,7
Write-In,,0,0,0,0,7
Mark F Squilla,,,8,0,0,7
Daniel Orsino,,,,44,0,7
Write-In,,,,,0,7
Total,63,0,61,52,0,7
,District Council 1st District,,,Judge Of The Municipal Court,,8
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,8
Mark F Squilla,4,0,0,58,0,8
Daniel Orsino,,16,0,2,0,8
Write-In,,,0,0,0,8
David H Conroy,,,,0,0,8
Write-In,,,,,0,8
Total,62,18,0,60,0,8
,Judge Of The Municipal Court,,District Council 1st District,,,9
,David H Conroy,Write-In,Mark F Squilla,Daniel Orsino,Write-In,9
David H Conroy,0,0,24,4,0,9
Write-In,,0,0,0,0,9
Mark F Squilla,,,0,0,0,9
Daniel Orsino,,,,8,0,9
Write-In,,,,,0,9
Total,28,0,24,12,0,9
,Judge Of The Municipal Court,,District Council 1st District,,,10
,David H Conroy,Write-In,Mark F Squilla,Daniel Orsino,Write-In,10
David H Conroy,0,0,40,4,0,10
Write-In,,0,0,0,0,10
Mark F Squilla,,,0,0,0,10
Daniel Orsino,,,,5,0,10
Write-In,,,,,0,10
Total,44,0,40,9,0,10
,District Council 1st District,,,Judge Of The Municipal Court,,11
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,11
Mark F Squilla,2,0,0,61,0,11
Daniel Orsino,,14,0,0,0,11
Write-In,,,0,0,0,11
David H Conroy,,,,1,0,11
Write-In,,,,,0,11
Total,63,14,0,62,0,11
,Judge Of The Municipal Court,,District Council 1st District,,,13
,David H Conroy,Write-In,Mark F Squilla,Daniel Orsino,Write-In,13
David H Conroy,5,0,65,0,0,13
Write-In,,0,0,0,0,13
Mark F Squilla,,,0,0,0,13
Daniel Orsino,,,,15,0,13
Write-In,,,,,0,13
Total,70,0,65,15,0,13
,Judge Of The Municipal Court,,District Council 1st District,,,14
,David H Conroy,Write-In,Mark F Squilla,Daniel Orsino,Write-In,14
David H Conroy,0,0,19,1,0,14
Write-In,,0,0,0,0,14
Mark F Squilla,,,0,0,0,14
Daniel Orsino,,,,11,0,14
Write-In,,,,,0,14
Total,20,0,19,12,0,14
,District Council 1st District,,,Judge Of The Municipal Court,,16
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,16
Mark F Squilla,7,0,0,42,0,16
Daniel Orsino,,3,0,3,0,16
Write-In,,,0,0,0,16
David H Conroy,,,,2,0,16
Write-In,,,,,0,16
Total,49,6,0,47,0,16
,Judge Of The Municipal Court,,District Council 1st District,,,17
,David H Conroy,Write-In,Mark F Squilla,Daniel Orsino,Write-In,17
David H Conroy,1,0,73,4,0,17
Write-In,,0,0,0,0,17
Mark F Squilla,,,2,0,0,17
Daniel Orsino,,,,12,0,17
Write-In,,,,,0,17
Total,78,0,75,16,0,17
,Judge Of The Municipal Court,,District Council 1st District,,,18
,David H Conroy,Write-In,Mark F Squilla,Daniel Orsino,Write-In,18
David H Conroy,1,0,33,1,0,18
Write-In,,0,0,0,0,18
Mark F Squilla,,,2,0,0,18
Daniel Orsino,,,,10,0,18
Write-In,,,,,0,18
Total,35,0,35,11,0,18
,District Council 1st District,,,Judge Of The Municipal Court,,19
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,19
Mark F Squilla,4,0,0,42,0,19
Daniel Orsino,,8,0,1,0,19
Write-In,,,0,0,0,19
David H Conroy,,,,2,0,19
Write-In,,,,,0,19
Total,46,9,0,45,0,19
,Judge Of The Municipal Court,,District Council 1st District,,,21
,David H Conroy,Write-In,Mark F Squilla,Daniel Orsino,Write-In,21
David H Conroy,1,0,40,1,0,21
Write-In,,0,0,0,0,21
Mark F Squilla,,,1,0,0,21
Daniel Orsino,,,,9,0,21
Write-In,,,,,0,21
Total,42,0,41,10,0,21
,District Council 1st District,,,Judge Of The Municipal Court,,22
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,22
Mark F Squilla,23,0,0,71,0,22
Daniel Orsino,,71,0,7,0,22
Write-In,,,0,0,0,22
David H Conroy,,,,4,0,22
Write-In,,,,,0,22
Total,94,78,0,82,0,22
,District Council 1st District,,,Judge Of The Municipal Court,,24
,Mark F Squilla,Daniel Orsino,Write-In,David H Conroy,Write-In,24
Mark F Squilla,30,0,0,87,0,24
Daniel Orsino,,101,0,7,0,24
Write-In,,,0,0,0,24
David H Conroy,,,,8,0,24
Write-In,,,,,0,24
Total,117,108,0,102,0,24
