col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Council At Large,,,,,,,,,,,,,,,,,,All
,Isaiah Thomas,Helen Gym,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Matt Wolfe,Al Taubenberger,Bill Heeney,Maj Toure,Joe Cox,Sherrie Cohen,Clarc King,Write-In,Steve Cherniavsky,All
Isaiah Thomas,34,"2,017","2,011","1,995","1,983",198,151,66,13,5,11,3,20,10,13,6,6,0,All
Helen Gym,,8,"1,929","1,964","1,915",164,132,48,3,7,9,2,11,15,12,5,5,1,All
Derek S Green,,,15,"1,910","1,955",108,71,50,11,7,12,0,13,8,9,6,6,1,All
Allan Domb,,,,18,"1,890",110,83,39,8,6,5,1,6,4,7,2,3,0,All
Katherine Gilmore Richardson,,,,,6,107,65,27,10,4,7,0,15,10,12,8,5,0,All
Kendra Brooks,,,,,,13,242,35,3,2,5,2,14,24,22,7,2,4,All
Nicolas O'Rourke,,,,,,,1,20,3,2,1,2,9,16,14,5,0,3,All
David Oh,,,,,,,,6,40,42,43,40,5,5,9,1,2,0,All
Dan Tinney,,,,,,,,,2,37,37,36,1,1,0,1,0,0,All
Matt Wolfe,,,,,,,,,,3,39,38,3,1,1,2,1,0,All
Al Taubenberger,,,,,,,,,,,0,38,1,1,1,0,0,0,All
Bill Heeney,,,,,,,,,,,,0,1,0,1,0,0,0,All
Maj Toure,,,,,,,,,,,,,4,4,4,4,1,1,All
Joe Cox,,,,,,,,,,,,,,0,7,7,0,3,All
Sherrie Cohen,,,,,,,,,,,,,,,0,3,0,3,All
Clarc King,,,,,,,,,,,,,,,,0,0,1,All
Write-In,,,,,,,,,,,,,,,,,3,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,All
Total,"2,209","2,100","2,073","2,057","2,036",329,253,136,56,54,53,41,35,31,31,16,12,5,All
,Council At Large,,,,,,,,,,,,,,,,,,1
,Isaiah Thomas,Derek S Green,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,Joe Cox,Sherrie Cohen,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,1
Isaiah Thomas,1,95,90,90,91,7,4,3,2,1,1,0,1,0,1,1,0,0,1
Derek S Green,,0,89,89,91,7,4,3,1,1,1,0,2,0,0,0,0,0,1
Allan Domb,,,1,89,87,4,2,2,1,1,0,0,0,1,0,0,0,0,1
Helen Gym,,,,0,87,3,2,0,1,0,0,0,1,0,1,1,0,0,1
Katherine Gilmore Richardson,,,,,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
Kendra Brooks,,,,,,3,8,2,0,1,0,0,2,1,0,0,0,0,1
Nicolas O'Rourke,,,,,,,0,1,0,0,0,0,2,1,0,0,0,0,1
David Oh,,,,,,,,0,4,3,2,2,0,1,0,0,0,0,1
Matt Wolfe,,,,,,,,,1,3,2,2,0,1,1,1,0,0,1
Al Taubenberger,,,,,,,,,,0,2,2,0,1,0,0,0,0,1
Dan Tinney,,,,,,,,,,,0,2,0,0,0,0,0,0,1
Bill Heeney,,,,,,,,,,,,0,0,0,0,0,0,0,1
Joe Cox,,,,,,,,,,,,,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,0,0,0,0,0,1
Clarc King,,,,,,,,,,,,,,,0,1,0,0,1
Maj Toure,,,,,,,,,,,,,,,,0,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,0,1
Total,98,96,93,91,91,14,8,6,6,4,3,2,2,2,1,1,0,0,1
,Council At Large,,,,,,,,,,,,,,,,,,2
,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Helen Gym,David Oh,Clarc King,Kendra Brooks,Matt Wolfe,Sherrie Cohen,Dan Tinney,Joe Cox,Maj Toure,Steve Cherniavsky,Al Taubenberger,Bill Heeney,Nicolas O'Rourke,Write-In,2
Isaiah Thomas,8,124,124,126,124,2,1,0,0,2,0,0,0,0,0,0,0,0,2
Allan Domb,,2,124,125,125,2,0,0,1,1,0,0,1,0,0,0,0,0,2
Derek S Green,,,1,125,123,1,2,0,1,1,0,1,0,1,0,0,0,0,2
Katherine Gilmore Richardson,,,,1,123,2,2,0,1,2,0,1,0,0,0,0,0,0,2
Helen Gym,,,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
David Oh,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Clarc King,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,2
Kendra Brooks,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,2
Matt Wolfe,,,,,,,,,1,0,0,0,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Dan Tinney,,,,,,,,,,,1,0,0,0,0,0,0,0,2
Joe Cox,,,,,,,,,,,,0,0,0,0,0,0,0,2
Maj Toure,,,,,,,,,,,,,0,0,0,0,0,0,2
Steve Cherniavsky,,,,,,,,,,,,,,0,0,0,0,0,2
Al Taubenberger,,,,,,,,,,,,,,,0,0,0,0,2
Bill Heeney,,,,,,,,,,,,,,,,0,0,0,2
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,0,2
Total,138,132,130,130,128,3,2,2,2,2,1,1,1,1,0,0,0,0,2
,Council At Large,,,,,,,,,,,,,,,,,,3
,Derek S Green,Isaiah Thomas,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Joe Cox,Bill Heeney,Clarc King,Dan Tinney,Matt Wolfe,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Write-In,3
Derek S Green,0,94,94,92,93,2,1,2,1,1,0,0,0,0,1,0,0,0,3
Isaiah Thomas,,1,93,93,93,2,2,2,0,0,0,0,0,0,0,0,0,0,3
Helen Gym,,,0,94,91,2,1,2,1,1,0,1,0,0,1,0,0,0,3
Allan Domb,,,,0,90,2,2,3,1,0,0,1,0,0,0,0,0,0,3
Katherine Gilmore Richardson,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Kendra Brooks,,,,,,0,5,1,0,2,0,0,0,0,1,0,0,0,3
Nicolas O'Rourke,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,3
David Oh,,,,,,,,0,2,0,1,0,1,1,0,0,0,0,3
Al Taubenberger,,,,,,,,,0,0,1,0,1,1,0,0,0,0,3
Joe Cox,,,,,,,,,,0,0,0,0,0,1,0,0,0,3
Bill Heeney,,,,,,,,,,,0,0,1,1,0,0,0,0,3
Clarc King,,,,,,,,,,,,0,0,0,0,0,0,0,3
Dan Tinney,,,,,,,,,,,,,0,1,0,0,0,0,3
Matt Wolfe,,,,,,,,,,,,,,0,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,3
Maj Toure,,,,,,,,,,,,,,,,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,0,3
Total,97,97,96,95,93,6,5,4,2,2,1,1,1,1,1,0,0,0,3
,Council At Large,,,,,,,,,,,,,,,,,,4
,Isaiah Thomas,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,David Oh,Nicolas O'Rourke,Al Taubenberger,Dan Tinney,Joe Cox,Matt Wolfe,Sherrie Cohen,Bill Heeney,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,4
Isaiah Thomas,2,108,103,103,101,6,4,3,2,1,1,0,0,0,0,1,0,0,4
Derek S Green,,1,103,105,100,6,4,3,2,1,1,0,2,0,1,1,0,0,4
Helen Gym,,,1,101,100,5,2,5,0,0,1,0,2,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,0,98,5,2,2,1,1,1,0,1,0,1,0,0,0,4
Allan Domb,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Kendra Brooks,,,,,,1,1,7,0,0,3,0,2,0,1,2,0,0,4
David Oh,,,,,,,0,0,2,2,0,2,1,2,1,0,0,0,4
Nicolas O'Rourke,,,,,,,,0,0,0,2,0,2,0,1,2,0,0,4
Al Taubenberger,,,,,,,,,0,3,0,2,0,2,0,0,0,0,4
Dan Tinney,,,,,,,,,,0,0,3,0,2,0,0,0,0,4
Joe Cox,,,,,,,,,,,0,0,1,0,1,1,0,0,4
Matt Wolfe,,,,,,,,,,,,0,0,2,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,0,0,1,0,0,0,4
Bill Heeney,,,,,,,,,,,,,,0,0,0,0,0,4
Clarc King,,,,,,,,,,,,,,,0,1,0,0,4
Maj Toure,,,,,,,,,,,,,,,,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,4
