col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Mayor,,,Judge Of The Superior Court,,,,,All
,Jim Kenney,Billy Ciancaglini,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,All
Jim Kenney,58,0,0,"1,173","1,187",46,26,1,All
Billy Ciancaglini,,49,0,89,41,254,230,0,All
Write-In,,,0,4,4,0,0,0,All
Daniel D Mccaffery,,,,17,"1,148",47,19,1,All
Amanda Green-Hawkins,,,,,20,16,13,0,All
Megan Mccarthy King,,,,,,3,221,0,All
Christylee Peck,,,,,,,4,0,All
Write-In,,,,,,,,0,All
Total,"1,346",386,4,"1,317","1,283",311,265,1,All
,Mayor,,,Judge Of The Superior Court,,,,,1
,Jim Kenney,Billy Ciancaglini,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,1
Jim Kenney,0,0,0,71,69,4,1,0,1
Billy Ciancaglini,,2,0,2,0,9,9,0,1
Write-In,,,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,0,66,2,0,0,1
Amanda Green-Hawkins,,,,,2,0,1,0,1
Megan Mccarthy King,,,,,,0,9,0,1
Christylee Peck,,,,,,,0,0,1
Write-In,,,,,,,,0,1
Total,78,13,0,75,73,13,10,0,1
,Mayor,,,Judge Of The Superior Court,,,,,2
,Jim Kenney,Billy Ciancaglini,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,2
Jim Kenney,1,0,0,76,70,3,1,0,2
Billy Ciancaglini,,1,0,1,3,8,6,0,2
Write-In,,,0,0,0,0,0,0,2
Amanda Green-Hawkins,,,,0,68,2,1,0,2
Daniel D Mccaffery,,,,,0,2,1,0,2
Megan Mccarthy King,,,,,,0,5,0,2
Christylee Peck,,,,,,,0,0,2
Write-In,,,,,,,,0,2
Total,81,12,0,79,75,11,7,0,2
,Mayor,,,Judge Of The Superior Court,,,,,3
,Jim Kenney,Billy Ciancaglini,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,3
Jim Kenney,3,0,0,74,75,2,0,0,3
Billy Ciancaglini,,3,0,2,1,3,4,0,3
Write-In,,,0,0,0,0,0,0,3
