col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,All
,David H Conroy,Write-In,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Joe Cox,Maj Toure,Sherrie Cohen,Dan Tinney,Matt Wolfe,Al Taubenberger,Bill Heeney,Steve Cherniavsky,Clarc King,Write-In,All
David H Conroy,6,0,947,937,908,881,848,234,177,32,42,32,35,11,13,8,5,10,11,9,All
Write-In,,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,All
Helen Gym,,,3,889,870,851,836,184,133,25,34,13,29,7,8,6,0,8,4,2,All
Isaiah Thomas,,,,5,894,855,824,150,110,19,16,20,11,4,3,1,0,7,8,2,All
Derek S Green,,,,,2,843,821,125,78,22,21,16,14,7,4,1,2,4,8,2,All
Katherine Gilmore Richardson,,,,,,3,799,123,84,8,10,8,13,5,2,1,0,4,3,3,All
Allan Domb,,,,,,,4,67,34,20,16,8,7,6,7,4,2,7,6,2,All
Kendra Brooks,,,,,,,,2,200,10,40,17,32,3,4,1,1,11,4,3,All
Nicolas O'Rourke,,,,,,,,,0,5,29,12,22,0,1,1,1,6,3,1,All
David Oh,,,,,,,,,,2,5,9,3,24,27,31,24,0,3,1,All
Joe Cox,,,,,,,,,,,0,10,10,2,2,2,1,4,9,0,All
Maj Toure,,,,,,,,,,,,3,3,3,4,4,2,5,5,1,All
Sherrie Cohen,,,,,,,,,,,,,0,1,2,1,0,0,0,1,All
Dan Tinney,,,,,,,,,,,,,,1,25,23,24,1,0,1,All
Matt Wolfe,,,,,,,,,,,,,,,1,25,25,2,0,0,All
Al Taubenberger,,,,,,,,,,,,,,,,0,24,2,0,0,All
Bill Heeney,,,,,,,,,,,,,,,,,1,0,0,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,1,0,All
Clarc King,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,2,All
Total,"1,098",2,"1,003",991,956,918,888,278,204,64,56,46,40,38,37,33,28,16,15,13,All
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,1
,David H Conroy,Write-In,Helen Gym,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Joe Cox,Maj Toure,Al Taubenberger,Matt Wolfe,Sherrie Cohen,Bill Heeney,Dan Tinney,Steve Cherniavsky,Clarc King,Write-In,1
David H Conroy,0,0,123,106,108,100,89,49,39,7,11,11,4,3,5,1,0,3,2,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Helen Gym,,,0,104,103,97,88,45,34,8,9,4,5,2,8,0,1,2,0,0,1
Derek S Green,,,,0,101,89,82,30,21,2,5,4,0,0,5,0,1,2,0,0,1
Isaiah Thomas,,,,,0,90,82,28,24,2,1,4,0,1,1,0,1,2,0,0,1
Katherine Gilmore Richardson,,,,,,0,78,23,17,2,2,2,0,0,1,0,0,1,0,0,1
Allan Domb,,,,,,,0,12,9,5,5,4,3,3,1,0,0,3,1,0,1
Kendra Brooks,,,,,,,,1,45,2,10,5,1,0,6,0,0,3,1,0,1
Nicolas O'Rourke,,,,,,,,,0,1,7,2,1,0,4,0,0,0,1,0,1
David Oh,,,,,,,,,,0,1,1,11,7,1,6,5,0,0,0,1
Joe Cox,,,,,,,,,,,0,5,1,0,2,1,0,1,3,0,1
Maj Toure,,,,,,,,,,,,0,1,1,1,1,0,3,2,0,1
Al Taubenberger,,,,,,,,,,,,,0,7,1,6,5,0,0,0,1
Matt Wolfe,,,,,,,,,,,,,,0,0,5,5,1,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Bill Heeney,,,,,,,,,,,,,,,,0,5,0,0,0,1
Dan Tinney,,,,,,,,,,,,,,,,,0,0,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,1,0,1
Clarc King,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,0,1
Total,145,0,137,116,116,103,96,59,46,14,14,12,11,8,8,6,6,5,3,0,1
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,2
,David H Conroy,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Maj Toure,Sherrie Cohen,Bill Heeney,Joe Cox,Al Taubenberger,Matt Wolfe,Steve Cherniavsky,Write-In,Clarc King,2
David H Conroy,0,0,89,87,89,84,80,24,17,8,3,4,5,0,2,0,0,1,0,0,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Helen Gym,,,0,79,82,77,74,22,16,6,3,0,3,0,1,0,0,1,0,0,2
Isaiah Thomas,,,,1,83,81,75,15,8,6,1,3,2,0,1,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,0,81,75,17,10,4,2,2,2,0,1,0,0,1,0,0,2
Derek S Green,,,,,,0,74,12,7,6,2,3,4,0,0,0,0,0,0,0,2
Allan Domb,,,,,,,0,7,5,7,3,2,2,0,1,0,0,0,0,0,2
Kendra Brooks,,,,,,,,1,21,0,0,1,3,0,1,0,0,1,0,0,2
Nicolas O'Rourke,,,,,,,,,0,0,0,0,3,0,0,0,0,1,0,0,2
David Oh,,,,,,,,,,0,2,2,0,1,1,1,1,0,1,0,2
Dan Tinney,,,,,,,,,,,1,0,0,1,0,1,1,0,0,0,2
Maj Toure,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2
Sherrie Cohen,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Bill Heeney,,,,,,,,,,,,,,1,0,1,1,0,0,0,2
Joe Cox,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Al Taubenberger,,,,,,,,,,,,,,,,0,1,0,0,0,2
Matt Wolfe,,,,,,,,,,,,,,,,,0,0,0,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,0,0,2
Clarc King,,,,,,,,,,,,,,,,,,,,0,2
Total,103,0,93,93,93,89,82,31,21,10,5,5,5,2,2,1,1,1,1,0,2
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,3
,David H Conroy,Write-In,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Joe Cox,Matt Wolfe,David Oh,Sherrie Cohen,Al Taubenberger,Bill Heeney,Dan Tinney,Clarc King,Steve Cherniavsky,Write-In,3
David H Conroy,0,0,83,81,77,71,68,34,27,4,5,2,2,6,1,1,1,3,2,1,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Helen Gym,,,0,73,68,66,66,28,23,2,4,1,0,5,0,0,0,1,2,0,3
Isaiah Thomas,,,,2,70,66,63,25,20,1,2,0,1,1,0,0,0,2,1,0,3
Derek S Green,,,,,0,65,61,20,13,1,3,0,1,1,0,0,0,3,0,0,3
Katherine Gilmore Richardson,,,,,,0,58,18,11,0,0,0,0,2,0,0,0,1,0,0,3
Allan Domb,,,,,,,1,12,6,1,4,2,0,1,0,0,0,1,2,0,3
Kendra Brooks,,,,,,,,0,27,2,4,1,0,5,0,0,0,1,3,0,3
Nicolas O'Rourke,,,,,,,,,0,2,2,0,0,4,0,0,0,0,2,0,3
Maj Toure,,,,,,,,,,2,1,2,2,1,1,1,0,1,0,0,3
Joe Cox,,,,,,,,,,,0,2,0,0,0,0,1,1,1,0,3
Matt Wolfe,,,,,,,,,,,,0,5,0,5,5,4,0,1,0,3
David Oh,,,,,,,,,,,,,0,0,5,5,4,1,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Al Taubenberger,,,,,,,,,,,,,,,0,5,4,0,0,0,3
Bill Heeney,,,,,,,,,,,,,,,,0,4,0,0,0,3
Dan Tinney,,,,,,,,,,,,,,,,,0,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,1,3
Total,100,0,85,85,79,73,71,37,28,8,7,7,6,6,5,5,5,3,3,2,3
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,4
,David H Conroy,Write-In,Isaiah Thomas,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Maj Toure,Write-In,Al Taubenberger,Bill Heeney,Clarc King,Dan Tinney,Joe Cox,Matt Wolfe,Sherrie Cohen,Steve Cherniavsky,4
David H Conroy,2,0,43,36,35,32,29,5,5,3,4,2,0,0,1,0,1,0,0,0,4
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Isaiah Thomas,,,0,39,38,35,32,4,4,3,3,0,0,0,1,0,1,0,0,0,4
Derek S Green,,,,0,35,33,32,3,3,3,3,0,0,0,1,0,0,0,0,0,4
Helen Gym,,,,,0,33,32,2,2,1,1,0,0,0,0,0,1,0,0,0,4
Katherine Gilmore Richardson,,,,,,1,30,2,1,0,1,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Kendra Brooks,,,,,,,,0,4,0,1,0,0,0,0,0,1,0,0,0,4
