col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Judge Of The Municipal Court,,District Council 4th District,,,,All
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,All
David H Conroy,369,0,"6,032",996,391,2,All
Write-In,,0,1,1,4,3,All
Curtis Jones Jr,,,555,0,0,0,All
Karla Cruel,,,,410,0,0,All
Matt Baltsar,,,,,317,0,All
Write-In,,,,,,8,All
Total,"7,790",9,"6,588","1,407",712,13,All
,Judge Of The Municipal Court,,District Council 4th District,,,,1
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,1
David H Conroy,4,0,123,23,8,0,1
Write-In,,0,0,0,0,0,1
Curtis Jones Jr,,,6,0,0,0,1
Karla Cruel,,,,5,0,0,1
Matt Baltsar,,,,,5,0,1
Write-In,,,,,,0,1
Total,158,0,129,28,13,0,1
,Judge Of The Municipal Court,,District Council 4th District,,,,2
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,2
David H Conroy,2,0,142,22,14,0,2
Write-In,,0,0,0,0,0,2
Curtis Jones Jr,,,7,0,0,0,2
Karla Cruel,,,,4,0,0,2
Matt Baltsar,,,,,11,0,2
Write-In,,,,,,0,2
Total,180,0,149,26,25,0,2
,Judge Of The Municipal Court,,District Council 4th District,,,,3
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,3
David H Conroy,4,0,113,6,1,0,3
Write-In,,0,0,0,0,0,3
Curtis Jones Jr,,,8,0,0,0,3
Karla Cruel,,,,0,0,0,3
Matt Baltsar,,,,,0,0,3
Write-In,,,,,,0,3
Total,124,0,121,6,1,0,3
,Judge Of The Municipal Court,,District Council 4th District,,,,4
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,4
David H Conroy,2,0,110,13,2,0,4
Write-In,,0,0,0,0,0,4
Curtis Jones Jr,,,4,0,0,0,4
Karla Cruel,,,,5,0,0,4
Matt Baltsar,,,,,5,0,4
Write-In,,,,,,0,4
Total,127,0,114,18,7,0,4
,Judge Of The Municipal Court,,District Council 4th District,,,,5
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,5
David H Conroy,19,0,190,32,11,0,5
Write-In,,0,0,0,0,0,5
Curtis Jones Jr,,,15,0,0,0,5
Karla Cruel,,,,18,0,0,5
Matt Baltsar,,,,,7,0,5
Write-In,,,,,,0,5
Total,252,0,205,50,18,0,5
,Judge Of The Municipal Court,,District Council 4th District,,,,6
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,6
David H Conroy,2,0,91,15,11,0,6
Write-In,,0,0,0,0,0,6
Curtis Jones Jr,,,8,0,0,0,6
Karla Cruel,,,,3,0,0,6
Matt Baltsar,,,,,4,0,6
Write-In,,,,,,0,6
Total,119,0,99,18,15,0,6
,Judge Of The Municipal Court,,District Council 4th District,,,,7
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,7
David H Conroy,6,0,124,19,3,0,7
Write-In,,0,0,0,0,0,7
Curtis Jones Jr,,,4,0,0,0,7
Karla Cruel,,,,3,0,0,7
Matt Baltsar,,,,,6,0,7
Write-In,,,,,,0,7
Total,152,0,128,22,9,0,7
,Judge Of The Municipal Court,,District Council 4th District,,,,8
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,8
David H Conroy,3,0,101,14,4,0,8
Write-In,,0,0,0,0,0,8
Curtis Jones Jr,,,9,0,0,0,8
Karla Cruel,,,,5,0,0,8
Matt Baltsar,,,,,3,0,8
Write-In,,,,,,0,8
Total,122,0,110,19,7,0,8
,Judge Of The Municipal Court,,District Council 4th District,,,,9
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,9
David H Conroy,8,0,169,22,6,0,9
Write-In,,0,0,0,0,0,9
Curtis Jones Jr,,,6,0,0,0,9
Karla Cruel,,,,7,0,0,9
Matt Baltsar,,,,,5,0,9
Write-In,,,,,,0,9
Total,205,0,175,29,11,0,9
,Judge Of The Municipal Court,,District Council 4th District,,,,10
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,10
David H Conroy,8,0,79,14,9,0,10
Write-In,,0,0,0,0,0,10
Curtis Jones Jr,,,3,0,0,0,10
Karla Cruel,,,,9,0,0,10
Matt Baltsar,,,,,7,0,10
Write-In,,,,,,0,10
Total,110,0,82,23,16,0,10
,Judge Of The Municipal Court,,District Council 4th District,,,,11
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,11
David H Conroy,6,0,138,28,8,0,11
Write-In,,0,0,0,0,0,11
Curtis Jones Jr,,,14,0,0,0,11
Karla Cruel,,,,13,0,0,11
Matt Baltsar,,,,,5,0,11
Write-In,,,,,,0,11
Total,180,0,152,41,13,0,11
,Judge Of The Municipal Court,,District Council 4th District,,,,12
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,12
David H Conroy,1,0,106,19,6,0,12
Write-In,,0,0,0,0,0,12
Curtis Jones Jr,,,8,0,0,0,12
Karla Cruel,,,,5,0,0,12
Matt Baltsar,,,,,5,0,12
Write-In,,,,,,0,12
Total,132,0,114,24,11,0,12
,Judge Of The Municipal Court,,District Council 4th District,,,,13
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,13
David H Conroy,4,0,114,31,6,0,13
Write-In,,0,0,0,0,0,13
Curtis Jones Jr,,,11,0,0,0,13
Karla Cruel,,,,0,0,0,13
Matt Baltsar,,,,,6,0,13
Write-In,,,,,,0,13
Total,155,0,125,31,12,0,13
,Judge Of The Municipal Court,,District Council 4th District,,,,14
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,14
David H Conroy,8,0,214,26,7,0,14
Write-In,,0,0,0,0,0,14
Curtis Jones Jr,,,22,0,0,0,14
Karla Cruel,,,,9,0,0,14
Matt Baltsar,,,,,10,0,14
Write-In,,,,,,1,14
