col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Municipal Court,,Mayor,,,All
,David H Conroy,Write-In,Billy Ciancaglini,Jim Kenney,Write-In,All
David H Conroy,50,0,453,"1,529",7,All
Write-In,,0,2,0,1,All
Billy Ciancaglini,,,"1,353",0,0,All
Jim Kenney,,,,148,0,All
Write-In,,,,,3,All
Total,"2,039",3,"1,808","1,677",11,All
,Judge Of The Municipal Court,,Mayor,,,1
,David H Conroy,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,1
David H Conroy,3,0,64,13,0,1
Write-In,,0,0,0,0,1
Jim Kenney,,,3,0,0,1
Billy Ciancaglini,,,,53,0,1
Write-In,,,,,0,1
Total,80,0,67,66,0,1
,Judge Of The Municipal Court,,Mayor,,,2
,David H Conroy,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,2
David H Conroy,3,0,99,19,0,2
Write-In,,0,0,0,0,2
Jim Kenney,,,8,0,0,2
Billy Ciancaglini,,,,37,0,2
Write-In,,,,,0,2
Total,121,0,107,56,0,2
,Judge Of The Municipal Court,,Mayor,,,3
,David H Conroy,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,3
David H Conroy,1,0,70,14,0,3
Write-In,,0,0,0,0,3
Jim Kenney,,,7,0,0,3
Billy Ciancaglini,,,,46,0,3
Write-In,,,,,0,3
Total,85,0,77,60,0,3
,Judge Of The Municipal Court,,Mayor,,,4
,David H Conroy,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,4
David H Conroy,2,0,64,11,0,4
Write-In,,0,0,0,0,4
Jim Kenney,,,7,0,0,4
Billy Ciancaglini,,,,38,0,4
Write-In,,,,,0,4
Total,77,0,71,49,0,4
,Judge Of The Municipal Court,,Mayor,,,5
,David H Conroy,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,5
David H Conroy,2,0,84,14,0,5
Write-In,,0,0,0,0,5
Jim Kenney,,,3,0,0,5
Billy Ciancaglini,,,,33,0,5
Write-In,,,,,0,5
Total,100,0,87,47,0,5
,Judge Of The Municipal Court,,Mayor,,,6
,David H Conroy,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,6
David H Conroy,1,0,49,13,0,6
Write-In,,0,0,1,0,6
Jim Kenney,,,10,0,0,6
Billy Ciancaglini,,,,40,0,6
Write-In,,,,,0,6
Total,63,1,59,54,0,6
,Judge Of The Municipal Court,,Mayor,,,7
,David H Conroy,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,7
David H Conroy,2,0,112,28,0,7
Write-In,,0,0,0,0,7
Jim Kenney,,,14,0,0,7
Billy Ciancaglini,,,,67,0,7
Write-In,,,,,0,7
Total,142,0,126,95,0,7
,Judge Of The Municipal Court,,Mayor,,,8
,David H Conroy,Write-In,Billy Ciancaglini,Jim Kenney,Write-In,8
David H Conroy,4,0,18,46,0,8
Write-In,,0,0,0,0,8
Billy Ciancaglini,,,49,0,0,8
Jim Kenney,,,,4,0,8
Write-In,,,,,0,8
Total,68,0,67,50,0,8
,Mayor,,,Judge Of The Municipal Court,,9
,Billy Ciancaglini,Jim Kenney,Write-In,David H Conroy,Write-In,9
Billy Ciancaglini,35,0,0,10,0,9
Jim Kenney,,2,0,28,0,9
Write-In,,,0,1,0,9
David H Conroy,,,,1,0,9
Write-In,,,,,0,9
Total,45,30,1,40,0,9
,Judge Of The Municipal Court,,Mayor,,,10
,David H Conroy,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,10
David H Conroy,3,0,51,8,0,10
Write-In,,0,0,0,0,10
Jim Kenney,,,7,0,0,10
Billy Ciancaglini,,,,24,0,10
Write-In,,,,,0,10
Total,62,0,58,32,0,10
,Judge Of The Municipal Court,,Mayor,,,11
,David H Conroy,Write-In,Billy Ciancaglini,Jim Kenney,Write-In,11
David H Conroy,2,0,20,46,1,11
Write-In,,0,0,0,0,11
Billy Ciancaglini,,,44,0,0,11
Jim Kenney,,,,8,0,11
Write-In,,,,,0,11
Total,69,0,64,54,1,11
,Mayor,,,Judge Of The Municipal Court,,12
,Billy Ciancaglini,Jim Kenney,Write-In,David H Conroy,Write-In,12
Billy Ciancaglini,65,0,0,13,0,12
Jim Kenney,,4,0,36,0,12
Write-In,,,0,0,0,12
David H Conroy,,,,0,0,12
Write-In,,,,,0,12
Total,78,40,0,49,0,12
,Mayor,,,Judge Of The Municipal Court,,13
,Billy Ciancaglini,Jim Kenney,Write-In,David H Conroy,Write-In,13
Billy Ciancaglini,58,0,0,10,0,13
Jim Kenney,,1,0,37,0,13
Write-In,,,0,0,0,13
David H Conroy,,,,1,0,13
Write-In,,,,,0,13
Total,68,38,0,48,0,13
,Judge Of The Municipal Court,,Mayor,,,14
,David H Conroy,Write-In,Billy Ciancaglini,Jim Kenney,Write-In,14
David H Conroy,2,0,17,45,0,14
Write-In,,0,0,0,0,14
Billy Ciancaglini,,,35,0,0,14
Jim Kenney,,,,6,0,14
Write-In,,,,,0,14
Total,64,0,52,51,0,14
,Mayor,,,Judge Of The Municipal Court,,15
,Billy Ciancaglini,Jim Kenney,Write-In,David H Conroy,Write-In,15
Billy Ciancaglini,41,0,0,8,0,15
Jim Kenney,,8,0,34,0,15
Write-In,,,0,0,0,15
David H Conroy,,,,0,0,15
Write-In,,,,,0,15
Total,49,42,0,42,0,15
,Judge Of The Municipal Court,,Mayor,,,16
,David H Conroy,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,16
David H Conroy,4,0,47,11,0,16
Write-In,,0,0,0,0,16
Jim Kenney,,,4,0,0,16
Billy Ciancaglini,,,,38,0,16
Write-In,,,,,0,16
Total,62,0,51,49,0,16
,Mayor,,,Judge Of The Municipal Court,,17
,Billy Ciancaglini,Jim Kenney,Write-In,David H Conroy,Write-In,17
Billy Ciancaglini,50,0,0,23,0,17
Jim Kenney,,4,0,37,0,17
Write-In,,,0,0,0,17
David H Conroy,,,,0,0,17
Write-In,,,,,0,17
Total,73,41,0,60,0,17
,Mayor,,,Judge Of The Municipal Court,,18
,Billy Ciancaglini,Jim Kenney,Write-In,David H Conroy,Write-In,18
Billy Ciancaglini,50,0,0,19,0,18
Jim Kenney,,5,0,33,0,18
Write-In,,,1,1,0,18
David H Conroy,,,,0,0,18
Write-In,,,,,0,18
Total,69,38,2,53,0,18
,Mayor,,,Judge Of The Municipal Court,,19
,Billy Ciancaglini,Jim Kenney,Write-In,David H Conroy,Write-In,19
Billy Ciancaglini,37,0,0,12,0,19
Jim Kenney,,6,0,26,0,19
Write-In,,,0,0,0,19
David H Conroy,,,,1,0,19
Write-In,,,,,0,19
Total,49,32,0,39,0,19
,Judge Of The Municipal Court,,Mayor,,,20
,David H Conroy,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,20
David H Conroy,1,0,48,13,2,20
Write-In,,0,0,0,0,20
Jim Kenney,,,4,0,0,20
Billy Ciancaglini,,,,31,0,20
Write-In,,,,,0,20
Total,64,0,52,44,2,20
,Mayor,,,Judge Of The Municipal Court,,21
