col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Sheriff,,Council At Large,,,,,,,,,,,,,,,,,,All
,Rochelle Bilal,Write-In,Isaiah Thomas,Derek S Green,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,David Oh,Nicolas O'Rourke,Matt Wolfe,Al Taubenberger,Bill Heeney,Dan Tinney,Maj Toure,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,All
Rochelle Bilal,13,0,"1,880","1,811","1,794","1,795","1,797",97,50,54,19,15,9,14,22,11,11,6,6,3,All
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Isaiah Thomas,,,13,"1,801","1,785","1,780","1,782",80,33,45,3,7,5,5,12,11,6,2,4,2,All
Derek S Green,,,,4,"1,765","1,760","1,762",46,26,26,3,5,2,4,12,5,5,1,1,3,All
Helen Gym,,,,,4,"1,755","1,753",52,20,27,2,8,3,3,10,7,5,1,2,3,All
Allan Domb,,,,,,4,"1,746",30,21,15,3,6,2,6,7,4,1,0,3,2,All
Katherine Gilmore Richardson,,,,,,,4,50,17,25,1,6,4,3,9,5,9,2,1,0,All
Kendra Brooks,,,,,,,,3,17,77,2,2,3,2,9,9,13,6,1,1,All
David Oh,,,,,,,,,3,7,62,58,55,59,8,5,3,1,1,1,All
Nicolas O'Rourke,,,,,,,,,,0,0,0,1,0,0,2,2,4,2,0,All
Matt Wolfe,,,,,,,,,,,2,54,55,56,2,3,2,1,1,0,All
Al Taubenberger,,,,,,,,,,,,3,55,55,0,0,0,0,0,0,All
Bill Heeney,,,,,,,,,,,,,2,55,2,1,0,2,0,0,All
Dan Tinney,,,,,,,,,,,,,,0,0,1,0,1,0,0,All
Maj Toure,,,,,,,,,,,,,,,3,5,5,2,0,0,All
Joe Cox,,,,,,,,,,,,,,,,0,5,3,4,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,1,3,1,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,1,0,All
Clarc King,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,999",0,"1,927","1,835","1,829","1,821","1,821",139,117,86,75,69,66,65,28,21,18,10,7,4,All
,Sheriff,,Council At Large,,,,,,,,,,,,,,,,,,1
,Rochelle Bilal,Write-In,Derek S Green,Isaiah Thomas,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Bill Heeney,David Oh,Steve Cherniavsky,Clarc King,Dan Tinney,Sherrie Cohen,Write-In,Al Taubenberger,Joe Cox,Matt Wolfe,1
Rochelle Bilal,2,0,80,82,76,76,77,13,6,3,1,1,2,1,1,1,1,0,0,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Derek S Green,,,0,76,75,73,76,8,4,2,1,1,0,1,0,1,1,0,0,0,1
Isaiah Thomas,,,,0,76,73,75,9,4,2,1,1,1,1,1,0,0,0,0,0,1
Helen Gym,,,,,0,72,71,6,4,2,1,2,0,1,0,0,0,0,0,0,1
Allan Domb,,,,,,0,71,4,2,0,0,0,0,0,0,0,0,0,0,0,1
Katherine Gilmore Richardson,,,,,,,0,8,2,1,0,0,1,0,1,1,0,0,0,0,1
Kendra Brooks,,,,,,,,0,6,2,1,2,1,0,1,1,0,0,0,0,1
Nicolas O'Rourke,,,,,,,,,0,0,1,1,1,1,0,0,0,0,0,0,1
Maj Toure,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1
Bill Heeney,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
David Oh,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1
Clarc King,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Dan Tinney,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,1
Write-In,,,,,,,,,,,,,,,,,0,0,0,0,1
Al Taubenberger,,,,,,,,,,,,,,,,,,0,0,0,1
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,1
Matt Wolfe,,,,,,,,,,,,,,,,,,,,0,1
Total,93,0,82,82,78,77,77,15,8,3,2,2,2,1,1,1,1,0,0,0,1
,Sheriff,,Council At Large,,,,,,,,,,,,,,,,,,2
,Rochelle Bilal,Write-In,Isaiah Thomas,Allan Domb,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Kendra Brooks,David Oh,Nicolas O'Rourke,Bill Heeney,Al Taubenberger,Dan Tinney,Matt Wolfe,Maj Toure,Joe Cox,Clarc King,Sherrie Cohen,Steve Cherniavsky,Write-In,2
Rochelle Bilal,1,0,120,114,114,113,113,12,5,7,2,2,2,1,2,1,1,1,0,0,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Isaiah Thomas,,,1,111,114,112,111,9,4,5,1,1,1,0,2,2,1,0,0,0,2
Allan Domb,,,,1,107,108,107,6,2,2,0,0,0,0,2,1,1,1,0,0,2
Derek S Green,,,,,0,109,110,6,4,4,0,0,1,0,1,0,0,1,0,0,2
Helen Gym,,,,,,0,107,4,3,2,1,1,1,0,1,1,1,0,0,0,2
Katherine Gilmore Richardson,,,,,,,0,5,0,4,1,1,0,0,1,0,0,1,0,0,2
Kendra Brooks,,,,,,,,0,3,8,0,0,0,0,1,0,0,1,0,0,2
David Oh,,,,,,,,,0,1,4,4,4,4,0,0,0,0,0,0,2
Nicolas O'Rourke,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Bill Heeney,,,,,,,,,,,1,5,4,4,0,0,0,0,1,0,2
Al Taubenberger,,,,,,,,,,,,1,4,4,0,0,0,0,0,0,2
Dan Tinney,,,,,,,,,,,,,0,4,0,0,0,0,0,0,2
Matt Wolfe,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Maj Toure,,,,,,,,,,,,,,,1,0,0,0,0,0,2
Joe Cox,,,,,,,,,,,,,,,,0,1,0,0,0,2
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,0,2
Total,129,0,123,116,116,115,114,13,9,9,7,6,5,4,3,2,1,1,1,0,2
,Sheriff,,Council At Large,,,,,,,,,,,,,,,,,,3
,Rochelle Bilal,Write-In,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Helen Gym,David Oh,Matt Wolfe,Bill Heeney,Dan Tinney,Al Taubenberger,Kendra Brooks,Joe Cox,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,3
Rochelle Bilal,1,0,57,55,53,51,51,0,1,0,0,0,7,1,3,2,2,1,0,0,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Isaiah Thomas,,,1,52,52,50,49,1,1,0,0,0,3,1,1,0,1,0,0,0,3
Derek S Green,,,,1,51,50,51,0,0,0,0,0,5,0,2,1,0,0,0,0,3
Allan Domb,,,,,1,49,48,0,0,0,0,0,2,0,1,0,0,0,0,0,3
Katherine Gilmore Richardson,,,,,,1,48,0,0,0,0,0,2,0,0,1,1,0,0,0,3
Helen Gym,,,,,,,0,0,0,0,0,0,3,0,1,1,0,0,0,0,3
David Oh,,,,,,,,1,10,9,9,8,0,2,0,0,0,0,0,0,3
Matt Wolfe,,,,,,,,,0,9,9,8,0,2,0,0,0,0,0,0,3
Bill Heeney,,,,,,,,,,0,9,8,0,1,0,0,0,0,0,0,3
Dan Tinney,,,,,,,,,,,0,8,0,1,0,0,0,0,0,0,3
