col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Nicolas O'Rourke,,,,,,,,,,,,0,1,1,2,0,0,12,3,6,3,1,0,3
Bill Heeney,,,,,,,,,,,,,1,28,23,25,21,3,4,0,0,0,0,3
Matt Wolfe,,,,,,,,,,,,,,0,25,22,20,3,6,0,1,0,0,3
David Oh,,,,,,,,,,,,,,,0,23,17,3,5,1,2,0,0,3
Al Taubenberger,,,,,,,,,,,,,,,,1,20,1,1,0,0,0,0,3
Dan Tinney,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,3
Joe Cox,,,,,,,,,,,,,,,,,,0,5,4,1,3,0,3
Maj Toure,,,,,,,,,,,,,,,,,,,0,3,2,1,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,3,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,177,163,33,25,0,161,132,129,125,99,97,84,33,33,32,29,22,22,12,11,10,3,2,3
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Dan Tinney,Bill Heeney,Matt Wolfe,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,4
Daniel D Mccaffery,0,179,13,5,0,166,153,141,128,119,97,86,20,15,12,10,7,24,13,10,9,3,0,4
Amanda Green-Hawkins,,1,1,1,0,155,144,127,117,101,91,81,14,7,6,5,3,16,11,6,4,1,0,4
Megan Mccarthy King,,,0,48,0,7,4,8,4,11,3,1,49,50,47,44,43,5,2,4,3,1,0,4
Christylee Peck,,,,0,0,1,2,4,3,3,1,1,44,46,45,45,44,5,1,2,2,0,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Helen Gym,,,,,,0,138,123,108,109,83,68,10,2,5,3,2,12,11,2,4,1,0,4
Isaiah Thomas,,,,,,,0,125,110,96,66,57,2,2,2,3,0,10,5,6,2,1,0,4
Katherine Gilmore Richardson,,,,,,,,0,107,95,57,47,7,3,6,3,0,7,6,4,0,1,0,4
Derek S Green,,,,,,,,,0,92,39,33,11,4,6,2,3,6,7,5,6,1,0,4
Allan Domb,,,,,,,,,,0,28,24,9,4,10,2,2,7,5,3,1,2,0,4
Kendra Brooks,,,,,,,,,,,0,88,4,1,1,0,0,14,9,4,5,1,0,4
Nicolas O'Rourke,,,,,,,,,,,,0,1,2,1,1,0,9,6,6,5,1,0,4
David Oh,,,,,,,,,,,,,1,56,50,48,49,5,5,1,2,0,0,4
Al Taubenberger,,,,,,,,,,,,,,1,47,49,49,3,1,1,1,1,0,4
Dan Tinney,,,,,,,,,,,,,,,0,44,45,3,1,1,1,0,0,4
Bill Heeney,,,,,,,,,,,,,,,,0,47,3,1,1,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,4
Joe Cox,,,,,,,,,,,,,,,,,,0,4,5,4,2,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,1,1,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,,,,1,4,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,214,188,65,57,0,175,159,149,136,125,106,92,73,68,59,58,54,27,16,12,10,3,0,4
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,Joe Cox,Sherrie Cohen,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,5
Daniel D Mccaffery,2,134,5,0,0,128,97,98,93,87,73,65,16,11,7,9,6,7,7,2,1,2,0,5
Amanda Green-Hawkins,,0,0,2,0,116,94,90,88,79,63,55,11,9,4,7,3,3,7,1,1,2,0,5
Megan Mccarthy King,,,0,17,0,3,0,2,0,0,2,3,20,19,19,17,20,3,0,1,0,0,0,5
Christylee Peck,,,,0,0,1,2,1,1,1,0,0,19,20,18,17,18,0,0,1,0,0,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Helen Gym,,,,,,0,95,93,87,79,61,55,6,4,1,1,1,8,7,2,2,1,0,5
Katherine Gilmore Richardson,,,,,,,0,77,74,69,33,26,6,4,3,3,1,2,2,0,0,0,0,5
Derek S Green,,,,,,,,0,74,70,37,29,4,2,0,0,0,3,3,0,0,2,0,5
Isaiah Thomas,,,,,,,,,1,67,33,29,4,2,0,1,0,2,1,1,0,1,0,5
Allan Domb,,,,,,,,,,0,20,16,6,3,1,1,0,0,1,0,1,1,0,5
Kendra Brooks,,,,,,,,,,,0,67,2,1,0,1,1,5,7,1,0,1,0,5
Nicolas O'Rourke,,,,,,,,,,,,0,1,1,0,1,2,5,5,1,1,1,0,5
David Oh,,,,,,,,,,,,,0,26,25,25,24,1,0,2,0,1,0,5
Al Taubenberger,,,,,,,,,,,,,,1,26,25,24,0,0,1,1,0,0,5
Bill Heeney,,,,,,,,,,,,,,,1,24,24,0,0,1,0,0,0,5
Dan Tinney,,,,,,,,,,,,,,,,1,23,0,1,0,0,0,0,5
Matt Wolfe,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,5
Joe Cox,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,1,0,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,,1,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,161,138,22,21,0,134,102,100,97,91,77,69,38,34,29,29,26,8,8,4,2,2,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Bill Heeney,Dan Tinney,Al Taubenberger,Matt Wolfe,Joe Cox,Maj Toure,Clarc King,Sherrie Cohen,Steve Cherniavsky,Write-In,6
Daniel D Mccaffery,0,125,6,1,0,117,107,98,98,86,66,50,10,4,8,8,4,19,9,5,5,1,0,6
Amanda Green-Hawkins,,0,1,2,0,115,106,99,92,83,61,51,6,0,3,5,2,16,9,5,0,0,0,6
Megan Mccarthy King,,,0,27,0,4,2,3,2,5,2,1,25,26,25,23,22,2,2,0,3,3,0,6
Christylee Peck,,,,0,0,4,1,3,2,4,1,2,25,24,23,22,20,2,1,1,2,2,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Helen Gym,,,,,,0,97,91,90,84,55,44,4,0,2,3,1,14,5,1,4,0,0,6
Isaiah Thomas,,,,,,,0,94,87,77,40,30,3,0,2,3,1,6,4,2,0,0,0,6
Katherine Gilmore Richardson,,,,,,,,0,84,74,35,28,1,0,0,2,1,3,2,1,0,1,0,6
Derek S Green,,,,,,,,,0,76,30,19,4,0,2,5,1,7,3,1,3,0,0,6
Allan Domb,,,,,,,,,,0,18,10,6,4,5,3,3,3,2,1,1,0,0,6
Kendra Brooks,,,,,,,,,,,0,57,3,0,0,2,1,17,8,3,5,1,0,6
Nicolas O'Rourke,,,,,,,,,,,,0,2,1,0,1,0,11,5,3,1,1,0,6
David Oh,,,,,,,,,,,,,1,28,32,28,22,3,1,3,0,1,0,6
Bill Heeney,,,,,,,,,,,,,,3,27,25,20,0,0,0,0,1,0,6
Dan Tinney,,,,,,,,,,,,,,,0,28,22,3,1,2,1,0,0,6
Al Taubenberger,,,,,,,,,,,,,,,,0,22,1,1,0,1,1,0,6
Matt Wolfe,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,6
Joe Cox,,,,,,,,,,,,,,,,,,0,6,4,4,1,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,0,2,2,1,0,6
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,1,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,143,137,35,31,0,129,113,107,104,96,73,58,41,36,36,33,24,22,12,6,6,3,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Derek S Green,David Oh,Kendra Brooks,Al Taubenberger,Nicolas O'Rourke,Bill Heeney,Dan Tinney,Matt Wolfe,Joe Cox,Maj Toure,Sherrie Cohen,Clarc King,Write-In,Steve Cherniavsky,7
Daniel D Mccaffery,1,178,5,5,0,169,163,159,151,153,17,57,14,50,14,11,7,17,4,6,2,0,0,7
Amanda Green-Hawkins,,1,2,2,0,167,162,154,143,150,7,54,5,46,6,4,3,15,4,5,2,0,0,7
Christylee Peck,,,0,47,0,4,3,1,4,2,48,1,46,1,42,44,39,3,2,1,1,0,0,7
Megan Mccarthy King,,,,1,0,5,3,4,7,3,47,2,45,0,38,42,37,3,2,2,0,0,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,,,,0,156,145,139,142,8,51,5,42,1,2,1,15,1,7,2,1,0,7
Isaiah Thomas,,,,,,,0,147,136,147,6,39,3,37,1,2,0,9,2,0,3,0,0,7
Katherine Gilmore Richardson,,,,,,,,0,136,144,3,32,4,25,2,3,2,7,2,3,2,0,0,7
Allan Domb,,,,,,,,,1,135,14,15,8,10,6,4,1,5,4,3,0,0,1,7
Derek S Green,,,,,,,,,,0,6,25,3,20,2,2,1,7,1,1,3,0,0,7
David Oh,,,,,,,,,,,1,5,50,3,46,46,42,4,3,5,0,0,1,7
Kendra Brooks,,,,,,,,,,,,0,0,57,1,0,1,15,2,6,0,1,0,7
Al Taubenberger,,,,,,,,,,,,,0,1,46,47,42,3,2,1,0,0,1,7
Nicolas O'Rourke,,,,,,,,,,,,,,0,1,0,1,10,2,1,0,1,0,7
Bill Heeney,,,,,,,,,,,,,,,1,46,41,2,2,1,0,0,0,7
Dan Tinney,,,,,,,,,,,,,,,,0,42,2,2,0,0,0,0,7
Matt Wolfe,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,0,2,3,3,1,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,0,1,1,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,209,193,56,55,0,184,174,167,162,160,69,68,61,59,58,54,45,25,10,8,4,2,1,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Bill Heeney,Joe Cox,Al Taubenberger,Matt Wolfe,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,8
Daniel D Mccaffery,0,185,3,3,0,181,146,144,140,113,106,91,7,3,4,19,2,2,11,6,2,2,0,8
Amanda Green-Hawkins,,0,1,0,0,174,148,144,131,113,97,85,7,2,3,18,1,1,12,5,3,2,0,8
Christylee Peck,,,0,21,0,1,3,3,3,5,1,0,20,23,20,3,19,17,2,4,2,3,0,8
Megan Mccarthy King,,,,0,0,3,0,3,4,4,3,3,17,19,19,2,18,16,1,3,1,2,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Helen Gym,,,,,,0,149,142,137,115,93,81,8,1,1,14,2,0,10,4,3,1,0,8
Isaiah Thomas,,,,,,,0,129,120,101,58,48,3,1,1,7,0,0,6,5,4,1,0,8
Katherine Gilmore Richardson,,,,,,,,0,120,101,54,47,1,1,1,8,0,2,3,3,1,1,0,8
Derek S Green,,,,,,,,,0,104,48,36,4,1,0,8,2,1,2,5,0,2,0,8
Allan Domb,,,,,,,,,,0,22,18,7,5,4,4,5,0,3,0,1,2,0,8
Kendra Brooks,,,,,,,,,,,0,100,4,0,0,16,0,0,11,4,4,1,0,8
Nicolas O'Rourke,,,,,,,,,,,,0,4,0,0,12,0,0,9,0,4,0,0,8
David Oh,,,,,,,,,,,,,0,20,19,1,19,16,1,1,0,1,0,8
Dan Tinney,,,,,,,,,,,,,,0,21,2,20,17,1,2,0,2,0,8
Bill Heeney,,,,,,,,,,,,,,,0,1,20,18,0,2,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,1,0,0,6,3,2,2,0,8
Al Taubenberger,,,,,,,,,,,,,,,,,0,17,0,1,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,1,3,2,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,1,1,2,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,1,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,206,201,27,24,0,196,160,155,148,125,115,100,30,25,24,23,22,19,15,10,6,5,0,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Kendra Brooks,Nicolas O'Rourke,Allan Domb,David Oh,Joe Cox,Sherrie Cohen,Al Taubenberger,Dan Tinney,Bill Heeney,Maj Toure,Matt Wolfe,Steve Cherniavsky,Clarc King,Write-In,9
Daniel D Mccaffery,2,149,5,2,0,143,117,101,101,97,89,69,11,17,16,2,3,1,6,1,4,0,0,9
Amanda Green-Hawkins,,0,1,2,0,134,112,101,97,94,88,64,10,16,16,3,3,1,5,0,4,1,0,9
Megan Mccarthy King,,,0,8,0,5,5,2,3,3,2,3,9,2,0,8,9,8,2,7,0,0,0,9
Christylee Peck,,,,0,0,2,3,1,2,0,0,2,11,0,0,11,10,9,1,9,0,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Helen Gym,,,,,,0,109,94,91,90,80,64,9,12,13,1,0,0,4,1,2,0,0,9
Isaiah Thomas,,,,,,,0,92,85,62,56,61,6,10,6,1,1,0,0,1,1,0,0,9
Katherine Gilmore Richardson,,,,,,,,0,79,49,50,58,5,2,5,0,1,0,0,0,1,0,0,9
Derek S Green,,,,,,,,,0,46,35,62,6,7,8,0,1,0,3,1,2,0,0,9
Kendra Brooks,,,,,,,,,,0,96,10,6,15,15,0,0,0,6,0,2,1,0,9
Nicolas O'Rourke,,,,,,,,,,,0,7,2,14,11,0,0,0,3,0,4,1,0,9
Allan Domb,,,,,,,,,,,,0,9,6,1,3,4,2,2,0,1,0,0,9
David Oh,,,,,,,,,,,,,0,0,2,12,11,10,2,8,0,0,0,9
Joe Cox,,,,,,,,,,,,,,0,4,0,0,0,3,0,2,1,0,9
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,9
Al Taubenberger,,,,,,,,,,,,,,,,1,11,10,1,8,0,0,0,9
Dan Tinney,,,,,,,,,,,,,,,,,0,10,2,8,0,0,0,9
Bill Heeney,,,,,,,,,,,,,,,,,,2,0,8,0,0,0,9
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,1,1,0,9
Matt Wolfe,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,171,160,15,14,0,155,128,110,109,109,99,75,24,19,17,14,13,12,9,9,4,1,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,10
