col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Dan Tinney,,,,,,,,,,,,0,9,0,0,0,0,0,1,0,9,9,0,6
Bill Heeney,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9,9,0,6
Maj Toure,,,,,,,,,,,,,,0,2,0,0,0,3,0,5,2,0,6
Joe Cox,,,,,,,,,,,,,,,0,0,0,0,2,2,2,1,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,2,0,3,1,0,6
Clarc King,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,6
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,0,246,7,2,0,6
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,2,1,0,0,6
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,13,0,6
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,273,248,245,245,237,61,35,22,14,12,10,10,9,7,4,3,1,0,263,254,22,15,1,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Dan Tinney,David Oh,Al Taubenberger,Joe Cox,Sherrie Cohen,Bill Heeney,Matt Wolfe,Clarc King,Steve Cherniavsky,Write-In,7
Amanda Green-Hawkins,1,113,0,1,0,105,99,99,102,94,21,18,5,2,3,1,3,2,0,0,0,0,0,7
Daniel D Mccaffery,,0,2,0,0,104,100,98,99,93,20,17,6,2,3,2,4,3,0,0,0,0,0,7
Megan Mccarthy King,,,0,3,0,3,3,2,1,2,0,0,1,3,3,3,0,0,2,2,0,0,0,7
Christylee Peck,,,,0,0,2,1,2,1,1,0,0,0,3,3,3,0,0,2,2,0,0,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Isaiah Thomas,,,,,,0,99,99,105,94,14,13,3,4,2,3,1,0,0,0,0,0,0,7
Helen Gym,,,,,,,1,95,95,98,15,13,2,1,2,1,4,3,0,0,0,0,0,7
Derek S Green,,,,,,,,0,96,96,8,7,3,3,2,2,2,4,0,0,0,0,0,7
Katherine Gilmore Richardson,,,,,,,,,0,93,12,11,1,2,0,1,0,0,0,0,0,0,0,7
Allan Domb,,,,,,,,,,0,7,6,1,2,3,1,0,2,0,0,0,0,0,7
Kendra Brooks,,,,,,,,,,,0,20,1,1,1,0,4,2,0,0,0,0,0,7
Nicolas O'Rourke,,,,,,,,,,,,0,2,0,1,0,2,0,0,0,0,0,0,7
Maj Toure,,,,,,,,,,,,,1,1,1,0,0,1,0,0,0,0,0,7
Dan Tinney,,,,,,,,,,,,,,0,3,3,0,0,2,2,0,0,0,7
David Oh,,,,,,,,,,,,,,,0,4,0,1,2,2,0,0,0,7
Al Taubenberger,,,,,,,,,,,,,,,,0,0,0,2,2,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Bill Heeney,,,,,,,,,,,,,,,,,,,0,2,0,0,0,7
Matt Wolfe,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,121,117,5,4,0,112,109,108,107,103,25,21,7,6,6,5,4,4,2,2,0,0,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,David Oh,Joe Cox,Maj Toure,Matt Wolfe,Bill Heeney,Dan Tinney,Al Taubenberger,Steve Cherniavsky,Clarc King,Write-In,8
Daniel D Mccaffery,1,188,6,2,0,189,157,148,144,120,100,95,19,11,13,7,4,2,0,0,1,0,0,8
Amanda Green-Hawkins,,1,3,2,0,181,155,142,137,115,91,86,13,15,13,7,3,1,0,0,2,0,0,8
Megan Mccarthy King,,,0,5,0,9,8,5,7,6,5,5,0,7,1,0,4,3,4,3,0,0,0,8
Christylee Peck,,,,0,0,4,4,3,3,1,4,2,1,6,1,0,4,3,4,3,0,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Helen Gym,,,,,,0,150,145,139,120,88,82,16,13,12,5,3,2,0,0,1,0,0,8
Isaiah Thomas,,,,,,,0,140,130,111,57,53,3,9,3,1,2,0,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,0,124,105,51,50,6,4,2,2,1,0,0,0,0,0,0,8
Derek S Green,,,,,,,,,0,108,44,38,10,7,3,7,3,0,1,1,1,0,0,8
Allan Domb,,,,,,,,,,0,18,14,1,9,3,2,3,2,0,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,0,99,17,8,15,4,1,1,0,0,2,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,0,14,7,13,2,1,0,0,0,1,0,0,8
Sherrie Cohen,,,,,,,,,,,,,0,0,8,7,1,0,0,0,1,0,0,8
David Oh,,,,,,,,,,,,,,0,0,1,6,4,4,3,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,0,2,0,0,0,0,1,0,0,8
Maj Toure,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,,,0,4,3,3,0,0,0,8
Bill Heeney,,,,,,,,,,,,,,,,,,0,3,2,0,0,0,8
Dan Tinney,,,,,,,,,,,,,,,,,,,0,3,0,0,0,8
Al Taubenberger,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,216,206,14,9,0,206,171,159,157,127,111,104,22,20,16,10,8,5,4,3,2,0,0,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Derek S Green,Isaiah Thomas,Allan Domb,Helen Gym,Katherine Gilmore Richardson,David Oh,Kendra Brooks,Matt Wolfe,Nicolas O'Rourke,Al Taubenberger,Bill Heeney,Dan Tinney,Joe Cox,Maj Toure,Clarc King,Steve Cherniavsky,Sherrie Cohen,Write-In,9
Amanda Green-Hawkins,0,99,1,0,0,96,95,91,92,91,6,10,2,6,1,1,0,1,1,1,1,0,0,9
Daniel D Mccaffery,,0,1,0,0,93,93,91,92,91,5,8,3,5,1,1,2,1,2,0,0,0,0,9
Megan Mccarthy King,,,0,2,0,1,0,0,1,1,4,0,4,0,2,1,3,1,1,1,0,0,0,9
Christylee Peck,,,,0,0,1,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Derek S Green,,,,,,0,93,92,91,91,6,5,1,2,2,1,1,1,1,0,0,0,0,9
Isaiah Thomas,,,,,,,0,90,90,91,3,4,1,4,0,0,0,0,1,0,1,0,0,9
Allan Domb,,,,,,,,0,89,90,4,4,1,1,1,1,0,0,0,0,0,0,0,9
Helen Gym,,,,,,,,,0,90,3,4,1,2,0,0,0,0,0,1,0,0,0,9
Katherine Gilmore Richardson,,,,,,,,,,0,1,5,1,2,0,0,0,0,0,1,0,0,0,9
David Oh,,,,,,,,,,,0,1,6,2,4,3,4,2,2,1,0,0,0,9
Kendra Brooks,,,,,,,,,,,,0,0,5,0,0,0,0,0,0,0,0,0,9
Matt Wolfe,,,,,,,,,,,,,0,1,3,2,4,1,1,1,0,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,9
Al Taubenberger,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,0,9
Bill Heeney,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,9
Dan Tinney,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,9
Joe Cox,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,9
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,107,103,4,3,0,99,98,94,94,94,11,10,7,7,4,4,4,2,2,1,1,0,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Helen Gym,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Al Taubenberger,Bill Heeney,Dan Tinney,David Oh,Joe Cox,Matt Wolfe,Clarc King,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,10
