col_1,col_2,col_3,col_4,division
,District Council 1st District,,,All
,Mark F Squilla,Daniel Orsino,Write-In,All
Mark F Squilla,"5,904",0,0,All
Daniel Orsino,,"1,615",0,All
Write-In,,,7,All
Total,"5,904","1,615",7,All
,District Council 1st District,,,1
,Mark F Squilla,Daniel Orsino,Write-In,1
Mark F Squilla,92,0,0,1
Daniel Orsino,,30,0,1
Write-In,,,0,1
Total,92,30,0,1
,District Council 1st District,,,2
,Mark F Squilla,Daniel Orsino,Write-In,2
Mark F Squilla,97,0,0,2
Daniel Orsino,,10,0,2
Write-In,,,0,2
Total,97,10,0,2
,District Council 1st District,,,3
,Mark F Squilla,Daniel Orsino,Write-In,3
Mark F Squilla,175,0,0,3
Daniel Orsino,,42,0,3
Write-In,,,0,3
Total,175,42,0,3
,District Council 1st District,,,4
,Mark F Squilla,Daniel Orsino,Write-In,4
Mark F Squilla,65,0,0,4
Daniel Orsino,,29,0,4
Write-In,,,1,4
Total,65,29,1,4
,District Council 1st District,,,5
,Mark F Squilla,Daniel Orsino,Write-In,5
Mark F Squilla,126,0,0,5
Daniel Orsino,,20,0,5
Write-In,,,0,5
Total,126,20,0,5
,District Council 1st District,,,6
,Mark F Squilla,Daniel Orsino,Write-In,6
Mark F Squilla,181,0,0,6
Daniel Orsino,,39,0,6
Write-In,,,0,6
Total,181,39,0,6
,District Council 1st District,,,7
,Mark F Squilla,Daniel Orsino,Write-In,7
Mark F Squilla,290,0,0,7
Daniel Orsino,,53,0,7
Write-In,,,1,7
Total,290,53,1,7
,District Council 1st District,,,8
,Mark F Squilla,Daniel Orsino,Write-In,8
Mark F Squilla,182,0,0,8
Daniel Orsino,,39,0,8
Write-In,,,0,8
Total,182,39,0,8
,District Council 1st District,,,9
,Mark F Squilla,Daniel Orsino,Write-In,9
Mark F Squilla,118,0,0,9
Daniel Orsino,,7,0,9
Write-In,,,0,9
Total,118,7,0,9
,District Council 1st District,,,10
,Mark F Squilla,Daniel Orsino,Write-In,10
Mark F Squilla,175,0,0,10
Daniel Orsino,,19,0,10
Write-In,,,1,10
Total,175,19,1,10
,District Council 1st District,,,11
,Mark F Squilla,Daniel Orsino,Write-In,11
Mark F Squilla,75,0,0,11
Daniel Orsino,,8,0,11
Write-In,,,0,11
Total,75,8,0,11
,District Council 1st District,,,12
,Mark F Squilla,Daniel Orsino,Write-In,12
Mark F Squilla,62,0,0,12
Daniel Orsino,,36,0,12
Write-In,,,0,12
Total,62,36,0,12
,District Council 1st District,,,13
,Mark F Squilla,Daniel Orsino,Write-In,13
Mark F Squilla,133,0,0,13
Daniel Orsino,,30,0,13
Write-In,,,0,13
Total,133,30,0,13
,District Council 1st District,,,15
,Mark F Squilla,Daniel Orsino,Write-In,15
Mark F Squilla,235,0,0,15
Daniel Orsino,,43,0,15
Write-In,,,0,15
Total,235,43,0,15
,District Council 1st District,,,16
,Mark F Squilla,Daniel Orsino,Write-In,16
Mark F Squilla,50,0,0,16
Daniel Orsino,,25,0,16
Write-In,,,0,16
Total,50,25,0,16
,District Council 1st District,,,17
,Mark F Squilla,Daniel Orsino,Write-In,17
Mark F Squilla,68,0,0,17
Daniel Orsino,,24,0,17
Write-In,,,0,17
Total,68,24,0,17
,District Council 1st District,,,18
,Mark F Squilla,Daniel Orsino,Write-In,18
Mark F Squilla,53,0,0,18
Daniel Orsino,,16,0,18
Write-In,,,0,18
Total,53,16,0,18
,District Council 1st District,,,19
,Mark F Squilla,Daniel Orsino,Write-In,19
Mark F Squilla,80,0,0,19
Daniel Orsino,,12,0,19
Write-In,,,0,19
Total,80,12,0,19
,District Council 1st District,,,20
,Mark F Squilla,Daniel Orsino,Write-In,20
Mark F Squilla,229,0,0,20
Daniel Orsino,,50,0,20
Write-In,,,0,20
Total,229,50,0,20
,District Council 1st District,,,21
,Mark F Squilla,Daniel Orsino,Write-In,21
Mark F Squilla,175,0,0,21
Daniel Orsino,,51,0,21
Write-In,,,0,21
Total,175,51,0,21
,District Council 1st District,,,22
,Mark F Squilla,Daniel Orsino,Write-In,22
Mark F Squilla,130,0,0,22
Daniel Orsino,,30,0,22
Write-In,,,0,22
Total,130,30,0,22
,District Council 1st District,,,23
,Mark F Squilla,Daniel Orsino,Write-In,23
Mark F Squilla,92,0,0,23
Daniel Orsino,,10,0,23
Write-In,,,0,23
Total,92,10,0,23
,District Council 1st District,,,24
,Mark F Squilla,Daniel Orsino,Write-In,24
Mark F Squilla,182,0,0,24
Daniel Orsino,,46,0,24
Write-In,,,0,24
Total,182,46,0,24
,District Council 1st District,,,25
,Mark F Squilla,Daniel Orsino,Write-In,25
Mark F Squilla,172,0,0,25
Daniel Orsino,,73,0,25
Write-In,,,0,25
Total,172,73,0,25
,District Council 1st District,,,26
,Mark F Squilla,Daniel Orsino,Write-In,26
Mark F Squilla,193,0,0,26
Daniel Orsino,,45,0,26
Write-In,,,0,26
Total,193,45,0,26
,District Council 1st District,,,27
,Mark F Squilla,Daniel Orsino,Write-In,27
Mark F Squilla,167,0,0,27
Daniel Orsino,,40,0,27
Write-In,,,0,27
Total,167,40,0,27
,District Council 1st District,,,28
,Mark F Squilla,Daniel Orsino,Write-In,28
Mark F Squilla,187,0,0,28
Daniel Orsino,,11,0,28
Write-In,,,0,28
Total,187,11,0,28
,District Council 1st District,,,29
,Mark F Squilla,Daniel Orsino,Write-In,29
Mark F Squilla,79,0,0,29
Daniel Orsino,,58,0,29
Write-In,,,0,29
Total,79,58,0,29
,District Council 1st District,,,30
,Mark F Squilla,Daniel Orsino,Write-In,30
Mark F Squilla,181,0,0,30
Daniel Orsino,,31,0,30
Write-In,,,0,30
Total,181,31,0,30
,District Council 1st District,,,31
,Mark F Squilla,Daniel Orsino,Write-In,31
Mark F Squilla,105,0,0,31
Daniel Orsino,,62,0,31
Write-In,,,1,31
Total,105,62,1,31
,District Council 1st District,,,32
,Mark F Squilla,Daniel Orsino,Write-In,32
Mark F Squilla,104,0,0,32
Daniel Orsino,,31,0,32
Write-In,,,0,32
Total,104,31,0,32
,District Council 1st District,,,33
,Mark F Squilla,Daniel Orsino,Write-In,33
Mark F Squilla,78,0,0,33
Daniel Orsino,,49,0,33
Write-In,,,0,33
Total,78,49,0,33
,District Council 1st District,,,34
,Mark F Squilla,Daniel Orsino,Write-In,34
Mark F Squilla,99,0,0,34
Daniel Orsino,,24,0,34
Write-In,,,0,34
Total,99,24,0,34
,District Council 1st District,,,35
,Mark F Squilla,Daniel Orsino,Write-In,35
Mark F Squilla,156,0,0,35
Daniel Orsino,,38,0,35
Write-In,,,1,35
Total,156,38,1,35
,District Council 1st District,,,37
,Mark F Squilla,Daniel Orsino,Write-In,37
Mark F Squilla,156,0,0,37
Daniel Orsino,,58,0,37
Write-In,,,0,37
Total,156,58,0,37
,District Council 1st District,,,38
,Mark F Squilla,Daniel Orsino,Write-In,38
Mark F Squilla,147,0,0,38
Daniel Orsino,,52,0,38
Write-In,,,0,38
Total,147,52,0,38
,District Council 1st District,,,39
,Mark F Squilla,Daniel Orsino,Write-In,39
Mark F Squilla,113,0,0,39
Daniel Orsino,,77,0,39
Write-In,,,0,39
Total,113,77,0,39
,District Council 1st District,,,40
,Mark F Squilla,Daniel Orsino,Write-In,40
Mark F Squilla,75,0,0,40
Daniel Orsino,,8,0,40
Write-In,,,0,40
Total,75,8,0,40
,District Council 1st District,,,42
,Mark F Squilla,Daniel Orsino,Write-In,42
Mark F Squilla,121,0,0,42
Daniel Orsino,,53,0,42
Write-In,,,1,42
Total,121,53,1,42
,District Council 1st District,,,43
,Mark F Squilla,Daniel Orsino,Write-In,43
Mark F Squilla,107,0,0,43
Daniel Orsino,,51,0,43
Write-In,,,0,43
Total,107,51,0,43
,District Council 1st District,,,44
,Mark F Squilla,Daniel Orsino,Write-In,44
Mark F Squilla,99,0,0,44
Daniel Orsino,,51,0,44
Write-In,,,0,44
Total,99,51,0,44
,District Council 1st District,,,45
,Mark F Squilla,Daniel Orsino,Write-In,45
Mark F Squilla,247,0,0,45
Daniel Orsino,,70,0,45
Write-In,,,1,45
Total,247,70,1,45
,District Council 1st District,,,46
,Mark F Squilla,Daniel Orsino,Write-In,46
Mark F Squilla,253,0,0,46
Daniel Orsino,,64,0,46
Write-In,,,0,46
Total,253,64,0,46
