col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Joshua Roberts,Crystal B Powell,Write-In,All
Lisa Deeley,129,"2,604",448,2,"2,905","2,885","2,855","2,846","2,823","2,814","2,795",17,All
Omar Sabir,,27,70,1,"2,559","2,571","2,553","2,557","2,554","2,547","2,512",6,All
Al Schmidt,,,"1,627",1,447,422,435,405,415,408,353,21,All
Write-In,,,,0,1,3,3,2,3,2,2,0,All
Jennifer Schultz,,,,,16,"2,990","2,934","2,956","2,932","2,964","2,905",2,All
Tiffany Palmer,,,,,,13,"2,936","2,952","2,944","2,911","2,910",4,All
James C Crumlish,,,,,,,11,"2,911","2,947","2,933","2,844",3,All
Carmella Jacquinto,,,,,,,,5,"2,906","2,914","2,893",3,All
Anthony Kyriakakis,,,,,,,,,4,"2,915","2,845",4,All
Joshua Roberts,,,,,,,,,,11,"2,856",3,All
Crystal B Powell,,,,,,,,,,,4,2,All
Write-In,,,,,,,,,,,,0,All
Total,"3,459","2,804","2,354",5,"3,193","3,175","3,112","3,095","3,076","3,073","3,009",23,All
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,James C Crumlish,Joshua Roberts,Tiffany Palmer,Carmella Jacquinto,Jennifer Schultz,Anthony Kyriakakis,Crystal B Powell,Write-In,1
Lisa Deeley,8,79,11,1,89,85,89,88,88,83,87,0,1
Omar Sabir,,1,1,0,81,81,79,80,79,80,79,0,1
Al Schmidt,,,24,0,9,7,9,6,7,6,7,0,1
Write-In,,,,0,1,0,0,0,0,0,0,0,1
James C Crumlish,,,,,0,91,88,90,87,89,88,0,1
Joshua Roberts,,,,,,1,87,89,86,89,87,0,1
Tiffany Palmer,,,,,,,0,89,90,86,90,0,1
Carmella Jacquinto,,,,,,,,0,88,87,89,0,1
Jennifer Schultz,,,,,,,,,0,86,88,0,1
Anthony Kyriakakis,,,,,,,,,,0,86,0,1
Crystal B Powell,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,0,1
Total,108,89,40,1,97,94,93,92,92,91,91,0,1
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Lisa Deeley,Al Schmidt,Omar Sabir,Write-In,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Crystal B Powell,Write-In,2
Lisa Deeley,8,19,59,0,74,73,73,72,72,71,73,0,2
Al Schmidt,,42,1,0,15,16,15,15,15,15,14,0,2
Omar Sabir,,,1,0,60,57,58,59,58,58,56,0,2
Write-In,,,,0,0,0,0,0,0,0,0,0,2
Tiffany Palmer,,,,,0,72,75,71,73,73,73,0,2
Jennifer Schultz,,,,,,1,72,71,71,71,72,0,2
Carmella Jacquinto,,,,,,,0,71,72,72,72,0,2
Joshua Roberts,,,,,,,,0,72,73,70,0,2
Anthony Kyriakakis,,,,,,,,,0,74,71,0,2
James C Crumlish,,,,,,,,,,0,71,0,2
Crystal B Powell,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,0,2
Total,91,65,64,0,78,77,76,76,75,75,74,0,2
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,3
