col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Isaiah Thomas,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Joe Cox,Al Taubenberger,Sherrie Cohen,Matt Wolfe,Dan Tinney,Bill Heeney,Clarc King,Steve Cherniavsky,Maj Toure,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,7
Isaiah Thomas,0,114,113,114,91,41,31,0,8,3,5,0,1,0,2,1,2,0,120,9,3,7
Helen Gym,,0,105,103,89,42,30,5,7,1,7,0,0,0,0,2,1,0,107,8,3,7
Katherine Gilmore Richardson,,,0,106,87,33,26,3,3,1,2,0,1,0,2,1,2,0,111,5,1,7
Derek S Green,,,,0,87,29,16,2,3,2,6,1,1,0,1,1,2,0,108,5,3,7
Allan Domb,,,,,1,11,9,6,1,3,1,1,1,0,0,0,1,0,88,7,1,7
Kendra Brooks,,,,,,0,40,2,7,0,5,1,0,0,2,2,0,0,40,4,2,7
Nicolas O'Rourke,,,,,,,0,3,6,0,1,0,0,0,2,0,0,0,30,4,2,7
David Oh,,,,,,,,0,0,5,1,5,4,4,0,0,0,0,4,7,0,7
Joe Cox,,,,,,,,,0,0,2,0,0,0,3,0,0,0,4,5,0,7
Al Taubenberger,,,,,,,,,,0,0,5,4,4,0,1,0,0,4,4,0,7
Sherrie Cohen,,,,,,,,,,,0,0,0,0,0,2,0,0,3,2,0,7
Matt Wolfe,,,,,,,,,,,,0,4,4,0,0,0,0,2,4,0,7
Dan Tinney,,,,,,,,,,,,,0,4,0,0,0,0,2,3,0,7
Bill Heeney,,,,,,,,,,,,,,0,0,0,0,0,1,3,0,7
Clarc King,,,,,,,,,,,,,,,0,0,0,0,1,2,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,1,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,0,0,2,0,0,7
Write-In,,,,,,,,,,,,,,,,,,0,1,0,0,7
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,1,0,0,7
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,0,7
Total,142,131,126,125,102,55,41,12,10,8,8,6,5,4,3,3,2,1,138,16,3,7
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,8
,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Sherrie Cohen,Matt Wolfe,Bill Heeney,Dan Tinney,Al Taubenberger,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,8
Helen Gym,0,114,111,105,106,39,29,7,7,1,1,1,0,4,0,2,1,1,110,11,7,8
Isaiah Thomas,,0,115,107,102,39,31,5,4,1,2,1,1,2,0,2,2,1,115,9,3,8
Derek S Green,,,0,108,98,32,26,3,6,1,0,0,0,3,0,1,2,0,108,6,6,8
Katherine Gilmore Richardson,,,,0,90,27,21,3,6,2,0,0,0,1,1,0,2,0,105,7,3,8
Allan Domb,,,,,0,18,11,6,2,2,1,4,1,1,1,2,0,1,92,12,5,8
Kendra Brooks,,,,,,1,59,4,11,0,2,2,1,6,1,3,0,0,49,8,8,8
Nicolas O'Rourke,,,,,,,0,2,9,1,1,1,1,6,2,2,0,0,39,4,9,8
David Oh,,,,,,,,0,1,8,5,6,5,1,0,0,0,1,3,9,2,8
Sherrie Cohen,,,,,,,,,0,0,1,1,0,2,2,2,1,0,5,3,2,8
Matt Wolfe,,,,,,,,,,0,7,7,7,0,2,1,0,0,1,8,1,8
Bill Heeney,,,,,,,,,,,0,6,7,0,2,1,0,0,0,8,0,8
Dan Tinney,,,,,,,,,,,,0,6,0,1,0,0,0,0,9,0,8
Al Taubenberger,,,,,,,,,,,,,0,0,2,1,0,0,0,7,0,8
Joe Cox,,,,,,,,,,,,,,0,1,1,0,0,4,1,2,8
Maj Toure,,,,,,,,,,,,,,,0,2,0,0,1,2,1,8
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,2,1,2,8
Clarc King,,,,,,,,,,,,,,,,,0,0,1,0,0,8
Write-In,,,,,,,,,,,,,,,,,,0,0,0,1,8
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,2,0,0,8
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,0,8
Total,139,134,129,120,115,75,62,15,14,10,9,9,8,7,5,5,2,1,139,22,11,8
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,9
,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Kendra Brooks,Allan Domb,Nicolas O'Rourke,David Oh,Al Taubenberger,Matt Wolfe,Maj Toure,Dan Tinney,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Bill Heeney,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,9
Helen Gym,0,120,101,90,72,87,66,8,2,2,4,0,5,3,3,0,0,0,103,16,10,9
Isaiah Thomas,,0,104,97,73,78,62,5,3,3,3,0,3,4,4,0,0,0,103,16,7,9
Katherine Gilmore Richardson,,,0,89,53,71,46,5,2,1,2,0,2,1,4,0,0,0,89,14,8,9
Derek S Green,,,,0,42,79,34,7,5,4,4,1,2,2,3,0,0,0,87,17,5,9
Kendra Brooks,,,,,0,26,92,1,1,0,4,0,6,7,3,0,1,0,68,11,5,9
Allan Domb,,,,,,0,23,10,7,6,2,3,0,3,2,0,0,0,74,14,7,9
Nicolas O'Rourke,,,,,,,0,3,1,1,3,0,7,4,2,0,1,0,60,11,4,9
David Oh,,,,,,,,0,10,8,1,7,1,0,0,4,0,0,3,12,1,9
Al Taubenberger,,,,,,,,,0,8,2,8,1,0,0,4,0,0,2,12,0,9
Matt Wolfe,,,,,,,,,,0,1,7,1,0,1,5,0,0,1,11,0,9
Maj Toure,,,,,,,,,,,0,1,1,1,0,0,0,0,4,6,0,9
Dan Tinney,,,,,,,,,,,,0,1,0,0,5,0,0,0,9,0,9
Joe Cox,,,,,,,,,,,,,0,2,0,0,1,0,4,3,0,9
Sherrie Cohen,,,,,,,,,,,,,,0,0,0,1,0,5,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,0,0,0,0,1,2,2,9
Bill Heeney,,,,,,,,,,,,,,,,0,0,0,0,5,0,9
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,9
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,1,0,0,9
Michael Bradley,,,,,,,,,,,,,,,,,,,,2,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,0,9
Total,149,146,124,117,106,101,95,18,14,14,10,9,9,7,6,5,1,0,130,38,11,9
,District Council 2nd District,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Kenyatta Johnson,Michael Bradley,Write-In,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Sherrie Cohen,David Oh,Maj Toure,Al Taubenberger,Matt Wolfe,Bill Heeney,Dan Tinney,Clarc King,Write-In,Steve Cherniavsky,10
Kenyatta Johnson,4,0,0,118,122,118,111,94,53,42,6,9,2,4,0,0,0,0,1,1,0,10
Michael Bradley,,0,0,12,10,12,8,13,3,1,5,1,7,4,5,5,5,4,1,0,0,10
Write-In,,,0,4,2,4,1,6,3,2,0,2,0,0,1,0,0,1,0,0,0,10
Helen Gym,,,,0,122,116,104,109,41,32,6,6,4,2,0,1,1,1,0,1,0,10
Isaiah Thomas,,,,,0,122,113,102,40,32,4,4,3,0,1,0,0,1,0,1,0,10
Derek S Green,,,,,,0,109,105,31,17,6,10,5,3,2,0,0,2,0,1,0,10
Katherine Gilmore Richardson,,,,,,,0,96,25,20,6,4,1,3,1,1,1,0,1,1,0,10
Allan Domb,,,,,,,,0,17,12,4,5,3,1,2,1,1,3,0,0,0,10
Kendra Brooks,,,,,,,,,0,56,5,7,2,1,0,0,0,0,1,0,0,10
Nicolas O'Rourke,,,,,,,,,,1,4,2,0,0,0,0,0,0,1,0,0,10
Joe Cox,,,,,,,,,,,0,4,1,4,0,0,0,0,2,0,0,10
Sherrie Cohen,,,,,,,,,,,,0,1,2,0,0,0,0,1,0,0,10
David Oh,,,,,,,,,,,,,1,2,4,3,3,3,1,0,0,10
Maj Toure,,,,,,,,,,,,,,0,2,2,2,0,1,0,0,10
Al Taubenberger,,,,,,,,,,,,,,,0,4,4,4,0,0,0,10
Matt Wolfe,,,,,,,,,,,,,,,,1,5,3,0,0,0,10
Bill Heeney,,,,,,,,,,,,,,,,,0,3,0,0,0,10
Dan Tinney,,,,,,,,,,,,,,,,,,0,0,0,0,10
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,0,0,10
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,10
Total,156,21,6,142,142,138,125,118,71,58,13,12,10,8,6,6,5,5,2,1,0,10
,District Council 2nd District,,,Council At Large,,,,,,,,,,,,,,,,,,11
,Kenyatta Johnson,Michael Bradley,Write-In,Isaiah Thomas,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Joe Cox,Matt Wolfe,Al Taubenberger,Bill Heeney,Sherrie Cohen,Dan Tinney,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,11
Kenyatta Johnson,0,0,0,155,147,146,142,120,48,47,4,4,2,1,0,3,0,0,1,1,0,11
Michael Bradley,,0,0,4,5,2,5,2,2,1,8,2,8,7,6,1,3,1,0,0,0,11
Write-In,,,0,2,3,2,0,0,3,3,0,1,0,0,0,0,0,1,0,0,0,11
Isaiah Thomas,,,,0,148,149,141,121,46,41,5,5,1,1,0,1,0,0,1,1,0,11
Helen Gym,,,,,1,140,135,125,42,38,4,8,1,1,0,4,0,1,0,1,0,11
Katherine Gilmore Richardson,,,,,,0,137,119,37,36,0,5,0,0,0,1,0,0,1,0,0,11
Derek S Green,,,,,,,1,122,27,24,5,5,2,3,2,2,0,0,1,0,0,11
Allan Domb,,,,,,,,1,9,8,3,2,1,0,0,0,0,0,0,0,0,11
Kendra Brooks,,,,,,,,,0,61,2,5,1,0,0,3,0,1,0,1,0,11
Nicolas O'Rourke,,,,,,,,,,0,1,3,1,0,0,3,0,1,0,1,0,11
David Oh,,,,,,,,,,,0,0,8,7,6,0,3,0,0,0,0,11
Joe Cox,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,0,11
Matt Wolfe,,,,,,,,,,,,,0,7,6,0,3,1,0,0,0,11
Al Taubenberger,,,,,,,,,,,,,,0,6,0,3,1,0,0,0,11
Bill Heeney,,,,,,,,,,,,,,,0,0,3,0,0,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Dan Tinney,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,0,11
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,11
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,11
