col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Helen Gym,,,,,,,,,0,52,2,1,0,0,0,0,1,0,0,0,0,0,0,2
Katherine Gilmore Richardson,,,,,,,,,,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2
David Oh,,,,,,,,,,,1,14,13,13,12,1,1,1,0,0,0,0,0,2
Al Taubenberger,,,,,,,,,,,,0,13,14,12,0,1,0,0,0,0,0,0,2
Bill Heeney,,,,,,,,,,,,,1,14,12,0,0,0,0,0,0,0,0,2
Dan Tinney,,,,,,,,,,,,,,0,12,0,0,0,0,0,0,0,0,2
Matt Wolfe,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,2
Kendra Brooks,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,63,61,14,14,0,60,57,56,56,55,20,16,15,15,12,3,1,1,1,0,0,0,0,2
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,3
,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Helen Gym,Bill Heeney,Dan Tinney,David Oh,Al Taubenberger,Matt Wolfe,Joe Cox,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,3
Allan Domb,1,29,28,27,26,5,3,7,6,0,1,0,0,0,0,0,0,0,27,25,6,4,0,3
Katherine Gilmore Richardson,,0,26,27,25,2,1,2,1,1,2,1,1,0,0,0,0,0,24,23,3,4,0,3
Derek S Green,,,0,26,25,0,0,1,1,0,1,1,1,0,0,0,0,0,24,25,2,1,0,3
Isaiah Thomas,,,,0,25,1,0,1,0,0,1,1,1,0,0,0,0,0,24,23,1,1,0,3
Helen Gym,,,,,0,0,1,3,1,0,0,0,0,1,0,0,0,0,23,21,2,1,0,3
Bill Heeney,,,,,,0,19,18,18,16,1,0,0,0,0,0,0,0,3,0,15,16,0,3
Dan Tinney,,,,,,,1,18,17,16,1,0,0,1,0,0,0,0,4,0,15,15,0,3
David Oh,,,,,,,,0,20,14,0,0,0,1,0,0,0,0,5,0,16,14,0,3
Al Taubenberger,,,,,,,,,0,14,0,0,0,0,0,0,0,0,3,0,16,14,0,3
Matt Wolfe,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,13,14,0,3
Joe Cox,,,,,,,,,,,0,0,0,0,0,0,0,0,2,1,0,1,0,3
Kendra Brooks,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,0,0,0,3
Nicolas O'Rourke,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,3
Clarc King,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Maj Toure,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,3,23,2,2,0,3
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,3,2,0,0,3
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,,,1,16,0,3
Christylee Peck,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,39,31,29,28,27,22,22,22,20,16,2,1,1,1,0,0,0,0,34,31,21,18,0,3
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,Allan Domb,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Al Taubenberger,Dan Tinney,Bill Heeney,David Oh,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Sherrie Cohen,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,4
Daniel D Mccaffery,2,49,2,1,0,47,46,47,47,45,4,4,3,3,1,3,3,1,0,0,0,0,0,4
Amanda Green-Hawkins,,1,0,0,0,48,46,49,47,48,3,2,1,2,1,3,2,1,0,0,0,0,0,4
Christylee Peck,,,0,17,0,3,3,1,2,0,13,16,14,14,14,0,0,0,1,0,0,0,0,4
Megan Mccarthy King,,,,1,0,2,2,1,1,0,12,14,13,12,14,0,0,0,1,0,0,0,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,,,,0,49,49,47,47,2,1,1,3,1,2,1,1,0,0,0,0,0,4
Helen Gym,,,,,,,0,49,49,46,1,2,1,3,1,1,0,0,0,0,0,0,0,4
Isaiah Thomas,,,,,,,,0,48,49,0,0,0,1,0,3,2,1,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,,0,48,1,3,2,1,2,1,1,1,0,0,0,0,0,4
Derek S Green,,,,,,,,,,0,0,0,0,0,0,2,2,1,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,,,1,17,17,15,15,0,1,0,0,0,0,0,0,4
Dan Tinney,,,,,,,,,,,,0,17,15,16,0,0,0,0,0,0,0,0,4
Bill Heeney,,,,,,,,,,,,,1,14,16,0,1,0,0,0,0,0,0,4
David Oh,,,,,,,,,,,,,,1,13,1,0,0,0,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Kendra Brooks,,,,,,,,,,,,,,,,1,3,0,0,0,0,0,0,4
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,57,55,19,19,0,53,53,53,52,50,20,20,19,18,17,5,4,1,1,0,0,0,0,4
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,5
,Allan Domb,Helen Gym,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,David Oh,Bill Heeney,Matt Wolfe,Al Taubenberger,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Clarc King,Joe Cox,Steve Cherniavsky,Maj Toure,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,5
Allan Domb,0,55,56,55,54,5,4,3,2,2,3,0,1,0,0,0,0,0,55,54,4,1,0,5
Helen Gym,,0,56,57,54,1,0,1,0,0,6,2,1,0,0,1,0,0,54,55,2,1,0,5
Derek S Green,,,1,55,53,3,0,0,0,1,5,1,0,0,0,1,0,0,53,54,2,1,0,5
Isaiah Thomas,,,,0,53,0,0,0,0,0,3,1,0,0,0,0,0,0,53,53,1,0,0,5
Katherine Gilmore Richardson,,,,,0,1,0,1,0,0,1,0,1,0,0,0,0,0,51,52,1,0,0,5
David Oh,,,,,,2,12,12,12,11,3,0,0,0,0,1,0,0,5,1,12,10,0,5
Bill Heeney,,,,,,,0,12,11,10,0,0,1,0,0,0,0,0,2,0,10,9,0,5
Matt Wolfe,,,,,,,,0,11,10,1,0,1,0,0,0,0,0,2,1,10,9,0,5
Al Taubenberger,,,,,,,,,0,9,1,0,0,0,0,0,0,0,2,0,9,9,0,5
Dan Tinney,,,,,,,,,,0,1,0,0,0,0,0,0,0,2,0,10,8,0,5
Kendra Brooks,,,,,,,,,,,1,2,1,0,0,1,0,0,6,5,2,1,0,5
Nicolas O'Rourke,,,,,,,,,,,,0,0,0,0,0,0,0,2,2,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,5
Clarc King,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,0,5
Joe Cox,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,5
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,2,51,3,0,0,5
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,2,0,0,0,5
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,,,0,11,0,5
Christylee Peck,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,62,60,59,57,55,18,13,13,12,11,10,2,2,1,1,1,0,0,62,59,14,11,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,Isaiah Thomas,Allan Domb,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Al Taubenberger,Dan Tinney,Bill Heeney,Matt Wolfe,David Oh,Kendra Brooks,Nicolas O'Rourke,Steve Cherniavsky,Clarc King,Joe Cox,Maj Toure,Sherrie Cohen,Write-In,6
Daniel D Mccaffery,5,50,0,1,0,47,48,48,48,48,3,3,3,2,2,2,1,0,0,0,0,0,0,6
Amanda Green-Hawkins,,0,0,0,0,49,48,46,47,47,1,1,1,1,0,2,1,0,0,0,0,0,0,6
Christylee Peck,,,0,9,0,0,0,0,0,0,10,9,8,9,8,0,0,1,0,0,0,0,0,6
Megan Mccarthy King,,,,0,0,0,0,0,0,0,10,10,9,10,9,0,0,1,0,0,0,0,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Isaiah Thomas,,,,,,0,45,45,46,47,0,0,0,1,0,2,1,0,0,0,0,0,0,6
Allan Domb,,,,,,,0,45,46,45,1,1,1,1,0,0,0,0,0,0,0,0,0,6
Derek S Green,,,,,,,,0,45,46,1,1,1,0,0,1,1,0,0,0,0,0,0,6
Helen Gym,,,,,,,,,0,46,0,0,0,1,1,1,0,0,0,0,0,0,0,6
Katherine Gilmore Richardson,,,,,,,,,,0,1,1,1,1,0,2,1,0,0,0,0,0,0,6
Al Taubenberger,,,,,,,,,,,0,12,11,10,9,0,0,1,0,0,0,0,0,6
Dan Tinney,,,,,,,,,,,,0,11,10,9,0,0,1,0,0,0,0,0,6
Bill Heeney,,,,,,,,,,,,,0,9,9,0,0,0,0,0,0,0,0,6
Matt Wolfe,,,,,,,,,,,,,,0,9,0,0,1,0,0,0,0,0,6
David Oh,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Kendra Brooks,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,6
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,59,52,10,10,0,49,48,48,48,48,13,12,11,11,10,2,1,1,0,0,0,0,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Derek S Green,Isaiah Thomas,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Dan Tinney,David Oh,Al Taubenberger,Bill Heeney,Matt Wolfe,Write-In,Kendra Brooks,Nicolas O'Rourke,Clarc King,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,7
Daniel D Mccaffery,0,77,4,0,0,77,76,76,74,76,2,0,2,2,0,6,1,1,0,0,0,0,0,7
Amanda Green-Hawkins,,0,0,1,0,74,75,73,73,74,0,0,1,0,0,6,1,1,0,0,0,0,0,7
Megan Mccarthy King,,,0,12,0,5,2,4,4,3,13,13,12,13,10,0,1,1,0,0,0,0,0,7
Christylee Peck,,,,0,0,0,0,0,2,0,10,12,11,10,10,0,1,1,0,0,0,0,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Derek S Green,,,,,,1,77,77,75,78,1,0,1,2,0,1,1,1,0,0,0,0,0,7
Isaiah Thomas,,,,,,,0,75,75,76,1,0,0,1,0,1,1,1,0,0,0,0,0,7
Allan Domb,,,,,,,,0,74,76,1,0,1,2,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,,,,,,,0,75,1,2,1,0,0,1,1,1,0,0,0,0,0,7
Katherine Gilmore Richardson,,,,,,,,,,0,0,0,1,1,0,1,1,1,0,0,0,0,0,7
Dan Tinney,,,,,,,,,,,1,10,11,11,10,0,0,0,0,0,0,0,0,7
David Oh,,,,,,,,,,,,2,11,10,10,0,1,1,0,0,0,0,0,7
Al Taubenberger,,,,,,,,,,,,,0,11,10,0,1,1,0,0,0,0,0,7
Bill Heeney,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,0,0,7
Matt Wolfe,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Write-In,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Kendra Brooks,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,7
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,82,79,21,13,0,81,79,78,78,78,15,15,14,13,10,6,2,2,0,0,0,0,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Helen Gym,David Oh,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Clarc King,Joe Cox,Steve Cherniavsky,Write-In,8
Daniel D Mccaffery,1,78,4,0,0,78,78,77,77,76,6,2,3,2,1,4,2,1,0,0,0,0,0,8
Amanda Green-Hawkins,,1,0,0,0,76,77,77,76,77,3,1,1,0,0,3,2,0,0,0,0,0,0,8
Megan Mccarthy King,,,1,5,0,3,1,2,1,1,7,7,7,6,7,0,0,0,0,0,0,0,0,8
Christylee Peck,,,,0,0,1,0,1,0,0,5,5,4,4,5,0,0,0,0,0,0,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Allan Domb,,,,,,0,77,78,77,77,5,3,2,2,1,1,0,0,0,0,0,0,0,8
Isaiah Thomas,,,,,,,0,78,79,78,2,0,0,0,0,3,2,1,1,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,0,79,78,1,1,0,0,1,2,1,1,0,0,0,0,0,8
Derek S Green,,,,,,,,,0,77,0,0,0,0,0,3,2,1,1,0,0,0,0,8
Helen Gym,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,8
David Oh,,,,,,,,,,,1,9,8,8,7,2,1,0,0,0,0,0,0,8
Dan Tinney,,,,,,,,,,,,1,9,8,8,1,0,0,0,0,0,0,0,8
Al Taubenberger,,,,,,,,,,,,,0,8,7,1,0,0,0,0,0,0,0,8
Bill Heeney,,,,,,,,,,,,,,0,7,0,0,0,0,0,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,,,,,,0,3,1,1,0,0,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,85,81,11,5,0,82,81,81,80,79,14,11,10,9,8,5,3,1,1,0,0,0,0,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Helen Gym,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Bill Heeney,Matt Wolfe,Dan Tinney,David Oh,Al Taubenberger,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,9
Amanda Green-Hawkins,1,64,0,0,0,65,63,64,62,62,2,2,1,3,0,5,4,1,1,0,0,0,0,9
Daniel D Mccaffery,,2,1,0,0,63,62,61,60,59,2,1,1,2,0,5,4,2,2,0,1,0,0,9
Megan Mccarthy King,,,0,19,0,0,1,2,1,2,18,18,17,16,18,0,0,0,1,1,1,0,0,9
Christylee Peck,,,,0,0,1,0,2,1,2,18,18,18,16,18,0,0,0,0,1,0,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Isaiah Thomas,,,,,,1,61,63,61,63,1,1,1,2,0,3,3,0,1,0,0,0,0,9
Helen Gym,,,,,,,0,61,65,60,1,1,1,3,0,5,5,2,1,0,1,0,0,9
Allan Domb,,,,,,,,0,62,60,1,1,1,3,0,2,1,0,2,0,1,0,0,9
Derek S Green,,,,,,,,,0,61,1,1,2,3,0,3,3,2,2,0,1,0,0,9
Katherine Gilmore Richardson,,,,,,,,,,0,2,3,1,0,1,3,3,0,1,1,0,0,0,9
Bill Heeney,,,,,,,,,,,0,19,18,16,18,0,0,1,0,1,0,0,0,9
Matt Wolfe,,,,,,,,,,,,0,17,16,18,0,1,0,0,1,0,0,0,9
Dan Tinney,,,,,,,,,,,,,0,16,17,0,0,1,0,0,0,0,0,9
David Oh,,,,,,,,,,,,,,0,16,1,0,0,0,0,0,0,0,9
Al Taubenberger,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,9
Kendra Brooks,,,,,,,,,,,,,,,,0,4,1,0,0,0,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,9
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,1,0,0,9
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,1,0,9
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,71,70,21,20,0,69,68,67,67,67,20,20,19,19,18,7,6,3,2,2,1,1,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Katherine Gilmore Richardson,Allan Domb,Helen Gym,Isaiah Thomas,Derek S Green,David Oh,Bill Heeney,Matt Wolfe,Al Taubenberger,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Steve Cherniavsky,Clarc King,Joe Cox,Maj Toure,Sherrie Cohen,Write-In,10
