col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
Sherrie Cohen,,,,,,,,,,,,,0,0,2,0,0,0,7,4,1,1
Maj Toure,,,,,,,,,,,,,,1,2,2,3,0,6,3,1,1
Joe Cox,,,,,,,,,,,,,,,0,3,3,0,4,5,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,0,2,0,2,3,0,1
Clarc King,,,,,,,,,,,,,,,,,0,0,3,2,0,1
Write-In,,,,,,,,,,,,,,,,,,0,1,0,0,1
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,2,0,0,1
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,0,1
Total,325,281,277,262,261,117,86,42,32,28,26,26,16,12,11,7,5,1,286,59,6,1
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,2
,Helen Gym,Derek S Green,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Dan Tinney,Al Taubenberger,Bill Heeney,Joe Cox,Steve Cherniavsky,Maj Toure,Sherrie Cohen,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,2
Helen Gym,0,180,181,175,176,49,31,10,4,3,1,0,5,6,3,4,2,0,183,14,5,2
Derek S Green,,0,166,170,170,34,17,6,2,3,2,1,4,5,2,3,1,0,174,12,3,2
Allan Domb,,,0,165,160,30,19,11,5,2,4,1,3,1,2,1,1,0,163,19,3,2
Isaiah Thomas,,,,1,167,31,21,3,0,2,1,0,4,1,1,0,1,0,172,10,1,2
Katherine Gilmore Richardson,,,,,1,29,20,2,1,2,1,0,4,3,1,2,1,0,163,13,2,2
Kendra Brooks,,,,,,0,42,5,0,1,1,0,5,3,0,3,0,0,49,6,5,2
Nicolas O'Rourke,,,,,,,0,1,0,0,0,0,4,0,0,1,0,0,33,5,1,2
David Oh,,,,,,,,0,25,21,23,18,1,3,1,2,1,0,5,27,2,2
Matt Wolfe,,,,,,,,,0,23,22,18,1,2,2,1,1,0,2,26,0,2
Dan Tinney,,,,,,,,,,0,21,18,0,3,2,0,0,0,1,24,0,2
Al Taubenberger,,,,,,,,,,,0,19,0,2,2,0,0,0,0,25,0,2
Bill Heeney,,,,,,,,,,,,0,0,0,1,0,0,0,0,19,0,2
Joe Cox,,,,,,,,,,,,,0,2,2,2,0,0,6,4,0,2
Steve Cherniavsky,,,,,,,,,,,,,,0,3,2,0,0,2,5,2,2
Maj Toure,,,,,,,,,,,,,,,0,2,0,0,3,3,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,5,1,0,2
Clarc King,,,,,,,,,,,,,,,,,0,0,1,1,0,2
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,2
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,5,0,0,2
Michael Bradley,,,,,,,,,,,,,,,,,,,,1,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,0,2
Total,213,196,193,190,187,64,42,35,28,26,25,19,10,9,6,6,2,0,206,47,6,2
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,3
,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Matt Wolfe,Bill Heeney,Dan Tinney,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,3
Helen Gym,0,173,172,167,167,53,40,5,3,1,0,1,3,4,1,2,1,0,170,14,2,3
Isaiah Thomas,,0,167,158,164,39,31,5,3,1,1,0,5,5,4,1,2,0,165,14,2,3
Derek S Green,,,1,158,161,35,28,9,5,2,1,0,4,4,4,2,1,0,165,12,2,3
Allan Domb,,,,0,153,24,18,15,8,7,5,6,3,1,1,2,0,0,152,23,0,3
Katherine Gilmore Richardson,,,,,1,33,21,3,3,0,1,1,4,3,2,0,1,0,157,10,2,3
Kendra Brooks,,,,,,0,49,1,0,0,0,1,1,6,1,2,0,0,50,4,2,3
Nicolas O'Rourke,,,,,,,0,2,0,0,0,0,1,2,0,2,0,0,40,3,0,3
David Oh,,,,,,,,0,10,11,11,10,1,0,1,1,0,0,8,14,0,3
Al Taubenberger,,,,,,,,,0,15,12,11,2,1,3,1,0,0,3,16,0,3
Matt Wolfe,,,,,,,,,,0,13,13,0,1,2,0,0,0,1,15,0,3
Bill Heeney,,,,,,,,,,,0,12,1,0,2,1,0,0,0,14,0,3
Dan Tinney,,,,,,,,,,,,0,0,1,1,1,0,0,1,13,0,3
Joe Cox,,,,,,,,,,,,,0,2,2,2,1,0,3,4,0,3
Sherrie Cohen,,,,,,,,,,,,,,0,1,1,0,0,4,3,0,3
Maj Toure,,,,,,,,,,,,,,,0,1,1,0,5,2,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,0,1,0,1,3,0,3
Clarc King,,,,,,,,,,,,,,,,,0,0,2,0,0,3
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,3
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,3
Michael Bradley,,,,,,,,,,,,,,,,,,,,2,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,0,3
Total,204,193,191,190,182,65,50,24,20,17,15,15,8,8,7,5,2,0,191,38,2,3
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,4
,Isaiah Thomas,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Sherrie Cohen,Bill Heeney,Joe Cox,Steve Cherniavsky,Maj Toure,Write-In,Clarc King,Kenyatta Johnson,Michael Bradley,Write-In,4
Isaiah Thomas,2,87,86,81,86,19,10,4,2,1,0,4,0,4,0,1,0,0,86,3,4,4
Helen Gym,,0,92,84,81,25,12,2,2,2,0,5,0,2,2,0,0,0,80,6,8,4
Katherine Gilmore Richardson,,,0,82,84,23,11,3,2,3,2,6,0,2,2,0,0,0,82,8,6,4
Allan Domb,,,,0,78,12,5,4,6,4,3,4,0,3,1,0,0,0,74,8,7,4
Derek S Green,,,,,0,14,7,2,3,1,0,1,0,1,2,1,0,0,79,4,5,4
Kendra Brooks,,,,,,0,22,2,0,3,0,8,0,6,4,1,0,1,24,6,4,4
Nicolas O'Rourke,,,,,,,0,1,0,0,0,2,0,3,1,0,0,1,12,2,2,4
David Oh,,,,,,,,0,10,7,9,1,8,1,0,2,2,0,4,10,1,4
Al Taubenberger,,,,,,,,,0,8,12,2,8,0,1,2,0,0,0,13,2,4
Dan Tinney,,,,,,,,,,0,8,1,7,1,1,1,0,0,3,9,0,4
Matt Wolfe,,,,,,,,,,,0,2,8,0,1,2,0,0,0,12,0,4
Sherrie Cohen,,,,,,,,,,,,0,0,2,1,1,0,0,4,5,1,4
Bill Heeney,,,,,,,,,,,,,0,0,0,1,0,0,0,8,0,4
Joe Cox,,,,,,,,,,,,,,0,1,1,0,1,4,1,1,4
Steve Cherniavsky,,,,,,,,,,,,,,,0,2,0,1,1,4,0,4
Maj Toure,,,,,,,,,,,,,,,,0,0,0,0,3,0,4
Write-In,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,0,0,1,0,4
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,4
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,0,4
Total,102,101,101,94,92,40,22,16,15,12,12,11,8,8,5,4,2,1,97,21,9,4
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,5
,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,Joe Cox,Sherrie Cohen,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,5
Helen Gym,1,153,147,134,138,59,47,15,4,5,2,2,7,4,3,1,2,0,140,21,8,5
Isaiah Thomas,,0,145,140,126,47,37,10,3,2,1,0,3,3,0,1,2,0,137,15,6,5
Derek S Green,,,0,137,130,43,33,8,5,3,1,0,4,3,0,0,1,0,132,17,6,5
Katherine Gilmore Richardson,,,,0,122,38,31,1,2,1,0,0,4,5,1,1,1,0,129,16,8,5
Allan Domb,,,,,0,24,15,11,3,6,3,1,2,3,3,2,2,0,122,19,6,5
Kendra Brooks,,,,,,0,64,5,1,0,1,0,7,4,1,0,2,0,49,9,8,5
Nicolas O'Rourke,,,,,,,0,5,1,0,1,0,4,2,0,0,1,0,40,6,6,5
David Oh,,,,,,,,0,13,13,11,10,1,0,1,1,0,0,6,16,0,5
Matt Wolfe,,,,,,,,,0,14,14,12,0,0,0,0,1,0,1,16,0,5
Al Taubenberger,,,,,,,,,,0,14,11,0,0,0,1,0,0,1,17,0,5
Dan Tinney,,,,,,,,,,,0,11,0,0,0,1,1,0,2,13,0,5
Bill Heeney,,,,,,,,,,,,0,1,0,1,0,0,0,0,13,0,5
Joe Cox,,,,,,,,,,,,,0,3,3,1,0,0,7,2,1,5
Sherrie Cohen,,,,,,,,,,,,,,0,0,1,0,0,6,0,1,5
Clarc King,,,,,,,,,,,,,,,0,1,1,0,1,3,0,5
Maj Toure,,,,,,,,,,,,,,,,0,1,0,1,2,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,2,2,0,5
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,5
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,2,0,0,5
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,0,5
Total,187,172,169,159,153,79,65,27,19,18,16,13,10,7,4,4,4,0,164,39,11,5
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,6
,Helen Gym,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Sherrie Cohen,Joe Cox,Matt Wolfe,Bill Heeney,Dan Tinney,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,6
Helen Gym,0,174,182,180,163,103,86,17,3,12,10,2,3,3,3,2,4,0,190,21,12,6
Allan Domb,,0,151,146,140,61,36,24,13,6,5,7,3,8,4,2,1,0,150,30,10,6
Isaiah Thomas,,,0,157,152,64,50,14,1,3,3,1,2,1,2,1,2,0,168,11,9,6
Katherine Gilmore Richardson,,,,0,150,67,50,8,3,9,5,1,3,2,1,3,1,0,168,13,7,6
Derek S Green,,,,,0,44,27,15,4,4,1,1,1,3,2,1,1,0,144,21,6,6
Kendra Brooks,,,,,,0,105,11,3,11,11,4,4,3,3,1,4,0,84,17,10,6
Nicolas O'Rourke,,,,,,,0,6,0,9,9,3,4,0,2,1,4,0,73,9,6,6
David Oh,,,,,,,,0,12,2,4,12,9,4,4,3,0,0,11,24,3,6
Al Taubenberger,,,,,,,,,0,3,1,8,5,6,2,1,1,0,2,15,0,6
Sherrie Cohen,,,,,,,,,,0,3,1,0,0,1,1,1,0,6,7,2,6
Joe Cox,,,,,,,,,,,0,1,1,0,1,4,2,0,9,2,2,6
Matt Wolfe,,,,,,,,,,,,0,7,2,4,1,0,0,3,11,0,6
Bill Heeney,,,,,,,,,,,,,0,2,2,1,0,0,3,8,0,6
Dan Tinney,,,,,,,,,,,,,,0,1,0,1,0,1,7,0,6
Maj Toure,,,,,,,,,,,,,,,0,1,1,0,2,5,1,6
Clarc King,,,,,,,,,,,,,,,,0,1,0,2,4,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,1,2,0,6
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,6
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,1,0,0,6
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,0,6
Total,250,203,202,201,181,138,110,39,18,18,16,15,12,9,9,6,6,0,216,46,14,6
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,7
,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Allan Domb,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Al Taubenberger,Matt Wolfe,Bill Heeney,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,7
Helen Gym,0,252,243,236,230,134,101,14,13,8,1,1,15,9,1,2,1,1,272,34,1,7
Katherine Gilmore Richardson,,0,222,199,215,85,62,5,11,7,1,1,3,3,1,1,1,1,235,19,1,7
Isaiah Thomas,,,0,197,216,86,68,4,3,6,1,1,5,3,1,1,0,1,232,15,1,7
Allan Domb,,,,0,193,63,40,17,14,13,7,3,6,6,0,1,2,0,210,28,1,7
Derek S Green,,,,,0,68,48,8,4,7,4,0,9,3,1,1,0,1,222,16,1,7
Kendra Brooks,,,,,,0,119,5,7,4,0,0,10,8,2,2,1,0,123,17,0,7
Nicolas O'Rourke,,,,,,,0,3,2,1,1,1,8,5,2,3,1,0,101,11,0,7
David Oh,,,,,,,,0,21,23,21,18,3,2,1,1,2,0,7,27,1,7
Dan Tinney,,,,,,,,,0,24,21,18,0,1,2,2,1,0,9,24,0,7
Al Taubenberger,,,,,,,,,,1,20,16,1,2,1,1,1,0,7,26,0,7
Matt Wolfe,,,,,,,,,,,0,19,2,1,4,4,1,0,2,30,0,7
Bill Heeney,,,,,,,,,,,,0,1,0,1,0,1,0,2,19,0,7
Sherrie Cohen,,,,,,,,,,,,,0,3,0,3,0,0,7,9,0,7
Joe Cox,,,,,,,,,,,,,,0,2,2,3,0,3,8,0,7
Maj Toure,,,,,,,,,,,,,,,1,2,2,0,2,4,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,0,1,0,1,6,0,7
Clarc King,,,,,,,,,,,,,,,,,0,0,1,3,0,7
Write-In,,,,,,,,,,,,,,,,,,0,0,0,1,7
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,7
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,0,7
Total,333,277,272,263,262,162,127,41,37,36,33,22,19,14,8,7,6,1,305,70,2,7
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,8
,Helen Gym,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Maj Toure,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,8
Helen Gym,0,201,192,192,181,111,77,16,8,4,3,3,14,8,2,2,1,0,214,20,4,8
Derek S Green,,1,172,168,150,63,35,11,7,3,1,2,6,2,0,1,0,0,176,15,4,8
Isaiah Thomas,,,0,165,147,61,40,11,5,3,0,0,6,1,2,0,0,0,177,13,4,8
Katherine Gilmore Richardson,,,,0,147,67,41,3,3,4,1,0,7,2,3,2,0,0,173,13,2,8
Allan Domb,,,,,0,45,25,23,10,10,8,7,3,6,4,1,0,0,153,28,3,8
Kendra Brooks,,,,,,0,79,3,0,3,1,0,10,7,2,1,1,0,89,12,5,8
Nicolas O'Rourke,,,,,,,0,3,1,0,1,0,4,3,2,0,0,0,62,8,2,8
David Oh,,,,,,,,1,23,21,23,23,1,2,3,1,1,0,10,33,0,8
Al Taubenberger,,,,,,,,,0,17,18,16,0,2,2,1,0,0,7,21,0,8
Dan Tinney,,,,,,,,,,0,20,17,0,0,2,0,0,0,3,24,0,8
Matt Wolfe,,,,,,,,,,,0,19,0,0,1,0,1,0,0,25,0,8
Bill Heeney,,,,,,,,,,,,0,0,0,0,0,0,0,1,22,0,8
Sherrie Cohen,,,,,,,,,,,,,1,3,1,0,1,0,11,1,0,8
Joe Cox,,,,,,,,,,,,,,0,3,0,1,0,7,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,0,0,0,0,4,2,0,8
Maj Toure,,,,,,,,,,,,,,,,0,0,0,2,1,0,8
Clarc King,,,,,,,,,,,,,,,,,0,0,0,1,0,8
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,8
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,8
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,0,8
Total,266,213,207,206,203,121,85,48,30,28,26,25,16,10,7,3,2,0,227,54,5,8
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,9
,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,Sherrie Cohen,Joe Cox,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,9
Helen Gym,0,174,167,155,151,108,83,14,4,4,6,0,12,7,3,1,3,0,175,17,21,9
Isaiah Thomas,,0,153,147,132,81,59,9,3,2,3,1,8,5,4,5,4,0,162,16,11,9
Katherine Gilmore Richardson,,,0,139,122,71,52,9,2,1,4,0,7,4,5,1,2,0,148,18,12,9
Derek S Green,,,,1,133,57,40,11,4,3,1,0,5,5,3,3,3,0,148,13,9,9
Allan Domb,,,,,0,49,36,14,7,8,6,2,1,5,1,2,2,0,133,20,11,9
Kendra Brooks,,,,,,0,102,6,2,0,4,0,11,7,1,2,3,0,87,9,19,9
Nicolas O'Rourke,,,,,,,0,1,0,0,1,0,6,3,1,1,0,0,70,5,16,9
David Oh,,,,,,,,1,18,18,14,13,0,1,1,2,0,0,11,22,1,9
Matt Wolfe,,,,,,,,,0,16,15,15,0,0,0,1,0,0,4,19,0,9
Al Taubenberger,,,,,,,,,,0,16,14,0,0,0,1,0,0,4,16,2,9
Dan Tinney,,,,,,,,,,,0,13,0,0,0,0,0,0,4,17,1,9
Bill Heeney,,,,,,,,,,,,0,0,0,0,1,0,0,1,14,0,9
Sherrie Cohen,,,,,,,,,,,,,0,1,1,0,0,0,5,1,0,9
Joe Cox,,,,,,,,,,,,,,0,3,2,1,0,4,3,3,9
Clarc King,,,,,,,,,,,,,,,0,1,0,0,3,3,0,9
Maj Toure,,,,,,,,,,,,,,,,0,1,0,4,2,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,1,1,1,9
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,9
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,2,0,0,9
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,0,9
Total,236,203,192,183,173,135,104,35,23,22,22,15,13,11,6,6,5,0,205,43,24,9
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,10
,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Al Taubenberger,Sherrie Cohen,Bill Heeney,Dan Tinney,Steve Cherniavsky,Joe Cox,Maj Toure,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,10
Helen Gym,0,132,126,117,118,69,57,11,2,2,8,2,0,3,5,2,0,0,127,23,8,10
Isaiah Thomas,,0,119,99,113,47,39,8,1,1,6,0,0,2,3,2,1,0,113,17,3,10
Katherine Gilmore Richardson,,,0,107,109,39,32,8,3,2,5,1,2,2,4,0,0,0,111,19,4,10
Allan Domb,,,,0,106,26,21,19,6,7,4,4,4,7,1,2,0,0,101,21,8,10
Derek S Green,,,,,0,35,26,10,2,0,4,0,2,6,1,0,0,0,104,19,4,10
Kendra Brooks,,,,,,0,77,7,1,0,12,0,0,5,7,4,1,0,61,11,8,10
Nicolas O'Rourke,,,,,,,0,4,1,0,7,0,0,3,3,3,0,0,52,7,7,10
David Oh,,,,,,,,0,14,13,2,12,10,2,2,0,0,0,13,18,1,10
Matt Wolfe,,,,,,,,,0,12,0,12,11,0,0,0,0,0,3,14,0,10
Al Taubenberger,,,,,,,,,,0,0,12,8,1,1,0,0,0,2,13,0,10
Sherrie Cohen,,,,,,,,,,,0,0,0,1,1,2,1,0,10,3,0,10
Bill Heeney,,,,,,,,,,,,0,9,0,0,0,0,0,1,12,0,10
Dan Tinney,,,,,,,,,,,,,0,1,0,0,0,0,3,9,0,10
Steve Cherniavsky,,,,,,,,,,,,,,0,2,0,0,0,3,3,0,10
Joe Cox,,,,,,,,,,,,,,,0,0,1,0,5,2,0,10
Maj Toure,,,,,,,,,,,,,,,,1,1,0,2,1,1,10
Clarc King,,,,,,,,,,,,,,,,,0,0,1,0,0,10
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,10
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,10
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,,0,10
Total,172,146,143,138,136,94,78,32,18,16,14,13,12,10,9,5,2,0,152,42,9,10
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,11
,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Matt Wolfe,Dan Tinney,Sherrie Cohen,Bill Heeney,Maj Toure,Joe Cox,Clarc King,Steve Cherniavsky,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,11
Helen Gym,0,131,121,112,107,74,56,10,5,2,1,7,1,2,1,0,2,0,131,18,8,11
Isaiah Thomas,,0,117,112,95,64,45,6,1,2,0,4,0,1,3,1,2,0,125,8,9,11
Katherine Gilmore Richardson,,,0,106,94,47,33,4,2,2,1,2,0,1,2,2,1,0,123,8,5,11
Derek S Green,,,,0,89,45,32,4,3,3,3,5,0,1,2,2,2,0,113,6,6,11
Allan Domb,,,,,1,27,23,10,7,4,4,1,1,2,3,1,0,0,96,14,5,11
Kendra Brooks,,,,,,0,71,4,2,0,2,8,0,2,1,2,3,0,65,12,8,11
Nicolas O'Rourke,,,,,,,0,3,1,0,2,5,0,2,1,1,0,0,52,11,3,11
David Oh,,,,,,,,0,14,12,10,1,8,2,1,0,0,0,5,15,0,11
Al Taubenberger,,,,,,,,,0,10,9,0,7,1,0,0,0,0,1,11,2,11
Matt Wolfe,,,,,,,,,,0,9,0,9,1,1,0,0,0,2,13,0,11
Dan Tinney,,,,,,,,,,,0,1,7,1,0,0,0,0,1,10,0,11
Sherrie Cohen,,,,,,,,,,,,0,0,2,0,1,1,0,5,3,1,11
Bill Heeney,,,,,,,,,,,,,0,0,0,0,0,0,1,8,0,11
Maj Toure,,,,,,,,,,,,,,0,0,0,0,0,1,4,0,11
Joe Cox,,,,,,,,,,,,,,,0,1,0,0,2,1,0,11
Clarc King,,,,,,,,,,,,,,,,0,1,0,3,0,0,11
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,2,1,0,11
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,11
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,11
Michael Bradley,,,,,,,,,,,,,,,,,,,,1,0,11
