col_1,col_2,col_3,col_4,col_5,division
,District Council 7th District,,Register Of Wills,,All
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,All
Maria Quiñones Sánchez,43,0,937,0,All
Write-In,,2,0,0,All
Tracey Gordon,,,25,0,All
Write-In,,,,0,All
Total,980,2,962,0,All
,District Council 7th District,,Register Of Wills,,2
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,2
Maria Quiñones Sánchez,3,0,127,0,2
Write-In,,0,0,0,2
Tracey Gordon,,,3,0,2
Write-In,,,,0,2
Total,130,0,130,0,2
,Register Of Wills,,District Council 7th District,,3
,Tracey Gordon,Write-In,Maria Quiñones Sánchez,Write-In,3
Tracey Gordon,6,0,57,0,3
Write-In,,0,0,0,3
Maria Quiñones Sánchez,,,4,0,3
Write-In,,,,1,3
Total,63,0,61,1,3
,District Council 7th District,,Register Of Wills,,4
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,4
Maria Quiñones Sánchez,5,0,81,0,4
Write-In,,1,0,0,4
Tracey Gordon,,,4,0,4
Write-In,,,,0,4
Total,86,1,85,0,4
,District Council 7th District,,Register Of Wills,,5
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,5
Maria Quiñones Sánchez,0,0,119,0,5
Write-In,,0,0,0,5
Tracey Gordon,,,0,0,5
Write-In,,,,0,5
Total,119,0,119,0,5
,District Council 7th District,,Register Of Wills,,6
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,6
Maria Quiñones Sánchez,4,0,50,0,6
Write-In,,0,0,0,6
Tracey Gordon,,,1,0,6
Write-In,,,,0,6
Total,54,0,51,0,6
,District Council 7th District,,Register Of Wills,,7
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,7
Maria Quiñones Sánchez,4,0,72,0,7
Write-In,,0,0,0,7
Tracey Gordon,,,1,0,7
Write-In,,,,0,7
Total,76,0,73,0,7
,District Council 7th District,,Register Of Wills,,8
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,8
Maria Quiñones Sánchez,3,0,73,0,8
Write-In,,0,0,0,8
Tracey Gordon,,,2,0,8
Write-In,,,,0,8
Total,76,0,75,0,8
,District Council 7th District,,Register Of Wills,,11
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,11
Maria Quiñones Sánchez,4,0,28,0,11
Write-In,,0,0,0,11
Tracey Gordon,,,0,0,11
Write-In,,,,0,11
Total,32,0,28,0,11
,District Council 7th District,,Register Of Wills,,12
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,12
Maria Quiñones Sánchez,9,0,41,0,12
Write-In,,0,0,0,12
Tracey Gordon,,,2,0,12
Write-In,,,,0,12
Total,50,0,43,0,12
,District Council 7th District,,Register Of Wills,,17
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,17
Maria Quiñones Sánchez,1,0,58,0,17
Write-In,,0,0,0,17
Tracey Gordon,,,0,0,17
Write-In,,,,0,17
Total,59,0,58,0,17
,District Council 7th District,,Register Of Wills,,18
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,18
Maria Quiñones Sánchez,3,0,75,0,18
Write-In,,0,0,0,18
Tracey Gordon,,,2,0,18
Write-In,,,,0,18
Total,78,0,77,0,18
,District Council 7th District,,Register Of Wills,,19
,Maria Quiñones Sánchez,Write-In,Tracey Gordon,Write-In,19
Maria Quiñones Sánchez,3,0,78,0,19
Write-In,,0,0,0,19
Tracey Gordon,,,2,0,19
Write-In,,,,0,19
Total,81,0,80,0,19
,Register Of Wills,,District Council 7th District,,20
,Tracey Gordon,Write-In,Maria Quiñones Sánchez,Write-In,20
Tracey Gordon,2,0,78,0,20
Write-In,,0,0,0,20
Maria Quiñones Sánchez,,,0,0,20
Write-In,,,,0,20
Total,80,0,78,0,20
