col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,2,2,1,1
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,1
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,1
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,0,1
Total,232,205,199,195,181,121,72,38,29,25,25,18,18,16,11,7,6,0,216,45,2,1
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,2
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Al Taubenberger,Matt Wolfe,Bill Heeney,Sherrie Cohen,Steve Cherniavsky,Joe Cox,Clarc King,Maj Toure,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,2
Helen Gym,0,138,147,132,129,73,45,13,10,9,2,2,8,3,3,1,1,0,164,13,5,2
Allan Domb,,1,116,111,97,34,14,22,17,13,12,4,4,4,4,3,3,0,130,28,2,2
Katherine Gilmore Richardson,,,1,118,120,53,29,4,8,9,4,3,3,2,2,0,1,0,141,8,2,2
Derek S Green,,,,0,109,38,23,7,3,4,4,0,8,2,1,1,1,0,124,11,3,2
Isaiah Thomas,,,,,0,39,26,7,4,3,0,3,5,2,1,0,1,0,127,8,0,2
Kendra Brooks,,,,,,0,58,3,5,2,0,0,4,1,2,0,1,0,66,5,5,2
Nicolas O'Rourke,,,,,,,0,1,0,1,0,0,3,0,0,0,0,0,43,0,4,2
David Oh,,,,,,,,1,24,25,25,20,1,1,0,0,0,0,11,31,0,2
Dan Tinney,,,,,,,,,0,25,25,22,1,1,0,0,1,0,9,27,0,2
Al Taubenberger,,,,,,,,,,0,23,21,0,0,0,0,0,0,9,24,2,2
Matt Wolfe,,,,,,,,,,,0,21,1,1,0,0,0,0,4,27,0,2
Bill Heeney,,,,,,,,,,,,0,0,0,0,0,0,0,3,20,0,2
Sherrie Cohen,,,,,,,,,,,,,0,2,1,1,1,0,6,2,0,2
Steve Cherniavsky,,,,,,,,,,,,,,0,3,3,0,0,2,3,0,2
Joe Cox,,,,,,,,,,,,,,,0,4,0,0,3,2,0,2
Clarc King,,,,,,,,,,,,,,,,0,0,0,1,2,0,2
Maj Toure,,,,,,,,,,,,,,,,,0,0,2,1,0,2
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,2
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,2
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,0,2
Total,195,170,163,149,141,91,61,45,37,36,31,24,13,7,6,4,4,0,188,48,5,2
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,3
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Al Taubenberger,Matt Wolfe,Bill Heeney,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,3
Helen Gym,1,201,200,192,189,103,77,19,20,12,8,4,18,8,4,2,0,0,212,37,1,3
Allan Domb,,1,167,149,156,48,27,28,32,17,15,10,8,5,6,2,0,0,173,46,0,3
Katherine Gilmore Richardson,,,0,173,170,68,50,5,14,3,3,2,8,5,3,2,0,0,183,17,0,3
Isaiah Thomas,,,,0,170,65,53,6,4,0,1,1,9,4,6,2,0,0,181,10,0,3
Derek S Green,,,,,0,53,39,9,7,1,1,1,9,3,4,1,0,0,178,11,0,3
Kendra Brooks,,,,,,0,102,3,12,1,3,0,11,4,4,4,0,0,90,16,1,3
Nicolas O'Rourke,,,,,,,0,2,1,0,3,0,6,4,2,3,0,0,76,9,1,3
David Oh,,,,,,,,0,24,27,28,21,1,2,1,1,0,0,17,32,0,3
Dan Tinney,,,,,,,,,0,21,21,22,0,0,1,1,0,0,12,31,0,3
Al Taubenberger,,,,,,,,,,0,22,20,0,2,1,0,0,0,8,27,0,3
Matt Wolfe,,,,,,,,,,,0,21,1,0,2,2,0,0,6,27,0,3
Bill Heeney,,,,,,,,,,,,0,0,1,2,1,0,0,5,22,0,3
Sherrie Cohen,,,,,,,,,,,,,0,2,3,1,0,0,15,0,1,3
Joe Cox,,,,,,,,,,,,,,0,2,2,0,0,8,3,1,3
Maj Toure,,,,,,,,,,,,,,,0,4,0,0,6,5,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,3,5,0,3
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,3
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,3
Michael Bradley,,,,,,,,,,,,,,,,,,,,1,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,0,3
Total,283,236,221,215,208,132,103,53,48,38,36,27,20,13,12,8,0,0,251,71,1,3
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,4
,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Sherrie Cohen,Bill Heeney,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,4
Helen Gym,0,192,167,170,162,87,58,15,7,11,4,18,1,11,1,2,1,0,194,22,0,4
Katherine Gilmore Richardson,,0,152,163,161,71,47,8,3,10,1,8,1,9,3,1,1,0,185,11,0,4
Allan Domb,,,0,132,139,40,19,25,16,15,12,9,4,2,2,2,0,0,149,33,0,4
Isaiah Thomas,,,,0,147,59,42,8,8,4,4,8,0,9,3,2,1,0,171,13,0,4
Derek S Green,,,,,0,49,29,6,7,3,3,9,1,7,2,1,0,0,161,16,0,4
Kendra Brooks,,,,,,0,77,1,1,4,0,16,0,6,2,3,0,0,90,11,0,4
Nicolas O'Rourke,,,,,,,0,1,0,0,0,5,0,3,0,0,0,0,64,6,0,4
David Oh,,,,,,,,0,28,22,27,4,17,2,2,0,0,0,4,39,0,4
Al Taubenberger,,,,,,,,,0,19,26,2,17,1,1,1,0,0,4,30,0,4
Dan Tinney,,,,,,,,,,0,19,0,15,0,0,0,0,0,3,23,0,4
Matt Wolfe,,,,,,,,,,,0,1,17,0,1,1,0,0,1,28,0,4
Sherrie Cohen,,,,,,,,,,,,0,1,4,0,1,0,0,18,3,0,4
Bill Heeney,,,,,,,,,,,,,0,1,2,1,1,0,0,20,0,4
Joe Cox,,,,,,,,,,,,,,0,1,1,2,0,9,3,0,4
Maj Toure,,,,,,,,,,,,,,,1,2,1,0,2,3,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,0,1,0,2,3,0,4
Clarc King,,,,,,,,,,,,,,,,,0,0,1,1,0,4
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,4
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,1,0,0,4
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,0,4
Total,237,214,198,196,186,117,80,47,37,32,31,23,20,15,8,5,2,0,225,61,0,4
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,5
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Matt Wolfe,Dan Tinney,Bill Heeney,Sherrie Cohen,Maj Toure,Clarc King,Joe Cox,Steve Cherniavsky,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,5
Helen Gym,0,105,106,100,95,40,26,8,3,1,2,0,3,2,1,2,0,0,113,10,1,5
Allan Domb,,3,93,88,91,20,14,12,7,2,6,1,1,1,2,1,0,0,100,12,1,5
Katherine Gilmore Richardson,,,0,96,94,29,18,7,3,0,2,1,1,2,0,0,0,0,100,8,0,5
Isaiah Thomas,,,,0,88,28,17,2,2,0,0,0,2,1,1,1,1,0,98,4,1,5
Derek S Green,,,,,0,22,11,6,4,1,1,1,1,1,1,1,1,0,95,6,0,5
Kendra Brooks,,,,,,0,31,3,0,0,0,0,3,1,0,2,1,0,39,5,1,5
Nicolas O'Rourke,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,26,2,1,5
David Oh,,,,,,,,0,19,16,12,11,0,1,0,0,0,0,6,19,1,5
Al Taubenberger,,,,,,,,,0,13,11,10,0,1,0,0,0,0,2,16,0,5
Matt Wolfe,,,,,,,,,,0,10,10,0,1,0,0,0,0,0,14,1,5
Dan Tinney,,,,,,,,,,,0,9,0,0,0,0,0,0,2,13,0,5
Bill Heeney,,,,,,,,,,,,0,0,1,0,0,0,0,1,10,0,5
Sherrie Cohen,,,,,,,,,,,,,0,0,0,1,0,0,4,0,0,5
Maj Toure,,,,,,,,,,,,,,0,0,0,0,0,1,2,0,5
Clarc King,,,,,,,,,,,,,,,0,0,0,0,1,0,0,5
Joe Cox,,,,,,,,,,,,,,,,0,0,0,2,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,1,0,5
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,5
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,5
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,0,5
Total,131,124,115,109,106,48,32,29,21,16,15,11,4,3,2,2,1,0,124,28,2,5
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,6
,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,David Oh,Al Taubenberger,Nicolas O'Rourke,Matt Wolfe,Dan Tinney,Bill Heeney,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Joe Cox,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,6
Allan Domb,5,174,151,144,139,37,33,31,22,16,17,9,6,2,3,1,1,0,150,46,1,6
Helen Gym,,1,162,149,154,55,19,12,35,4,6,1,8,1,2,1,0,0,157,20,2,6
Katherine Gilmore Richardson,,,0,140,139,34,14,10,15,3,9,1,4,2,1,1,1,0,137,17,1,6
Derek S Green,,,,2,141,23,9,15,10,1,4,0,3,1,2,1,1,0,133,12,1,6
Isaiah Thomas,,,,,0,30,7,9,19,2,0,0,4,1,0,2,1,0,138,8,1,6
Kendra Brooks,,,,,,0,1,0,39,1,3,0,4,1,0,1,0,0,42,6,1,6
David Oh,,,,,,,0,35,0,27,27,24,2,1,2,0,0,0,9,36,1,6
Al Taubenberger,,,,,,,,0,0,23,22,19,1,2,2,1,1,0,11,33,1,6
Nicolas O'Rourke,,,,,,,,,0,0,0,0,2,0,0,1,0,0,30,4,0,6
Matt Wolfe,,,,,,,,,,1,23,24,0,2,2,1,1,0,1,33,0,6
Dan Tinney,,,,,,,,,,,0,21,0,0,1,0,0,0,3,28,0,6
Bill Heeney,,,,,,,,,,,,0,0,1,0,0,0,0,0,25,0,6
Sherrie Cohen,,,,,,,,,,,,,0,0,0,0,0,0,6,2,0,6
Maj Toure,,,,,,,,,,,,,,1,1,0,0,0,2,2,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,0,0,0,0,1,3,0,6
Joe Cox,,,,,,,,,,,,,,,,0,2,0,2,1,0,6
Clarc King,,,,,,,,,,,,,,,,,0,0,1,1,0,6
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,6
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,6
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,0,6
Total,229,207,177,168,164,61,55,52,39,36,35,26,12,5,4,3,2,0,180,67,2,6
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,7
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,David Oh,Dan Tinney,Nicolas O'Rourke,Al Taubenberger,Matt Wolfe,Bill Heeney,Sherrie Cohen,Clarc King,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,7
Helen Gym,1,235,244,225,220,67,18,15,41,9,1,3,18,3,3,2,4,0,239,23,1,7
Allan Domb,,1,227,215,209,41,21,20,18,12,4,4,6,2,1,0,2,0,220,19,0,7
Katherine Gilmore Richardson,,,1,226,217,48,11,10,25,7,0,1,6,3,1,1,1,0,232,15,1,7
Derek S Green,,,,0,224,33,9,3,21,7,1,2,6,1,2,0,1,0,225,10,1,7
Isaiah Thomas,,,,,0,33,5,2,22,6,1,1,6,1,3,0,2,0,217,12,0,7
Kendra Brooks,,,,,,0,3,13,54,2,1,1,13,1,4,1,2,0,59,11,1,7
David Oh,,,,,,,8,38,3,37,34,31,4,3,1,3,3,0,15,43,0,7
Dan Tinney,,,,,,,,0,3,35,32,29,2,1,0,2,1,0,11,35,0,7
Nicolas O'Rourke,,,,,,,,,0,1,0,1,8,1,2,0,2,0,37,9,1,7
Al Taubenberger,,,,,,,,,,0,32,32,0,0,0,2,1,0,10,32,0,7
Matt Wolfe,,,,,,,,,,,1,32,0,1,0,3,1,0,1,32,0,7
Bill Heeney,,,,,,,,,,,,0,0,1,0,2,0,0,3,31,0,7
Sherrie Cohen,,,,,,,,,,,,,0,2,2,2,0,0,13,2,0,7
Clarc King,,,,,,,,,,,,,,0,4,0,0,0,2,2,0,7
Joe Cox,,,,,,,,,,,,,,,0,0,1,0,3,1,0,7
Maj Toure,,,,,,,,,,,,,,,,1,1,0,1,4,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,3,2,0,7
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,7
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,7
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,0,7
Total,288,265,264,254,244,85,73,56,55,49,39,37,20,7,7,6,6,0,270,62,1,7
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,9
,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Allan Domb,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Matt Wolfe,Dan Tinney,Sherrie Cohen,Bill Heeney,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,9
Helen Gym,0,182,168,155,159,105,65,13,10,4,10,15,0,11,5,2,1,0,179,24,2,9
Katherine Gilmore Richardson,,0,157,131,153,83,54,5,8,3,7,8,0,7,3,0,1,0,171,11,1,9
Isaiah Thomas,,,0,129,147,71,44,10,3,1,3,3,0,8,5,1,1,0,158,11,2,9
Allan Domb,,,,0,134,41,16,21,17,11,15,8,6,4,2,4,1,0,128,37,2,9
Derek S Green,,,,,0,60,32,10,5,2,4,5,1,6,4,2,1,0,149,16,2,9
Kendra Brooks,,,,,,0,83,7,2,0,7,14,0,7,4,3,1,0,86,11,1,9
Nicolas O'Rourke,,,,,,,0,5,3,1,1,10,0,4,3,1,1,0,54,10,0,9
David Oh,,,,,,,,0,13,21,14,1,15,3,5,5,1,0,9,29,0,9
Al Taubenberger,,,,,,,,,0,16,14,2,9,2,1,2,0,0,5,23,0,9
Matt Wolfe,,,,,,,,,,0,17,2,16,1,1,2,0,0,5,22,0,9
Dan Tinney,,,,,,,,,,,0,1,12,0,0,2,0,0,4,21,0,9
Sherrie Cohen,,,,,,,,,,,,1,2,2,2,2,0,0,14,3,0,9
Bill Heeney,,,,,,,,,,,,,0,0,1,1,0,0,2,15,0,9
Joe Cox,,,,,,,,,,,,,,0,1,3,3,0,7,1,0,9
Maj Toure,,,,,,,,,,,,,,,0,3,0,0,5,4,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,0,1,0,0,6,0,9
Clarc King,,,,,,,,,,,,,,,,,0,0,1,0,0,9
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,9
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,9
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,0,9
Total,237,205,190,188,186,129,86,42,30,29,28,21,17,16,10,9,3,0,204,58,2,9
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,12
,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,Al Taubenberger,Dan Tinney,David Oh,Matt Wolfe,Bill Heeney,Sherrie Cohen,Maj Toure,Joe Cox,Clarc King,Steve Cherniavsky,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,12
Helen Gym,0,153,137,154,150,57,38,6,7,7,3,0,10,4,8,2,1,0,167,5,2,12
Katherine Gilmore Richardson,,0,127,142,140,38,24,5,6,0,2,2,5,3,4,1,1,0,148,6,0,12
Allan Domb,,,1,121,130,23,9,14,14,14,6,4,4,5,1,0,0,0,133,14,0,12
Isaiah Thomas,,,,0,142,35,25,4,5,5,1,0,4,4,6,1,1,0,150,5,2,12
Derek S Green,,,,,0,33,20,5,6,3,2,1,4,4,3,0,1,0,144,5,2,12
Kendra Brooks,,,,,,0,52,2,4,3,0,0,8,3,5,1,0,0,47,5,3,12
Nicolas O'Rourke,,,,,,,0,0,0,1,0,0,8,2,2,1,0,0,37,2,2,12
Al Taubenberger,,,,,,,,0,20,23,19,18,4,3,2,1,1,0,5,25,0,12
Dan Tinney,,,,,,,,,0,19,17,15,1,5,2,2,0,0,4,23,0,12
David Oh,,,,,,,,,,0,19,15,3,3,1,1,0,0,7,22,0,12
Matt Wolfe,,,,,,,,,,,0,17,1,3,0,0,0,0,2,21,0,12
Bill Heeney,,,,,,,,,,,,0,0,1,0,0,0,0,0,18,0,12
Sherrie Cohen,,,,,,,,,,,,,0,2,3,1,1,0,11,2,0,12
Maj Toure,,,,,,,,,,,,,,1,5,4,1,0,6,6,0,12
Joe Cox,,,,,,,,,,,,,,,0,5,1,0,7,4,1,12
Clarc King,,,,,,,,,,,,,,,,0,0,0,3,2,0,12
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,1,1,0,12
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,12
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,12
Michael Bradley,,,,,,,,,,,,,,,,,,,,1,0,12
Write-In,,,,,,,,,,,,,,,,,,,,,0,12
Total,196,168,167,167,164,75,52,35,33,33,24,19,16,14,12,5,2,0,185,39,3,12
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,13
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Al Taubenberger,Bill Heeney,Dan Tinney,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Sherrie Cohen,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,13
Helen Gym,0,149,145,142,130,45,26,6,2,2,1,1,7,1,2,0,3,0,133,10,0,13
Allan Domb,,0,141,138,130,33,13,9,4,4,2,5,8,3,3,1,1,0,127,15,0,13
Katherine Gilmore Richardson,,,0,140,131,38,20,4,0,0,0,0,7,1,1,1,1,0,131,10,0,13
Derek S Green,,,,0,134,34,19,2,1,0,0,1,6,2,1,0,3,0,124,10,0,13
Isaiah Thomas,,,,,0,24,16,3,0,0,0,0,5,3,0,0,0,0,119,10,0,13
Kendra Brooks,,,,,,0,34,1,0,0,0,0,2,1,1,0,1,0,40,3,0,13
Nicolas O'Rourke,,,,,,,0,1,0,0,1,0,2,0,0,0,2,0,25,2,0,13
David Oh,,,,,,,,0,22,20,19,18,1,1,2,2,0,0,5,23,0,13
Matt Wolfe,,,,,,,,,1,20,21,18,1,1,3,2,0,0,1,22,0,13
Al Taubenberger,,,,,,,,,,0,18,18,0,1,2,0,0,0,2,20,0,13
Bill Heeney,,,,,,,,,,,0,17,2,1,1,2,1,0,1,19,0,13
Dan Tinney,,,,,,,,,,,,0,0,1,1,0,1,0,3,18,0,13
Joe Cox,,,,,,,,,,,,,0,2,0,3,2,0,7,1,0,13
Maj Toure,,,,,,,,,,,,,,1,0,1,0,0,2,1,0,13
Steve Cherniavsky,,,,,,,,,,,,,,,0,1,0,0,1,4,0,13
Clarc King,,,,,,,,,,,,,,,,0,0,0,0,2,0,13
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,3,0,0,13
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,13
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,13
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,13
Write-In,,,,,,,,,,,,,,,,,,,,,0,13
Total,171,168,161,158,147,58,35,30,26,22,22,21,13,6,5,4,4,0,151,36,0,13
,Council At Large,,,,,,,,,,,,,,,,,,District Council 2nd District,,,14
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Al Taubenberger,Matt Wolfe,Bill Heeney,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Maj Toure,Clarc King,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,14
Helen Gym,0,124,121,115,111,73,58,13,9,7,2,0,10,7,3,1,1,0,133,18,1,14
Allan Domb,,1,101,102,90,33,21,21,15,9,7,3,4,1,5,2,1,0,104,25,0,14
Katherine Gilmore Richardson,,,0,98,101,45,39,5,5,2,2,0,2,4,2,1,0,0,112,13,1,14
Derek S Green,,,,0,93,32,26,9,3,4,4,0,5,2,5,1,0,0,101,13,0,14
Isaiah Thomas,,,,,0,36,32,8,5,3,0,1,2,5,1,0,0,0,102,9,1,14
Kendra Brooks,,,,,,1,72,5,4,4,3,0,9,7,4,1,0,0,61,10,1,14
Nicolas O'Rourke,,,,,,,0,4,1,2,2,0,5,4,0,0,0,0,51,8,1,14
David Oh,,,,,,,,0,17,19,22,16,1,0,1,0,1,0,9,24,0,14
Dan Tinney,,,,,,,,,0,14,15,15,1,0,0,0,0,0,3,21,0,14
Al Taubenberger,,,,,,,,,,0,14,12,1,0,1,2,1,0,5,18,0,14
Matt Wolfe,,,,,,,,,,,1,15,0,0,0,0,0,0,2,18,0,14
Bill Heeney,,,,,,,,,,,,0,0,0,0,0,0,0,0,15,0,14
Sherrie Cohen,,,,,,,,,,,,,0,3,1,1,1,0,9,1,0,14
Joe Cox,,,,,,,,,,,,,,0,1,1,1,0,7,0,0,14
Steve Cherniavsky,,,,,,,,,,,,,,,0,1,1,0,4,2,0,14
Maj Toure,,,,,,,,,,,,,,,,0,1,0,1,1,0,14
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,0,14
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,14
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,0,0,0,14
Michael Bradley,,,,,,,,,,,,,,,,,,,,0,0,14
