col_1,col_2,col_3,col_4,col_5,division
,District Council 3rd District,,Judge Of The Municipal Court,,All
,Jamie Gauthier,Write-In,David H Conroy,Write-In,All
Jamie Gauthier,231,0,"3,298",0,All
Write-In,,2,2,2,All
David H Conroy,,,127,0,All
Write-In,,,,0,All
Total,"3,529",6,"3,427",2,All
,District Council 3rd District,,Judge Of The Municipal Court,,1
,Jamie Gauthier,Write-In,David H Conroy,Write-In,1
Jamie Gauthier,7,0,126,0,1
Write-In,,0,0,1,1
David H Conroy,,,5,0,1
Write-In,,,,0,1
Total,133,1,131,1,1
,District Council 3rd District,,Judge Of The Municipal Court,,2
,Jamie Gauthier,Write-In,David H Conroy,Write-In,2
Jamie Gauthier,17,0,172,0,2
Write-In,,0,0,0,2
David H Conroy,,,13,0,2
Write-In,,,,0,2
Total,189,0,185,0,2
,District Council 3rd District,,Judge Of The Municipal Court,,3
,Jamie Gauthier,Write-In,David H Conroy,Write-In,3
Jamie Gauthier,9,0,104,0,3
Write-In,,0,0,0,3
David H Conroy,,,7,0,3
Write-In,,,,0,3
Total,113,0,111,0,3
,Judge Of The Municipal Court,,District Council 3rd District,,4
,David H Conroy,Write-In,Jamie Gauthier,Write-In,4
David H Conroy,4,0,134,0,4
Write-In,,0,0,0,4
Jamie Gauthier,,,4,0,4
Write-In,,,,0,4
Total,138,0,138,0,4
,Judge Of The Municipal Court,,District Council 3rd District,,5
,David H Conroy,Write-In,Jamie Gauthier,Write-In,5
David H Conroy,9,0,151,0,5
Write-In,,0,0,0,5
Jamie Gauthier,,,9,0,5
Write-In,,,,0,5
Total,160,0,160,0,5
,Judge Of The Municipal Court,,District Council 3rd District,,6
,David H Conroy,Write-In,Jamie Gauthier,Write-In,6
David H Conroy,10,0,102,0,6
Write-In,,0,0,0,6
Jamie Gauthier,,,8,0,6
Write-In,,,,0,6
Total,112,0,110,0,6
,District Council 3rd District,,Judge Of The Municipal Court,,7
,Jamie Gauthier,Write-In,David H Conroy,Write-In,7
Jamie Gauthier,7,0,136,0,7
Write-In,,0,0,0,7
David H Conroy,,,5,0,7
Write-In,,,,0,7
Total,143,0,141,0,7
,District Council 3rd District,,Judge Of The Municipal Court,,8
,Jamie Gauthier,Write-In,David H Conroy,Write-In,8
Jamie Gauthier,11,0,147,0,8
Write-In,,0,0,0,8
David H Conroy,,,4,0,8
Write-In,,,,0,8
Total,158,0,151,0,8
,Judge Of The Municipal Court,,District Council 3rd District,,9
,David H Conroy,Write-In,Jamie Gauthier,Write-In,9
David H Conroy,20,0,280,1,9
Write-In,,0,0,0,9
Jamie Gauthier,,,20,0,9
Write-In,,,,0,9
Total,301,0,300,1,9
,District Council 3rd District,,Judge Of The Municipal Court,,10
,Jamie Gauthier,Write-In,David H Conroy,Write-In,10
Jamie Gauthier,8,0,130,0,10
Write-In,,0,0,0,10
David H Conroy,,,4,0,10
Write-In,,,,0,10
Total,138,0,134,0,10
,District Council 3rd District,,Judge Of The Municipal Court,,11
,Jamie Gauthier,Write-In,David H Conroy,Write-In,11
Jamie Gauthier,12,0,151,0,11
Write-In,,0,0,0,11
David H Conroy,,,4,0,11
Write-In,,,,0,11
Total,163,0,155,0,11
,District Council 3rd District,,Judge Of The Municipal Court,,12
,Jamie Gauthier,Write-In,David H Conroy,Write-In,12
Jamie Gauthier,15,0,141,0,12
Write-In,,0,1,0,12
David H Conroy,,,3,0,12
Write-In,,,,0,12
Total,156,1,145,0,12
,District Council 3rd District,,Judge Of The Municipal Court,,13
,Jamie Gauthier,Write-In,David H Conroy,Write-In,13
Jamie Gauthier,8,0,125,0,13
Write-In,,1,0,0,13
David H Conroy,,,2,0,13
Write-In,,,,0,13
Total,133,1,127,0,13
,District Council 3rd District,,Judge Of The Municipal Court,,14
,Jamie Gauthier,Write-In,David H Conroy,Write-In,14
Jamie Gauthier,10,0,164,0,14
Write-In,,0,0,0,14
David H Conroy,,,2,0,14
Write-In,,,,0,14
Total,174,0,166,0,14
,District Council 3rd District,,Judge Of The Municipal Court,,15
,Jamie Gauthier,Write-In,David H Conroy,Write-In,15
Jamie Gauthier,15,0,144,0,15
Write-In,,0,0,0,15
David H Conroy,,,6,0,15
Write-In,,,,0,15
Total,159,0,150,0,15
,District Council 3rd District,,Judge Of The Municipal Court,,16
,Jamie Gauthier,Write-In,David H Conroy,Write-In,16
Jamie Gauthier,5,0,148,0,16
Write-In,,0,0,0,16
David H Conroy,,,4,0,16
Write-In,,,,0,16
Total,153,0,152,0,16
,District Council 3rd District,,Judge Of The Municipal Court,,17
,Jamie Gauthier,Write-In,David H Conroy,Write-In,17
Jamie Gauthier,10,0,156,0,17
Write-In,,0,0,0,17
David H Conroy,,,4,0,17
Write-In,,,,0,17
Total,166,0,160,0,17
,Judge Of The Municipal Court,,District Council 3rd District,,18
,David H Conroy,Write-In,Jamie Gauthier,Write-In,18
David H Conroy,7,0,156,0,18
Write-In,,0,0,0,18
Jamie Gauthier,,,7,0,18
Write-In,,,,0,18
Total,163,0,163,0,18
,District Council 3rd District,,Judge Of The Municipal Court,,19
,Jamie Gauthier,Write-In,David H Conroy,Write-In,19
Jamie Gauthier,5,0,142,0,19
Write-In,,0,0,0,19
David H Conroy,,,1,0,19
Write-In,,,,0,19
Total,147,0,143,0,19
,District Council 3rd District,,Judge Of The Municipal Court,,20
,Jamie Gauthier,Write-In,David H Conroy,Write-In,20
Jamie Gauthier,21,0,131,0,20
Write-In,,0,0,0,20
David H Conroy,,,2,0,20
Write-In,,,,0,20
Total,152,0,133,0,20
,District Council 3rd District,,Judge Of The Municipal Court,,21
,Jamie Gauthier,Write-In,David H Conroy,Write-In,21
Jamie Gauthier,3,0,93,0,21
Write-In,,0,0,0,21
David H Conroy,,,1,0,21
Write-In,,,,0,21
Total,96,0,94,0,21
,District Council 3rd District,,Judge Of The Municipal Court,,22
,Jamie Gauthier,Write-In,David H Conroy,Write-In,22
Jamie Gauthier,11,0,113,0,22
Write-In,,0,0,0,22
David H Conroy,,,3,0,22
Write-In,,,,0,22
Total,124,0,116,0,22
,District Council 3rd District,,Judge Of The Municipal Court,,23
,Jamie Gauthier,Write-In,David H Conroy,Write-In,23
Jamie Gauthier,9,0,152,0,23
Write-In,,1,0,1,23
David H Conroy,,,7,0,23
Write-In,,,,0,23
Total,161,2,159,1,23
