col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,City Commissioners,,,,District Council 4th District,,,,All
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,All
Lisa Deeley,74,"6,089",650,0,"5,800",893,289,4,All
Omar Sabir,,49,237,0,"5,616",723,146,2,All
Al Schmidt,,,"1,622",5,589,492,479,7,All
Write-In,,,,0,3,2,3,2,All
Curtis Jones Jr,,,,,246,0,0,0,All
Karla Cruel,,,,,,144,0,0,All
Matt Baltsar,,,,,,,63,0,All
Write-In,,,,,,,,1,All
Total,"7,237","6,682","3,254",16,"6,588","1,407",712,13,All
,City Commissioners,,,,District Council 4th District,,,,1
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,1
Lisa Deeley,1,125,11,0,112,21,5,0,1
Omar Sabir,,2,6,0,108,22,3,0,1
Al Schmidt,,,20,0,11,7,10,0,1
Write-In,,,,0,0,0,0,0,1
Curtis Jones Jr,,,,,8,0,0,0,1
Karla Cruel,,,,,,1,0,0,1
Matt Baltsar,,,,,,,0,0,1
Write-In,,,,,,,,0,1
Total,143,138,49,0,129,28,13,0,1
,City Commissioners,,,,District Council 4th District,,,,2
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,2
Lisa Deeley,0,151,15,0,143,21,11,0,2
Omar Sabir,,2,4,0,135,18,5,0,2
Al Schmidt,,,20,1,7,7,18,0,2
Write-In,,,,0,0,0,1,0,2
Curtis Jones Jr,,,,,1,0,0,0,2
Karla Cruel,,,,,,0,0,0,2
Matt Baltsar,,,,,,,2,0,2
Write-In,,,,,,,,0,2
Total,177,162,52,1,149,26,25,0,2
,City Commissioners,,,,District Council 4th District,,,,3
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,3
Omar Sabir,1,116,1,0,115,4,0,0,3
Lisa Deeley,,0,2,0,111,5,1,0,3
Al Schmidt,,,7,0,4,1,0,0,3
Write-In,,,,0,0,0,0,0,3
Curtis Jones Jr,,,,,1,0,0,0,3
Karla Cruel,,,,,,1,0,0,3
Matt Baltsar,,,,,,,0,0,3
Write-In,,,,,,,,0,3
Total,124,120,13,0,121,6,1,0,3
,City Commissioners,,,,District Council 4th District,,,,4
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,4
Lisa Deeley,0,110,3,0,104,11,3,0,4
Omar Sabir,,0,2,0,102,9,2,0,4
Al Schmidt,,,17,0,3,6,4,0,4
Write-In,,,,0,0,0,0,0,4
Curtis Jones Jr,,,,,6,0,0,0,4
Karla Cruel,,,,,,2,0,0,4
Matt Baltsar,,,,,,,1,0,4
Write-In,,,,,,,,0,4
Total,119,114,30,0,114,18,7,0,4
,City Commissioners,,,,District Council 4th District,,,,5
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,5
Lisa Deeley,3,189,33,0,183,34,10,0,5
Omar Sabir,,4,6,0,171,23,5,0,5
Al Schmidt,,,73,0,23,18,12,0,5
Write-In,,,,0,0,0,0,0,5
Curtis Jones Jr,,,,,5,0,0,0,5
Karla Cruel,,,,,,6,0,0,5
Matt Baltsar,,,,,,,0,0,5
Write-In,,,,,,,,0,5
Total,241,208,132,0,205,50,18,0,5
,City Commissioners,,,,District Council 4th District,,,,6
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,6
Omar Sabir,1,96,4,0,87,13,8,0,6
Lisa Deeley,,3,4,0,88,14,3,0,6
Al Schmidt,,,8,0,6,2,9,0,6
Write-In,,,,0,0,0,0,0,6
Curtis Jones Jr,,,,,3,0,0,0,6
Karla Cruel,,,,,,1,0,0,6
Matt Baltsar,,,,,,,2,0,6
Write-In,,,,,,,,0,6
Total,109,108,25,0,99,18,15,0,6
,City Commissioners,,,,District Council 4th District,,,,7
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,7
Lisa Deeley,2,130,8,0,120,16,4,0,7
Omar Sabir,,1,2,0,116,15,2,0,7
Al Schmidt,,,16,0,5,6,6,0,7
Write-In,,,,0,0,0,0,0,7
Curtis Jones Jr,,,,,4,0,0,0,7
Karla Cruel,,,,,,0,0,0,7
Matt Baltsar,,,,,,,0,0,7
Write-In,,,,,,,,0,7
Total,147,138,34,0,128,22,9,0,7
,City Commissioners,,,,District Council 4th District,,,,8
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,8
Lisa Deeley,0,102,4,0,96,16,3,0,8
Omar Sabir,,0,7,0,99,10,4,0,8
Al Schmidt,,,12,0,8,6,4,0,8
Write-In,,,,0,0,0,0,0,8
Curtis Jones Jr,,,,,3,0,0,0,8
Karla Cruel,,,,,,0,0,0,8
Matt Baltsar,,,,,,,0,0,8
Write-In,,,,,,,,0,8
Total,115,113,30,0,110,19,7,0,8
,City Commissioners,,,,District Council 4th District,,,,9
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,9
Lisa Deeley,1,175,10,0,164,21,4,0,9
Omar Sabir,,1,2,0,154,20,1,0,9
Al Schmidt,,,18,0,9,7,9,0,9
Write-In,,,,0,0,0,0,0,9
Curtis Jones Jr,,,,,3,0,0,0,9
Karla Cruel,,,,,,1,0,0,9
Matt Baltsar,,,,,,,1,0,9
Write-In,,,,,,,,0,9
Total,198,184,43,0,175,29,11,0,9
,City Commissioners,,,,District Council 4th District,,,,10
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,10
Lisa Deeley,0,80,10,0,73,14,8,0,10
Omar Sabir,,1,1,0,70,9,5,0,10
Al Schmidt,,,18,0,6,11,6,0,10
Write-In,,,,0,0,0,0,0,10
Curtis Jones Jr,,,,,4,0,0,0,10
Karla Cruel,,,,,,1,0,0,10
Matt Baltsar,,,,,,,2,0,10
Write-In,,,,,,,,0,10
Total,98,85,44,0,82,23,16,0,10
,City Commissioners,,,,District Council 4th District,,,,11
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,11
Omar Sabir,1,154,4,0,142,24,2,0,11
Lisa Deeley,,2,9,0,132,27,6,0,11
Al Schmidt,,,14,0,6,11,13,0,11
Write-In,,,,0,0,0,0,0,11
Curtis Jones Jr,,,,,4,0,0,0,11
Karla Cruel,,,,,,4,0,0,11
Matt Baltsar,,,,,,,0,0,11
Write-In,,,,,,,,0,11
Total,171,169,44,0,152,41,13,0,11
,City Commissioners,,,,District Council 4th District,,,,12
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,12
Omar Sabir,0,119,9,0,106,19,3,0,12
Lisa Deeley,,0,6,0,104,18,6,0,12
Al Schmidt,,,12,0,9,5,7,0,12
Write-In,,,,0,0,0,0,0,12
Curtis Jones Jr,,,,,2,0,0,0,12
Karla Cruel,,,,,,1,0,0,12
Matt Baltsar,,,,,,,1,0,12
Write-In,,,,,,,,0,12
Total,130,129,34,0,114,24,11,0,12
,City Commissioners,,,,District Council 4th District,,,,13
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,13
