col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Daniel D Mccaffery,Megan Mccarthy King,Amanda Green-Hawkins,Christylee Peck,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Daniel D Mccaffery,152,307,"2,017",102,1,"2,235","2,225","2,209","2,174","2,147","2,144","2,105",2,All
Megan Mccarthy King,,104,39,"1,786",0,345,329,320,315,283,301,267,3,All
Amanda Green-Hawkins,,,17,27,0,"2,028","2,040","1,969","1,973","2,006","1,971","1,974",0,All
Christylee Peck,,,,27,0,218,223,216,214,190,187,174,2,All
Write-In,,,,,0,1,1,1,1,1,1,1,0,All
Jennifer Schultz,,,,,,3,"2,369","2,293","2,301","2,295","2,308","2,268",0,All
Tiffany Palmer,,,,,,,3,"2,331","2,330","2,338","2,300","2,285",1,All
James C Crumlish,,,,,,,,2,"2,324","2,280","2,286","2,218",1,All
Anthony Kyriakakis,,,,,,,,,1,"2,279","2,283","2,220",1,All
Carmella Jacquinto,,,,,,,,,,2,"2,272","2,244",1,All
Joshua Roberts,,,,,,,,,,,1,"2,232",1,All
Crystal B Powell,,,,,,,,,,,,2,2,All
Write-In,,,,,,,,,,,,,0,All
Total,"2,820","2,270","2,227","1,959",1,"2,556","2,548","2,478","2,445","2,430","2,411","2,375",4,All
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,Jennifer Schultz,James C Crumlish,Tiffany Palmer,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Anthony Kyriakakis,Write-In,1
Megan Mccarthy King,9,13,79,6,0,21,20,19,19,16,19,17,0,1
Daniel D Mccaffery,,12,7,51,0,63,61,56,58,57,56,57,0,1
Christylee Peck,,,1,0,0,12,12,14,10,12,13,11,0,1
Amanda Green-Hawkins,,,,0,0,50,48,50,47,50,46,48,0,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,0,66,66,68,65,65,66,0,1
James C Crumlish,,,,,,,1,63,63,61,61,63,0,1
Tiffany Palmer,,,,,,,,0,62,66,64,64,0,1
Joshua Roberts,,,,,,,,,0,61,62,62,0,1
Carmella Jacquinto,,,,,,,,,,0,63,62,0,1
Crystal B Powell,,,,,,,,,,,0,59,0,1
Anthony Kyriakakis,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,0,1
Total,109,90,87,59,0,77,74,72,70,69,69,68,0,1
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,2
,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,James C Crumlish,Crystal B Powell,Joshua Roberts,Anthony Kyriakakis,Write-In,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,2
Jennifer Schultz,1,104,104,99,102,102,99,0,20,91,14,87,0,2
Tiffany Palmer,,0,106,101,100,99,99,0,15,91,15,85,0,2
Carmella Jacquinto,,,0,100,102,98,97,0,15,89,14,87,0,2
James C Crumlish,,,,0,98,100,101,0,18,91,13,82,0,2
Crystal B Powell,,,,,0,99,97,0,15,88,12,83,0,2
Joshua Roberts,,,,,,0,99,0,15,88,13,82,0,2
Anthony Kyriakakis,,,,,,,0,0,14,89,12,80,0,2
Write-In,,,,,,,,0,0,0,0,0,0,2
Megan Mccarthy King,,,,,,,,,3,12,94,3,0,2
Daniel D Mccaffery,,,,,,,,,,5,4,84,0,2
Christylee Peck,,,,,,,,,,,1,2,0,2
Amanda Green-Hawkins,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,0,2
Total,114,110,109,108,105,104,103,0,114,112,104,93,0,2
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,3
,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Amanda Green-Hawkins,Write-In,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,3
Daniel D Mccaffery,7,14,4,65,0,79,79,78,77,73,72,68,0,3
Megan Mccarthy King,,2,70,0,0,10,13,11,10,11,12,8,0,3
Christylee Peck,,,3,1,0,9,8,8,9,7,7,8,0,3
Amanda Green-Hawkins,,,,0,0,67,65,67,66,66,63,61,0,3
Write-In,,,,,0,0,0,0,0,0,0,0,0,3
Tiffany Palmer,,,,,,0,83,83,82,82,80,75,0,3
Anthony Kyriakakis,,,,,,,0,85,82,83,81,73,0,3
James C Crumlish,,,,,,,,0,82,83,80,74,0,3
Jennifer Schultz,,,,,,,,,0,81,78,74,0,3
Carmella Jacquinto,,,,,,,,,,0,80,72,0,3
Joshua Roberts,,,,,,,,,,,0,72,0,3
Crystal B Powell,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,0,3
Total,106,86,78,74,0,91,90,90,88,86,83,78,0,3
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Write-In,4
Daniel D Mccaffery,3,93,3,2,0,90,89,89,87,88,85,88,0,4
Amanda Green-Hawkins,,0,0,0,0,89,89,89,88,86,85,84,0,4
Megan Mccarthy King,,,2,34,0,3,4,4,3,3,5,3,0,4
Christylee Peck,,,,1,0,3,2,2,2,2,2,3,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,4
Jennifer Schultz,,,,,,0,89,88,89,87,87,85,0,4
Tiffany Palmer,,,,,,,0,90,89,89,87,86,0,4
Carmella Jacquinto,,,,,,,,0,87,89,88,87,0,4
Crystal B Powell,,,,,,,,,0,86,86,83,0,4
Joshua Roberts,,,,,,,,,,0,85,87,0,4
Anthony Kyriakakis,,,,,,,,,,,0,83,0,4
James C Crumlish,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,0,4
Total,105,99,40,37,0,97,95,94,93,92,91,91,0,4
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,5
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Jennifer Schultz,Crystal B Powell,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Write-In,5
Daniel D Mccaffery,3,72,4,1,0,68,67,65,65,64,65,63,0,5
Amanda Green-Hawkins,,1,0,0,0,68,67,65,65,65,65,63,0,5
Megan Mccarthy King,,,3,49,0,6,5,4,5,5,5,4,0,5
Christylee Peck,,,,0,0,4,5,4,4,4,3,3,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,5
Tiffany Palmer,,,,,,0,71,70,70,68,68,68,0,5
Jennifer Schultz,,,,,,,0,68,69,66,67,66,0,5
Crystal B Powell,,,,,,,,1,68,67,66,67,0,5
Joshua Roberts,,,,,,,,,0,67,68,68,0,5
Anthony Kyriakakis,,,,,,,,,,0,68,66,0,5
James C Crumlish,,,,,,,,,,,0,67,0,5
Carmella Jacquinto,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,0,5
Total,83,76,56,50,0,75,74,72,71,70,70,68,0,5
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,6
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Crystal B Powell,James C Crumlish,Anthony Kyriakakis,Write-In,6
Daniel D Mccaffery,4,124,11,3,0,135,137,134,130,130,131,129,0,6
Amanda Green-Hawkins,,0,0,4,0,128,125,125,124,123,122,122,0,6
Megan Mccarthy King,,,5,29,0,12,12,10,9,9,9,9,0,6
Christylee Peck,,,,2,0,7,7,9,6,7,5,7,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,6
Tiffany Palmer,,,,,,0,142,141,139,138,137,137,0,6
Joshua Roberts,,,,,,,0,140,137,137,137,137,0,6
Jennifer Schultz,,,,,,,,0,137,135,134,136,0,6
Carmella Jacquinto,,,,,,,,,0,133,134,134,0,6
Crystal B Powell,,,,,,,,,,0,133,133,0,6
James C Crumlish,,,,,,,,,,,0,135,0,6
Anthony Kyriakakis,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,0,6
Total,149,135,47,39,0,147,146,145,141,140,139,138,0,6
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,7
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Carmella Jacquinto,Crystal B Powell,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Joshua Roberts,Write-In,7
Amanda Green-Hawkins,0,91,2,0,0,94,93,95,91,91,90,88,0,7
Daniel D Mccaffery,,0,3,1,0,92,92,92,91,91,89,89,0,7
Megan Mccarthy King,,,0,21,0,5,5,4,5,5,5,5,0,7
Christylee Peck,,,,0,0,2,2,1,2,2,2,2,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,7
Tiffany Palmer,,,,,,0,96,94,93,95,92,92,0,7
