col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,District Council 5th District,,Council At Large,,,,,,,,,,,,,,,,,,All
,Darrell L Clarke,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Bill Heeney,Al Taubenberger,Matt Wolfe,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,All
Darrell L Clarke,5,0,"1,769","1,501","1,481","1,416","1,225",911,764,204,106,98,107,84,164,118,73,56,34,4,All
Write-In,,0,27,11,13,25,21,25,16,11,3,3,6,4,11,5,3,2,0,1,All
Helen Gym,,,3,"1,446","1,430","1,329","1,182",911,751,128,34,15,33,22,149,112,43,32,18,4,All
Isaiah Thomas,,,,1,"1,268","1,200","1,029",605,501,68,16,12,20,13,71,45,27,16,9,3,All
Katherine Gilmore Richardson,,,,,2,"1,197","1,005",579,465,43,36,18,23,14,70,49,26,16,15,0,All
Derek S Green,,,,,,0,"1,045",474,369,92,28,9,30,17,69,55,27,25,13,1,All
Allan Domb,,,,,,,7,265,180,139,71,38,60,49,47,21,20,27,9,3,All
Kendra Brooks,,,,,,,,2,917,56,18,8,14,8,140,110,38,35,22,4,All
Nicolas O'Rourke,,,,,,,,,0,44,12,12,7,12,102,68,22,29,17,4,All
David Oh,,,,,,,,,,11,306,302,322,309,30,16,21,20,11,2,All
Dan Tinney,,,,,,,,,,,3,306,310,297,11,6,16,3,2,0,All
Bill Heeney,,,,,,,,,,,,17,300,301,12,6,14,7,2,0,All
Al Taubenberger,,,,,,,,,,,,,2,294,7,8,14,6,3,1,All
Matt Wolfe,,,,,,,,,,,,,,3,10,9,16,8,1,0,All
Joe Cox,,,,,,,,,,,,,,,1,47,32,27,34,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,2,18,16,7,0,All
Maj Toure,,,,,,,,,,,,,,,,,5,16,12,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,1,13,0,All
Clarc King,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,155",41,"2,003","1,628","1,605","1,525","1,353","1,138",954,529,394,393,392,359,229,156,103,77,50,7,All
,District Council 5th District,,Council At Large,,,,,,,,,,,,,,,,,,1
,Darrell L Clarke,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Joe Cox,Matt Wolfe,Dan Tinney,Al Taubenberger,Bill Heeney,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,1
Darrell L Clarke,0,0,134,124,126,110,93,68,54,9,9,5,3,4,3,7,3,3,3,2,1
Write-In,,0,2,0,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1
Helen Gym,,,0,118,117,102,93,65,50,7,8,1,2,1,0,2,3,1,1,2,1
Isaiah Thomas,,,,0,111,98,88,48,37,3,4,0,0,2,0,2,1,3,0,0,1
Katherine Gilmore Richardson,,,,,0,101,85,47,35,2,5,2,3,2,0,1,2,1,1,0,1
Derek S Green,,,,,,0,80,30,22,3,3,1,0,2,0,2,2,1,0,0,1
Allan Domb,,,,,,,0,16,10,7,3,2,2,1,0,2,0,2,0,2,1
Kendra Brooks,,,,,,,,1,67,3,10,0,1,0,0,5,2,2,3,0,1
Nicolas O'Rourke,,,,,,,,,0,2,7,0,0,0,0,3,2,2,1,0,1
David Oh,,,,,,,,,,1,3,10,8,7,7,3,0,1,1,2,1
Joe Cox,,,,,,,,,,,0,0,0,0,0,4,0,1,3,0,1
Matt Wolfe,,,,,,,,,,,,0,9,8,9,2,1,0,0,0,1
Dan Tinney,,,,,,,,,,,,,1,7,7,0,0,0,0,0,1
Al Taubenberger,,,,,,,,,,,,,,0,8,1,0,0,0,0,1
Bill Heeney,,,,,,,,,,,,,,,0,1,1,0,0,0,1
Maj Toure,,,,,,,,,,,,,,,,0,0,2,2,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,0,1
Clarc King,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,0,1
Total,160,3,151,131,131,114,103,85,67,21,13,12,11,10,9,8,4,4,3,2,1
,District Council 5th District,,Council At Large,,,,,,,,,,,,,,,,,,2
,Darrell L Clarke,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,Joe Cox,Sherrie Cohen,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,2
Darrell L Clarke,1,0,126,113,112,110,89,63,50,12,10,6,7,6,10,10,4,4,5,0,2
Write-In,,0,5,2,1,4,3,6,4,2,0,1,1,1,1,1,0,1,0,0,2
Helen Gym,,,1,108,103,102,89,64,47,11,4,3,1,2,6,9,1,2,1,0,2
Isaiah Thomas,,,,1,98,95,81,46,34,4,2,1,1,2,4,4,1,1,0,0,2
Katherine Gilmore Richardson,,,,,0,94,72,45,36,3,3,0,0,0,7,4,4,2,2,0,2
Derek S Green,,,,,,0,78,38,24,6,3,2,0,2,6,7,2,2,1,0,2
