col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 2nd District,,,City Commissioners,,,,All
,Kenyatta Johnson,Michael Bradley,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,All
Kenyatta Johnson,67,0,0,802,790,37,9,All
Michael Bradley,,10,0,68,78,96,0,All
Write-In,,,2,6,6,0,0,All
Omar Sabir,,,,14,823,34,0,All
Lisa Deeley,,,,,11,40,0,All
Al Schmidt,,,,,,11,0,All
Write-In,,,,,,,0,All
Total,931,170,8,926,922,149,9,All
,City Commissioners,,,,District Council 2nd District,,,9
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,9
Omar Sabir,2,167,9,0,155,24,2,9
Lisa Deeley,,2,5,0,151,23,2,9
Al Schmidt,,,3,0,6,20,0,9
Write-In,,,,0,1,0,0,9
Kenyatta Johnson,,,,,11,0,0,9
Michael Bradley,,,,,,3,0,9
Write-In,,,,,,,1,9
Total,193,187,30,1,178,47,3,9
,District Council 2nd District,,,City Commissioners,,,,19
,Kenyatta Johnson,Michael Bradley,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,19
Kenyatta Johnson,45,0,0,137,140,11,0,19
Michael Bradley,,2,0,18,14,23,0,19
Write-In,,,1,2,2,0,0,19
Lisa Deeley,,,,4,143,14,0,19
Omar Sabir,,,,,2,8,0,19
Al Schmidt,,,,,,0,0,19
Write-In,,,,,,,0,19
Total,197,36,3,167,163,35,0,19
,City Commissioners,,,,District Council 2nd District,,,20
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,20
Omar Sabir,1,114,5,0,114,8,1,20
Lisa Deeley,,0,2,0,107,7,1,20
Al Schmidt,,,1,0,4,17,0,20
Write-In,,,,0,0,0,0,20
Kenyatta Johnson,,,,,2,0,0,20
Michael Bradley,,,,,,0,0,20
Write-In,,,,,,,0,20
Total,128,119,22,0,119,24,1,20
,District Council 2nd District,,,City Commissioners,,,,21
,Kenyatta Johnson,Michael Bradley,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,21
Kenyatta Johnson,1,0,0,152,147,6,4,21
Michael Bradley,,1,0,10,8,9,0,21
Write-In,,,0,1,1,0,0,21
Lisa Deeley,,,,2,142,7,0,21
Omar Sabir,,,,,1,5,0,21
Al Schmidt,,,,,,3,0,21
Write-In,,,,,,,0,21
Total,168,16,1,166,158,18,4,21
,City Commissioners,,,,District Council 2nd District,,,22
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,22
Omar Sabir,8,257,7,0,246,14,0,22
Lisa Deeley,,3,12,0,243,20,0,22
Al Schmidt,,,4,0,10,27,0,22
Write-In,,,,0,0,0,0,22
Kenyatta Johnson,,,,,8,0,0,22
Michael Bradley,,,,,,4,0,22
Write-In,,,,,,,0,22
Total,284,283,44,4,269,47,0,22
