col_1,col_2,col_3,col_4,col_5,division
,District Council 9th District,,Sheriff,,All
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,All
Cherelle L Parker,152,0,"3,470",2,All
Write-In,,0,2,3,All
Rochelle Bilal,,,106,0,All
Write-In,,,,1,All
Total,"3,624",5,"3,578",6,All
,District Council 9th District,,Sheriff,,1
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,1
Cherelle L Parker,8,0,123,1,1
Write-In,,0,0,1,1
Rochelle Bilal,,,4,0,1
Write-In,,,,0,1
Total,132,1,127,2,1
,Sheriff,,District Council 9th District,,2
,Rochelle Bilal,Write-In,Cherelle L Parker,Write-In,2
Rochelle Bilal,10,0,106,0,2
Write-In,,0,0,0,2
Cherelle L Parker,,,4,0,2
Write-In,,,,0,2
Total,116,0,110,0,2
,District Council 9th District,,Sheriff,,3
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,3
Cherelle L Parker,3,0,94,0,3
Write-In,,0,0,0,3
Rochelle Bilal,,,3,0,3
Write-In,,,,0,3
Total,97,0,97,0,3
,District Council 9th District,,Sheriff,,4
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,4
Cherelle L Parker,3,0,86,0,4
Write-In,,0,0,0,4
Rochelle Bilal,,,3,0,4
Write-In,,,,0,4
Total,89,0,89,0,4
,Sheriff,,District Council 9th District,,5
,Rochelle Bilal,Write-In,Cherelle L Parker,Write-In,5
Rochelle Bilal,13,0,178,1,5
Write-In,,1,0,1,5
Cherelle L Parker,,,10,0,5
Write-In,,,,0,5
Total,192,2,188,2,5
,District Council 9th District,,Sheriff,,6
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,6
Cherelle L Parker,7,0,132,0,6
Write-In,,0,0,0,6
Rochelle Bilal,,,2,0,6
Write-In,,,,0,6
Total,139,0,134,0,6
,District Council 9th District,,Sheriff,,7
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,7
Cherelle L Parker,9,0,146,0,7
Write-In,,0,1,0,7
Rochelle Bilal,,,3,0,7
Write-In,,,,0,7
Total,155,1,150,0,7
,District Council 9th District,,Sheriff,,8
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,8
Cherelle L Parker,11,0,135,0,8
Write-In,,0,0,0,8
Rochelle Bilal,,,1,0,8
Write-In,,,,0,8
Total,146,0,136,0,8
,District Council 9th District,,Sheriff,,9
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,9
Cherelle L Parker,8,0,149,0,9
Write-In,,0,0,0,9
Rochelle Bilal,,,5,0,9
Write-In,,,,0,9
Total,157,0,154,0,9
,District Council 9th District,,Sheriff,,10
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,10
Cherelle L Parker,9,0,122,0,10
Write-In,,0,0,0,10
Rochelle Bilal,,,7,0,10
Write-In,,,,0,10
Total,131,0,129,0,10
,Sheriff,,District Council 9th District,,11
,Rochelle Bilal,Write-In,Cherelle L Parker,Write-In,11
Rochelle Bilal,5,0,123,0,11
Write-In,,0,0,0,11
Cherelle L Parker,,,4,0,11
Write-In,,,,0,11
Total,128,0,127,0,11
,District Council 9th District,,Sheriff,,12
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,12
Cherelle L Parker,5,0,106,0,12
Write-In,,0,0,1,12
Rochelle Bilal,,,2,0,12
Write-In,,,,0,12
Total,111,1,108,1,12
,District Council 9th District,,Sheriff,,13
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,13
Cherelle L Parker,7,0,157,0,13
Write-In,,0,0,0,13
Rochelle Bilal,,,2,0,13
Write-In,,,,0,13
Total,164,0,159,0,13
,Sheriff,,District Council 9th District,,14
,Rochelle Bilal,Write-In,Cherelle L Parker,Write-In,14
Rochelle Bilal,2,0,106,0,14
Write-In,,0,0,0,14
Cherelle L Parker,,,1,0,14
Write-In,,,,0,14
Total,108,0,107,0,14
,District Council 9th District,,Sheriff,,15
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,15
Cherelle L Parker,5,0,78,0,15
Write-In,,0,0,0,15
Rochelle Bilal,,,1,0,15
Write-In,,,,0,15
Total,83,0,79,0,15
,District Council 9th District,,Sheriff,,16
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,16
Cherelle L Parker,4,0,93,0,16
Write-In,,0,0,0,16
Rochelle Bilal,,,0,0,16
Write-In,,,,0,16
Total,97,0,93,0,16
,District Council 9th District,,Sheriff,,17
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,17
Cherelle L Parker,3,0,89,0,17
Write-In,,0,0,0,17
Rochelle Bilal,,,2,0,17
Write-In,,,,0,17
Total,92,0,91,0,17
,District Council 9th District,,Sheriff,,18
,Cherelle L Parker,Write-In,Rochelle Bilal,Write-In,18
Cherelle L Parker,7,0,118,0,18
Write-In,,0,0,0,18
