col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,District Council 8th District,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Cindy Bass,Greg Paulmier,Write-In,Tiffany Palmer,Crystal B Powell,Carmella Jacquinto,Joshua Roberts,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Write-In,All
Cindy Bass,49,0,0,"1,463","1,447","1,439","1,438","1,437","1,428","1,422",0,All
Greg Paulmier,,3,0,18,14,17,15,16,15,14,0,All
Write-In,,,0,0,0,0,0,0,0,0,0,All
Tiffany Palmer,,,,9,"1,461","1,457","1,454","1,454","1,445","1,441",0,All
Crystal B Powell,,,,,2,"1,448","1,449","1,440","1,434","1,435",0,All
Carmella Jacquinto,,,,,,2,"1,451","1,447","1,438","1,439",0,All
Joshua Roberts,,,,,,,2,"1,438","1,436","1,440",0,All
Jennifer Schultz,,,,,,,,1,"1,445","1,432",0,All
Anthony Kyriakakis,,,,,,,,,1,"1,429",0,All
James C Crumlish,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,0,All
Total,"1,558",22,0,"1,511","1,482","1,480","1,474","1,471","1,460","1,447",0,All
,District Council 8th District,,,Judge Of The Court Of Common Pleas,,,,,,,,4
,Cindy Bass,Greg Paulmier,Write-In,Tiffany Palmer,Crystal B Powell,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,Joshua Roberts,James C Crumlish,Write-In,4
Cindy Bass,8,0,0,110,109,109,108,106,104,104,0,4
Greg Paulmier,,0,0,2,2,2,2,2,2,2,0,4
Write-In,,,0,0,0,0,0,0,0,0,0,4
Tiffany Palmer,,,,1,111,109,110,107,108,106,0,4
Crystal B Powell,,,,,1,109,110,108,108,106,0,4
Jennifer Schultz,,,,,,0,108,108,107,107,0,4
Carmella Jacquinto,,,,,,,0,107,107,106,0,4
Anthony Kyriakakis,,,,,,,,0,106,106,0,4
Joshua Roberts,,,,,,,,,0,106,0,4
James C Crumlish,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,0,4
Total,124,2,0,115,114,113,111,109,108,107,0,4
,District Council 8th District,,,Judge Of The Court Of Common Pleas,,,,,,,,5
,Cindy Bass,Greg Paulmier,Write-In,Carmella Jacquinto,Anthony Kyriakakis,Crystal B Powell,Jennifer Schultz,Joshua Roberts,Tiffany Palmer,James C Crumlish,Write-In,5
Cindy Bass,5,0,0,160,160,160,159,160,159,156,0,5
Greg Paulmier,,0,0,2,1,1,1,1,1,1,0,5
Write-In,,,0,0,0,0,0,0,0,0,0,5
Carmella Jacquinto,,,,1,160,160,160,161,160,158,0,5
Anthony Kyriakakis,,,,,1,160,161,160,159,158,0,5
Crystal B Powell,,,,,,0,160,160,160,158,0,5
Jennifer Schultz,,,,,,,1,160,159,158,0,5
Joshua Roberts,,,,,,,,0,160,158,0,5
Tiffany Palmer,,,,,,,,,0,158,0,5
James C Crumlish,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,0,5
Total,170,2,0,165,163,163,162,162,162,158,0,5
,District Council 8th District,,,Judge Of The Court Of Common Pleas,,,,,,,,9
,Cindy Bass,Greg Paulmier,Write-In,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,Crystal B Powell,Joshua Roberts,James C Crumlish,Write-In,9
Cindy Bass,4,0,0,230,227,227,224,226,226,223,0,9
Greg Paulmier,,1,0,5,5,4,5,3,3,4,0,9
Write-In,,,0,0,0,0,0,0,0,0,0,9
Tiffany Palmer,,,,0,233,234,231,230,232,231,0,9
Jennifer Schultz,,,,,0,232,232,229,230,230,0,9
Carmella Jacquinto,,,,,,0,230,229,230,231,0,9
Anthony Kyriakakis,,,,,,,0,227,229,229,0,9
Crystal B Powell,,,,,,,,0,228,229,0,9
Joshua Roberts,,,,,,,,,0,229,0,9
James C Crumlish,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,0,9
Total,242,6,0,239,236,235,233,233,233,231,0,9
,District Council 8th District,,,Judge Of The Court Of Common Pleas,,,,,,,,10
,Cindy Bass,Greg Paulmier,Write-In,Tiffany Palmer,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Write-In,10
Cindy Bass,5,0,0,148,143,144,144,144,143,140,0,10
Greg Paulmier,,0,0,2,2,2,2,1,2,1,0,10
Write-In,,,0,0,0,0,0,0,0,0,0,10
Tiffany Palmer,,,,3,147,145,145,146,145,142,0,10
Carmella Jacquinto,,,,,0,146,145,143,143,142,0,10
Joshua Roberts,,,,,,0,145,143,143,142,0,10
Crystal B Powell,,,,,,,0,142,142,141,0,10
Anthony Kyriakakis,,,,,,,,0,143,140,0,10
Jennifer Schultz,,,,,,,,,0,140,0,10
James C Crumlish,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,0,10
Total,159,2,0,155,149,149,148,147,147,142,0,10
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 8th District,,,11
,Tiffany Palmer,Crystal B Powell,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Write-In,Cindy Bass,Greg Paulmier,Write-In,11
Tiffany Palmer,3,141,141,138,138,137,134,0,141,2,0,11
Crystal B Powell,,0,139,136,137,135,133,0,140,1,0,11
Joshua Roberts,,,0,138,138,136,134,0,138,2,0,11
Carmella Jacquinto,,,,0,136,136,134,0,136,2,0,11
James C Crumlish,,,,,0,134,133,0,136,2,0,11
Jennifer Schultz,,,,,,0,134,0,135,1,0,11
Anthony Kyriakakis,,,,,,,0,0,133,1,0,11
Write-In,,,,,,,,0,0,0,0,11
Cindy Bass,,,,,,,,,4,0,0,11
Greg Paulmier,,,,,,,,,,1,0,11
Write-In,,,,,,,,,,,0,11
Total,147,141,141,139,138,137,134,0,146,3,0,11
,District Council 8th District,,,Judge Of The Court Of Common Pleas,,,,,,,,12
,Cindy Bass,Greg Paulmier,Write-In,Crystal B Powell,Tiffany Palmer,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Write-In,12
Cindy Bass,6,0,0,149,146,147,146,146,145,143,0,12
Greg Paulmier,,1,0,3,4,4,3,3,3,3,0,12
Write-In,,,0,0,0,0,0,0,0,0,0,12
Crystal B Powell,,,,0,156,152,151,150,151,149,0,12
Tiffany Palmer,,,,,1,153,151,150,151,149,0,12
Joshua Roberts,,,,,,0,149,150,149,149,0,12
Carmella Jacquinto,,,,,,,0,149,151,148,0,12
James C Crumlish,,,,,,,,0,149,149,0,12
Jennifer Schultz,,,,,,,,,0,148,0,12
Anthony Kyriakakis,,,,,,,,,,0,0,12
Write-In,,,,,,,,,,,0,12
Total,159,5,0,159,158,155,153,152,152,150,0,12
,District Council 8th District,,,Judge Of The Court Of Common Pleas,,,,,,,,13
,Cindy Bass,Greg Paulmier,Write-In,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,James C Crumlish,Write-In,13
Cindy Bass,4,0,0,70,70,68,67,66,67,67,0,13
Greg Paulmier,,0,0,0,0,0,0,0,0,0,0,13
Write-In,,,0,0,0,0,0,0,0,0,0,13
Jennifer Schultz,,,,0,70,69,66,67,66,67,0,13
Tiffany Palmer,,,,,0,68,66,67,66,67,0,13
Anthony Kyriakakis,,,,,,0,67,67,66,68,0,13
Joshua Roberts,,,,,,,1,67,67,67,0,13
Carmella Jacquinto,,,,,,,,0,67,66,0,13
Crystal B Powell,,,,,,,,,0,66,0,13
James C Crumlish,,,,,,,,,,0,0,13
Write-In,,,,,,,,,,,0,13
Total,77,0,0,72,72,70,70,69,68,68,0,13
,District Council 8th District,,,Judge Of The Court Of Common Pleas,,,,,,,,14
,Cindy Bass,Greg Paulmier,Write-In,Tiffany Palmer,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Write-In,14
Cindy Bass,5,0,0,133,132,129,130,128,129,127,0,14
Greg Paulmier,,0,0,1,1,1,0,1,0,1,0,14
Write-In,,,0,0,0,0,0,0,0,0,0,14
Tiffany Palmer,,,,0,128,128,127,128,127,127,0,14
Carmella Jacquinto,,,,,0,128,129,126,129,127,0,14
Crystal B Powell,,,,,,0,128,127,126,126,0,14
Joshua Roberts,,,,,,,0,126,128,125,0,14
Anthony Kyriakakis,,,,,,,,0,125,127,0,14
James C Crumlish,,,,,,,,,0,125,0,14
Jennifer Schultz,,,,,,,,,,0,0,14
Write-In,,,,,,,,,,,0,14
Total,145,1,0,134,133,130,130,129,129,128,0,14
,District Council 8th District,,,Judge Of The Court Of Common Pleas,,,,,,,,15
,Cindy Bass,Greg Paulmier,Write-In,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Jennifer Schultz,James C Crumlish,Write-In,15
Cindy Bass,4,0,0,148,146,144,144,146,145,144,0,15
Greg Paulmier,,0,0,1,1,1,1,1,1,1,0,15
Write-In,,,0,0,0,0,0,0,0,0,0,15
Tiffany Palmer,,,,1,147,145,145,146,146,145,0,15
Anthony Kyriakakis,,,,,0,147,146,146,147,145,0,15
Carmella Jacquinto,,,,,,0,147,145,146,145,0,15
Joshua Roberts,,,,,,,1,145,145,145,0,15
Crystal B Powell,,,,,,,,0,145,145,0,15
Jennifer Schultz,,,,,,,,,0,145,0,15
James C Crumlish,,,,,,,,,,0,0,15
Write-In,,,,,,,,,,,0,15
Total,153,1,0,150,149,148,148,147,147,145,0,15
,District Council 8th District,,,Judge Of The Court Of Common Pleas,,,,,,,,19
,Cindy Bass,Greg Paulmier,Write-In,Crystal B Powell,Tiffany Palmer,Carmella Jacquinto,Joshua Roberts,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Write-In,19
Cindy Bass,4,0,0,177,178,177,178,177,177,176,0,19
Greg Paulmier,,0,0,0,0,0,0,0,0,0,0,19
Write-In,,,0,0,0,0,0,0,0,0,0,19
Crystal B Powell,,,,1,178,177,177,177,177,176,0,19
Tiffany Palmer,,,,,0,177,177,177,177,176,0,19
Carmella Jacquinto,,,,,,1,177,177,177,176,0,19
Joshua Roberts,,,,,,,0,177,177,176,0,19
James C Crumlish,,,,,,,,0,177,176,0,19
