col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,City Commissioners,,,,District Council 8th District,,,All
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Cindy Bass,Greg Paulmier,Write-In,All
Omar Sabir,28,"3,550",45,0,"3,154",656,11,All
Lisa Deeley,,16,50,0,"3,064",608,9,All
Al Schmidt,,,54,0,38,84,3,All
Write-In,,,,0,1,3,0,All
Cindy Bass,,,,,73,0,0,All
Greg Paulmier,,,,,,150,0,All
Write-In,,,,,,,0,All
Total,"3,899","3,749",189,4,"3,336",916,13,All
,City Commissioners,,,,District Council 8th District,,,1
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Cindy Bass,Greg Paulmier,Write-In,1
Omar Sabir,0,149,0,0,152,8,0,1
Lisa Deeley,,0,0,0,142,8,0,1
Al Schmidt,,,1,0,1,0,0,1
Write-In,,,,0,0,0,0,1
Cindy Bass,,,,,6,0,0,1
Greg Paulmier,,,,,,1,0,1
Write-In,,,,,,,0,1
Total,163,153,2,0,161,11,0,1
,City Commissioners,,,,District Council 8th District,,,2
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Cindy Bass,Greg Paulmier,Write-In,2
Omar Sabir,0,134,4,0,134,6,0,2
Lisa Deeley,,0,0,0,133,3,0,2
Al Schmidt,,,0,0,1,3,0,2
Write-In,,,,0,0,0,0,2
Cindy Bass,,,,,1,0,0,2
Greg Paulmier,,,,,,0,0,2
Write-In,,,,,,,0,2
Total,141,137,4,0,138,6,0,2
,District Council 8th District,,,City Commissioners,,,,3
,Cindy Bass,Greg Paulmier,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,3
Cindy Bass,2,0,0,131,129,1,0,3
Greg Paulmier,,0,0,4,5,1,0,3
Write-In,,,0,0,0,0,0,3
Lisa Deeley,,,,0,131,1,0,3
Omar Sabir,,,,,0,0,0,3
Al Schmidt,,,,,,2,0,3
Write-In,,,,,,,0,3
Total,135,6,0,135,134,4,0,3
,District Council 8th District,,,City Commissioners,,,,4
,Cindy Bass,Greg Paulmier,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,4
Cindy Bass,2,0,0,109,106,3,0,4
Greg Paulmier,,2,0,2,4,3,0,4
Write-In,,,0,0,0,0,0,4
Lisa Deeley,,,,0,109,2,0,4
Omar Sabir,,,,,0,1,0,4
Al Schmidt,,,,,,5,0,4
Write-In,,,,,,,0,4
Total,112,8,0,112,111,11,0,4
,City Commissioners,,,,District Council 8th District,,,5
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Cindy Bass,Greg Paulmier,Write-In,5
Omar Sabir,1,232,3,0,228,16,0,5
Lisa Deeley,,1,2,0,223,16,0,5
Al Schmidt,,,2,0,3,5,0,5
Write-In,,,,0,0,0,0,5
Cindy Bass,,,,,0,0,0,5
Greg Paulmier,,,,,,3,0,5
Write-In,,,,,,,0,5
Total,246,241,10,0,232,26,0,5
,City Commissioners,,,,District Council 8th District,,,6
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Cindy Bass,Greg Paulmier,Write-In,6
Omar Sabir,1,104,2,0,97,11,0,6
Lisa Deeley,,0,3,0,94,12,0,6
Al Schmidt,,,5,0,1,1,0,6
Write-In,,,,0,0,0,0,6
Cindy Bass,,,,,1,0,0,6
Greg Paulmier,,,,,,2,0,6
Write-In,,,,,,,0,6
Total,110,108,10,0,99,14,0,6
,City Commissioners,,,,District Council 8th District,,,7
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Cindy Bass,Greg Paulmier,Write-In,7
Omar Sabir,0,174,1,0,162,21,0,7
Lisa Deeley,,0,3,0,157,24,0,7
Al Schmidt,,,0,0,1,5,0,7
Write-In,,,,0,0,0,0,7
Cindy Bass,,,,,1,0,0,7
Greg Paulmier,,,,,,3,0,7
Write-In,,,,,,,0,7
Total,186,184,6,0,168,31,0,7
,City Commissioners,,,,District Council 8th District,,,8
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Cindy Bass,Greg Paulmier,Write-In,8
Omar Sabir,1,150,2,0,123,44,0,8
Lisa Deeley,,1,3,0,119,38,0,8
Al Schmidt,,,5,0,1,4,0,8
Write-In,,,,0,0,1,0,8
Cindy Bass,,,,,5,0,0,8
Greg Paulmier,,,,,,8,0,8
Write-In,,,,,,,0,8
Total,172,162,10,1,136,56,0,8
,City Commissioners,,,,District Council 8th District,,,9
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Cindy Bass,Greg Paulmier,Write-In,9
Omar Sabir,1,129,2,0,107,33,3,9
Lisa Deeley,,0,3,0,98,33,2,9
Al Schmidt,,,2,0,3,1,0,9
Write-In,,,,0,0,0,0,9
Cindy Bass,,,,,1,0,0,9
Greg Paulmier,,,,,,6,0,9
Write-In,,,,,,,0,9
Total,149,137,7,0,113,42,3,9
,District Council 8th District,,,City Commissioners,,,,10
,Cindy Bass,Greg Paulmier,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,10
Cindy Bass,4,0,0,156,155,1,1,10
Greg Paulmier,,3,0,5,2,0,0,10
Write-In,,,0,0,0,0,0,10
Omar Sabir,,,,0,158,0,0,10
Lisa Deeley,,,,,0,0,0,10
Al Schmidt,,,,,,1,0,10
Write-In,,,,,,,0,10
Total,163,8,0,163,159,2,1,10
,City Commissioners,,,,District Council 8th District,,,11
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Cindy Bass,Greg Paulmier,Write-In,11
Omar Sabir,1,183,5,0,133,64,0,11
Lisa Deeley,,0,3,0,129,61,0,11
Al Schmidt,,,4,0,4,5,0,11
Write-In,,,,0,0,0,0,11
Cindy Bass,,,,,1,0,0,11
Greg Paulmier,,,,,,13,0,11
Write-In,,,,,,,0,11
Total,199,192,14,0,138,83,0,11
,City Commissioners,,,,District Council 8th District,,,12
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Cindy Bass,Greg Paulmier,Write-In,12
Omar Sabir,0,156,0,0,139,22,1,12
Lisa Deeley,,1,2,0,137,19,1,12
Al Schmidt,,,1,0,0,2,0,12
Write-In,,,,0,0,0,0,12
Cindy Bass,,,,,2,0,0,12
Greg Paulmier,,,,,,4,0,12
Write-In,,,,,,,0,12
Total,165,161,3,0,142,29,1,12
,City Commissioners,,,,District Council 8th District,,,13
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Cindy Bass,Greg Paulmier,Write-In,13
Omar Sabir,2,125,2,0,124,7,0,13
Lisa Deeley,,0,1,0,120,7,0,13
