col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Sheriff,,District Council 4th District,,,,All
,Rochelle Bilal,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,All
Rochelle Bilal,10,0,437,6,1,0,All
Write-In,,0,0,0,0,0,All
Curtis Jones Jr,,,16,0,0,0,All
Karla Cruel,,,,2,0,0,All
Matt Baltsar,,,,,1,0,All
Write-In,,,,,,0,All
Total,454,0,453,8,2,0,All
,District Council 4th District,,,,Sheriff,,9
,Curtis Jones Jr,Matt Baltsar,Karla Cruel,Write-In,Rochelle Bilal,Write-In,9
Curtis Jones Jr,6,0,0,0,134,0,9
Matt Baltsar,,1,0,0,1,0,9
Karla Cruel,,,0,0,1,0,9
Write-In,,,,0,0,0,9
Rochelle Bilal,,,,,4,0,9
Write-In,,,,,,0,9
Total,140,2,1,0,140,0,9
,District Council 4th District,,,,Sheriff,,16
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Rochelle Bilal,Write-In,16
Curtis Jones Jr,5,0,0,0,99,0,16
Karla Cruel,,1,0,0,1,0,16
Matt Baltsar,,,0,0,0,0,16
Write-In,,,,0,0,0,16
Rochelle Bilal,,,,,1,0,16
Write-In,,,,,,0,16
Total,104,2,0,0,101,0,16
,Sheriff,,District Council 4th District,,,,17
,Rochelle Bilal,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,17
Rochelle Bilal,4,0,92,2,0,0,17
Write-In,,0,0,0,0,0,17
Curtis Jones Jr,,,3,0,0,0,17
Karla Cruel,,,,1,0,0,17
Matt Baltsar,,,,,0,0,17
Write-In,,,,,,0,17
Total,98,0,95,3,0,0,17
,Sheriff,,District Council 4th District,,,,18
,Rochelle Bilal,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,18
Rochelle Bilal,1,0,112,2,0,0,18
Write-In,,0,0,0,0,0,18
Curtis Jones Jr,,,2,0,0,0,18
Karla Cruel,,,,0,0,0,18
Matt Baltsar,,,,,0,0,18
Write-In,,,,,,0,18
Total,115,0,114,2,0,0,18
