col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,District Council 7th District,,City Commissioners,,,,All
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,All
Maria Quiñones Sánchez,99,0,"1,300","1,262",74,0,All
Write-In,,2,6,5,0,0,All
Lisa Deeley,,,19,"1,255",30,0,All
Omar Sabir,,,,14,7,0,All
Al Schmidt,,,,,227,0,All
Write-In,,,,,,0,All
Total,"1,489",8,"1,364","1,313",312,0,All
,District Council 7th District,,City Commissioners,,,,1
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,1
Maria Quiñones Sánchez,12,0,66,61,2,0,1
Write-In,,0,1,1,0,0,1
Lisa Deeley,,,1,62,0,0,1
Omar Sabir,,,,1,0,0,1
Al Schmidt,,,,,28,0,1
Write-In,,,,,,0,1
Total,81,1,69,64,30,0,1
,District Council 7th District,,City Commissioners,,,,2
,Maria Quiñones Sánchez,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,2
Maria Quiñones Sánchez,7,0,59,59,3,0,2
Write-In,,0,0,0,0,0,2
Omar Sabir,,,1,56,0,0,2
Lisa Deeley,,,,0,0,0,2
Al Schmidt,,,,,13,0,2
Write-In,,,,,,0,2
Total,72,0,60,59,16,0,2
,District Council 7th District,,City Commissioners,,,,3
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,3
Maria Quiñones Sánchez,10,0,31,27,4,0,3
Write-In,,0,0,0,0,0,3
Lisa Deeley,,,3,26,1,0,3
Omar Sabir,,,,0,1,0,3
Al Schmidt,,,,,15,0,3
Write-In,,,,,,0,3
Total,46,0,35,28,21,0,3
,District Council 7th District,,City Commissioners,,,,4
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,4
Maria Quiñones Sánchez,7,0,57,53,10,0,4
Write-In,,0,0,0,0,0,4
Lisa Deeley,,,2,51,4,0,4
Omar Sabir,,,,2,1,0,4
Al Schmidt,,,,,11,0,4
Write-In,,,,,,0,4
Total,72,0,60,55,22,0,4
,District Council 7th District,,City Commissioners,,,,5
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,5
Maria Quiñones Sánchez,7,0,58,58,6,0,5
Write-In,,1,0,0,0,0,5
Lisa Deeley,,,1,57,3,0,5
Omar Sabir,,,,1,1,0,5
Al Schmidt,,,,,8,0,5
Write-In,,,,,,0,5
Total,72,1,63,62,15,0,5
,District Council 7th District,,City Commissioners,,,,6
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,6
Maria Quiñones Sánchez,5,0,49,45,1,0,6
Write-In,,0,1,1,0,0,6
Lisa Deeley,,,0,46,3,0,6
Omar Sabir,,,,0,0,0,6
Al Schmidt,,,,,8,0,6
Write-In,,,,,,0,6
Total,56,1,54,47,12,0,6
,District Council 7th District,,City Commissioners,,,,7
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,7
Maria Quiñones Sánchez,2,0,79,79,5,0,7
Write-In,,1,1,1,0,0,7
Lisa Deeley,,,1,80,2,0,7
Omar Sabir,,,,1,1,0,7
Al Schmidt,,,,,14,0,7
Write-In,,,,,,0,7
Total,85,2,83,83,19,0,7
,District Council 7th District,,City Commissioners,,,,8
,Maria Quiñones Sánchez,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,8
Maria Quiñones Sánchez,5,0,81,79,3,0,8
Write-In,,0,0,0,0,0,8
Omar Sabir,,,1,80,0,0,8
Lisa Deeley,,,,1,0,0,8
Al Schmidt,,,,,5,0,8
Write-In,,,,,,0,8
Total,89,0,83,81,8,0,8
,District Council 7th District,,City Commissioners,,,,9
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,9
Maria Quiñones Sánchez,2,0,69,64,6,0,9
Write-In,,0,1,1,0,0,9
Lisa Deeley,,,3,66,1,0,9
Omar Sabir,,,,0,0,0,9
Al Schmidt,,,,,14,0,9
Write-In,,,,,,0,9
Total,78,1,76,68,20,0,9
,District Council 7th District,,City Commissioners,,,,10
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,10
Maria Quiñones Sánchez,4,0,61,62,5,0,10
Write-In,,0,1,0,0,0,10
Lisa Deeley,,,1,60,1,0,10
Omar Sabir,,,,0,1,0,10
Al Schmidt,,,,,13,0,10
Write-In,,,,,,0,10
Total,72,1,65,63,19,0,10
,District Council 7th District,,City Commissioners,,,,11
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,11
Maria Quiñones Sánchez,3,0,88,84,6,0,11
Write-In,,0,0,0,0,0,11
Lisa Deeley,,,1,80,4,0,11
Omar Sabir,,,,0,0,0,11
Al Schmidt,,,,,9,0,11
Write-In,,,,,,0,11
Total,97,0,89,84,15,0,11
,District Council 7th District,,City Commissioners,,,,12
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,12
Maria Quiñones Sánchez,13,0,90,89,4,0,12
Write-In,,0,1,1,0,0,12
Lisa Deeley,,,0,91,0,0,12
Omar Sabir,,,,1,0,0,12
Al Schmidt,,,,,11,0,12
Write-In,,,,,,0,12
Total,110,1,95,95,15,0,12
,District Council 7th District,,City Commissioners,,,,13
,Maria Quiñones Sánchez,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,13
Maria Quiñones Sánchez,3,0,71,69,3,0,13
Write-In,,0,0,0,0,0,13
Lisa Deeley,,,0,70,3,0,13
Omar Sabir,,,,0,0,0,13
Al Schmidt,,,,,9,0,13
Write-In,,,,,,0,13
Total,75,0,73,71,12,0,13
,City Commissioners,,,,District Council 7th District,,14
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Maria Quiñones Sánchez,Write-In,14
Lisa Deeley,2,74,1,0,74,0,14
Omar Sabir,,1,0,0,73,0,14
Al Schmidt,,,11,0,3,0,14
Write-In,,,,0,0,0,14
