col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Megan Mccarthy King,267,585,"3,765",49,0,608,578,576,523,488,521,505,13,All
Daniel D Mccaffery,,386,240,"2,710",0,"3,216","3,190","3,169","3,097","3,058","3,068","2,980",0,All
Christylee Peck,,,87,43,0,399,394,389,358,323,333,327,13,All
Amanda Green-Hawkins,,,,21,0,"2,716","2,727","2,638","2,635","2,659","2,624","2,624",0,All
Write-In,,,,,0,0,0,0,0,0,0,0,0,All
Jennifer Schultz,,,,,,5,"3,389","3,282","3,262","3,264","3,268","3,229",0,All
Tiffany Palmer,,,,,,,3,"3,291","3,293","3,300","3,252","3,247",0,All
James C Crumlish,,,,,,,,9,"3,290","3,219","3,248","3,150",0,All
Anthony Kyriakakis,,,,,,,,,2,"3,200","3,210","3,127",0,All
Carmella Jacquinto,,,,,,,,,,8,"3,192","3,188",0,All
Joshua Roberts,,,,,,,,,,,1,"3,147",0,All
Crystal B Powell,,,,,,,,,,,,1,0,All
Write-In,,,,,,,,,,,,,0,All
Total,"4,735","4,402","4,167","2,968",0,"3,697","3,662","3,580","3,481","3,446","3,441","3,377",22,All
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Daniel D Mccaffery,Megan Mccarthy King,Amanda Green-Hawkins,Christylee Peck,Write-In,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Joshua Roberts,Crystal B Powell,James C Crumlish,Carmella Jacquinto,Write-In,1
Daniel D Mccaffery,5,9,65,3,0,80,79,76,78,73,74,72,0,1
Megan Mccarthy King,,5,0,56,0,8,7,8,7,6,7,6,0,1
Amanda Green-Hawkins,,,0,1,0,63,62,63,64,63,63,61,0,1
Christylee Peck,,,,2,0,7,6,8,6,6,6,6,0,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,0,79,77,78,75,75,73,0,1
Tiffany Palmer,,,,,,,0,78,80,75,76,74,0,1
Anthony Kyriakakis,,,,,,,,0,78,73,75,73,0,1
Joshua Roberts,,,,,,,,,0,75,77,73,0,1
Crystal B Powell,,,,,,,,,,0,72,72,0,1
James C Crumlish,,,,,,,,,,,0,73,0,1
Carmella Jacquinto,,,,,,,,,,,,1,0,1
Write-In,,,,,,,,,,,,,0,1
Total,99,70,67,63,0,85,83,82,82,78,78,77,0,1
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Crystal B Powell,Carmella Jacquinto,Joshua Roberts,Write-In,2
Megan Mccarthy King,6,65,11,2,0,15,15,14,10,11,11,12,0,2
Christylee Peck,,2,5,3,0,11,14,14,10,11,11,10,0,2
Daniel D Mccaffery,,,10,39,0,51,51,53,50,47,46,47,0,2
Amanda Green-Hawkins,,,,0,0,45,44,41,40,41,41,39,0,2
Write-In,,,,,0,0,0,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,0,60,58,54,57,53,56,0,2
Tiffany Palmer,,,,,,,0,59,57,57,56,56,0,2
James C Crumlish,,,,,,,,0,57,56,54,54,0,2
Anthony Kyriakakis,,,,,,,,,0,53,53,53,0,2
Crystal B Powell,,,,,,,,,,0,54,54,0,2
Carmella Jacquinto,,,,,,,,,,,0,51,0,2
Joshua Roberts,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,0,2
Total,85,76,73,46,0,66,66,65,59,58,57,57,0,2
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,3
,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,3
Megan Mccarthy King,0,13,73,0,0,10,11,9,9,8,11,7,2,3
Daniel D Mccaffery,,9,1,46,0,54,54,51,51,49,49,45,0,3
Christylee Peck,,,2,0,0,3,2,3,2,2,4,2,2,3
Amanda Green-Hawkins,,,,0,0,42,43,40,41,38,40,37,0,3
Write-In,,,,,0,0,0,0,0,0,0,0,0,3
Tiffany Palmer,,,,,,0,54,51,52,51,52,47,0,3
Jennifer Schultz,,,,,,,0,52,52,49,52,48,0,3
Anthony Kyriakakis,,,,,,,,0,48,50,49,46,0,3
Carmella Jacquinto,,,,,,,,,0,49,49,46,0,3
James C Crumlish,,,,,,,,,,1,48,44,0,3
Joshua Roberts,,,,,,,,,,,0,45,0,3
Crystal B Powell,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,0,3
Total,88,78,77,46,0,59,58,57,54,54,54,48,2,3
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,4
,Christylee Peck,Megan Mccarthy King,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,James C Crumlish,Write-In,4
Christylee Peck,4,60,3,0,0,4,3,3,3,3,3,2,0,4
Megan Mccarthy King,,3,6,0,0,8,7,7,6,7,6,6,0,4
Daniel D Mccaffery,,,8,38,0,48,47,46,45,45,44,45,0,4
Amanda Green-Hawkins,,,,0,0,37,40,38,38,37,37,38,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,4
Jennifer Schultz,,,,,,0,49,48,47,48,48,47,0,4
Tiffany Palmer,,,,,,,0,48,48,48,48,47,0,4
Anthony Kyriakakis,,,,,,,,0,47,48,46,48,0,4
Carmella Jacquinto,,,,,,,,,0,46,47,47,0,4
Joshua Roberts,,,,,,,,,,0,47,46,0,4
Crystal B Powell,,,,,,,,,,,0,46,0,4
James C Crumlish,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,0,4
Total,69,69,63,40,0,53,52,50,49,49,48,48,0,4
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,5
,Daniel D Mccaffery,Megan Mccarthy King,Amanda Green-Hawkins,Christylee Peck,Write-In,Jennifer Schultz,James C Crumlish,Anthony Kyriakakis,Tiffany Palmer,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,5
Daniel D Mccaffery,9,7,72,2,0,83,84,81,78,76,76,75,0,5
Megan Mccarthy King,,3,2,69,0,11,8,8,9,5,9,6,0,5
Amanda Green-Hawkins,,,1,0,0,78,74,76,74,74,73,74,0,5
Christylee Peck,,,,3,0,3,4,4,3,2,4,2,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,5
Jennifer Schultz,,,,,,0,84,85,83,81,81,81,0,5
James C Crumlish,,,,,,,0,83,81,80,81,80,0,5
Anthony Kyriakakis,,,,,,,,0,80,80,82,79,0,5
Tiffany Palmer,,,,,,,,,0,79,79,80,0,5
Carmella Jacquinto,,,,,,,,,,1,79,79,0,5
Joshua Roberts,,,,,,,,,,,0,78,0,5
Crystal B Powell,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,0,5
Total,101,82,79,74,0,93,89,88,85,83,83,81,0,5
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,6
,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,Tiffany Palmer,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,Write-In,6
Megan Mccarthy King,6,95,15,1,0,19,19,19,17,16,15,13,0,6
Christylee Peck,,2,7,0,0,13,12,13,11,12,10,9,0,6
Daniel D Mccaffery,,,12,48,0,61,58,56,57,56,52,53,0,6
Amanda Green-Hawkins,,,,0,0,48,48,47,48,47,46,48,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,6
Tiffany Palmer,,,,,,0,68,68,66,65,63,61,0,6
James C Crumlish,,,,,,,1,63,66,63,59,63,0,6
Jennifer Schultz,,,,,,,,0,64,65,61,60,0,6
Anthony Kyriakakis,,,,,,,,,1,64,59,62,0,6
Carmella Jacquinto,,,,,,,,,,1,61,63,0,6
Crystal B Powell,,,,,,,,,,,0,58,0,6
Joshua Roberts,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,0,6
Total,118,104,90,51,0,77,74,73,72,70,64,64,0,6
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,7
,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Joshua Roberts,Carmella Jacquinto,Tiffany Palmer,Crystal B Powell,Write-In,7
Megan Mccarthy King,9,91,7,2,0,9,10,10,9,8,8,8,0,7
Christylee Peck,,6,4,0,0,5,3,4,3,4,3,1,0,7
Daniel D Mccaffery,,,7,38,0,48,47,46,47,47,46,44,0,7
