col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Tracey Gordon,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,All
Tracey Gordon,108,0,"2,931","2,859","2,855","2,737","2,731","2,668","2,541",3,All
Write-In,,0,2,2,3,2,1,1,1,12,All
Tiffany Palmer,,,11,"2,975","2,964","2,808","2,810","2,743","2,566",3,All
Jennifer Schultz,,,,7,"2,910","2,794","2,755","2,735","2,549",3,All
Anthony Kyriakakis,,,,,6,"2,760","2,809","2,733","2,509",3,All
Carmella Jacquinto,,,,,,5,"2,740","2,721","2,552",2,All
James C Crumlish,,,,,,,5,"2,726","2,495",3,All
Joshua Roberts,,,,,,,,3,"2,489",3,All
Crystal B Powell,,,,,,,,,3,1,All
Write-In,,,,,,,,,,1,All
Total,"3,119",7,"3,113","3,020","3,011","2,858","2,848","2,774","2,609",16,All
,Judge Of The Court Of Common Pleas,,,,,,,,Register Of Wills,,1
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,Tracey Gordon,Write-In,1
Tiffany Palmer,0,117,115,112,112,110,95,0,106,0,1
Jennifer Schultz,,0,114,112,111,110,96,0,105,0,1
Anthony Kyriakakis,,,0,109,111,109,94,0,106,0,1
Carmella Jacquinto,,,,0,110,108,97,0,104,0,1
James C Crumlish,,,,,0,110,94,0,102,0,1
Joshua Roberts,,,,,,0,91,0,100,0,1
Crystal B Powell,,,,,,,0,0,93,0,1
Write-In,,,,,,,,0,0,0,1
Tracey Gordon,,,,,,,,,8,0,1
Write-In,,,,,,,,,,0,1
Total,120,119,118,115,114,112,99,0,120,0,1
,Judge Of The Court Of Common Pleas,,,,,,,,Register Of Wills,,2
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Tracey Gordon,Write-In,2
Tiffany Palmer,1,205,206,190,183,180,164,1,200,0,2
Anthony Kyriakakis,,0,199,192,182,180,160,1,194,1,2
Jennifer Schultz,,,0,184,183,179,162,1,195,0,2
James C Crumlish,,,,0,180,179,158,1,182,0,2
Carmella Jacquinto,,,,,1,179,162,1,181,1,2
Joshua Roberts,,,,,,0,158,1,176,0,2
Crystal B Powell,,,,,,,0,0,167,0,2
Write-In,,,,,,,,0,1,0,2
Tracey Gordon,,,,,,,,,6,0,2
Write-In,,,,,,,,,,0,2
Total,219,210,210,193,190,183,168,1,213,1,2
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,3
,Tracey Gordon,Write-In,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,3
Tracey Gordon,4,0,83,82,82,81,81,77,70,0,3
Write-In,,0,0,0,0,0,0,0,0,0,3
Tiffany Palmer,,,0,84,84,83,82,78,71,0,3
Anthony Kyriakakis,,,,0,83,82,82,78,70,0,3
Jennifer Schultz,,,,,0,83,81,78,71,0,3
Carmella Jacquinto,,,,,,0,81,78,71,0,3
James C Crumlish,,,,,,,0,78,69,0,3
Joshua Roberts,,,,,,,,0,68,0,3
Crystal B Powell,,,,,,,,,1,0,3
Write-In,,,,,,,,,,0,3
Total,87,0,85,84,84,83,82,78,72,0,3
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,4
,Tracey Gordon,Write-In,Tiffany Palmer,Crystal B Powell,Anthony Kyriakakis,Carmella Jacquinto,Jennifer Schultz,James C Crumlish,Joshua Roberts,Write-In,4
Tracey Gordon,5,0,81,76,75,77,74,73,70,0,4
Write-In,,0,0,0,0,0,0,0,0,0,4
Tiffany Palmer,,,2,77,76,78,76,76,73,0,4
Crystal B Powell,,,,2,74,76,73,74,72,0,4
Anthony Kyriakakis,,,,,1,75,75,74,72,0,4
Carmella Jacquinto,,,,,,0,75,76,73,0,4
