col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Daniel D Mccaffery,100,"1,461",174,61,0,"1,603","1,611","1,581","1,569","1,551","1,552","1,531",5,All
Amanda Green-Hawkins,,17,29,22,1,"1,503","1,509","1,447","1,454","1,476","1,459","1,469",6,All
Megan Mccarthy King,,,71,"1,069",0,222,201,203,198,173,193,178,13,All
Christylee Peck,,,,33,1,143,135,130,135,122,116,116,13,All
Write-In,,,,,0,1,1,0,0,1,1,2,3,All
Jennifer Schultz,,,,,,5,"1,710","1,663","1,664","1,671","1,665","1,667",5,All
Tiffany Palmer,,,,,,,6,"1,663","1,680","1,683","1,651","1,662",5,All
James C Crumlish,,,,,,,,1,"1,675","1,626","1,655","1,610",0,All
Anthony Kyriakakis,,,,,,,,,2,"1,644","1,638","1,613",0,All
Carmella Jacquinto,,,,,,,,,,4,"1,636","1,633",5,All
Joshua Roberts,,,,,,,,,,,4,"1,619",2,All
Crystal B Powell,,,,,,,,,,,,2,3,All
Write-In,,,,,,,,,,,,,0,All
Total,"1,960","1,652","1,372","1,196",2,"1,842","1,841","1,767","1,761","1,753","1,742","1,733",20,All
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Carmella Jacquinto,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Crystal B Powell,Joshua Roberts,Write-In,1
Daniel D Mccaffery,3,63,3,2,0,65,65,64,64,62,61,61,0,1
Amanda Green-Hawkins,,2,0,2,0,64,62,60,60,61,59,59,0,1
Megan Mccarthy King,,,7,41,0,4,5,5,5,5,4,4,0,1
Christylee Peck,,,,1,0,4,4,4,5,5,4,4,0,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,1
Carmella Jacquinto,,,,,,1,67,66,65,65,62,65,0,1
Tiffany Palmer,,,,,,,0,67,66,65,63,65,0,1
Anthony Kyriakakis,,,,,,,,0,66,64,63,65,0,1
James C Crumlish,,,,,,,,,0,64,62,65,0,1
Jennifer Schultz,,,,,,,,,,0,63,64,0,1
Crystal B Powell,,,,,,,,,,,0,62,0,1
Joshua Roberts,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,0,1
Total,75,72,52,46,0,72,70,68,68,68,66,65,0,1
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,2
,Crystal B Powell,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Jennifer Schultz,Joshua Roberts,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,2
Crystal B Powell,0,106,104,105,106,104,104,2,98,95,11,8,1,2
Tiffany Palmer,,0,104,104,106,102,102,0,94,94,9,8,0,2
Anthony Kyriakakis,,,1,104,104,102,102,0,93,95,9,8,0,2
