col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,City Commissioners,,,,District Council 4th District,,,,All
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,All
Omar Sabir,32,"3,283",15,0,"3,360",84,18,0,All
Lisa Deeley,,18,15,0,"3,257",65,8,0,All
Al Schmidt,,,33,0,32,9,1,0,All
Write-In,,,,0,0,1,0,1,All
Curtis Jones Jr,,,,,75,0,0,0,All
Karla Cruel,,,,,,11,0,0,All
Matt Baltsar,,,,,,,4,0,All
Write-In,,,,,,,,0,All
Total,"3,526","3,379",78,2,"3,517",106,22,1,All
,District Council 4th District,,,,City Commissioners,,,,1
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,1
Curtis Jones Jr,2,0,0,0,144,134,1,0,1
Karla Cruel,,1,0,0,1,0,1,0,1
Matt Baltsar,,,0,0,0,0,0,0,1
Write-In,,,,0,0,0,0,0,1
Omar Sabir,,,,,1,134,1,0,1
Lisa Deeley,,,,,,2,0,0,1
Al Schmidt,,,,,,,3,0,1
Write-In,,,,,,,,0,1
Total,148,3,0,0,148,138,5,0,1
,District Council 4th District,,,,City Commissioners,,,,2
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,2
Curtis Jones Jr,6,0,0,0,168,167,2,0,2
Karla Cruel,,0,0,0,4,4,0,0,2
Matt Baltsar,,,0,0,0,0,0,0,2
Write-In,,,,0,0,0,0,0,2
Lisa Deeley,,,,,0,168,1,0,2
Omar Sabir,,,,,,0,1,0,2
Al Schmidt,,,,,,,0,0,2
Write-In,,,,,,,,0,2
Total,179,4,0,0,174,173,2,0,2
,District Council 4th District,,,,City Commissioners,,,,3
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,3
Curtis Jones Jr,5,0,0,0,181,176,4,0,3
Karla Cruel,,0,0,0,3,2,1,0,3
Matt Baltsar,,,0,0,0,0,0,0,3
Write-In,,,,0,0,0,0,0,3
Omar Sabir,,,,,0,173,2,0,3
Lisa Deeley,,,,,,1,2,0,3
Al Schmidt,,,,,,,5,0,3
Write-In,,,,,,,,0,3
Total,191,4,0,0,184,179,10,0,3
,City Commissioners,,,,District Council 4th District,,,,4
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,4
Omar Sabir,0,94,0,0,94,6,0,0,4
Lisa Deeley,,0,1,0,89,6,0,0,4
Al Schmidt,,,1,0,0,0,0,0,4
Write-In,,,,0,0,0,0,0,4
Curtis Jones Jr,,,,,2,0,0,0,4
Karla Cruel,,,,,,0,0,0,4
Matt Baltsar,,,,,,,1,0,4
Write-In,,,,,,,,0,4
Total,101,97,2,0,98,6,1,0,4
,City Commissioners,,,,District Council 4th District,,,,5
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,5
Omar Sabir,1,146,2,0,147,11,5,0,5
Lisa Deeley,,2,0,0,140,5,4,0,5
Al Schmidt,,,1,0,0,3,0,0,5
Write-In,,,,0,0,0,0,0,5
Curtis Jones Jr,,,,,4,0,0,0,5
Karla Cruel,,,,,,0,0,0,5
Matt Baltsar,,,,,,,0,0,5
Write-In,,,,,,,,0,5
Total,165,152,4,0,155,12,5,0,5
,District Council 4th District,,,,City Commissioners,,,,6
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,6
Curtis Jones Jr,3,0,0,0,166,160,2,0,6
Karla Cruel,,0,0,0,3,2,2,0,6
Matt Baltsar,,,0,0,1,0,0,0,6
Write-In,,,,0,0,0,0,0,6
Omar Sabir,,,,,1,161,1,0,6
Lisa Deeley,,,,,,1,0,0,6
Al Schmidt,,,,,,,0,0,6
Write-In,,,,,,,,0,6
Total,172,5,1,0,172,163,5,0,6
,District Council 4th District,,,,City Commissioners,,,,7
,Curtis Jones Jr,Matt Baltsar,Karla Cruel,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,7
Curtis Jones Jr,1,0,0,0,188,186,3,0,7
Matt Baltsar,,0,0,0,3,3,0,0,7
Karla Cruel,,,0,0,1,1,0,0,7
Write-In,,,,0,0,0,0,0,7
Omar Sabir,,,,,1,185,0,0,7
Lisa Deeley,,,,,,1,1,0,7
Al Schmidt,,,,,,,4,0,7
Write-In,,,,,,,,0,7
Total,197,3,1,0,194,192,7,0,7
,District Council 4th District,,,,City Commissioners,,,,8
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,8
Curtis Jones Jr,2,0,0,0,204,194,1,0,8
Karla Cruel,,1,0,0,2,2,0,0,8
Matt Baltsar,,,0,0,0,0,0,0,8
Write-In,,,,0,0,0,0,0,8
Omar Sabir,,,,,0,196,0,0,8
Lisa Deeley,,,,,,0,0,0,8
Al Schmidt,,,,,,,0,0,8
Write-In,,,,,,,,0,8
Total,208,3,0,0,207,197,1,0,8
,City Commissioners,,,,District Council 4th District,,,,9
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,9
Omar Sabir,3,174,0,0,179,5,2,0,9
Lisa Deeley,,0,2,0,174,4,0,0,9
Al Schmidt,,,1,0,3,0,0,0,9
Write-In,,,,0,0,0,0,0,9
Curtis Jones Jr,,,,,2,0,0,0,9
Karla Cruel,,,,,,0,0,0,9
Matt Baltsar,,,,,,,0,0,9
Write-In,,,,,,,,0,9
Total,190,179,4,0,187,5,2,0,9
,City Commissioners,,,,District Council 4th District,,,,10
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,10
Omar Sabir,2,163,0,0,160,6,0,0,10
Lisa Deeley,,0,0,0,157,6,0,0,10
Al Schmidt,,,2,0,0,0,0,0,10
Write-In,,,,0,0,0,0,0,10
Curtis Jones Jr,,,,,1,0,0,0,10
Karla Cruel,,,,,,0,0,0,10
Matt Baltsar,,,,,,,0,0,10
Write-In,,,,,,,,0,10
Total,169,164,2,0,162,6,0,0,10
,City Commissioners,,,,District Council 4th District,,,,11
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,11
Omar Sabir,2,181,0,0,183,5,1,0,11
Lisa Deeley,,3,0,0,173,6,0,0,11
Al Schmidt,,,3,0,0,0,0,0,11
Write-In,,,,0,0,0,0,0,11
Curtis Jones Jr,,,,,4,0,0,0,11
Karla Cruel,,,,,,1,0,0,11
Matt Baltsar,,,,,,,1,0,11
Write-In,,,,,,,,0,11
Total,195,186,3,0,187,8,2,0,11
,District Council 4th District,,,,City Commissioners,,,,12
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,12
Curtis Jones Jr,3,0,0,0,122,118,1,0,12
Karla Cruel,,0,0,0,3,2,1,0,12
Matt Baltsar,,,0,0,1,0,0,0,12
Write-In,,,,0,0,0,0,0,12
Omar Sabir,,,,,2,116,1,0,12
Lisa Deeley,,,,,,1,1,0,12
Al Schmidt,,,,,,,0,0,12
Write-In,,,,,,,,0,12
Total,129,3,1,0,128,121,2,0,12
,District Council 4th District,,,,City Commissioners,,,,13
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,13
Curtis Jones Jr,7,0,0,0,161,160,4,0,13
Karla Cruel,,0,0,0,4,1,0,0,13
Matt Baltsar,,,1,0,0,0,0,0,13
Write-In,,,,0,0,0,0,0,13
Omar Sabir,,,,,3,152,2,0,13
Lisa Deeley,,,,,,1,1,0,13
Al Schmidt,,,,,,,2,0,13
Write-In,,,,,,,,0,13
Total,179,4,1,0,169,163,6,0,13
,City Commissioners,,,,District Council 4th District,,,,14
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,14
Omar Sabir,0,144,1,0,144,1,1,0,14
Lisa Deeley,,1,0,0,140,2,0,0,14
Al Schmidt,,,1,0,0,0,1,0,14
Write-In,,,,0,0,0,0,0,14
Curtis Jones Jr,,,,,0,0,0,0,14
Karla Cruel,,,,,,0,0,0,14
Matt Baltsar,,,,,,,0,0,14
Write-In,,,,,,,,0,14
Total,149,146,2,0,144,2,1,0,14
,City Commissioners,,,,District Council 4th District,,,,15
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,15
Omar Sabir,4,158,1,0,159,7,1,0,15
Lisa Deeley,,2,2,0,157,4,0,0,15
Al Schmidt,,,1,0,4,0,0,0,15
Write-In,,,,0,0,0,0,0,15
Curtis Jones Jr,,,,,2,0,0,0,15
Karla Cruel,,,,,,1,0,0,15
Matt Baltsar,,,,,,,0,0,15
Write-In,,,,,,,,0,15
Total,174,165,6,0,168,8,1,0,15
,City Commissioners,,,,District Council 4th District,,,,16
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,16
Omar Sabir,2,141,1,0,151,7,1,0,16
Lisa Deeley,,0,1,0,141,3,0,0,16
Al Schmidt,,,0,0,2,0,0,0,16
Write-In,,,,0,0,0,0,0,16
Curtis Jones Jr,,,,,1,0,0,0,16
Karla Cruel,,,,,,4,0,0,16
Matt Baltsar,,,,,,,1,0,16
Write-In,,,,,,,,0,16
Total,161,144,2,0,155,11,2,0,16
,District Council 4th District,,,,City Commissioners,,,,17
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,17
Curtis Jones Jr,6,0,0,0,175,175,2,0,17
Karla Cruel,,1,0,0,9,8,0,0,17
Matt Baltsar,,,0,0,1,1,0,0,17
Write-In,,,,0,0,0,0,0,17
Omar Sabir,,,,,1,177,0,0,17
Lisa Deeley,,,,,,0,2,0,17
Al Schmidt,,,,,,,1,0,17
Write-In,,,,,,,,0,17
Total,188,11,1,0,187,185,3,0,17
,District Council 4th District,,,,City Commissioners,,,,18
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,18
Curtis Jones Jr,8,0,0,0,165,162,0,0,18
Karla Cruel,,2,0,0,3,4,1,1,18
Matt Baltsar,,,0,0,0,0,0,0,18
Write-In,,,,0,0,0,0,0,18
Omar Sabir,,,,,2,162,0,0,18
Lisa Deeley,,,,,,2,1,0,18
Al Schmidt,,,,,,,2,0,18
Write-In,,,,,,,,0,18
Total,176,7,0,0,170,168,3,1,18
,District Council 4th District,,,,City Commissioners,,,,19
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,19
Curtis Jones Jr,3,0,0,0,105,102,0,0,19
Karla Cruel,,0,0,0,1,1,0,0,19
Matt Baltsar,,,0,0,0,0,0,0,19
Write-In,,,,0,0,0,0,0,19
Omar Sabir,,,,,2,103,0,0,19
Lisa Deeley,,,,,,1,0,0,19
Al Schmidt,,,,,,,2,0,19
Write-In,,,,,,,,0,19
Total,110,1,0,0,110,106,2,0,19
,City Commissioners,,,,District Council 4th District,,,,20
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,20
Omar Sabir,2,160,1,0,162,1,1,0,20
Lisa Deeley,,0,0,0,159,1,0,0,20
Al Schmidt,,,1,0,2,0,0,0,20
Write-In,,,,0,0,0,0,0,20
Curtis Jones Jr,,,,,2,0,0,0,20
Karla Cruel,,,,,,0,0,0,20
Matt Baltsar,,,,,,,0,0,20
Write-In,,,,,,,,0,20
Total,167,161,3,0,166,1,1,0,20
,District Council 4th District,,,,City Commissioners,,,,21
,Curtis Jones Jr,Karla Cruel,Write-In,Matt Baltsar,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,21
Curtis Jones Jr,11,0,0,0,203,192,1,0,21
Karla Cruel,,0,0,0,1,1,0,0,21
Write-In,,,0,0,0,0,0,1,21
Matt Baltsar,,,,0,0,0,0,0,21
Omar Sabir,,,,,3,195,1,0,21
Lisa Deeley,,,,,,0,0,0,21
Al Schmidt,,,,,,,3,0,21
Write-In,,,,,,,,0,21
Total,218,1,1,0,213,199,4,1,21
