col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Christylee Peck,,,,0,0,1,1,1,0,0,1,1,3,3,3,3,3,0,0,0,0,0,0,5
Write-In,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Derek S Green,,,,,,1,209,209,203,201,25,14,15,1,2,0,1,0,0,1,0,0,0,5
Isaiah Thomas,,,,,,,0,202,196,198,23,11,10,0,1,1,1,1,0,1,1,0,0,5
Helen Gym,,,,,,,,1,197,193,25,16,13,1,2,1,1,0,0,0,1,0,0,5
Allan Domb,,,,,,,,,0,193,10,3,12,1,1,0,0,0,0,1,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,,,0,15,7,8,0,0,1,0,1,1,0,1,0,0,5
Kendra Brooks,,,,,,,,,,,1,27,5,0,1,0,0,1,1,0,1,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,5
David Oh,,,,,,,,,,,,,0,5,4,4,4,0,0,0,0,0,0,5
Matt Wolfe,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,0,0,5
Al Taubenberger,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,0,5
Bill Heeney,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,5
Dan Tinney,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,5
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,248,227,5,4,1,229,229,222,211,208,43,28,25,6,5,5,4,2,1,1,1,0,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Derek S Green,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Kendra Brooks,David Oh,Nicolas O'Rourke,Al Taubenberger,Dan Tinney,Sherrie Cohen,Write-In,Bill Heeney,Clarc King,Joe Cox,Matt Wolfe,Steve Cherniavsky,Maj Toure,6
Amanda Green-Hawkins,1,170,1,1,0,170,167,156,154,155,21,8,13,3,3,5,4,1,2,2,0,0,0,6
Daniel D Mccaffery,,0,4,0,0,169,167,157,156,156,22,10,16,5,2,4,4,0,2,2,1,0,0,6
Megan Mccarthy King,,,0,1,0,4,2,3,1,3,3,3,2,2,2,0,0,0,0,0,0,0,0,6
Christylee Peck,,,,0,0,1,0,0,1,0,0,2,0,1,1,1,0,1,0,0,0,0,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Isaiah Thomas,,,,,,0,172,159,159,160,21,13,11,6,4,4,2,2,2,2,1,0,0,6
Derek S Green,,,,,,,1,158,158,156,14,8,7,2,1,3,2,1,1,2,1,0,0,6
Allan Domb,,,,,,,,0,157,152,9,6,3,1,1,2,2,0,0,0,0,0,0,6
Helen Gym,,,,,,,,,0,152,7,5,2,2,2,1,2,1,0,0,0,0,0,6
Katherine Gilmore Richardson,,,,,,,,,,0,11,3,8,1,1,1,0,0,0,0,0,0,0,6
Kendra Brooks,,,,,,,,,,,0,8,17,4,3,1,0,0,1,0,0,0,0,6
David Oh,,,,,,,,,,,,1,2,3,2,1,0,0,2,1,1,0,0,6
Nicolas O'Rourke,,,,,,,,,,,,,0,4,1,1,0,0,0,0,0,0,0,6
Al Taubenberger,,,,,,,,,,,,,,0,3,0,2,0,0,0,0,0,0,6
Dan Tinney,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,6
Write-In,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Bill Heeney,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,,0,1,0,0,0,6
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Matt Wolfe,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,1,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,185,183,6,3,0,185,182,166,165,163,29,17,17,8,6,5,4,2,2,2,1,1,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Derek S Green,Helen Gym,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Bill Heeney,Dan Tinney,Al Taubenberger,Sherrie Cohen,Joe Cox,Maj Toure,Matt Wolfe,Clarc King,Write-In,Steve Cherniavsky,7
Amanda Green-Hawkins,0,258,1,1,0,265,256,255,249,245,24,16,14,2,1,1,2,2,2,0,1,0,0,7
Daniel D Mccaffery,,0,5,0,0,249,245,244,238,239,21,15,9,2,2,1,4,3,2,0,0,1,0,7
Megan Mccarthy King,,,0,3,0,3,7,6,2,3,4,2,4,3,4,3,2,1,1,3,1,0,0,7
Christylee Peck,,,,0,0,1,0,0,1,0,1,0,4,3,3,3,0,0,0,3,0,0,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Derek S Green,,,,,,0,254,256,250,245,17,10,8,1,1,1,1,0,2,0,0,0,0,7
Helen Gym,,,,,,,0,254,247,245,19,11,8,1,2,0,4,2,3,0,1,0,0,7
Isaiah Thomas,,,,,,,,0,244,244,18,10,6,1,0,0,2,2,3,0,1,0,0,7
Allan Domb,,,,,,,,,0,243,11,7,7,0,0,1,1,1,1,0,0,0,0,7
Katherine Gilmore Richardson,,,,,,,,,,0,9,5,4,1,1,0,1,2,0,0,0,0,0,7
Kendra Brooks,,,,,,,,,,,1,17,4,0,1,0,3,2,2,0,1,0,0,7
Nicolas O'Rourke,,,,,,,,,,,,0,2,0,1,1,3,1,0,0,0,0,0,7
David Oh,,,,,,,,,,,,,0,3,4,4,0,1,0,3,1,0,0,7
Bill Heeney,,,,,,,,,,,,,,0,3,3,0,0,0,3,0,0,0,7
Dan Tinney,,,,,,,,,,,,,,,0,3,0,0,0,3,0,0,0,7
Al Taubenberger,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Matt Wolfe,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,281,269,10,4,0,274,265,265,255,254,29,19,17,5,5,4,4,3,3,3,1,1,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Helen Gym,Kendra Brooks,David Oh,Nicolas O'Rourke,Al Taubenberger,Joe Cox,Matt Wolfe,Bill Heeney,Dan Tinney,Sherrie Cohen,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,8
Amanda Green-Hawkins,1,229,1,2,0,227,223,215,214,214,29,20,15,5,5,2,1,1,3,2,1,0,0,8
Daniel D Mccaffery,,1,2,0,0,221,208,204,200,203,30,20,18,4,5,1,0,0,3,2,0,0,0,8
Megan Mccarthy King,,,0,4,0,5,4,2,4,2,2,6,2,3,0,3,3,3,0,0,0,0,0,8
Christylee Peck,,,,0,0,2,2,3,3,2,1,4,0,3,0,3,3,3,0,0,0,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Isaiah Thomas,,,,,,0,223,213,210,209,26,15,16,2,4,0,0,0,2,1,0,0,0,8
Derek S Green,,,,,,,1,212,211,204,17,12,7,3,1,1,0,0,1,0,1,0,0,8
Katherine Gilmore Richardson,,,,,,,,0,205,204,19,10,9,2,1,1,0,0,0,0,1,0,0,8
Allan Domb,,,,,,,,,0,204,14,10,9,1,1,1,0,0,0,1,0,0,0,8
Helen Gym,,,,,,,,,,0,16,8,8,2,3,0,0,0,1,2,0,0,0,8
Kendra Brooks,,,,,,,,,,,0,10,21,0,3,0,0,0,2,0,1,0,0,8
David Oh,,,,,,,,,,,,0,5,7,1,4,4,4,1,1,0,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,8
Al Taubenberger,,,,,,,,,,,,,,0,0,5,4,4,1,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,0,0,0,0,1,2,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,,0,4,4,0,0,0,0,0,8
Bill Heeney,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,8
Dan Tinney,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,254,239,8,6,0,241,234,225,224,221,36,26,21,8,5,5,4,4,3,2,2,0,0,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Isaiah Thomas,Derek S Green,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,David Oh,Nicolas O'Rourke,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Clarc King,Joe Cox,Write-In,9
Amanda Green-Hawkins,1,250,4,2,0,250,242,234,234,231,30,13,16,5,4,2,1,7,5,3,3,3,1,9
Daniel D Mccaffery,,1,1,2,0,238,232,222,222,219,27,13,13,6,6,4,3,6,4,2,1,2,1,9
Christylee Peck,,,0,6,0,2,1,2,3,2,1,8,1,7,7,7,7,2,0,1,1,0,0,9
Megan Mccarthy King,,,,0,0,3,4,4,3,4,1,7,0,7,7,7,7,1,0,0,0,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Isaiah Thomas,,,,,,0,245,234,234,240,21,6,10,2,2,1,0,4,3,1,2,2,1,9
Derek S Green,,,,,,,0,239,236,235,22,9,8,3,0,0,0,4,2,0,1,2,1,9
Helen Gym,,,,,,,,1,232,229,17,5,8,3,1,1,0,4,1,1,0,1,1,9
Allan Domb,,,,,,,,,0,226,13,9,5,3,2,1,0,2,2,1,0,1,0,9
Katherine Gilmore Richardson,,,,,,,,,,0,14,2,6,1,0,1,0,3,2,2,0,0,0,9
Kendra Brooks,,,,,,,,,,,0,6,18,0,2,0,0,7,4,2,2,3,0,9
David Oh,,,,,,,,,,,,0,4,11,12,10,10,2,1,1,1,0,1,9
Nicolas O'Rourke,,,,,,,,,,,,,0,0,2,0,0,3,1,2,2,0,0,9
Al Taubenberger,,,,,,,,,,,,,,0,9,10,10,0,0,0,0,0,0,9
Dan Tinney,,,,,,,,,,,,,,,0,9,9,1,0,0,0,0,0,9
Matt Wolfe,,,,,,,,,,,,,,,,0,10,0,0,0,0,0,0,9
Bill Heeney,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Maj Toure,,,,,,,,,,,,,,,,,,0,2,2,3,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,3,2,1,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,2,1,0,9
Clarc King,,,,,,,,,,,,,,,,,,,,,0,1,0,9
Joe Cox,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,277,263,11,11,0,267,261,251,249,244,38,24,20,14,13,11,10,10,6,5,4,3,1,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Isaiah Thomas,Derek S Green,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,Al Taubenberger,David Oh,Dan Tinney,Bill Heeney,Matt Wolfe,Joe Cox,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,Maj Toure,10
