col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,District Council 1st District,,,Mayor,,,All
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,All
Mark F Squilla,2,0,0,161,21,0,All
Daniel Orsino,,0,0,11,43,0,All
Write-In,,,0,0,0,0,All
Jim Kenney,,,,11,0,0,All
Billy Ciancaglini,,,,,13,0,All
Write-In,,,,,,0,All
Total,184,54,0,183,77,0,All
,District Council 1st District,,,Mayor,,,5
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,5
Mark F Squilla,2,0,0,161,21,0,5
Daniel Orsino,,0,0,11,43,0,5
Write-In,,,0,0,0,0,5
Jim Kenney,,,,11,0,0,5
Billy Ciancaglini,,,,,13,0,5
Write-In,,,,,,0,5
Total,184,54,0,183,77,0,5
