col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Mayor,,,District Council 2nd District,,,All
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,All
Jim Kenney,227,0,0,"5,952",88,0,All
Billy Ciancaglini,,36,0,100,340,0,All
Write-In,,,4,6,0,4,All
Kenyatta Johnson,,,,92,0,0,All
Michael Bradley,,,,,8,0,All
Write-In,,,,,,1,All
Total,"6,267",476,14,"6,150",436,5,All
,Mayor,,,District Council 2nd District,,,1
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,1
Jim Kenney,5,0,0,76,2,0,1
Billy Ciancaglini,,3,0,2,4,0,1
Write-In,,,0,0,0,0,1
Kenyatta Johnson,,,,0,0,0,1
Michael Bradley,,,,,0,0,1
Write-In,,,,,,0,1
Total,83,9,0,78,6,0,1
,Mayor,,,District Council 2nd District,,,2
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,2
Jim Kenney,4,0,0,106,1,0,2
Billy Ciancaglini,,0,0,2,1,0,2
Write-In,,,0,0,0,0,2
Kenyatta Johnson,,,,2,0,0,2
Michael Bradley,,,,,0,0,2
Write-In,,,,,,0,2
Total,111,3,0,110,2,0,2
,Mayor,,,District Council 2nd District,,,3
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,3
Jim Kenney,12,0,0,212,3,0,3
Billy Ciancaglini,,0,0,5,4,0,3
Write-In,,,1,0,0,0,3
Kenyatta Johnson,,,,3,0,0,3
Michael Bradley,,,,,0,0,3
Write-In,,,,,,0,3
Total,227,9,1,220,7,0,3
,Mayor,,,District Council 2nd District,,,5
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,5
Jim Kenney,8,0,0,243,3,0,5
Billy Ciancaglini,,0,0,2,2,0,5
Write-In,,,0,0,0,0,5
Kenyatta Johnson,,,,3,0,0,5
Michael Bradley,,,,,0,0,5
Write-In,,,,,,0,5
Total,254,4,0,248,5,0,5
,Mayor,,,District Council 2nd District,,,6
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,6
Jim Kenney,8,0,0,117,1,0,6
Billy Ciancaglini,,0,0,0,4,0,6
Write-In,,,0,0,0,0,6
Kenyatta Johnson,,,,2,0,0,6
Michael Bradley,,,,,0,0,6
Write-In,,,,,,0,6
Total,126,4,0,119,5,0,6
,Mayor,,,District Council 2nd District,,,7
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,7
Jim Kenney,9,0,0,131,1,0,7
Billy Ciancaglini,,0,0,2,3,0,7
Write-In,,,0,0,0,0,7
Kenyatta Johnson,,,,0,0,0,7
Michael Bradley,,,,,0,0,7
Write-In,,,,,,0,7
Total,141,5,0,133,4,0,7
,Mayor,,,District Council 2nd District,,,8
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,8
Jim Kenney,8,0,0,86,1,0,8
Billy Ciancaglini,,0,0,0,4,0,8
Write-In,,,0,0,0,0,8
Kenyatta Johnson,,,,2,0,0,8
Michael Bradley,,,,,0,0,8
Write-In,,,,,,0,8
Total,95,4,0,88,5,0,8
,Mayor,,,District Council 2nd District,,,9
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,9
Jim Kenney,11,0,0,124,1,0,9
Billy Ciancaglini,,1,0,0,2,0,9
Write-In,,,0,0,0,0,9
Kenyatta Johnson,,,,1,0,0,9
Michael Bradley,,,,,0,0,9
Write-In,,,,,,0,9
Total,136,3,0,125,3,0,9
,District Council 2nd District,,,Mayor,,,10
,Kenyatta Johnson,Michael Bradley,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,10
Kenyatta Johnson,1,0,0,59,2,1,10
Michael Bradley,,0,0,1,0,0,10
Write-In,,,0,0,0,0,10
Jim Kenney,,,,2,0,0,10
Billy Ciancaglini,,,,,0,0,10
Write-In,,,,,,0,10
Total,63,1,0,62,2,1,10
,Mayor,,,District Council 2nd District,,,11
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,11
Jim Kenney,1,0,0,117,0,0,11
Billy Ciancaglini,,0,0,0,4,0,11
Write-In,,,0,0,0,1,11
Kenyatta Johnson,,,,1,0,0,11
Michael Bradley,,,,,0,0,11
Write-In,,,,,,0,11
Total,118,4,1,118,4,1,11
,Mayor,,,District Council 2nd District,,,12
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,12
Jim Kenney,4,0,0,78,3,0,12
Billy Ciancaglini,,0,0,1,2,0,12
Write-In,,,0,1,0,0,12
Kenyatta Johnson,,,,1,0,0,12
Michael Bradley,,,,,0,0,12
Write-In,,,,,,0,12
Total,85,3,1,81,5,0,12
,Mayor,,,District Council 2nd District,,,13
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,13
Jim Kenney,7,0,0,139,1,0,13
Billy Ciancaglini,,0,0,0,1,0,13
Write-In,,,0,0,0,0,13
Kenyatta Johnson,,,,3,0,0,13
Michael Bradley,,,,,0,0,13
Write-In,,,,,,0,13
Total,147,1,0,142,2,0,13
,Mayor,,,District Council 2nd District,,,15
,Jim Kenney,Billy Ciancaglini,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,15
