col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,All
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,All
Tiffany Palmer,4,"3,900","3,815","3,782","3,669","3,648","3,081",6,"3,780","3,589",206,131,0,All
Anthony Kyriakakis,,4,"3,763","3,791","3,615","3,636","3,016",3,"3,757","3,525",201,136,0,All
Jennifer Schultz,,,3,"3,636","3,657","3,639","3,070",2,"3,643","3,528",178,122,0,All
James C Crumlish,,,,0,"3,583","3,613","3,001",2,"3,617","3,386",199,137,0,All
Carmella Jacquinto,,,,,2,"3,591","3,058",5,"3,489","3,385",165,114,0,All
Joshua Roberts,,,,,,0,"3,022",1,"3,481","3,355",174,122,0,All
Crystal B Powell,,,,,,,3,0,"2,903","2,918",134,91,0,All
Write-In,,,,,,,,0,2,3,1,2,0,All
Daniel D Mccaffery,,,,,,,,,31,"3,560",127,60,0,All
Amanda Green-Hawkins,,,,,,,,,,14,37,21,0,All
Megan Mccarthy King,,,,,,,,,,,10,312,0,All
Christylee Peck,,,,,,,,,,,,2,0,All
Write-In,,,,,,,,,,,,,0,All
Total,"4,076","4,010","3,906","3,856","3,722","3,697","3,134",18,"4,037","3,822",500,404,0,All
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,1
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,1
Tiffany Palmer,0,329,324,318,315,312,274,1,322,304,18,11,0,1
Anthony Kyriakakis,,0,318,319,313,307,268,1,315,301,17,11,0,1
Jennifer Schultz,,,0,308,313,311,272,0,308,299,17,9,0,1
James C Crumlish,,,,0,310,304,267,0,304,289,16,11,0,1
Joshua Roberts,,,,,0,308,271,0,301,291,16,11,0,1
Carmella Jacquinto,,,,,,0,273,0,298,289,15,10,0,1
Crystal B Powell,,,,,,,0,0,262,261,11,6,0,1
Write-In,,,,,,,,0,1,1,0,0,0,1
Daniel D Mccaffery,,,,,,,,,1,306,8,6,0,1
Amanda Green-Hawkins,,,,,,,,,,1,4,0,0,1
Megan Mccarthy King,,,,,,,,,,,0,25,0,1
Christylee Peck,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,0,1
Total,341,335,328,323,319,316,277,1,338,319,39,32,0,1
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,2
