col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Helen Gym,,,,,,0,95,89,84,85,27,24,2,1,0,7,0,0,5,1,0,0,0,5
Isaiah Thomas,,,,,,,0,89,86,85,21,18,4,2,1,1,1,0,0,2,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,0,83,82,15,14,3,2,0,5,1,1,2,0,0,0,0,5
Allan Domb,,,,,,,,,1,80,9,8,5,1,1,2,2,2,0,0,0,0,0,5
Derek S Green,,,,,,,,,,0,9,5,4,0,1,3,0,0,2,2,0,0,0,5
Kendra Brooks,,,,,,,,,,,0,33,0,1,2,10,0,0,5,3,1,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,0,0,1,1,9,0,0,4,2,1,0,0,5
Al Taubenberger,,,,,,,,,,,,,0,6,7,0,8,7,0,0,0,0,0,5
Bill Heeney,,,,,,,,,,,,,,1,8,2,9,7,1,0,1,2,0,5
David Oh,,,,,,,,,,,,,,,0,2,8,6,0,1,2,1,0,5
Joe Cox,,,,,,,,,,,,,,,,0,2,0,5,1,2,1,0,5
Matt Wolfe,,,,,,,,,,,,,,,,,0,7,1,0,1,2,0,5
Dan Tinney,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,1,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,115,115,12,11,0,109,107,99,95,93,39,33,13,13,13,13,11,9,7,3,2,2,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Bill Heeney,Matt Wolfe,Al Taubenberger,Joe Cox,Maj Toure,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,6
Amanda Green-Hawkins,1,139,0,0,0,129,126,125,123,115,31,20,9,1,0,0,0,4,2,2,0,1,0,6
Daniel D Mccaffery,,0,1,0,0,125,124,122,121,114,30,19,11,2,0,0,0,4,2,2,0,1,0,6
Megan Mccarthy King,,,0,5,0,0,0,0,0,1,1,0,5,3,4,4,3,0,2,0,1,0,0,6
Christylee Peck,,,,0,0,0,0,0,0,0,1,0,4,2,4,4,3,0,2,0,1,0,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Isaiah Thomas,,,,,,0,115,120,119,110,17,10,4,0,0,0,0,0,2,1,0,1,0,6
Helen Gym,,,,,,,0,116,113,109,18,12,8,1,0,0,0,4,0,1,0,1,0,6
Derek S Green,,,,,,,,0,117,111,14,9,2,1,0,0,0,1,1,0,0,1,0,6
Katherine Gilmore Richardson,,,,,,,,,0,110,15,9,2,0,0,0,0,2,2,1,0,1,0,6
Allan Domb,,,,,,,,,,0,8,5,5,1,0,0,0,0,1,1,0,0,0,6
Kendra Brooks,,,,,,,,,,,0,21,8,0,0,0,0,4,1,2,0,0,0,6
Nicolas O'Rourke,,,,,,,,,,,,0,5,0,0,0,0,3,0,0,0,0,0,6
David Oh,,,,,,,,,,,,,0,4,5,5,4,2,2,1,1,0,0,6
Dan Tinney,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,0,0,6
Bill Heeney,,,,,,,,,,,,,,,0,5,4,0,2,0,1,0,0,6
Matt Wolfe,,,,,,,,,,,,,,,,0,4,0,2,0,1,0,0,6
Al Taubenberger,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,6
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,0,1,1,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,147,142,6,5,0,129,128,125,123,118,33,21,16,6,5,5,4,4,4,2,1,1,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Helen Gym,Derek S Green,David Oh,Bill Heeney,Matt Wolfe,Al Taubenberger,Dan Tinney,Nicolas O'Rourke,Kendra Brooks,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,Clarc King,7
Amanda Green-Hawkins,4,108,2,1,0,104,108,108,105,103,3,1,2,1,2,13,13,4,2,2,0,2,0,7
Daniel D Mccaffery,,3,8,1,0,97,103,103,103,100,5,8,3,8,6,15,13,5,2,1,0,1,0,7
Megan Mccarthy King,,,1,37,0,15,7,7,8,7,38,38,35,36,33,3,2,0,0,0,1,0,0,7
Christylee Peck,,,,0,0,6,1,2,2,1,35,35,34,31,31,2,1,0,0,0,2,0,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Allan Domb,,,,,,0,110,106,108,106,9,5,3,4,3,6,5,0,0,0,1,0,0,7
Isaiah Thomas,,,,,,,0,112,112,112,2,0,0,2,1,8,9,1,1,1,0,0,0,7
Katherine Gilmore Richardson,,,,,,,,0,110,109,2,1,0,2,1,8,8,3,2,2,1,0,0,7
Helen Gym,,,,,,,,,0,107,4,2,0,4,1,8,10,4,0,2,0,0,0,7
Derek S Green,,,,,,,,,,0,2,0,1,2,1,5,5,1,1,0,0,0,0,7
David Oh,,,,,,,,,,,1,37,35,35,33,2,1,0,0,0,1,0,0,7
Bill Heeney,,,,,,,,,,,,0,37,36,33,3,0,2,1,0,0,0,0,7
Matt Wolfe,,,,,,,,,,,,,0,31,33,1,0,0,1,0,0,0,0,7
Al Taubenberger,,,,,,,,,,,,,,0,33,3,2,1,0,0,0,0,0,7
Dan Tinney,,,,,,,,,,,,,,,0,2,1,2,0,1,1,0,0,7
Nicolas O'Rourke,,,,,,,,,,,,,,,,0,14,3,2,0,1,0,0,7
Kendra Brooks,,,,,,,,,,,,,,,,,0,4,1,3,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,,0,1,0,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,129,127,54,41,0,121,121,121,120,114,45,44,41,40,39,19,18,6,3,3,2,2,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Joe Cox,Dan Tinney,Bill Heeney,Matt Wolfe,Al Taubenberger,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,Maj Toure,8
Amanda Green-Hawkins,2,158,2,0,0,153,142,137,136,127,34,28,8,11,4,2,2,1,3,5,3,4,3,8
Daniel D Mccaffery,,2,2,1,0,150,141,132,133,126,37,30,10,12,4,3,2,1,5,3,3,3,3,8
Christylee Peck,,,0,7,0,5,1,1,1,2,3,3,8,1,6,6,7,6,1,1,0,0,0,8
Megan Mccarthy King,,,,0,0,1,0,0,0,1,1,1,7,1,6,7,7,6,0,0,0,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Helen Gym,,,,,,1,142,132,135,129,31,27,7,10,3,1,2,0,4,2,1,3,1,8
Isaiah Thomas,,,,,,,0,133,135,124,21,17,4,3,3,1,1,0,2,2,1,2,3,8
Katherine Gilmore Richardson,,,,,,,,0,130,120,15,10,3,4,3,1,0,1,1,2,1,2,1,8
Derek S Green,,,,,,,,,0,124,16,9,4,5,1,0,0,0,2,3,0,1,3,8
Allan Domb,,,,,,,,,,0,8,5,7,4,0,1,1,1,1,0,1,1,2,8
Kendra Brooks,,,,,,,,,,,0,35,4,7,0,0,2,1,6,3,3,1,1,8
Nicolas O'Rourke,,,,,,,,,,,,0,2,5,0,0,2,0,4,1,3,1,0,8
David Oh,,,,,,,,,,,,,0,3,7,7,7,7,1,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,,0,0,1,1,0,2,2,2,0,0,8
Dan Tinney,,,,,,,,,,,,,,,0,7,6,6,0,0,0,0,0,8
Bill Heeney,,,,,,,,,,,,,,,,0,7,6,0,0,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,,,0,6,0,1,0,0,0,8
Al Taubenberger,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,1,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,0,1,0,1,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,174,170,11,8,0,165,151,144,143,134,45,36,17,13,10,9,9,7,6,5,4,4,3,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,David Oh,Nicolas O'Rourke,Matt Wolfe,Al Taubenberger,Bill Heeney,Dan Tinney,Joe Cox,Sherrie Cohen,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,9
Amanda Green-Hawkins,3,114,0,0,0,111,114,108,110,101,16,4,12,1,0,1,0,3,3,1,0,0,0,9
Daniel D Mccaffery,,0,0,0,0,110,110,108,106,99,17,3,13,1,0,1,0,3,3,1,0,0,0,9
Megan Mccarthy King,,,1,7,0,2,2,2,1,2,0,7,0,8,6,6,6,0,0,1,0,0,0,9
Christylee Peck,,,,0,0,1,1,1,1,1,0,6,0,6,5,5,5,0,0,0,0,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Isaiah Thomas,,,,,,0,110,111,110,104,10,3,8,0,0,0,0,1,1,2,0,0,0,9
Helen Gym,,,,,,,0,110,109,105,11,2,8,1,0,1,0,2,2,1,0,0,0,9
Derek S Green,,,,,,,,0,107,103,8,4,6,1,0,1,0,1,1,1,0,0,0,9
Katherine Gilmore Richardson,,,,,,,,,1,104,7,2,6,0,0,0,0,0,0,0,0,0,0,9
Allan Domb,,,,,,,,,,0,2,1,1,0,0,0,0,0,0,1,0,0,0,9
Kendra Brooks,,,,,,,,,,,0,1,16,0,0,0,0,3,3,1,0,0,0,9
David Oh,,,,,,,,,,,,1,0,9,7,8,7,0,0,0,0,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,9
Matt Wolfe,,,,,,,,,,,,,,0,7,8,7,0,0,0,0,0,0,9
Al Taubenberger,,,,,,,,,,,,,,,1,7,7,0,0,0,0,0,0,9
Bill Heeney,,,,,,,,,,,,,,,,0,7,0,0,0,0,0,0,9
Dan Tinney,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Joe Cox,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,1,0,0,0,9
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,128,122,11,7,0,121,120,116,115,107,20,16,16,10,8,8,7,3,3,2,0,0,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Helen Gym,Al Taubenberger,Matt Wolfe,Bill Heeney,Dan Tinney,David Oh,Nicolas O'Rourke,Kendra Brooks,Maj Toure,Steve Cherniavsky,Clarc King,Joe Cox,Sherrie Cohen,Write-In,10
