col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court,,,,,District Council 8th District,,,All
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Cindy Bass,Greg Paulmier,Write-In,All
Amanda Green-Hawkins,65,"6,002",78,41,0,"4,779","1,520",22,All
Daniel D Mccaffery,,36,106,65,0,"4,620","1,598",23,All
Megan Mccarthy King,,,7,174,0,137,127,1,All
Christylee Peck,,,,4,0,76,111,1,All
Write-In,,,,,0,1,0,1,All
Cindy Bass,,,,,,190,0,0,All
Greg Paulmier,,,,,,,140,0,All
Write-In,,,,,,,,2,All
Total,"6,653","6,541",385,294,4,"5,270","1,959",28,All
,Judge Of The Superior Court,,,,,District Council 8th District,,,1
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Greg Paulmier,Cindy Bass,Write-In,1
Daniel D Mccaffery,3,364,13,5,0,200,186,3,1
Amanda Green-Hawkins,,3,1,1,0,187,176,3,1
Megan Mccarthy King,,,0,9,0,10,11,0,1
Christylee Peck,,,,0,0,9,6,0,1
Write-In,,,,,0,0,0,0,1
Greg Paulmier,,,,,,11,0,0,1
Cindy Bass,,,,,,,6,0,1
Write-In,,,,,,,,0,1
Total,412,389,23,17,0,224,210,3,1
,Judge Of The Superior Court,,,,,District Council 8th District,,,2
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Cindy Bass,Greg Paulmier,Write-In,2
Daniel D Mccaffery,3,306,14,11,0,183,164,1,2
Amanda Green-Hawkins,,3,5,1,0,167,147,1,2
Megan Mccarthy King,,,0,9,0,13,9,0,2
Christylee Peck,,,,1,0,5,11,0,2
Write-In,,,,,0,0,0,0,2
Cindy Bass,,,,,,10,0,0,2
Greg Paulmier,,,,,,,16,0,2
Write-In,,,,,,,,1,2
Total,374,338,29,23,0,211,197,2,2
,Judge Of The Superior Court,,,,,District Council 8th District,,,3
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Cindy Bass,Greg Paulmier,Write-In,3
Amanda Green-Hawkins,1,229,2,3,0,162,71,0,3
Daniel D Mccaffery,,1,2,0,0,153,75,0,3
Megan Mccarthy King,,,0,4,0,1,5,0,3
Christylee Peck,,,,0,0,0,4,0,3
Write-In,,,,,0,0,0,0,3
Cindy Bass,,,,,,2,0,0,3
Greg Paulmier,,,,,,,4,0,3
Write-In,,,,,,,,0,3
Total,255,250,9,7,0,172,89,0,3
,Judge Of The Superior Court,,,,,District Council 8th District,,,4
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Cindy Bass,Greg Paulmier,Write-In,4
Amanda Green-Hawkins,4,209,2,1,0,127,81,2,4
Daniel D Mccaffery,,0,1,0,0,124,84,2,4
Christylee Peck,,,0,5,0,1,3,0,4
Megan Mccarthy King,,,,0,0,0,3,0,4
Write-In,,,,,0,0,0,0,4
Cindy Bass,,,,,,1,0,0,4
Greg Paulmier,,,,,,,5,0,4
Write-In,,,,,,,,0,4
Total,226,222,8,7,0,131,98,2,4
,Judge Of The Superior Court,,,,,District Council 8th District,,,5
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Cindy Bass,Greg Paulmier,Write-In,5
