col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
David H Conroy,1,0,91,91,88,87,86,11,9,3,2,2,1,1,1,0,0,0,0,0,4
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Isaiah Thomas,,,0,86,84,85,82,7,5,2,2,3,1,1,1,0,0,0,0,0,4
Derek S Green,,,,0,83,85,85,7,5,2,2,2,1,0,1,0,0,0,0,0,4
Helen Gym,,,,,0,83,82,7,6,0,0,1,0,1,0,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,0,80,8,6,1,1,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,,,,,0,3,2,2,1,1,1,0,0,0,0,0,0,0,4
Kendra Brooks,,,,,,,,0,9,1,0,0,0,1,0,0,0,0,0,0,4
Nicolas O'Rourke,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,4
David Oh,,,,,,,,,,0,1,0,1,1,0,1,0,0,0,0,4
Dan Tinney,,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,,,,,0,1,0,1,0,0,0,0,4
Bill Heeney,,,,,,,,,,,,,,0,0,1,0,0,0,0,4
Joe Cox,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,,0,0,0,0,0,4
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,0,4
Total,103,0,93,92,91,89,88,12,9,4,3,3,2,2,1,1,0,0,0,0,4
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,5
,David H Conroy,Write-In,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Helen Gym,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Al Taubenberger,David Oh,Clarc King,Dan Tinney,Joe Cox,Matt Wolfe,Steve Cherniavsky,Sherrie Cohen,Bill Heeney,Write-In,5
David H Conroy,1,0,143,135,136,135,135,13,8,4,3,2,2,1,2,1,2,1,0,0,5
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Isaiah Thomas,,,3,135,139,137,137,10,5,3,1,2,0,1,0,1,0,1,0,0,5
Allan Domb,,,,3,133,132,133,5,3,1,1,1,1,2,0,1,0,0,0,0,5
Katherine Gilmore Richardson,,,,,0,134,134,9,6,2,1,0,0,0,0,0,0,1,0,0,5
Derek S Green,,,,,,0,132,6,5,1,1,2,0,0,0,1,0,0,0,0,5
Helen Gym,,,,,,,0,8,3,0,1,1,1,2,0,0,0,1,0,0,5
Kendra Brooks,,,,,,,,0,12,2,2,1,2,2,1,1,1,1,0,0,5
Nicolas O'Rourke,,,,,,,,,0,2,1,0,1,0,1,0,1,0,0,0,5
Maj Toure,,,,,,,,,,0,1,0,0,0,1,0,1,1,0,0,5
Al Taubenberger,,,,,,,,,,,0,2,0,1,0,2,0,0,1,0,5
David Oh,,,,,,,,,,,,0,0,1,0,3,0,0,1,0,5
Clarc King,,,,,,,,,,,,,0,1,2,0,1,0,0,0,5
Dan Tinney,,,,,,,,,,,,,,0,0,1,0,0,1,0,5
Joe Cox,,,,,,,,,,,,,,,0,0,2,1,0,0,5
Matt Wolfe,,,,,,,,,,,,,,,,0,0,0,1,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,1,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,5
Bill Heeney,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,0,5
Total,157,0,154,144,143,142,142,19,12,5,4,4,3,3,3,3,3,2,1,0,5
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,6
,Isaiah Thomas,Derek S Green,Allan Domb,Helen Gym,Katherine Gilmore Richardson,David Oh,Kendra Brooks,Nicolas O'Rourke,Matt Wolfe,Bill Heeney,Joe Cox,Al Taubenberger,Dan Tinney,Sherrie Cohen,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,David H Conroy,Write-In,6
Isaiah Thomas,1,157,153,153,150,7,7,5,1,2,2,1,0,1,0,0,0,0,152,0,6
Derek S Green,,0,152,153,149,7,7,6,0,1,1,0,0,0,0,0,0,0,152,0,6
Allan Domb,,,0,153,145,6,3,3,2,2,1,0,1,0,0,0,0,0,149,0,6
Helen Gym,,,,0,147,7,3,2,1,1,1,0,0,0,0,0,0,0,148,0,6
Katherine Gilmore Richardson,,,,,0,3,3,2,2,0,1,0,0,1,0,0,0,0,144,0,6
David Oh,,,,,,0,5,3,3,2,1,2,1,1,0,0,0,0,9,0,6
Kendra Brooks,,,,,,,0,10,0,0,2,0,0,0,0,0,0,0,11,0,6
Nicolas O'Rourke,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,9,0,6
Matt Wolfe,,,,,,,,,0,1,0,0,1,1,0,0,0,0,2,0,6
Bill Heeney,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,0,6
Joe Cox,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,6
Al Taubenberger,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Dan Tinney,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,0,0,0,0,0,1,0,6
Clarc King,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Maj Toure,,,,,,,,,,,,,,,,0,0,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,6
Write-In,,,,,,,,,,,,,,,,,,0,0,0,6
David H Conroy,,,,,,,,,,,,,,,,,,,1,0,6
Write-In,,,,,,,,,,,,,,,,,,,,0,6
Total,164,161,159,157,152,15,14,10,4,3,3,2,1,1,0,0,0,0,162,0,6
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,7
,David H Conroy,Write-In,Isaiah Thomas,Katherine Gilmore Richardson,Helen Gym,Allan Domb,Derek S Green,Kendra Brooks,David Oh,Nicolas O'Rourke,Matt Wolfe,Dan Tinney,Al Taubenberger,Bill Heeney,Sherrie Cohen,Maj Toure,Clarc King,Joe Cox,Steve Cherniavsky,Write-In,7
David H Conroy,0,0,179,177,174,172,173,12,6,9,3,2,0,0,2,1,0,0,0,0,7
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Isaiah Thomas,,,3,178,174,172,173,8,1,8,1,0,0,0,2,0,0,0,0,0,7
Katherine Gilmore Richardson,,,,1,172,170,172,7,2,6,1,0,0,0,2,0,0,0,0,0,7
Helen Gym,,,,,0,172,169,4,1,5,2,2,0,0,0,1,0,0,0,0,7
Allan Domb,,,,,,0,167,4,4,3,1,1,0,0,0,0,0,0,0,0,7
Derek S Green,,,,,,,0,8,2,8,1,1,0,0,1,1,0,0,0,0,7
Kendra Brooks,,,,,,,,0,3,10,0,0,0,0,1,0,0,0,0,0,7
David Oh,,,,,,,,,0,2,6,5,4,4,1,0,0,0,0,0,7
Nicolas O'Rourke,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7
Matt Wolfe,,,,,,,,,,,0,6,4,4,1,1,0,0,0,0,7
Dan Tinney,,,,,,,,,,,,0,4,4,0,1,0,0,0,0,7
Al Taubenberger,,,,,,,,,,,,,0,4,0,0,0,0,0,0,7
Bill Heeney,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Maj Toure,,,,,,,,,,,,,,,,0,0,0,0,0,7
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,0,7
Total,193,0,189,183,180,179,177,14,11,11,7,6,4,4,2,1,0,0,0,0,7
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,8
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Maj Toure,Steve Cherniavsky,Dan Tinney,Joe Cox,Matt Wolfe,Sherrie Cohen,Bill Heeney,Clarc King,Write-In,David H Conroy,Write-In,8
Helen Gym,0,200,198,199,193,8,4,5,2,0,2,1,1,1,1,0,0,0,199,0,8
Isaiah Thomas,,1,197,198,195,6,2,3,0,2,1,0,0,1,1,0,0,0,200,0,8
Allan Domb,,,1,197,192,2,0,4,0,1,1,0,0,0,1,0,0,0,197,0,8
Derek S Green,,,,0,195,4,0,3,1,1,1,1,0,0,0,0,0,0,197,0,8
Katherine Gilmore Richardson,,,,,0,5,1,0,0,2,0,0,0,0,0,0,0,0,195,0,8
Kendra Brooks,,,,,,0,7,0,1,1,1,0,1,1,1,0,0,0,5,0,8
Nicolas O'Rourke,,,,,,,0,0,1,1,1,0,1,1,0,0,0,0,3,0,8
David Oh,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,3,0,8
Al Taubenberger,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,8
Maj Toure,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,8
Steve Cherniavsky,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,8
Dan Tinney,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,1,0,8
Bill Heeney,,,,,,,,,,,,,,,,0,0,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,8
Write-In,,,,,,,,,,,,,,,,,,0,0,0,8
David H Conroy,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,0,8
Total,206,203,201,201,197,12,8,5,2,2,2,1,1,1,1,0,0,0,203,0,8
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,9
,David H Conroy,Write-In,Isaiah Thomas,Derek S Green,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Joe Cox,Clarc King,Maj Toure,Matt Wolfe,Sherrie Cohen,Bill Heeney,Dan Tinney,Steve Cherniavsky,Write-In,9
David H Conroy,0,0,171,169,166,166,167,14,10,4,1,2,2,3,1,1,0,0,1,1,9
Write-In,,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,9
Isaiah Thomas,,,0,175,168,165,166,13,8,6,2,2,2,1,1,1,0,0,0,1,9
Derek S Green,,,,1,167,163,166,11,6,8,1,2,0,1,1,1,0,0,1,1,9
Helen Gym,,,,,0,165,161,10,5,4,0,2,2,2,0,0,0,0,0,1,9
Allan Domb,,,,,,1,163,5,2,4,0,2,2,1,0,0,0,0,0,1,9
Katherine Gilmore Richardson,,,,,,,0,6,4,4,1,1,0,0,1,0,0,0,0,0,9
Kendra Brooks,,,,,,,,0,13,3,1,3,2,3,0,2,0,0,1,0,9
Nicolas O'Rourke,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,9
David Oh,,,,,,,,,,1,2,1,0,0,2,1,1,1,0,0,9
Al Taubenberger,,,,,,,,,,,0,0,1,0,1,1,1,1,0,0,9
Joe Cox,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,9
Clarc King,,,,,,,,,,,,,0,1,0,1,0,0,0,0,9
Maj Toure,,,,,,,,,,,,,,0,0,0,0,0,1,0,9
Matt Wolfe,,,,,,,,,,,,,,,0,0,1,1,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,9
Bill Heeney,,,,,,,,,,,,,,,,,0,1,0,0,9
Dan Tinney,,,,,,,,,,,,,,,,,,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,0,9
Total,183,1,183,181,175,173,171,23,13,11,4,4,3,3,2,2,1,1,1,1,9
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,10
,David H Conroy,Write-In,Allan Domb,Isaiah Thomas,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Kendra Brooks,David Oh,Matt Wolfe,Nicolas O'Rourke,Al Taubenberger,Bill Heeney,Clarc King,Dan Tinney,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,10
David H Conroy,1,0,160,157,157,158,156,7,1,1,4,0,0,1,0,0,0,0,0,0,10
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Allan Domb,,,0,157,158,157,155,5,1,2,2,0,0,1,0,0,0,0,0,0,10
Isaiah Thomas,,,,1,156,155,154,4,0,1,2,0,0,2,0,0,0,0,0,0,10
Derek S Green,,,,,0,156,154,2,1,2,1,0,0,1,0,0,0,0,0,0,10
Helen Gym,,,,,,0,153,5,1,2,4,0,0,1,0,0,0,0,0,0,10
Katherine Gilmore Richardson,,,,,,,0,6,0,0,3,0,0,1,0,0,0,0,0,0,10
Kendra Brooks,,,,,,,,0,0,0,4,0,0,1,0,0,0,0,0,0,10
David Oh,,,,,,,,,1,3,0,2,2,0,2,0,0,0,0,0,10
Matt Wolfe,,,,,,,,,,0,0,2,2,0,2,0,0,0,0,0,10
Nicolas O'Rourke,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Al Taubenberger,,,,,,,,,,,,0,2,0,2,0,0,0,0,0,10
Bill Heeney,,,,,,,,,,,,,0,0,2,0,0,0,0,0,10
Clarc King,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
Dan Tinney,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Joe Cox,,,,,,,,,,,,,,,,0,0,0,0,0,10
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,10
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,0,10
Total,166,0,163,162,161,161,158,7,4,4,4,2,2,2,2,0,0,0,0,0,10
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,11
,Isaiah Thomas,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,David Oh,Nicolas O'Rourke,Dan Tinney,Al Taubenberger,Bill Heeney,Clarc King,Matt Wolfe,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,David H Conroy,Write-In,11
Isaiah Thomas,0,181,176,177,175,10,7,9,1,0,0,1,0,1,1,0,0,0,178,0,11
Derek S Green,,1,173,174,175,8,7,6,2,1,0,1,0,0,0,0,0,0,172,0,11
Helen Gym,,,0,173,176,11,6,7,1,0,1,1,0,2,1,2,0,0,169,0,11
Katherine Gilmore Richardson,,,,0,171,12,2,10,1,0,0,2,0,1,0,0,0,0,173,0,11
Allan Domb,,,,,0,6,7,5,2,1,0,0,0,0,0,0,0,0,168,0,11
Kendra Brooks,,,,,,0,1,11,1,0,0,0,0,2,0,1,0,0,11,0,11
David Oh,,,,,,,0,0,5,5,4,0,4,0,0,0,0,0,3,0,11
Nicolas O'Rourke,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,11,0,11
Dan Tinney,,,,,,,,,0,5,4,0,4,1,0,1,0,0,2,0,11
Al Taubenberger,,,,,,,,,,0,4,0,4,0,0,0,0,0,1,0,11
Bill Heeney,,,,,,,,,,,0,1,4,0,1,1,0,0,0,0,11
Clarc King,,,,,,,,,,,,0,0,1,1,1,0,0,2,0,11
Matt Wolfe,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11
Joe Cox,,,,,,,,,,,,,,0,0,1,0,0,1,0,11
Maj Toure,,,,,,,,,,,,,,,0,1,0,0,1,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,11
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,11
Write-In,,,,,,,,,,,,,,,,,,0,0,0,11
David H Conroy,,,,,,,,,,,,,,,,,,,1,0,11
Write-In,,,,,,,,,,,,,,,,,,,,0,11
Total,189,185,184,183,181,17,14,13,7,5,5,4,4,3,2,2,0,0,183,0,11
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,12
,Isaiah Thomas,Helen Gym,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Joe Cox,Maj Toure,Matt Wolfe,Sherrie Cohen,Bill Heeney,Clarc King,Dan Tinney,Steve Cherniavsky,Write-In,David H Conroy,Write-In,12
Isaiah Thomas,3,118,115,118,114,9,6,7,1,2,1,1,1,0,0,0,0,0,122,0,12
Helen Gym,,0,114,112,111,5,4,4,1,1,0,0,1,0,0,0,0,0,117,0,12
Allan Domb,,,1,113,115,4,3,3,2,0,0,1,0,0,0,0,0,0,115,0,12
Derek S Green,,,,0,116,5,3,3,0,1,0,1,0,0,0,0,0,0,116,0,12
Katherine Gilmore Richardson,,,,,0,4,3,3,2,0,0,1,0,0,0,0,0,0,117,0,12
Kendra Brooks,,,,,,0,13,3,2,2,1,0,1,0,0,0,0,0,11,0,12
Nicolas O'Rourke,,,,,,,0,2,1,1,1,0,0,0,0,0,0,0,9,0,12
David Oh,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,6,0,12
Al Taubenberger,,,,,,,,,0,0,0,0,1,0,0,0,0,0,2,0,12
Joe Cox,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,12
Maj Toure,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,12
Matt Wolfe,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,12
Sherrie Cohen,,,,,,,,,,,,,0,0,0,0,0,0,1,0,12
Bill Heeney,,,,,,,,,,,,,,0,0,0,0,0,0,0,12
Clarc King,,,,,,,,,,,,,,,0,0,0,0,0,0,12
Dan Tinney,,,,,,,,,,,,,,,,0,0,0,0,0,12
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,12
Write-In,,,,,,,,,,,,,,,,,,0,0,0,12
David H Conroy,,,,,,,,,,,,,,,,,,,0,0,12
