col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,All
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,All
Tiffany Palmer,11,"3,900","3,815","3,782","3,669","3,648","3,081",6,"3,639","3,642",263,12,All
Anthony Kyriakakis,,9,"3,763","3,791","3,615","3,636","3,016",3,"3,584","3,604",265,11,All
Jennifer Schultz,,,5,"3,636","3,657","3,639","3,070",2,"3,568","3,537",217,11,All
James C Crumlish,,,,1,"3,583","3,613","3,001",2,"3,509","3,505",258,7,All
Carmella Jacquinto,,,,,5,"3,591","3,058",5,"3,471","3,429",192,8,All
Joshua Roberts,,,,,,0,"3,022",1,"3,434","3,415",203,7,All
Crystal B Powell,,,,,,,7,0,"2,939","2,900",153,6,All
Write-In,,,,,,,,0,3,3,0,1,All
Lisa Deeley,,,,,,,,,19,"3,555",147,0,All
Omar Sabir,,,,,,,,,,35,115,6,All
Al Schmidt,,,,,,,,,,,238,3,All
Write-In,,,,,,,,,,,,0,All
Total,"4,076","4,010","3,906","3,856","3,722","3,697","3,134",18,"3,893","3,885",580,17,All
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,1
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,1
Tiffany Palmer,1,329,324,318,315,312,274,1,312,306,15,0,1
Anthony Kyriakakis,,0,318,319,313,307,268,1,307,301,17,0,1
Jennifer Schultz,,,0,308,313,311,272,0,303,300,14,0,1
James C Crumlish,,,,0,310,304,267,0,297,293,17,0,1
Joshua Roberts,,,,,0,308,271,0,295,292,15,0,1
Carmella Jacquinto,,,,,,0,273,0,297,295,13,0,1
Crystal B Powell,,,,,,,0,0,262,262,9,0,1
Write-In,,,,,,,,0,1,1,0,0,1
Omar Sabir,,,,,,,,,2,302,6,0,1
Lisa Deeley,,,,,,,,,,2,6,0,1
Al Schmidt,,,,,,,,,,,16,0,1
Write-In,,,,,,,,,,,,0,1
Total,341,335,328,323,319,316,277,1,325,319,36,0,1
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,2
,Anthony Kyriakakis,Tiffany Palmer,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,2
Anthony Kyriakakis,0,220,217,214,210,210,177,0,212,201,15,0,2
Tiffany Palmer,,0,215,214,209,209,177,0,208,200,15,0,2
James C Crumlish,,,0,209,208,208,176,0,207,199,13,0,2
Jennifer Schultz,,,,0,210,208,177,0,204,198,12,0,2
Carmella Jacquinto,,,,,0,208,177,0,201,196,11,0,2
Joshua Roberts,,,,,,0,176,0,200,194,11,0,2
Crystal B Powell,,,,,,,1,0,169,169,8,0,2
Write-In,,,,,,,,0,0,0,0,0,2
Omar Sabir,,,,,,,,,2,203,10,0,2
Lisa Deeley,,,,,,,,,,1,3,0,2
Al Schmidt,,,,,,,,,,,18,1,2
Write-In,,,,,,,,,,,,0,2
Total,226,223,219,216,210,210,179,4,224,211,37,1,2
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,3
,Anthony Kyriakakis,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,3
Anthony Kyriakakis,0,208,208,203,201,198,142,1,201,198,11,0,3
Jennifer Schultz,,0,207,199,201,200,146,1,202,194,9,0,3
Tiffany Palmer,,,1,202,199,197,144,1,201,195,11,0,3
James C Crumlish,,,,1,195,195,141,1,194,190,10,0,3
Joshua Roberts,,,,,0,196,143,0,194,189,9,0,3
Carmella Jacquinto,,,,,,0,144,1,191,185,9,0,3
Crystal B Powell,,,,,,,0,0,143,138,6,0,3
Write-In,,,,,,,,0,1,1,0,0,3
Lisa Deeley,,,,,,,,,0,198,10,0,3
Omar Sabir,,,,,,,,,,1,3,0,3
Al Schmidt,,,,,,,,,,,10,0,3
Write-In,,,,,,,,,,,,0,3
Total,218,216,216,207,204,202,148,1,216,207,28,0,3
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,4
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,4
Tiffany Palmer,0,108,111,107,106,105,95,0,104,100,12,0,4
Anthony Kyriakakis,,0,105,107,103,101,93,0,97,95,13,0,4
Jennifer Schultz,,,0,104,105,104,93,0,98,99,9,0,4
James C Crumlish,,,,0,105,103,94,0,97,97,10,0,4
Joshua Roberts,,,,,0,104,94,0,96,98,8,0,4
Carmella Jacquinto,,,,,,0,93,0,97,97,5,0,4
Crystal B Powell,,,,,,,1,0,90,89,5,0,4
Write-In,,,,,,,,0,0,0,0,0,4
Omar Sabir,,,,,,,,,5,96,4,0,4
Lisa Deeley,,,,,,,,,,1,5,0,4
Al Schmidt,,,,,,,,,,,7,0,4
Write-In,,,,,,,,,,,,0,4
Total,118,112,111,109,107,105,97,7,111,103,23,1,4
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,5
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,James C Crumlish,Crystal B Powell,Write-In,5
Lisa Deeley,4,183,7,0,185,183,179,182,177,174,171,0,5
Omar Sabir,,1,3,0,179,177,176,174,171,170,167,0,5
Al Schmidt,,,9,0,11,10,10,8,9,10,7,0,5
Write-In,,,,0,0,0,0,0,0,0,0,0,5
Tiffany Palmer,,,,,1,193,188,188,185,183,178,0,5
Jennifer Schultz,,,,,,1,188,187,185,183,177,0,5
Anthony Kyriakakis,,,,,,,0,183,182,184,172,0,5
Carmella Jacquinto,,,,,,,,0,184,181,178,0,5
Joshua Roberts,,,,,,,,,0,182,176,0,5
James C Crumlish,,,,,,,,,,0,171,0,5
Crystal B Powell,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,0,5
Total,205,194,21,0,201,196,192,192,187,185,180,0,5
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,6
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,6
Tiffany Palmer,0,259,253,252,242,240,199,1,244,246,14,1,6
Anthony Kyriakakis,,0,256,251,239,241,195,1,243,243,15,1,6
James C Crumlish,,,0,244,239,240,196,1,238,238,15,0,6
Jennifer Schultz,,,,0,242,241,197,1,237,238,12,1,6
Carmella Jacquinto,,,,,1,237,196,1,233,229,11,0,6
Joshua Roberts,,,,,,0,195,1,230,230,9,0,6
Crystal B Powell,,,,,,,1,0,188,189,9,0,6
Write-In,,,,,,,,0,1,1,0,0,6
Lisa Deeley,,,,,,,,,1,238,13,0,6
Omar Sabir,,,,,,,,,,2,7,1,6
Al Schmidt,,,,,,,,,,,8,0,6
Write-In,,,,,,,,,,,,0,6
Total,268,265,257,256,246,243,203,1,259,258,33,2,6
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,7
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,7
Tiffany Palmer,1,342,331,326,310,309,254,0,311,314,24,3,7
Anthony Kyriakakis,,0,325,326,304,307,248,0,303,311,20,3,7
Jennifer Schultz,,,0,307,310,308,255,0,308,301,20,3,7
James C Crumlish,,,,0,302,304,245,0,298,302,18,3,7
Carmella Jacquinto,,,,,0,302,248,0,293,288,13,3,7
Joshua Roberts,,,,,,0,247,0,290,286,14,3,7
Crystal B Powell,,,,,,,0,0,244,236,14,3,7
Write-In,,,,,,,,0,0,0,0,1,7
Lisa Deeley,,,,,,,,,2,301,18,0,7
Omar Sabir,,,,,,,,,,2,8,2,7
Al Schmidt,,,,,,,,,,,22,0,7
Write-In,,,,,,,,,,,,0,7
Total,357,348,342,333,314,312,257,1,333,330,51,4,7
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,8
,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,8
Anthony Kyriakakis,3,259,248,249,237,236,155,0,234,236,17,0,8
Tiffany Palmer,,1,250,248,237,237,158,0,234,236,16,0,8
Jennifer Schultz,,,0,237,236,233,158,0,226,228,15,0,8
James C Crumlish,,,,0,233,235,156,0,226,227,17,0,8
Carmella Jacquinto,,,,,1,230,156,0,218,216,15,0,8
Joshua Roberts,,,,,,0,153,0,217,218,15,0,8
Crystal B Powell,,,,,,,1,0,148,141,8,0,8
Write-In,,,,,,,,0,0,0,0,0,8
Lisa Deeley,,,,,,,,,1,221,8,0,8
Omar Sabir,,,,,,,,,,0,11,0,8
Al Schmidt,,,,,,,,,,,21,0,8
Write-In,,,,,,,,,,,,0,8
Total,268,265,255,253,241,240,160,0,247,245,42,0,8
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,9
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,9
Tiffany Palmer,0,249,242,241,238,228,189,0,231,232,21,1,9
Anthony Kyriakakis,,0,243,243,235,231,185,0,228,227,21,1,9
Jennifer Schultz,,,1,233,236,231,188,0,222,227,15,1,9
James C Crumlish,,,,0,232,229,186,0,223,222,23,1,9
