col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 4th District,,,,All
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,All
Tiffany Palmer,25,"6,882","6,918","6,800","6,725","6,627","6,279",6,"5,832",953,307,4,All
Jennifer Schultz,,32,"6,735","6,658","6,705","6,644","6,235",5,"5,717",918,301,2,All
Anthony Kyriakakis,,,14,"6,862","6,598","6,610","6,108",2,"5,739",895,296,2,All
James C Crumlish,,,,32,"6,590","6,589","6,101",11,"5,697",880,294,4,All
Carmella Jacquinto,,,,,14,"6,548","6,217",9,"5,588",873,272,4,All
Joshua Roberts,,,,,,7,"6,110",6,"5,517",823,281,0,All
Crystal B Powell,,,,,,,11,6,"5,250",768,237,1,All
Write-In,,,,,,,,1,2,1,4,1,All
Curtis Jones Jr,,,,,,,,,389,0,0,0,All
Karla Cruel,,,,,,,,,,325,0,0,All
Matt Baltsar,,,,,,,,,,,282,0,All
Write-In,,,,,,,,,,,,5,All
Total,"7,368","7,207","7,177","7,132","6,958","6,813","6,441",44,"6,588","1,407",712,13,All
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 4th District,,,,1
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,1
Tiffany Palmer,0,154,152,152,148,147,137,0,122,25,6,0,1
Anthony Kyriakakis,,0,151,154,148,149,137,0,119,25,6,0,1
Jennifer Schultz,,,0,150,151,149,139,0,121,26,4,0,1
James C Crumlish,,,,0,147,149,136,0,119,24,5,0,1
Carmella Jacquinto,,,,,0,147,139,0,118,25,4,0,1
Joshua Roberts,,,,,,0,136,0,117,24,4,0,1
Crystal B Powell,,,,,,,0,0,111,21,4,0,1
Write-In,,,,,,,,0,0,0,0,0,1
Curtis Jones Jr,,,,,,,,,4,0,0,0,1
Karla Cruel,,,,,,,,,,2,0,0,1
Matt Baltsar,,,,,,,,,,,4,0,1
Write-In,,,,,,,,,,,,0,1
Total,159,157,156,154,151,150,140,2,129,28,13,0,1
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 4th District,,,,2
,Jennifer Schultz,James C Crumlish,Anthony Kyriakakis,Joshua Roberts,Tiffany Palmer,Carmella Jacquinto,Crystal B Powell,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,2
Jennifer Schultz,0,166,164,165,162,165,158,1,138,21,11,0,2
James C Crumlish,,0,165,163,163,163,157,1,138,21,10,0,2
Anthony Kyriakakis,,,0,162,163,163,156,1,137,21,10,0,2
Joshua Roberts,,,,0,162,162,156,1,134,20,13,0,2
Tiffany Palmer,,,,,0,162,157,0,135,21,12,0,2
Carmella Jacquinto,,,,,,0,158,1,135,20,11,0,2
Crystal B Powell,,,,,,,0,1,128,21,11,0,2
Write-In,,,,,,,,0,1,0,0,0,2
Curtis Jones Jr,,,,,,,,,4,0,0,0,2
Karla Cruel,,,,,,,,,,3,0,0,2
Matt Baltsar,,,,,,,,,,,12,0,2
Write-In,,,,,,,,,,,,0,2
Total,172,170,168,168,168,167,160,1,149,26,25,0,2
,District Council 4th District,,,,Judge Of The Court Of Common Pleas,,,,,,,,3
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Crystal B Powell,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Write-In,3
Curtis Jones Jr,3,0,0,0,111,109,111,109,109,107,108,0,3
Karla Cruel,,0,0,0,5,6,5,5,4,5,5,1,3
Matt Baltsar,,,0,0,1,1,1,1,1,1,1,0,3
Write-In,,,,0,0,0,0,0,0,0,0,0,3
Crystal B Powell,,,,,0,112,116,114,112,112,113,0,3
Jennifer Schultz,,,,,,1,113,113,112,111,113,1,3
Tiffany Palmer,,,,,,,0,113,113,111,113,0,3
Carmella Jacquinto,,,,,,,,0,112,111,112,1,3
Anthony Kyriakakis,,,,,,,,,0,111,112,0,3
James C Crumlish,,,,,,,,,,1,112,1,3
Joshua Roberts,,,,,,,,,,,0,1,3
Write-In,,,,,,,,,,,,0,3
Total,121,6,1,0,118,118,118,116,115,115,115,1,3
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 4th District,,,,4
,Jennifer Schultz,Anthony Kyriakakis,Tiffany Palmer,Carmella Jacquinto,Joshua Roberts,James C Crumlish,Crystal B Powell,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,4
Jennifer Schultz,0,120,120,119,120,117,110,0,107,14,2,0,4
Anthony Kyriakakis,,0,121,118,119,119,109,0,107,12,3,0,4
Tiffany Palmer,,,0,119,118,118,110,0,106,11,3,0,4
Carmella Jacquinto,,,,0,116,117,110,0,104,12,3,0,4
Joshua Roberts,,,,,0,116,109,0,105,12,2,0,4
James C Crumlish,,,,,,0,109,0,104,11,2,0,4
Crystal B Powell,,,,,,,0,0,99,8,2,0,4
Write-In,,,,,,,,0,0,0,0,0,4
Curtis Jones Jr,,,,,,,,,4,0,0,0,4
Karla Cruel,,,,,,,,,,4,0,0,4
Matt Baltsar,,,,,,,,,,,4,0,4
Write-In,,,,,,,,,,,,0,4
Total,125,124,122,121,120,119,110,0,114,18,7,0,4
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 4th District,,,,5
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,5
Tiffany Palmer,0,229,226,221,220,220,203,0,185,32,10,0,5
Anthony Kyriakakis,,2,220,222,217,215,201,0,183,29,9,0,5
Jennifer Schultz,,,1,213,222,219,205,0,181,33,9,0,5
James C Crumlish,,,,2,212,210,197,0,183,26,9,0,5
Joshua Roberts,,,,,2,216,203,0,179,28,9,0,5
Carmella Jacquinto,,,,,,1,202,0,177,30,10,0,5
Crystal B Powell,,,,,,,1,0,172,26,6,0,5
Write-In,,,,,,,,0,0,0,0,0,5
Curtis Jones Jr,,,,,,,,,11,0,0,0,5
Karla Cruel,,,,,,,,,,11,0,0,5
Matt Baltsar,,,,,,,,,,,5,0,5
Write-In,,,,,,,,,,,,0,5
Total,241,237,235,231,228,227,211,0,205,50,18,0,5
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 4th District,,,,6
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,6
Tiffany Palmer,0,114,111,111,110,106,101,0,89,14,12,0,6
Anthony Kyriakakis,,0,111,108,107,107,100,0,87,14,12,0,6
James C Crumlish,,,1,109,109,108,100,0,89,13,11,0,6
Jennifer Schultz,,,,0,111,107,101,0,88,15,8,0,6
Carmella Jacquinto,,,,,0,107,101,0,89,13,8,0,6
Joshua Roberts,,,,,,0,100,0,86,13,9,0,6
Crystal B Powell,,,,,,,1,0,83,11,6,0,6
Write-In,,,,,,,,0,0,0,0,0,6
Curtis Jones Jr,,,,,,,,,7,0,0,0,6
Karla Cruel,,,,,,,,,,3,0,0,6
Matt Baltsar,,,,,,,,,,,3,0,6
Write-In,,,,,,,,,,,,0,6
Total,119,115,115,114,112,108,102,0,99,18,15,0,6
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 4th District,,,,7
,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,Jennifer Schultz,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,7
Tiffany Palmer,0,141,137,138,136,136,130,0,120,17,4,0,7
Anthony Kyriakakis,,0,134,137,136,134,129,0,116,17,3,0,7
Carmella Jacquinto,,,0,135,133,136,130,0,118,16,3,0,7
Jennifer Schultz,,,,0,134,135,129,0,118,16,2,0,7
James C Crumlish,,,,,0,134,127,0,116,16,1,0,7
Joshua Roberts,,,,,,0,128,0,117,15,1,0,7
Crystal B Powell,,,,,,,0,0,112,14,2,0,7
Write-In,,,,,,,,0,0,0,0,0,7
Curtis Jones Jr,,,,,,,,,5,0,0,0,7
Karla Cruel,,,,,,,,,,3,0,0,7
Matt Baltsar,,,,,,,,,,,4,0,7
Write-In,,,,,,,,,,,,0,7
Total,146,141,141,140,137,137,131,0,128,22,9,0,7
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 4th District,,,,8
,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Jennifer Schultz,Joshua Roberts,Crystal B Powell,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,8
Tiffany Palmer,0,118,115,117,114,113,108,0,104,15,2,0,8
Anthony Kyriakakis,,0,114,117,113,114,106,0,101,14,4,0,8
Carmella Jacquinto,,,0,113,115,113,108,0,99,15,4,0,8
James C Crumlish,,,,0,113,113,107,0,101,14,3,0,8
Jennifer Schultz,,,,,0,113,108,0,97,15,3,0,8
Joshua Roberts,,,,,,0,106,0,96,14,3,0,8
Crystal B Powell,,,,,,,0,0,93,14,3,0,8
Write-In,,,,,,,,0,0,0,0,0,8
Curtis Jones Jr,,,,,,,,,5,0,0,0,8
Karla Cruel,,,,,,,,,,3,0,0,8
Matt Baltsar,,,,,,,,,,,2,0,8
Write-In,,,,,,,,,,,,0,8
Total,122,120,118,118,115,114,110,0,110,19,7,0,8
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 4th District,,,,9
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,9
Tiffany Palmer,0,184,184,183,179,176,168,0,164,21,3,0,9
Jennifer Schultz,,1,178,179,177,177,167,0,156,21,4,0,9
Anthony Kyriakakis,,,0,181,172,174,162,0,160,20,3,0,9
James C Crumlish,,,,0,173,174,162,0,157,21,4,0,9
Carmella Jacquinto,,,,,0,171,164,0,152,20,3,0,9
Joshua Roberts,,,,,,0,162,0,154,18,3,0,9
Crystal B Powell,,,,,,,0,0,143,17,2,0,9
Write-In,,,,,,,,0,0,0,0,0,9
Curtis Jones Jr,,,,,,,,,5,0,0,0,9
Karla Cruel,,,,,,,,,,6,0,0,9
Matt Baltsar,,,,,,,,,,,5,0,9
Write-In,,,,,,,,,,,,0,9
Total,196,189,187,186,181,179,170,0,175,29,11,0,9
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 4th District,,,,10
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,10
Tiffany Palmer,0,96,95,94,93,91,86,0,75,14,10,0,10
Jennifer Schultz,,0,93,95,95,91,85,0,71,13,10,0,10
Anthony Kyriakakis,,,0,95,91,93,83,0,73,12,9,0,10
James C Crumlish,,,,0,93,92,84,0,72,12,8,0,10
Carmella Jacquinto,,,,,1,90,85,0,70,13,9,0,10
Joshua Roberts,,,,,,0,83,0,71,12,9,0,10
Crystal B Powell,,,,,,,0,0,66,11,7,0,10
Write-In,,,,,,,,0,0,0,0,0,10
Curtis Jones Jr,,,,,,,,,5,0,0,0,10
Karla Cruel,,,,,,,,,,9,0,0,10
Matt Baltsar,,,,,,,,,,,4,0,10
Write-In,,,,,,,,,,,,0,10
Total,103,101,98,98,97,95,87,0,82,23,16,0,10
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 4th District,,,,11
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,11
Tiffany Palmer,0,166,165,161,165,157,152,0,134,26,8,0,11
Anthony Kyriakakis,,0,167,161,161,157,149,0,133,27,8,0,11
James C Crumlish,,,0,160,159,158,149,0,132,25,8,0,11
Jennifer Schultz,,,,0,162,157,150,0,132,27,6,0,11
