col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court,,All
,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Helen Gym,Kendra Brooks,Nicolas O'Rourke,Dan Tinney,David Oh,Al Taubenberger,Maj Toure,Matt Wolfe,Bill Heeney,Sherrie Cohen,Joe Cox,Clarc King,Steve Cherniavsky,Write-In,David H Conroy,Write-In,All
Isaiah Thomas,90,"5,006","4,804","4,700","4,292",446,279,242,155,37,50,20,12,39,28,23,7,6,"5,085",0,All
Derek S Green,,24,"4,772","4,673","4,232",365,220,214,119,32,34,15,8,27,19,13,2,5,"4,881",0,All
Katherine Gilmore Richardson,,,5,"4,547","4,119",262,154,186,69,24,25,14,8,20,10,8,1,5,"4,717",0,All
Allan Domb,,,,23,"4,124",207,100,196,98,16,21,10,8,19,9,5,3,2,"4,657",0,All
Helen Gym,,,,,1,218,147,26,93,26,10,11,6,25,10,6,1,1,"4,245",0,All
Kendra Brooks,,,,,,9,402,25,68,9,29,3,4,26,23,15,6,0,516,0,All
Nicolas O'Rourke,,,,,,,0,14,39,4,18,1,4,17,12,5,2,1,337,0,All
Dan Tinney,,,,,,,,13,65,46,7,47,43,5,3,2,1,1,280,0,All
David Oh,,,,,,,,,7,68,11,55,52,16,5,8,1,1,177,0,All
Al Taubenberger,,,,,,,,,,0,5,50,47,2,0,0,0,0,41,0,All
Maj Toure,,,,,,,,,,,4,7,6,13,8,7,2,0,57,1,All
Matt Wolfe,,,,,,,,,,,,0,50,1,1,1,1,0,29,0,All
Bill Heeney,,,,,,,,,,,,,0,4,1,0,0,0,26,0,All
Sherrie Cohen,,,,,,,,,,,,,,0,11,3,5,0,50,0,All
Joe Cox,,,,,,,,,,,,,,,1,20,6,0,33,0,All
Clarc King,,,,,,,,,,,,,,,,0,4,0,28,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,10,0,All
Write-In,,,,,,,,,,,,,,,,,,0,8,0,All
David H Conroy,,,,,,,,,,,,,,,,,,,36,0,All
Write-In,,,,,,,,,,,,,,,,,,,,0,All
Total,"5,515","5,182","4,931","4,887","4,436",657,429,377,273,99,82,80,71,66,50,37,13,11,"5,497",1,All
,Judge Of The Municipal Court,,Council At Large,,,,,,,,,,,,,,,,,,1
