col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Mark F Squilla,Daniel Orsino,Write-In,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Helen Gym,Allan Domb,David Oh,Al Taubenberger,Dan Tinney,Bill Heeney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Clarc King,Sherrie Cohen,Steve Cherniavsky,Joe Cox,Maj Toure,Write-In,8
Mark F Squilla,1,0,0,55,54,54,52,50,4,2,1,3,1,7,6,0,0,0,0,0,0,8
Daniel Orsino,,0,0,0,0,0,0,0,16,16,17,14,14,0,1,1,1,1,0,0,0,8
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,0,53,52,51,50,1,1,0,1,0,6,5,0,0,0,0,0,0,8
Derek S Green,,,,,0,51,50,48,0,0,0,0,0,6,6,0,0,0,0,0,0,8
Isaiah Thomas,,,,,,0,50,49,2,0,0,0,0,3,3,0,0,0,0,0,0,8
Helen Gym,,,,,,,0,49,1,0,0,0,0,2,2,0,0,0,0,0,0,8
Allan Domb,,,,,,,,0,1,1,0,1,0,1,0,0,0,0,0,0,0,8
David Oh,,,,,,,,,0,17,17,15,15,0,0,1,1,0,0,0,0,8
Al Taubenberger,,,,,,,,,,0,17,16,15,1,0,1,1,0,0,0,0,8
Dan Tinney,,,,,,,,,,,0,15,15,0,0,1,1,0,0,0,0,8
Bill Heeney,,,,,,,,,,,,0,15,1,0,0,0,0,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,,,,0,6,0,0,0,0,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,0,1,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,0,1,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,0,8
Total,62,18,0,55,54,54,52,50,20,18,18,17,15,7,7,1,1,1,0,0,0,8
,Council At Large,,,,,,,,,,,,,,,,,,District Council 1st District,,,9
,Derek S Green,Isaiah Thomas,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Bill Heeney,Dan Tinney,David Oh,Matt Wolfe,Al Taubenberger,Joe Cox,Clarc King,Maj Toure,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Steve Cherniavsky,Write-In,Mark F Squilla,Daniel Orsino,Write-In,9
Derek S Green,0,24,22,22,22,1,2,1,1,1,0,0,0,0,0,0,0,0,23,1,0,9
Isaiah Thomas,,0,22,22,22,1,2,1,1,1,0,0,0,0,0,0,0,0,23,1,0,9
Allan Domb,,,0,21,20,1,1,2,1,0,1,1,0,0,0,0,0,0,21,1,0,9
Helen Gym,,,,0,21,0,1,0,1,1,0,0,1,0,0,0,0,0,22,1,0,9
Katherine Gilmore Richardson,,,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,22,0,0,9
Bill Heeney,,,,,,0,10,10,8,9,2,1,0,0,0,0,0,0,2,8,0,9
Dan Tinney,,,,,,,0,9,8,9,1,0,0,0,0,0,0,0,3,8,0,9
David Oh,,,,,,,,0,9,9,2,1,0,0,0,0,0,0,1,9,0,9
Matt Wolfe,,,,,,,,,0,8,0,0,1,0,0,0,0,0,0,11,0,9
Al Taubenberger,,,,,,,,,,0,1,0,0,0,0,0,0,0,2,8,0,9
Joe Cox,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,9
Clarc King,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9
Maj Toure,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,9
Kendra Brooks,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,9
Mark F Squilla,,,,,,,,,,,,,,,,,,,0,0,0,9
Daniel Orsino,,,,,,,,,,,,,,,,,,,,1,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,0,9
Total,24,24,23,23,22,11,11,11,11,10,2,1,1,0,0,0,0,0,24,12,0,9
,Council At Large,,,,,,,,,,,,,,,,,,District Council 1st District,,,10
,Isaiah Thomas,Katherine Gilmore Richardson,Helen Gym,Allan Domb,Derek S Green,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,David Oh,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Clarc King,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,Mark F Squilla,Daniel Orsino,Write-In,10
Isaiah Thomas,0,39,39,37,38,0,0,1,0,1,2,2,1,0,0,0,0,0,40,1,0,10
Katherine Gilmore Richardson,,0,39,37,37,1,1,1,1,0,2,2,0,0,0,0,0,0,39,1,0,10
Helen Gym,,,0,36,37,0,0,1,0,0,2,2,0,0,0,0,0,0,39,0,0,10
Allan Domb,,,,0,37,1,1,0,1,1,0,0,1,0,0,0,0,0,36,2,0,10
Derek S Green,,,,,0,0,0,1,0,1,0,0,1,0,0,0,0,0,37,1,0,10
Al Taubenberger,,,,,,0,8,7,8,6,0,0,0,0,0,0,0,0,0,8,0,10
Bill Heeney,,,,,,,0,7,8,6,0,0,0,0,0,0,0,0,0,8,0,10
Dan Tinney,,,,,,,,0,7,6,0,0,0,0,0,0,0,0,1,7,0,10
Matt Wolfe,,,,,,,,,0,6,0,0,0,0,0,0,0,0,0,8,0,10
David Oh,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,7,0,10
Kendra Brooks,,,,,,,,,,,0,2,0,0,0,0,0,0,2,0,0,10
Nicolas O'Rourke,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,10
Joe Cox,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,10
Clarc King,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Maj Toure,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,10
Mark F Squilla,,,,,,,,,,,,,,,,,,,0,0,0,10
Daniel Orsino,,,,,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,,0,10
Total,41,40,39,38,38,8,8,8,8,7,2,2,1,0,0,0,0,0,40,9,0,10
,District Council 1st District,,,Council At Large,,,,,,,,,,,,,,,,,,11
,Mark F Squilla,Daniel Orsino,Write-In,Allan Domb,Helen Gym,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Dan Tinney,Al Taubenberger,Bill Heeney,David Oh,Matt Wolfe,Kendra Brooks,Joe Cox,Maj Toure,Sherrie Cohen,Nicolas O'Rourke,Steve Cherniavsky,Clarc King,Write-In,11
Mark F Squilla,0,0,0,58,56,55,56,55,2,1,2,2,0,3,2,1,1,1,1,0,0,11
Daniel Orsino,,0,0,0,0,0,0,0,14,14,14,14,14,0,0,0,0,0,0,0,0,11
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Allan Domb,,,,0,55,54,55,54,1,1,0,2,0,0,1,0,0,0,0,0,0,11
Helen Gym,,,,,1,54,54,54,1,1,0,2,0,1,0,0,0,1,0,0,0,11
Derek S Green,,,,,,0,54,54,1,1,0,2,1,1,0,0,0,1,0,0,0,11
Isaiah Thomas,,,,,,,0,54,0,0,0,1,0,1,0,0,0,0,0,0,0,11
Katherine Gilmore Richardson,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11
Dan Tinney,,,,,,,,,1,17,16,16,16,0,0,1,1,0,0,0,0,11
Al Taubenberger,,,,,,,,,,1,15,16,16,0,0,0,1,0,0,0,0,11
Bill Heeney,,,,,,,,,,,1,14,15,0,0,0,1,0,0,0,0,11
David Oh,,,,,,,,,,,,0,15,0,0,0,0,0,0,0,0,11
Matt Wolfe,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,11
Kendra Brooks,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,11
Joe Cox,,,,,,,,,,,,,,,0,1,1,0,1,0,0,11
Maj Toure,,,,,,,,,,,,,,,,0,1,0,1,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,1,0,0,11
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,0,0,0,11
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,0,11
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,11
Write-In,,,,,,,,,,,,,,,,,,,,,0,11
Total,63,14,0,58,57,56,56,55,20,18,18,17,16,3,2,2,2,1,1,0,0,11
,District Council 1st District,,,Council At Large,,,,,,,,,,,,,,,,,,13
,Mark F Squilla,Daniel Orsino,Write-In,Allan Domb,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Dan Tinney,Al Taubenberger,Bill Heeney,David Oh,Kendra Brooks,Matt Wolfe,Nicolas O'Rourke,Sherrie Cohen,Clarc King,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,13
Mark F Squilla,0,0,0,57,58,54,56,56,1,1,3,0,10,0,7,1,0,0,0,2,0,13
Daniel Orsino,,0,0,0,0,2,0,0,15,14,12,12,0,12,1,1,0,1,0,0,0,13
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Allan Domb,,,,2,53,53,52,52,0,2,3,2,6,0,3,2,2,1,0,2,0,13
Isaiah Thomas,,,,,0,52,54,53,2,0,2,2,9,0,6,0,0,0,0,1,0,13
Helen Gym,,,,,,0,50,51,3,2,1,1,7,0,5,2,0,1,0,0,0,13
Derek S Green,,,,,,,0,51,2,2,1,1,7,0,4,0,0,0,0,2,0,13
Katherine Gilmore Richardson,,,,,,,,0,1,0,2,0,7,0,5,1,0,0,0,0,0,13
Dan Tinney,,,,,,,,,0,16,14,14,3,13,1,1,0,1,0,0,0,13
Al Taubenberger,,,,,,,,,,0,14,13,1,13,0,1,1,1,0,1,0,13
Bill Heeney,,,,,,,,,,,0,14,2,12,0,0,1,0,0,1,0,13
David Oh,,,,,,,,,,,,0,2,12,0,0,1,0,0,0,0,13
Kendra Brooks,,,,,,,,,,,,,0,0,8,1,1,0,0,0,0,13
Matt Wolfe,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,13
Nicolas O'Rourke,,,,,,,,,,,,,,,0,1,0,1,0,0,0,13
Sherrie Cohen,,,,,,,,,,,,,,,,0,1,2,0,0,0,13
Clarc King,,,,,,,,,,,,,,,,,0,1,0,0,0,13
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,0,13
Maj Toure,,,,,,,,,,,,,,,,,,,1,0,0,13
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,13
Write-In,,,,,,,,,,,,,,,,,,,,,0,13
Total,65,15,0,63,60,59,58,57,19,18,17,16,14,14,9,3,2,2,2,2,0,13
,Council At Large,,,,,,,,,,,,,,,,,,District Council 1st District,,,14
,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Derek S Green,Al Taubenberger,Bill Heeney,David Oh,Matt Wolfe,Dan Tinney,Nicolas O'Rourke,Joe Cox,Kendra Brooks,Steve Cherniavsky,Clarc King,Maj Toure,Sherrie Cohen,Write-In,Mark F Squilla,Daniel Orsino,Write-In,14
Helen Gym,0,19,19,17,17,1,1,0,0,0,1,0,1,0,0,0,0,0,19,0,0,14
Isaiah Thomas,,0,19,17,17,1,1,0,0,0,1,0,1,0,0,0,0,0,19,0,0,14
Katherine Gilmore Richardson,,,0,17,17,1,1,0,0,0,1,0,1,0,0,0,0,0,19,0,0,14
Allan Domb,,,,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14
Derek S Green,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14
Al Taubenberger,,,,,,0,10,11,10,10,1,1,0,1,0,0,0,0,1,11,0,14
Bill Heeney,,,,,,,1,10,10,10,0,0,0,0,0,0,0,0,1,10,0,14
David Oh,,,,,,,,0,10,10,1,1,0,1,0,0,0,0,0,11,0,14
Matt Wolfe,,,,,,,,,0,10,0,0,0,0,0,0,0,0,0,11,0,14
Dan Tinney,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10,0,14
Nicolas O'Rourke,,,,,,,,,,,0,1,1,1,0,0,0,0,1,1,0,14
Joe Cox,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,14
Kendra Brooks,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,14
Steve Cherniavsky,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,14
Clarc King,,,,,,,,,,,,,,,0,0,0,0,0,0,0,14
Maj Toure,,,,,,,,,,,,,,,,0,0,0,0,0,0,14
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,0,0,14
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,14
Mark F Squilla,,,,,,,,,,,,,,,,,,,0,0,0,14
Daniel Orsino,,,,,,,,,,,,,,,,,,,,0,0,14
Write-In,,,,,,,,,,,,,,,,,,,,,0,14
Total,19,19,19,17,17,12,12,11,11,10,2,1,1,1,0,0,0,0,19,12,0,14
,District Council 1st District,,,Council At Large,,,,,,,,,,,,,,,,,,16
,Mark F Squilla,Daniel Orsino,Write-In,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Dan Tinney,Al Taubenberger,Matt Wolfe,David Oh,Bill Heeney,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Clarc King,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Write-In,16
Mark F Squilla,0,0,0,38,36,38,35,37,8,6,5,5,3,1,1,1,0,0,0,0,0,16
Daniel Orsino,,0,0,1,1,0,0,0,4,4,4,3,3,0,0,0,0,0,0,0,0,16
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Helen Gym,,,,0,35,35,36,34,0,0,1,2,0,3,3,0,0,0,0,0,0,16
Isaiah Thomas,,,,,0,35,33,34,3,1,0,1,0,2,2,0,0,0,0,0,0,16
Derek S Green,,,,,,0,34,35,2,1,0,3,0,1,1,0,0,0,0,0,0,16
Allan Domb,,,,,,,0,33,0,1,1,2,0,2,2,0,0,0,0,0,0,16
Katherine Gilmore Richardson,,,,,,,,0,2,1,1,1,0,0,0,0,0,0,0,0,0,16
Dan Tinney,,,,,,,,,0,9,7,5,6,0,0,0,0,0,0,0,0,16
Al Taubenberger,,,,,,,,,,1,6,5,6,0,0,0,0,0,0,0,0,16
Matt Wolfe,,,,,,,,,,,0,4,6,1,1,0,0,0,0,0,0,16
David Oh,,,,,,,,,,,,0,4,1,1,0,0,0,0,0,0,16
Bill Heeney,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16
Kendra Brooks,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,16
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,0,0,0,0,0,16
Maj Toure,,,,,,,,,,,,,,,,0,0,0,0,0,0,16
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,0,16
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,0,16
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,16
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,16
Write-In,,,,,,,,,,,,,,,,,,,,,0,16
Total,49,6,0,41,39,38,37,37,12,11,10,8,6,4,4,1,0,0,0,0,0,16
,Council At Large,,,,,,,,,,,,,,,,,,District Council 1st District,,,17
,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,David Oh,Bill Heeney,Dan Tinney,Matt Wolfe,Al Taubenberger,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,Mark F Squilla,Daniel Orsino,Write-In,17
Helen Gym,1,69,68,67,64,6,1,3,2,0,5,4,2,1,1,0,0,0,71,3,0,17
Isaiah Thomas,,0,69,67,63,4,0,2,1,0,6,5,1,1,0,0,0,0,69,2,0,17
Derek S Green,,,0,65,63,2,0,1,0,0,6,6,0,0,1,0,0,0,69,1,0,17
Katherine Gilmore Richardson,,,,0,65,6,1,2,3,1,3,2,1,0,0,0,0,0,66,4,0,17
Allan Domb,,,,,0,3,2,1,1,0,0,0,1,0,0,0,0,0,63,2,0,17
David Oh,,,,,,0,13,14,15,13,0,0,2,1,0,0,0,0,6,13,0,17
Bill Heeney,,,,,,,1,13,13,12,0,0,0,0,0,0,0,0,1,13,0,17
Dan Tinney,,,,,,,,0,14,12,1,0,0,0,0,0,0,0,3,12,0,17
Matt Wolfe,,,,,,,,,0,13,0,0,0,0,0,0,0,0,3,12,0,17
Al Taubenberger,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12,0,17
Kendra Brooks,,,,,,,,,,,0,7,0,0,1,0,0,0,6,1,0,17
Nicolas O'Rourke,,,,,,,,,,,,0,0,0,1,0,0,0,6,0,0,17
Joe Cox,,,,,,,,,,,,,0,1,0,0,0,0,2,0,0,17
Maj Toure,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,17
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,0,1,0,0,17
Clarc King,,,,,,,,,,,,,,,,0,0,0,0,0,0,17
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,17
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,17
Mark F Squilla,,,,,,,,,,,,,,,,,,,0,0,0,17
Daniel Orsino,,,,,,,,,,,,,,,,,,,,0,0,17
Write-In,,,,,,,,,,,,,,,,,,,,,0,17
Total,76,72,71,71,66,20,16,16,16,13,8,7,2,1,1,0,0,0,75,16,0,17
,District Council 1st District,,,Council At Large,,,,,,,,,,,,,,,,,,18
,Mark F Squilla,Daniel Orsino,Write-In,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Helen Gym,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,David Oh,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Steve Cherniavsky,Maj Toure,Sherrie Cohen,Clarc King,Write-In,18
Mark F Squilla,0,0,0,30,30,30,28,29,2,1,0,0,1,3,2,1,1,0,1,0,0,18
Daniel Orsino,,0,0,0,1,0,1,0,8,9,9,8,7,0,0,1,1,1,0,0,0,18
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Derek S Green,,,,1,28,29,28,28,0,0,0,0,0,1,0,1,1,0,0,0,0,18
Isaiah Thomas,,,,,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Katherine Gilmore Richardson,,,,,,0,28,29,0,0,0,0,0,1,0,1,1,0,0,0,0,18
Allan Domb,,,,,,,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Helen Gym,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Al Taubenberger,,,,,,,,,0,9,8,8,8,1,1,0,0,0,1,0,0,18
Dan Tinney,,,,,,,,,,0,8,8,7,0,0,0,0,0,0,0,0,18
Matt Wolfe,,,,,,,,,,,0,8,7,0,0,1,1,1,0,0,0,18
Bill Heeney,,,,,,,,,,,,0,7,0,0,0,0,0,0,0,0,18
David Oh,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,18
Kendra Brooks,,,,,,,,,,,,,,0,3,1,1,0,1,0,0,18
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,0,0,1,0,0,18
Joe Cox,,,,,,,,,,,,,,,,0,2,1,0,0,0,18
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,1,0,0,0,18
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,0,18
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,18
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,18
Write-In,,,,,,,,,,,,,,,,,,,,,0,18
Total,35,11,0,31,31,30,29,29,10,10,9,8,8,4,3,2,2,1,1,0,0,18
,District Council 1st District,,,Council At Large,,,,,,,,,,,,,,,,,,19
,Mark F Squilla,Daniel Orsino,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Derek S Green,Bill Heeney,Al Taubenberger,David Oh,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Clarc King,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,19
Mark F Squilla,0,0,0,41,41,41,39,39,4,3,2,3,2,2,2,1,0,0,0,0,0,19
Daniel Orsino,,0,0,0,0,0,1,0,9,6,6,5,6,1,0,0,0,0,0,0,0,19
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Helen Gym,,,,0,41,39,39,39,0,1,0,0,1,3,3,1,0,0,0,0,0,19
Isaiah Thomas,,,,,0,39,38,39,1,2,1,1,1,2,2,0,0,0,0,0,0,19
Katherine Gilmore Richardson,,,,,,0,38,38,1,1,0,1,1,1,1,0,0,0,0,0,0,19
Allan Domb,,,,,,,0,38,1,1,1,0,1,1,1,1,0,0,0,0,0,19
Derek S Green,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19
Bill Heeney,,,,,,,,,0,9,8,8,7,1,0,0,0,0,0,0,0,19
Al Taubenberger,,,,,,,,,,0,8,7,8,0,0,0,0,0,0,0,0,19
David Oh,,,,,,,,,,,0,7,6,0,0,0,0,0,0,0,0,19
Dan Tinney,,,,,,,,,,,,0,6,0,0,0,0,0,0,0,0,19
Matt Wolfe,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19
Kendra Brooks,,,,,,,,,,,,,,0,3,1,0,0,0,0,0,19
Nicolas O'Rourke,,,,,,,,,,,,,,,0,1,0,0,0,0,0,19
Joe Cox,,,,,,,,,,,,,,,,0,0,0,0,0,0,19
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,0,19
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,0,19
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,19
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,19
Write-In,,,,,,,,,,,,,,,,,,,,,0,19
Total,46,9,0,42,42,41,40,39,14,11,9,8,8,4,3,1,0,0,0,0,0,19
,Council At Large,,,,,,,,,,,,,,,,,,District Council 1st District,,,21
