col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Superior Court,,,,,All
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,All
Amanda Green-Hawkins,453,"6,723",41,35,0,All
Daniel D Mccaffery,,189,37,13,0,All
Megan Mccarthy King,,,24,117,0,All
Christylee Peck,,,,9,0,All
Write-In,,,,,2,All
Total,"7,252","6,962",219,174,2,All
,Judge Of The Superior Court,,,,,1
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,1
Amanda Green-Hawkins,4,175,2,0,0,1
Daniel D Mccaffery,,4,1,0,0,1
Megan Mccarthy King,,,4,7,0,1
Christylee Peck,,,,0,0,1
Write-In,,,,,0,1
Total,181,180,14,7,0,1
,Judge Of The Superior Court,,,,,2
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,2
Amanda Green-Hawkins,14,266,6,1,0,2
Daniel D Mccaffery,,7,5,1,0,2
Megan Mccarthy King,,,1,5,0,2
Christylee Peck,,,,0,0,2
Write-In,,,,,0,2
Total,287,279,17,7,0,2
,Judge Of The Superior Court,,,,,3
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,3
Amanda Green-Hawkins,17,234,0,0,0,3
Daniel D Mccaffery,,9,1,1,0,3
Christylee Peck,,,1,8,0,3
Megan Mccarthy King,,,,1,0,3
Write-In,,,,,0,3
Total,251,245,10,10,0,3
,Judge Of The Superior Court,,,,,4
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,4
Amanda Green-Hawkins,15,222,2,0,0,4
Daniel D Mccaffery,,4,1,1,0,4
Christylee Peck,,,0,8,0,4
Megan Mccarthy King,,,,2,0,4
Write-In,,,,,0,4
Total,239,228,11,11,0,4
,Judge Of The Superior Court,,,,,5
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,5
Amanda Green-Hawkins,26,220,1,1,0,5
Daniel D Mccaffery,,7,0,0,0,5
Megan Mccarthy King,,,1,3,0,5
Christylee Peck,,,,0,0,5
Write-In,,,,,1,5
Total,248,227,5,4,1,5
,Judge Of The Superior Court,,,,,6
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,6
Amanda Green-Hawkins,13,170,1,1,0,6
Daniel D Mccaffery,,9,4,0,0,6
Megan Mccarthy King,,,0,1,0,6
Christylee Peck,,,,1,0,6
Write-In,,,,,0,6
Total,185,183,6,3,0,6
,Judge Of The Superior Court,,,,,7
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,7
Amanda Green-Hawkins,21,258,1,1,0,7
Daniel D Mccaffery,,6,5,0,0,7
Megan Mccarthy King,,,1,3,0,7
Christylee Peck,,,,0,0,7
Write-In,,,,,0,7
Total,281,269,10,4,0,7
,Judge Of The Superior Court,,,,,8
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,8
Amanda Green-Hawkins,22,229,1,2,0,8
Daniel D Mccaffery,,8,2,0,0,8
Megan Mccarthy King,,,1,4,0,8
Christylee Peck,,,,0,0,8
Write-In,,,,,0,8
Total,254,239,8,6,0,8
,Judge Of The Superior Court,,,,,9
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,9
Amanda Green-Hawkins,21,250,4,2,0,9
Daniel D Mccaffery,,10,1,2,0,9
Christylee Peck,,,0,6,0,9
Megan Mccarthy King,,,,1,0,9
Write-In,,,,,0,9
Total,277,263,11,11,0,9
,Judge Of The Superior Court,,,,,10
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,10
Amanda Green-Hawkins,18,197,1,0,0,10
Daniel D Mccaffery,,4,0,1,0,10
Christylee Peck,,,1,6,0,10
Megan Mccarthy King,,,,1,0,10
Write-In,,,,,0,10
Total,216,202,8,8,0,10
,Judge Of The Superior Court,,,,,11
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,11
Amanda Green-Hawkins,19,163,2,0,0,11
Daniel D Mccaffery,,7,1,1,0,11
Megan Mccarthy King,,,2,4,0,11
Christylee Peck,,,,0,0,11
Write-In,,,,,1,11
Total,184,172,9,5,1,11
,Judge Of The Superior Court,,,,,12
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,12
Amanda Green-Hawkins,15,234,6,0,0,12
Daniel D Mccaffery,,10,3,0,0,12
Megan Mccarthy King,,,0,5,0,12
Christylee Peck,,,,0,0,12
Write-In,,,,,0,12
Total,255,247,14,5,0,12
,Judge Of The Superior Court,,,,,13
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,13
Amanda Green-Hawkins,18,204,2,1,0,13
Daniel D Mccaffery,,6,0,0,0,13
Christylee Peck,,,2,1,0,13
Megan Mccarthy King,,,,1,0,13
Write-In,,,,,0,13
Total,225,210,5,3,0,13
,Judge Of The Superior Court,,,,,14
