col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,All
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Bill Heeney,Al Taubenberger,Dan Tinney,Matt Wolfe,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,All
Tiffany Palmer,1,"2,771","2,747","2,615","2,605","2,549","2,449",9,"2,411","2,080","2,018","1,911","1,624","1,328","1,128",198,121,121,109,99,261,155,99,70,41,2,All
Jennifer Schultz,,4,"2,693","2,568","2,589","2,546","2,436",4,"2,360","2,052","2,000","1,883","1,600","1,283","1,099",192,126,119,100,96,258,150,94,68,42,2,All
Anthony Kyriakakis,,,0,"2,606","2,541","2,529","2,386",4,"2,324","2,027","1,959","1,876","1,595","1,273","1,083",179,114,112,102,90,252,143,91,68,38,2,All
James C Crumlish,,,,2,"2,531","2,531","2,377",3,"2,196","1,968","1,910","1,861","1,592","1,139",966,184,117,115,103,90,233,130,90,67,39,1,All
Carmella Jacquinto,,,,,0,"2,524","2,415",3,"2,195","1,945","1,905","1,841","1,570","1,126",953,187,112,118,96,97,231,137,90,64,41,3,All
Joshua Roberts,,,,,,1,"2,367",4,"2,134","1,917","1,866","1,817","1,566","1,083",928,182,111,113,96,92,218,127,87,62,36,1,All
Crystal B Powell,,,,,,,1,6,"2,045","1,859","1,820","1,724","1,494","1,014",885,169,105,99,78,82,208,111,83,53,38,1,All
Write-In,,,,,,,,0,2,3,3,1,1,2,3,0,2,0,2,2,1,0,1,1,0,1,All
Helen Gym,,,,,,,,,0,"1,929","1,857","1,757","1,559","1,172",981,118,44,50,33,31,215,142,51,39,25,3,All
Isaiah Thomas,,,,,,,,,,1,"1,765","1,656","1,401",811,689,64,41,30,21,21,120,42,38,27,14,1,All
Katherine Gilmore Richardson,,,,,,,,,,,2,"1,617","1,386",752,623,55,37,38,33,28,102,55,32,19,18,1,All
Derek S Green,,,,,,,,,,,,0,"1,416",650,505,74,18,40,34,25,101,65,43,29,14,1,All
Allan Domb,,,,,,,,,,,,,9,331,241,134,70,61,70,36,65,34,31,21,10,2,All
Kendra Brooks,,,,,,,,,,,,,,0,"1,245",58,11,18,15,11,221,131,50,49,22,2,All
Nicolas O'Rourke,,,,,,,,,,,,,,,0,41,18,16,11,10,170,83,37,43,16,2,All
David Oh,,,,,,,,,,,,,,,,15,502,508,477,464,36,20,34,20,16,0,All
Bill Heeney,,,,,,,,,,,,,,,,,40,505,483,484,22,5,21,9,4,0,All
Al Taubenberger,,,,,,,,,,,,,,,,,,27,489,463,20,10,21,12,3,0,All
Dan Tinney,,,,,,,,,,,,,,,,,,,6,453,18,8,23,9,5,0,All
Matt Wolfe,,,,,,,,,,,,,,,,,,,,0,16,7,18,9,5,0,All
Joe Cox,,,,,,,,,,,,,,,,,,,,,2,55,43,33,42,2,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,1,25,19,9,0,All
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,7,24,16,1,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,All
Clarc King,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,907","2,854","2,790","2,670","2,655","2,591","2,478",24,"2,615","2,222","2,154","2,044","1,785","1,503","1,287",732,673,642,591,551,342,184,144,98,62,5,All
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,1
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Kendra Brooks,Derek S Green,Nicolas O'Rourke,Allan Domb,Joe Cox,David Oh,Sherrie Cohen,Dan Tinney,Maj Toure,Matt Wolfe,Al Taubenberger,Steve Cherniavsky,Bill Heeney,Clarc King,Write-In,1
Tiffany Palmer,0,222,220,206,199,192,175,0,199,155,151,129,129,108,101,23,16,18,7,12,7,7,8,4,6,0,1
