col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Lisa Deeley,Al Schmidt,Omar Sabir,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Lisa Deeley,53,267,"1,409",1,"1,638","1,631","1,577","1,574","1,584","1,570","1,575",5,All
Al Schmidt,,"1,079",37,1,299,284,293,287,242,262,246,12,All
Omar Sabir,,,11,1,"1,397","1,423","1,375","1,388","1,389","1,372","1,375",10,All
Write-In,,,,0,1,1,0,0,1,1,1,10,All
Jennifer Schultz,,,,,7,"1,710","1,663","1,664","1,671","1,665","1,667",5,All
Tiffany Palmer,,,,,,8,"1,663","1,680","1,683","1,651","1,662",5,All
James C Crumlish,,,,,,,5,"1,675","1,626","1,655","1,610",0,All
Anthony Kyriakakis,,,,,,,,4,"1,644","1,638","1,613",0,All
Carmella Jacquinto,,,,,,,,,5,"1,636","1,633",5,All
Joshua Roberts,,,,,,,,,,6,"1,619",2,All
Crystal B Powell,,,,,,,,,,,3,3,All
Write-In,,,,,,,,,,,,0,All
Total,"1,911","1,537","1,532",5,"1,842","1,841","1,767","1,761","1,753","1,742","1,733",20,All
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,1
,Carmella Jacquinto,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Crystal B Powell,Joshua Roberts,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,1
Carmella Jacquinto,1,67,66,65,65,62,65,0,64,62,6,0,1
Tiffany Palmer,,0,67,66,65,63,65,0,62,63,7,0,1
Anthony Kyriakakis,,,0,66,64,63,65,0,60,60,7,0,1
James C Crumlish,,,,0,64,62,65,0,61,59,8,0,1
Jennifer Schultz,,,,,0,63,64,0,61,60,8,0,1
Crystal B Powell,,,,,,1,62,0,60,58,5,0,1
Joshua Roberts,,,,,,,0,0,59,59,6,0,1
Write-In,,,,,,,,0,0,0,0,0,1
Lisa Deeley,,,,,,,,,1,59,5,0,1
Omar Sabir,,,,,,,,,,0,1,0,1
Al Schmidt,,,,,,,,,,,48,0,1
Write-In,,,,,,,,,,,,0,1
Total,72,70,68,68,68,66,65,0,71,64,59,0,1
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Crystal B Powell,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Jennifer Schultz,Joshua Roberts,Write-In,2
Lisa Deeley,5,89,11,0,101,101,101,98,99,97,96,0,2
Omar Sabir,,2,0,1,91,89,87,88,89,86,87,2,2
Al Schmidt,,,27,0,14,15,14,16,13,13,12,0,2
Write-In,,,,0,1,0,0,0,0,0,1,2,2
Crystal B Powell,,,,,0,106,104,105,106,104,104,2,2
Tiffany Palmer,,,,,,0,104,104,106,102,102,0,2
Anthony Kyriakakis,,,,,,,1,104,104,102,102,0,2
James C Crumlish,,,,,,,,0,103,103,103,0,2
Carmella Jacquinto,,,,,,,,,0,104,102,0,2
Jennifer Schultz,,,,,,,,,,0,102,0,2
Joshua Roberts,,,,,,,,,,,0,2,2
Write-In,,,,,,,,,,,,0,2
Total,114,98,45,1,113,110,109,109,108,106,104,2,2
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,3
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tiffany Palmer,Crystal B Powell,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Write-In,3
Lisa Deeley,2,62,8,0,74,72,70,69,69,67,67,0,3
Omar Sabir,,0,1,0,62,63,61,61,59,59,59,0,3
Al Schmidt,,,38,0,10,7,12,9,9,11,9,0,3
Write-In,,,,0,0,0,0,0,0,0,0,0,3
Tiffany Palmer,,,,,0,74,74,75,74,72,71,0,3
Crystal B Powell,,,,,,0,71,72,73,70,70,0,3
Jennifer Schultz,,,,,,,0,73,71,72,71,0,3
Carmella Jacquinto,,,,,,,,0,72,71,70,0,3
Joshua Roberts,,,,,,,,,0,72,72,0,3
Anthony Kyriakakis,,,,,,,,,,0,71,0,3
James C Crumlish,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,0,3
Total,81,66,53,0,81,78,77,76,75,74,72,0,3
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,4
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Crystal B Powell,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Write-In,4
Lisa Deeley,2,60,9,0,68,66,68,64,64,66,64,0,4
Omar Sabir,,0,1,0,62,60,60,59,59,58,58,0,4
Al Schmidt,,,33,0,8,8,8,8,7,9,9,0,4
