col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Maj Toure,,,,,,,,,,,,,,,,,,,2,6,19,6,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,11,4,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,10,0,All
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"2,820","2,270","2,227","1,959",1,"2,562","2,407","2,406","2,384","2,292","2,096","2,088","2,000","1,942","1,907",255,193,124,97,96,73,47,14,All
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,1
,Al Taubenberger,Bill Heeney,David Oh,Dan Tinney,Matt Wolfe,Allan Domb,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,1
Al Taubenberger,1,85,87,88,84,21,7,7,8,3,1,3,2,2,2,1,1,0,87,28,72,13,0,1
Bill Heeney,,0,81,85,86,11,6,4,4,2,2,2,4,2,1,4,0,0,89,23,74,6,0,1
David Oh,,,1,77,77,19,6,7,4,4,2,3,2,2,3,1,1,0,77,27,68,10,0,1
Dan Tinney,,,,1,85,12,4,3,7,1,2,1,4,2,0,3,1,0,87,20,77,8,0,1
Matt Wolfe,,,,,1,10,4,3,7,2,0,0,3,0,2,3,0,0,88,20,76,6,0,1
Allan Domb,,,,,,0,46,43,43,41,4,3,1,2,2,0,1,0,12,61,6,47,0,1
Helen Gym,,,,,,,0,43,38,41,4,3,0,0,2,1,0,0,7,48,1,42,0,1
Derek S Green,,,,,,,,0,38,38,2,1,1,2,1,2,1,0,4,46,2,37,0,1
Katherine Gilmore Richardson,,,,,,,,,0,38,3,1,0,0,1,0,0,0,8,42,4,39,0,1
Isaiah Thomas,,,,,,,,,,0,2,3,1,1,0,0,0,0,2,40,0,38,0,1
Kendra Brooks,,,,,,,,,,,0,4,0,0,1,1,0,0,1,6,1,5,0,1
Nicolas O'Rourke,,,,,,,,,,,,0,0,2,0,0,0,0,1,5,0,4,0,1
Maj Toure,,,,,,,,,,,,,0,2,0,3,1,0,5,1,4,1,0,1
Joe Cox,,,,,,,,,,,,,,0,0,0,2,0,1,4,1,1,0,1
Sherrie Cohen,,,,,,,,,,,,,,,0,1,0,0,1,4,1,3,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,3,2,3,1,0,1
Clarc King,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,1
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,0,13,79,6,0,1
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,0,7,51,0,1
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,113,109,106,105,102,73,55,51,49,46,7,7,6,5,5,5,2,0,109,90,87,59,0,1
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,2
,Al Taubenberger,David Oh,Bill Heeney,Dan Tinney,Matt Wolfe,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Derek S Green,Isaiah Thomas,Kendra Brooks,Joe Cox,Nicolas O'Rourke,Maj Toure,Steve Cherniavsky,Sherrie Cohen,Clarc King,Write-In,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,2
Al Taubenberger,1,100,103,100,101,13,11,13,11,8,1,3,0,3,2,0,1,0,95,28,90,18,0,2
David Oh,,1,97,95,91,10,6,9,9,2,2,1,1,3,1,1,0,0,92,18,86,9,0,2
Bill Heeney,,,1,101,96,4,4,6,2,1,0,2,1,1,0,0,1,0,96,17,87,4,0,2
Dan Tinney,,,,0,100,0,6,9,4,3,0,2,1,1,1,0,2,0,95,15,87,6,0,2
Matt Wolfe,,,,,0,1,5,7,2,1,0,1,0,1,0,0,1,0,91,12,89,4,0,2
Helen Gym,,,,,,0,80,73,80,77,7,2,4,3,0,3,0,0,7,80,5,80,0,2
Katherine Gilmore Richardson,,,,,,,0,72,81,76,5,1,3,0,0,2,1,0,8,77,7,79,0,2
Allan Domb,,,,,,,,0,72,69,2,2,1,0,2,0,1,0,5,78,5,73,0,2
Derek S Green,,,,,,,,,0,77,4,0,5,0,0,1,0,0,4,80,7,79,0,2
Isaiah Thomas,,,,,,,,,,0,3,0,2,1,0,1,0,0,2,73,4,76,0,2
Kendra Brooks,,,,,,,,,,,0,5,6,1,3,5,2,0,4,7,2,6,0,2
Joe Cox,,,,,,,,,,,,0,2,1,4,2,2,0,3,5,1,2,0,2
Nicolas O'Rourke,,,,,,,,,,,,,0,0,1,1,2,0,2,7,1,3,0,2
Maj Toure,,,,,,,,,,,,,,0,1,0,0,0,4,3,3,2,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,0,2,1,0,2,5,1,2,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,2,2,1,3,0,2
Clarc King,,,,,,,,,,,,,,,,,0,0,1,3,0,1,0,2
Write-In,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,2
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,0,12,94,3,0,2
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,2,4,84,0,2
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,2,0,2
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,127,114,113,113,109,93,90,88,88,82,12,8,8,7,7,5,4,1,114,112,104,93,0,2
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,3
,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Amanda Green-Hawkins,Write-In,David Oh,Dan Tinney,Al Taubenberger,Bill Heeney,Allan Domb,Helen Gym,Matt Wolfe,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Steve Cherniavsky,Maj Toure,Clarc King,Sherrie Cohen,Write-In,3
Daniel D Mccaffery,1,14,4,65,0,31,21,20,17,79,75,14,64,56,55,12,11,4,2,1,0,2,0,3
Megan Mccarthy King,,0,70,0,0,69,70,69,71,12,8,63,4,1,3,3,3,0,1,2,1,2,0,3
Christylee Peck,,,0,1,0,61,64,63,68,6,2,60,2,1,2,1,1,1,1,1,1,0,0,3
Amanda Green-Hawkins,,,,1,0,10,5,6,2,60,64,3,56,55,53,8,5,2,2,0,0,0,0,3
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
David Oh,,,,,,0,75,76,68,20,14,67,9,4,3,2,2,1,2,0,1,0,0,3
Dan Tinney,,,,,,,1,70,71,12,7,68,6,2,1,4,1,1,1,2,2,0,0,3
Al Taubenberger,,,,,,,,1,68,13,8,65,3,4,3,1,1,0,1,1,0,0,0,3
Bill Heeney,,,,,,,,,0,10,4,71,2,3,3,1,1,1,0,2,1,0,0,3
Allan Domb,,,,,,,,,,0,71,6,58,55,54,10,5,3,3,1,0,1,0,3
Helen Gym,,,,,,,,,,,0,2,59,56,54,13,9,3,2,1,0,2,0,3
Matt Wolfe,,,,,,,,,,,,0,4,1,1,1,1,0,0,1,0,0,0,3
Derek S Green,,,,,,,,,,,,,0,55,51,4,5,2,2,0,1,1,0,3
Isaiah Thomas,,,,,,,,,,,,,,0,49,2,2,2,1,0,0,0,0,3
Katherine Gilmore Richardson,,,,,,,,,,,,,,,0,3,2,1,0,0,0,1,0,3
Kendra Brooks,,,,,,,,,,,,,,,,0,9,1,0,1,1,1,0,3
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,3
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,1,0,0,3
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,106,86,78,74,0,98,91,88,88,86,82,79,69,61,58,16,12,4,4,3,2,2,0,3
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Katherine Gilmore Richardson,Helen Gym,Derek S Green,Allan Domb,Al Taubenberger,David Oh,Bill Heeney,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,4
Daniel D Mccaffery,1,93,3,2,0,85,83,80,81,80,11,13,7,8,2,9,6,3,3,1,0,0,0,4
Amanda Green-Hawkins,,0,0,0,0,86,83,82,80,76,6,8,4,4,1,10,6,2,2,1,0,0,0,4
Megan Mccarthy King,,,0,34,0,2,1,2,1,1,36,35,36,35,33,1,1,1,0,1,1,0,0,4
Christylee Peck,,,,0,0,1,0,1,0,1,35,34,35,36,32,0,0,0,0,1,0,0,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Isaiah Thomas,,,,,,0,81,80,82,76,2,6,2,2,0,7,5,1,1,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,0,79,79,75,3,0,1,2,1,6,4,1,1,0,0,0,0,4
Helen Gym,,,,,,,,0,75,73,5,4,3,2,0,5,3,1,2,1,0,0,0,4
Derek S Green,,,,,,,,,0,76,2,3,1,2,0,4,2,0,1,0,0,0,0,4
Allan Domb,,,,,,,,,,0,3,4,5,3,2,0,0,1,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,,,0,48,45,44,41,3,0,3,2,1,0,0,0,4
David Oh,,,,,,,,,,,,1,45,44,40,4,2,4,1,0,0,0,0,4
Bill Heeney,,,,,,,,,,,,,1,43,42,1,1,1,0,1,1,0,0,4
Dan Tinney,,,,,,,,,,,,,,0,39,0,0,2,0,1,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,4
Kendra Brooks,,,,,,,,,,,,,,,,0,6,2,2,1,0,0,0,4
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,4
Joe Cox,,,,,,,,,,,,,,,,,,,0,1,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,105,99,40,37,0,89,86,85,83,82,58,58,53,50,43,12,7,6,3,2,1,0,0,4
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Katherine Gilmore Richardson,Al Taubenberger,David Oh,Helen Gym,Dan Tinney,Derek S Green,Isaiah Thomas,Bill Heeney,Matt Wolfe,Sherrie Cohen,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,5
Daniel D Mccaffery,3,72,4,1,0,68,61,8,10,59,6,57,56,4,2,2,3,2,1,0,0,0,0,5
Amanda Green-Hawkins,,1,0,0,0,67,60,7,7,57,6,56,55,4,1,2,3,2,0,0,0,0,0,5
Megan Mccarthy King,,,0,49,0,5,3,51,51,2,48,2,3,46,48,1,0,0,2,0,0,0,0,5
Christylee Peck,,,,0,0,4,0,48,46,0,45,1,1,44,45,1,0,0,1,0,0,0,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Allan Domb,,,,,,0,61,8,8,59,7,56,56,6,3,4,2,0,1,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,,0,4,3,57,5,55,53,1,1,0,2,1,1,0,0,0,0,5
Al Taubenberger,,,,,,,,0,53,3,53,3,1,47,48,3,0,0,1,0,0,0,0,5
David Oh,,,,,,,,,0,5,51,4,4,50,50,3,0,0,1,0,0,0,0,5
Helen Gym,,,,,,,,,,0,2,55,55,1,0,1,1,0,0,0,0,0,0,5
Dan Tinney,,,,,,,,,,,0,1,1,49,48,2,0,1,1,0,0,0,0,5
Derek S Green,,,,,,,,,,,,0,55,0,0,0,0,0,0,0,0,0,0,5
Isaiah Thomas,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,5
Bill Heeney,,,,,,,,,,,,,,0,49,1,0,0,1,0,0,0,0,5
Matt Wolfe,,,,,,,,,,,,,,,1,2,0,0,2,0,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,5
Kendra Brooks,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,83,76,56,50,0,76,64,62,62,61,59,59,59,53,52,5,3,3,2,0,0,0,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Helen Gym,Isaiah Thomas,David Oh,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Clarc King,Joe Cox,Steve Cherniavsky,Write-In,Maj Toure,6
Daniel D Mccaffery,1,124,11,3,0,122,119,115,117,112,19,12,11,9,3,14,13,7,2,2,0,0,0,6
Amanda Green-Hawkins,,0,0,4,0,113,119,114,114,111,8,5,6,4,4,11,9,5,1,1,0,0,0,6
Megan Mccarthy King,,,2,29,0,8,6,8,6,4,33,31,28,29,25,3,2,2,1,1,1,0,0,6
Christylee Peck,,,,0,0,5,4,5,2,2,30,31,27,29,29,2,1,1,2,2,1,0,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Allan Domb,,,,,,1,118,115,116,114,13,10,6,6,4,4,4,4,0,0,0,0,0,6
Derek S Green,,,,,,,0,121,119,117,7,2,1,3,3,9,9,3,0,0,0,0,0,6
Katherine Gilmore Richardson,,,,,,,,1,116,113,4,4,3,3,3,5,4,4,0,1,1,0,0,6
Helen Gym,,,,,,,,,1,110,7,4,5,3,3,3,3,2,0,0,0,0,0,6
Isaiah Thomas,,,,,,,,,,0,5,3,1,0,0,7,7,1,2,1,0,0,0,6
David Oh,,,,,,,,,,,0,39,33,33,31,2,2,5,1,0,1,0,0,6
Al Taubenberger,,,,,,,,,,,,0,31,33,31,1,0,5,1,1,1,1,0,6
Bill Heeney,,,,,,,,,,,,,1,33,30,1,0,0,2,0,1,0,0,6
Dan Tinney,,,,,,,,,,,,,,0,27,0,0,3,1,1,1,0,0,6
Matt Wolfe,,,,,,,,,,,,,,,0,1,0,1,2,0,1,0,0,6
Kendra Brooks,,,,,,,,,,,,,,,,0,13,1,3,2,0,0,0,6
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,1,3,2,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,,0,2,1,0,0,6
Joe Cox,,,,,,,,,,,,,,,,,,,,0,1,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,0,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,149,135,47,39,0,135,133,130,129,124,53,47,43,42,35,16,14,9,5,3,2,1,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,David Oh,Bill Heeney,Al Taubenberger,Matt Wolfe,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Write-In,Clarc King,7
Amanda Green-Hawkins,1,91,2,0,0,84,84,83,83,84,12,7,7,6,2,5,4,0,2,0,1,1,0,7
Daniel D Mccaffery,,0,3,1,0,83,80,80,80,81,12,8,7,5,3,7,4,1,1,1,1,1,0,7
Megan Mccarthy King,,,0,21,0,3,3,3,2,2,22,22,21,21,22,1,0,1,0,0,0,0,0,7
Christylee Peck,,,,0,0,1,0,1,1,0,20,21,21,21,21,1,0,0,0,1,0,0,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,,,,0,80,82,79,80,5,3,5,2,1,3,1,1,0,1,0,1,0,7
Isaiah Thomas,,,,,,,1,79,82,80,3,1,1,1,1,3,2,1,0,0,0,0,0,7
Allan Domb,,,,,,,,1,80,81,4,1,3,1,0,2,1,0,0,1,0,0,0,7
Derek S Green,,,,,,,,,1,82,1,0,1,0,0,4,3,0,0,1,0,0,0,7
Katherine Gilmore Richardson,,,,,,,,,,0,2,1,2,1,0,3,3,0,0,0,0,0,0,7
David Oh,,,,,,,,,,,0,28,26,25,22,1,1,0,0,0,1,1,0,7
Bill Heeney,,,,,,,,,,,,1,25,26,23,0,0,0,0,0,1,1,0,7
Al Taubenberger,,,,,,,,,,,,,0,25,22,0,0,0,0,0,1,1,0,7
Matt Wolfe,,,,,,,,,,,,,,0,22,0,0,0,1,0,1,0,0,7
Dan Tinney,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,7
Kendra Brooks,,,,,,,,,,,,,,,,0,4,1,0,1,0,0,0,7
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,101,95,26,22,0,87,87,86,86,85,33,30,29,28,24,7,4,2,2,1,1,1,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Al Taubenberger,Helen Gym,David Oh,Dan Tinney,Bill Heeney,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Clarc King,Steve Cherniavsky,Maj Toure,Joe Cox,Write-In,8
Daniel D Mccaffery,2,72,8,4,0,72,24,67,20,20,11,59,58,54,5,10,5,6,1,4,0,1,0,8
Amanda Green-Hawkins,,0,3,2,0,69,15,74,13,9,7,60,62,58,1,11,5,6,2,3,0,1,0,8
Megan Mccarthy King,,,1,59,0,15,58,7,54,60,57,5,5,6,54,1,1,0,1,1,2,1,0,8
Christylee Peck,,,,0,0,8,56,4,51,57,54,2,1,3,51,1,0,0,0,0,1,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Allan Domb,,,,,,0,17,70,19,17,9,60,61,58,4,6,2,3,1,2,1,1,0,8
Al Taubenberger,,,,,,,0,14,66,68,64,9,5,8,55,3,2,3,2,3,3,0,0,8
Helen Gym,,,,,,,,0,13,8,6,58,61,60,1,8,4,5,0,1,0,0,0,8
David Oh,,,,,,,,,3,64,58,10,6,5,53,1,1,1,1,1,0,2,0,8
Dan Tinney,,,,,,,,,,0,62,6,5,5,57,3,1,1,1,0,2,0,0,8
Bill Heeney,,,,,,,,,,,0,2,2,5,55,1,0,1,0,0,1,0,0,8
Derek S Green,,,,,,,,,,,,0,60,50,0,1,1,4,1,2,0,0,0,8
Isaiah Thomas,,,,,,,,,,,,,1,56,0,3,1,2,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,,,,,,,0,1,6,2,1,0,1,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,1,1,1,0,0,1,0,1,0,8
Kendra Brooks,,,,,,,,,,,,,,,,0,6,1,1,0,0,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,2,2,0,1,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,0,0,2,1,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,1,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,97,89,75,65,0,91,88,84,82,81,70,69,69,68,60,12,7,7,4,4,3,2,0,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,David Oh,Al Taubenberger,Dan Tinney,Helen Gym,Bill Heeney,Derek S Green,Katherine Gilmore Richardson,Matt Wolfe,Isaiah Thomas,Maj Toure,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Clarc King,Steve Cherniavsky,Write-In,9
Daniel D Mccaffery,1,53,8,4,0,55,18,18,13,52,11,51,48,7,44,2,2,1,1,1,0,0,0,9
Amanda Green-Hawkins,,0,1,0,0,50,11,7,3,48,4,48,43,3,45,1,2,0,0,0,0,0,0,9
Megan Mccarthy King,,,0,44,0,10,45,46,48,3,44,3,7,43,0,4,0,0,0,0,0,0,0,9
Christylee Peck,,,,0,0,7,43,40,44,2,40,0,1,44,0,3,0,0,1,0,0,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Allan Domb,,,,,,0,15,12,11,50,10,50,51,6,46,1,0,0,1,0,0,0,0,9
David Oh,,,,,,,0,53,51,8,48,6,3,44,2,3,2,2,2,0,0,0,0,9
Al Taubenberger,,,,,,,,1,52,4,44,4,4,42,0,1,1,2,1,1,0,0,0,9
Dan Tinney,,,,,,,,,0,1,50,3,4,46,1,3,0,0,1,0,0,0,0,9
Helen Gym,,,,,,,,,,0,3,48,46,3,45,2,2,1,1,0,0,0,0,9
Bill Heeney,,,,,,,,,,,0,2,3,43,1,2,0,0,1,0,0,0,0,9
Derek S Green,,,,,,,,,,,,0,47,1,46,2,1,1,0,0,0,0,0,9
Katherine Gilmore Richardson,,,,,,,,,,,,,0,0,45,1,0,0,0,0,0,0,0,9
Matt Wolfe,,,,,,,,,,,,,,0,0,3,0,0,1,0,0,0,0,9
Isaiah Thomas,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,9
Maj Toure,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,9
Kendra Brooks,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,72,57,57,50,0,66,66,65,60,55,54,54,52,51,47,5,3,2,2,1,0,0,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
