col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Sheriff,,Council At Large,,,,,,,,,,,,,,,,,,All
,Rochelle Bilal,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Derek S Green,David Oh,Al Taubenberger,Matt Wolfe,Bill Heeney,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,All
Rochelle Bilal,30,0,"4,004","3,697","3,615","3,314","3,501",547,371,278,260,335,"1,562","1,295",330,212,117,93,75,24,All
Write-In,,0,4,4,4,5,3,9,9,8,10,10,2,1,3,3,6,1,1,1,All
Helen Gym,,,21,"3,389","3,321","2,996","3,143",273,109,79,67,86,"1,378","1,133",243,165,48,38,28,11,All
Isaiah Thomas,,,,8,"3,214","2,842","3,146",160,126,39,36,115,961,814,123,55,36,29,19,10,All
Katherine Gilmore Richardson,,,,,8,"2,860","3,051",150,166,80,66,141,885,702,122,80,43,26,24,7,All
Allan Domb,,,,,,82,"2,890",473,299,201,212,234,422,294,94,58,43,37,12,9,All
Derek S Green,,,,,,,10,199,166,68,47,134,674,507,109,97,49,29,19,7,All
David Oh,,,,,,,,93,"1,871","1,877","1,851","1,808",125,104,50,40,51,28,14,11,All
Al Taubenberger,,,,,,,,,44,"1,775","1,784","1,844",34,35,21,17,40,24,8,3,All
Matt Wolfe,,,,,,,,,,48,"1,959","1,812",31,39,38,17,48,27,15,2,All
Bill Heeney,,,,,,,,,,,61,"1,824",26,36,24,18,37,20,10,4,All
Dan Tinney,,,,,,,,,,,,40,42,25,24,10,30,20,3,1,All
Kendra Brooks,,,,,,,,,,,,,6,"1,435",232,169,55,39,35,9,All
Nicolas O'Rourke,,,,,,,,,,,,,,1,168,96,30,29,28,7,All
Joe Cox,,,,,,,,,,,,,,,5,57,41,45,58,6,All
Sherrie Cohen,,,,,,,,,,,,,,,,5,33,33,15,2,All
Maj Toure,,,,,,,,,,,,,,,,,14,32,15,5,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,2,23,0,All
Clarc King,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,0,All
Total,"5,114",19,"4,338","3,896","3,852","3,816","3,699","2,614","2,294","2,289","2,280","2,270","1,823","1,529",405,263,193,132,89,38,All
,Sheriff,,Council At Large,,,,,,,,,,,,,,,,,,1
,Rochelle Bilal,Write-In,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Bill Heeney,Derek S Green,Isaiah Thomas,David Oh,Al Taubenberger,Kendra Brooks,Matt Wolfe,Dan Tinney,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,1
Rochelle Bilal,1,0,57,47,37,5,43,42,8,5,25,3,2,25,6,4,2,3,2,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Helen Gym,,,0,46,33,3,40,37,3,1,26,3,2,22,5,1,1,0,1,0,1
Katherine Gilmore Richardson,,,,1,33,3,39,39,2,1,17,1,2,16,2,1,1,1,0,0,1
Allan Domb,,,,,3,9,29,32,8,7,5,4,2,6,0,0,0,1,0,0,1
Bill Heeney,,,,,,8,2,2,30,26,1,29,27,0,0,1,0,0,0,0,1
Derek S Green,,,,,,,0,35,1,1,14,0,0,11,4,0,0,0,0,0,1
Isaiah Thomas,,,,,,,,1,2,0,11,0,0,9,1,0,0,1,1,0,1
David Oh,,,,,,,,,0,25,0,28,24,2,0,0,0,0,0,0,1
Al Taubenberger,,,,,,,,,,0,1,24,24,2,0,0,0,0,0,0,1
Kendra Brooks,,,,,,,,,,,0,0,1,25,4,2,0,1,1,0,1
Matt Wolfe,,,,,,,,,,,,0,26,2,0,0,0,0,0,0,1
Dan Tinney,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1
Nicolas O'Rourke,,,,,,,,,,,,,,0,4,2,0,2,1,0,1
Sherrie Cohen,,,,,,,,,,,,,,,0,1,1,1,0,0,1
Joe Cox,,,,,,,,,,,,,,,,0,1,2,1,0,1
Maj Toure,,,,,,,,,,,,,,,,,1,1,1,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,1,0,1
Clarc King,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,0,1
Total,72,0,63,54,50,48,46,45,34,31,31,31,30,29,6,5,3,3,2,0,1
,Council At Large,,,,,,,,,,,,,,,,,,Sheriff,,2
,Allan Domb,Katherine Gilmore Richardson,Derek S Green,David Oh,Helen Gym,Isaiah Thomas,Al Taubenberger,Matt Wolfe,Bill Heeney,Kendra Brooks,Dan Tinney,Nicolas O'Rourke,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,Rochelle Bilal,Write-In,2
Allan Domb,0,62,53,46,47,44,38,2,2,2,4,0,0,1,0,0,0,0,58,0,2
Katherine Gilmore Richardson,,0,48,21,44,41,22,1,1,6,2,4,1,1,0,1,0,0,50,0,2
Derek S Green,,,0,14,47,43,9,1,0,4,0,4,1,3,0,2,0,0,50,0,2
David Oh,,,,0,8,6,41,8,7,0,7,0,1,1,2,0,1,0,18,0,2
Helen Gym,,,,,0,44,1,0,0,8,3,5,1,3,0,0,0,0,53,0,2
Isaiah Thomas,,,,,,0,1,1,0,2,0,2,0,0,0,0,0,0,46,0,2
Al Taubenberger,,,,,,,0,6,5,0,5,0,0,0,0,1,0,0,12,0,2
Matt Wolfe,,,,,,,,0,8,0,6,0,0,0,1,1,0,0,4,0,2
Bill Heeney,,,,,,,,,1,0,6,0,0,0,1,0,0,0,1,0,2
Kendra Brooks,,,,,,,,,,0,2,7,2,2,0,1,0,0,9,0,2
Dan Tinney,,,,,,,,,,,0,0,0,0,1,0,0,0,4,0,2
Nicolas O'Rourke,,,,,,,,,,,,0,2,2,0,1,0,0,6,0,2
Joe Cox,,,,,,,,,,,,,2,1,1,1,1,0,3,0,2
Sherrie Cohen,,,,,,,,,,,,,,0,1,0,1,0,4,0,2
Maj Toure,,,,,,,,,,,,,,,0,0,1,0,1,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,2,0,2
Clarc King,,,,,,,,,,,,,,,,,0,0,1,0,2
Write-In,,,,,,,,,,,,,,,,,,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,0,2
Total,88,68,58,55,55,47,43,12,10,10,9,7,5,4,2,2,1,0,69,0,2
,Sheriff,,Council At Large,,,,,,,,,,,,,,,,,,3
,Rochelle Bilal,Write-In,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Matt Wolfe,David Oh,Bill Heeney,Al Taubenberger,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Clarc King,Write-In,3
Rochelle Bilal,3,0,91,91,89,86,88,12,17,10,10,9,13,11,2,4,3,3,3,1,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Allan Domb,,,4,88,82,84,82,9,18,10,9,5,3,3,0,0,1,0,0,1,3
Helen Gym,,,,0,85,81,83,5,11,5,6,3,9,10,2,2,2,1,1,1,3
Katherine Gilmore Richardson,,,,,0,82,83,2,2,2,2,2,10,8,0,2,2,0,1,0,3
Derek S Green,,,,,,0,81,5,8,3,2,3,5,6,0,1,1,0,0,1,3
Isaiah Thomas,,,,,,,0,1,4,1,1,1,6,9,0,0,2,0,0,0,3
Matt Wolfe,,,,,,,,8,54,51,46,44,3,0,3,2,0,2,2,0,3
David Oh,,,,,,,,,3,51,49,46,2,0,0,1,0,1,0,0,3
Bill Heeney,,,,,,,,,,1,46,50,0,0,2,0,0,1,0,0,3
Al Taubenberger,,,,,,,,,,,1,47,0,0,0,0,0,1,0,1,3
Dan Tinney,,,,,,,,,,,,0,0,0,2,1,0,1,0,0,3
Kendra Brooks,,,,,,,,,,,,,0,10,0,3,3,1,2,0,3
Nicolas O'Rourke,,,,,,,,,,,,,,0,0,1,3,1,1,0,3
Maj Toure,,,,,,,,,,,,,,,0,2,0,2,1,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,2,1,0,3
Joe Cox,,,,,,,,,,,,,,,,,0,1,1,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,2,0,3
Clarc King,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,0,3
Total,118,0,111,104,96,92,91,77,74,66,59,59,16,13,6,5,4,4,3,1,3
,Sheriff,,Council At Large,,,,,,,,,,,,,,,,,,4
,Rochelle Bilal,Write-In,Helen Gym,David Oh,Katherine Gilmore Richardson,Isaiah Thomas,Al Taubenberger,Allan Domb,Bill Heeney,Derek S Green,Dan Tinney,Matt Wolfe,Nicolas O'Rourke,Kendra Brooks,Joe Cox,Sherrie Cohen,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,4
Rochelle Bilal,1,0,40,12,38,35,6,29,4,32,6,2,16,15,4,5,1,0,0,0,4
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Helen Gym,,,1,5,36,32,1,28,1,28,2,0,17,18,4,3,0,0,0,0,4
David Oh,,,,1,4,4,31,5,27,3,29,26,1,2,2,2,0,0,0,0,4
Katherine Gilmore Richardson,,,,,0,31,1,26,0,30,1,0,13,13,2,3,0,0,0,0,4
Isaiah Thomas,,,,,,0,1,27,1,28,1,0,9,9,1,2,0,0,0,0,4
Al Taubenberger,,,,,,,0,5,29,0,30,29,0,0,0,1,0,0,0,0,4
Allan Domb,,,,,,,,0,2,25,2,1,3,3,0,0,0,0,0,0,4
Bill Heeney,,,,,,,,,0,0,28,30,0,0,0,0,0,0,0,0,4
Derek S Green,,,,,,,,,,1,1,0,5,4,2,1,0,0,0,0,4
Dan Tinney,,,,,,,,,,,0,27,0,0,0,0,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Nicolas O'Rourke,,,,,,,,,,,,,0,20,3,3,1,0,0,0,4
Kendra Brooks,,,,,,,,,,,,,,0,2,3,0,0,0,0,4
Joe Cox,,,,,,,,,,,,,,,0,0,1,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,0,4
Total,55,0,48,44,41,37,36,33,33,33,32,31,22,21,6,5,1,0,0,0,4
,Sheriff,,Council At Large,,,,,,,,,,,,,,,,,,5
,Rochelle Bilal,Write-In,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Allan Domb,Derek S Green,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Bill Heeney,Dan Tinney,Al Taubenberger,Joe Cox,Maj Toure,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,5
Rochelle Bilal,0,0,91,82,82,76,78,37,33,8,4,3,4,4,13,4,5,2,2,1,5
Write-In,,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Helen Gym,,,0,77,77,73,71,27,25,3,1,1,1,0,8,2,3,1,0,0,5
Katherine Gilmore Richardson,,,,0,72,67,71,15,15,1,1,2,1,1,5,1,2,0,0,1,5
Isaiah Thomas,,,,,0,65,72,16,13,3,1,0,1,2,5,1,0,0,0,1,5
Allan Domb,,,,,,0,68,9,7,6,1,1,3,3,2,4,2,1,1,0,5
Derek S Green,,,,,,,0,7,6,3,0,0,2,3,4,2,1,0,0,0,5
Kendra Brooks,,,,,,,,0,36,5,1,1,1,0,5,1,3,1,0,1,5
