col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 6th District,,,Judge Of The Municipal Court,,All
,Bobby Henon,Pete Smith,Write-In,David H Conroy,Write-In,All
Bobby Henon,"2,245",0,0,"10,581",2,All
Pete Smith,,"6,879",0,"1,493",14,All
Write-In,,,4,8,2,All
David H Conroy,,,,471,0,All
Write-In,,,,,0,All
Total,"12,828","8,386",14,"12,553",18,All
