col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Sheriff,,Judge Of The Superior Court,,,,,All
,Rochelle Bilal,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,All
Rochelle Bilal,65,0,"2,026","2,002",60,34,2,All
Write-In,,0,2,2,3,1,0,All
Daniel D Mccaffery,,,16,"1,940",40,13,0,All
Amanda Green-Hawkins,,,,32,12,9,0,All
Megan Mccarthy King,,,,,2,59,0,All
Christylee Peck,,,,,,0,0,All
Write-In,,,,,,,0,All
Total,"2,220",4,"2,097","2,086",116,83,2,All
,Sheriff,,Judge Of The Superior Court,,,,,1
,Rochelle Bilal,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,1
Rochelle Bilal,6,0,120,116,8,7,0,1
Write-In,,0,0,0,0,0,0,1
Daniel D Mccaffery,,,3,110,1,3,0,1
Amanda Green-Hawkins,,,,0,2,1,0,1
Christylee Peck,,,,,0,11,0,1
Megan Mccarthy King,,,,,,0,0,1
Write-In,,,,,,,0,1
Total,141,0,128,120,15,15,0,1
,Judge Of The Superior Court,,,,,Sheriff,,2
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Rochelle Bilal,Write-In,2
Amanda Green-Hawkins,1,44,0,0,0,44,0,2
Daniel D Mccaffery,,0,1,0,0,43,0,2
Megan Mccarthy King,,,0,0,0,1,0,2
Christylee Peck,,,,0,0,0,0,2
Write-In,,,,,0,0,0,2
Rochelle Bilal,,,,,,2,0,2
Write-In,,,,,,,0,2
Total,47,45,1,0,0,47,0,2
,Sheriff,,Judge Of The Superior Court,,,,,3
,Rochelle Bilal,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,3
Rochelle Bilal,7,0,192,180,16,5,2,3
Write-In,,0,0,0,0,0,0,3
Daniel D Mccaffery,,,1,174,10,3,0,3
Amanda Green-Hawkins,,,,1,4,2,0,3
Megan Mccarthy King,,,,,1,6,0,3
Christylee Peck,,,,,,0,0,3
Write-In,,,,,,,0,3
Total,216,0,202,190,21,11,2,3
,Sheriff,,Judge Of The Superior Court,,,,,4
,Rochelle Bilal,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,4
Rochelle Bilal,5,0,57,54,1,0,0,4
Write-In,,0,0,0,0,0,0,4
Amanda Green-Hawkins,,,2,55,1,0,0,4
Daniel D Mccaffery,,,,0,0,0,0,4
Megan Mccarthy King,,,,,1,1,0,4
Christylee Peck,,,,,,0,0,4
Write-In,,,,,,,0,4
Total,62,0,60,55,3,1,0,4
,Sheriff,,Judge Of The Superior Court,,,,,5
,Rochelle Bilal,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,5
Rochelle Bilal,2,0,53,54,2,0,0,5
Write-In,,0,0,0,0,0,0,5
Amanda Green-Hawkins,,,3,52,0,0,0,5
Daniel D Mccaffery,,,,0,1,0,0,5
Megan Mccarthy King,,,,,0,0,0,5
Christylee Peck,,,,,,0,0,5
Write-In,,,,,,,0,5
Total,58,0,56,54,2,0,0,5
,Sheriff,,Judge Of The Superior Court,,,,,6
,Rochelle Bilal,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,6
Rochelle Bilal,1,0,54,48,2,0,0,6
Write-In,,0,0,0,0,0,0,6
Amanda Green-Hawkins,,,2,44,0,0,0,6
Daniel D Mccaffery,,,,1,2,0,0,6
Megan Mccarthy King,,,,,0,0,0,6
Christylee Peck,,,,,,0,0,6
Write-In,,,,,,,0,6
Total,59,0,56,49,2,0,0,6
,Judge Of The Superior Court,,,,,Sheriff,,7
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Rochelle Bilal,Write-In,7
Amanda Green-Hawkins,1,29,0,0,0,29,0,7
Daniel D Mccaffery,,0,1,0,0,29,0,7
Megan Mccarthy King,,,0,0,0,1,0,7
Christylee Peck,,,,0,0,0,0,7
