col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Register Of Wills,,Judge Of The Superior Court,,,,,All
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,All
Tracey Gordon,88,0,"3,736","3,587",216,146,0,All
Write-In,,1,7,6,3,2,0,All
Daniel D Mccaffery,,,73,"3,560",127,60,0,All
Amanda Green-Hawkins,,,,36,37,21,0,All
Megan Mccarthy King,,,,,13,312,0,All
Christylee Peck,,,,,,4,0,All
Write-In,,,,,,,0,All
Total,"4,132",10,"4,037","3,822",500,404,0,All
,Register Of Wills,,Judge Of The Superior Court,,,,,1
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,1
Tracey Gordon,6,0,314,301,18,11,0,1
Write-In,,0,0,0,0,0,0,1
Daniel D Mccaffery,,,4,306,8,6,0,1
Amanda Green-Hawkins,,,,3,4,0,0,1
Megan Mccarthy King,,,,,0,25,0,1
Christylee Peck,,,,,,1,0,1
Write-In,,,,,,,0,1
Total,339,0,338,319,39,32,0,1
,Register Of Wills,,Judge Of The Superior Court,,,,,2
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,2
Tracey Gordon,4,0,210,195,16,6,0,2
Write-In,,0,0,0,0,0,0,2
Daniel D Mccaffery,,,1,194,10,2,0,2
Amanda Green-Hawkins,,,,3,2,0,0,2
Megan Mccarthy King,,,,,2,25,0,2
Christylee Peck,,,,,,0,0,2
Write-In,,,,,,,0,2
Total,228,0,221,204,41,27,0,2
,Register Of Wills,,Judge Of The Superior Court,,,,,3
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,3
Tracey Gordon,4,0,198,197,11,8,0,3
Write-In,,0,0,0,0,0,0,3
Daniel D Mccaffery,,,4,193,5,3,0,3
Amanda Green-Hawkins,,,,2,3,2,0,3
Christylee Peck,,,,,1,13,0,3
Megan Mccarthy King,,,,,,0,0,3
Write-In,,,,,,,0,3
Total,221,0,214,211,22,18,0,3
,Register Of Wills,,Judge Of The Superior Court,,,,,4
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,4
Tracey Gordon,1,0,106,101,5,5,0,4
Write-In,,1,1,1,0,0,0,4
Daniel D Mccaffery,,,0,105,1,1,0,4
Amanda Green-Hawkins,,,,1,1,0,0,4
Megan Mccarthy King,,,,,1,10,0,4
Christylee Peck,,,,,,0,0,4
Write-In,,,,,,,0,4
Total,117,2,115,112,14,12,0,4
,Register Of Wills,,Judge Of The Superior Court,,,,,5
,Tracey Gordon,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,5
Tracey Gordon,8,0,183,181,9,7,0,5
Write-In,,0,0,0,0,0,0,5
Amanda Green-Hawkins,,,1,171,3,2,0,5
Daniel D Mccaffery,,,,2,4,2,0,5
Megan Mccarthy King,,,,,2,10,0,5
Christylee Peck,,,,,,0,0,5
Write-In,,,,,,,0,5
Total,211,0,190,190,20,15,0,5
,Register Of Wills,,Judge Of The Superior Court,,,,,6
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,6
Tracey Gordon,5,0,251,239,18,9,0,6
Write-In,,0,2,1,1,0,0,6
Daniel D Mccaffery,,,4,228,13,5,0,6
Amanda Green-Hawkins,,,,5,4,2,0,6
Megan Mccarthy King,,,,,1,8,0,6
Christylee Peck,,,,,,0,0,6
Write-In,,,,,,,0,6
Total,278,2,264,252,28,15,0,6
,Register Of Wills,,Judge Of The Superior Court,,,,,7
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,7
Tracey Gordon,8,0,326,313,11,11,0,7
Write-In,,0,0,0,2,2,0,7
Daniel D Mccaffery,,,6,314,6,3,0,7
Amanda Green-Hawkins,,,,2,2,3,0,7
Megan Mccarthy King,,,,,1,31,0,7
Christylee Peck,,,,,,0,0,7
Write-In,,,,,,,0,7
Total,355,2,351,332,40,37,0,7
,Judge Of The Superior Court,,,,,Register Of Wills,,8
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tracey Gordon,Write-In,8
Daniel D Mccaffery,3,234,10,6,0,244,0,8
Amanda Green-Hawkins,,6,1,0,0,229,0,8
Megan Mccarthy King,,,1,23,0,14,0,8
Christylee Peck,,,,0,0,8,0,8
Write-In,,,,,0,0,0,8
Tracey Gordon,,,,,,3,0,8
Write-In,,,,,,,0,8
Total,267,251,35,30,0,263,0,8
,Register Of Wills,,Judge Of The Superior Court,,,,,9
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,9
Tracey Gordon,2,0,239,226,16,8,0,9
Write-In,,0,1,1,0,0,0,9
Daniel D Mccaffery,,,5,227,10,2,0,9
Amanda Green-Hawkins,,,,3,1,0,0,9
Megan Mccarthy King,,,,,1,18,0,9
Christylee Peck,,,,,,0,0,9
Write-In,,,,,,,0,9
Total,259,1,257,242,30,21,0,9
,Judge Of The Superior Court,,,,,Register Of Wills,,10
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tracey Gordon,Write-In,10
Daniel D Mccaffery,7,158,7,3,0,170,0,10
Amanda Green-Hawkins,,0,1,0,0,153,0,10
Megan Mccarthy King,,,0,13,0,10,0,10
Christylee Peck,,,,1,0,7,0,10
Write-In,,,,,0,0,0,10
Tracey Gordon,,,,,,6,0,10
Write-In,,,,,,,0,10
Total,189,165,21,19,0,187,0,10
,Register Of Wills,,Judge Of The Superior Court,,,,,11
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,11
Tracey Gordon,3,0,169,162,8,4,0,11
Write-In,,0,0,0,0,0,0,11
Daniel D Mccaffery,,,2,159,4,0,0,11
Amanda Green-Hawkins,,,,1,0,1,0,11
Megan Mccarthy King,,,,,1,12,0,11
Christylee Peck,,,,,,1,0,11
Write-In,,,,,,,0,11
Total,186,0,178,170,18,14,0,11
,Register Of Wills,,Judge Of The Superior Court,,,,,12
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,12
Tracey Gordon,4,0,187,183,14,7,0,12
Write-In,,0,0,0,0,0,0,12
Daniel D Mccaffery,,,7,182,5,0,0,12
Amanda Green-Hawkins,,,,2,3,1,0,12
Megan Mccarthy King,,,,,0,20,0,12
Christylee Peck,,,,,,0,0,12
Write-In,,,,,,,0,12
Total,207,0,203,194,28,21,0,12
,Register Of Wills,,Judge Of The Superior Court,,,,,13
,Tracey Gordon,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,13
Tracey Gordon,10,0,198,194,15,10,0,13
Write-In,,0,0,0,0,0,0,13
Amanda Green-Hawkins,,,1,185,2,2,0,13
Daniel D Mccaffery,,,,4,8,3,0,13
Megan Mccarthy King,,,,,0,14,0,13
Christylee Peck,,,,,,0,0,13
Write-In,,,,,,,0,13
Total,231,0,208,207,24,19,0,13
,Judge Of The Superior Court,,,,,Register Of Wills,,14
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tracey Gordon,Write-In,14
Daniel D Mccaffery,2,205,5,5,0,215,0,14
Amanda Green-Hawkins,,1,1,0,0,197,0,14
Megan Mccarthy King,,,0,14,0,9,0,14
Christylee Peck,,,,0,0,7,0,14
Write-In,,,,,0,0,0,14
Tracey Gordon,,,,,,5,0,14
Write-In,,,,,,,0,14
Total,233,212,21,19,0,230,0,14
,Register Of Wills,,Judge Of The Superior Court,,,,,15
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,15
Tracey Gordon,5,0,193,189,13,10,0,15
Write-In,,0,1,1,0,0,0,15
Daniel D Mccaffery,,,4,181,7,7,0,15
Amanda Green-Hawkins,,,,2,4,1,0,15
Christylee Peck,,,,,0,6,0,15
Megan Mccarthy King,,,,,,0,0,15
Write-In,,,,,,,0,15
Total,221,1,210,203,17,15,0,15
,Judge Of The Superior Court,,,,,Register Of Wills,,16
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tracey Gordon,Write-In,16
Daniel D Mccaffery,12,234,12,2,0,241,2,16
Amanda Green-Hawkins,,2,5,2,0,235,2,16
Megan Mccarthy King,,,1,30,0,15,0,16
Christylee Peck,,,,0,0,6,0,16
Write-In,,,,,0,0,0,16
Tracey Gordon,,,,,,2,0,16
Write-In,,,,,,,0,16
Total,275,255,48,34,0,264,2,16
,Register Of Wills,,Judge Of The Superior Court,,,,,17
,Tracey Gordon,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,17
Tracey Gordon,12,0,298,286,20,16,0,17
Write-In,,0,0,0,0,0,0,17
Daniel D Mccaffery,,,6,284,14,8,0,17
Amanda Green-Hawkins,,,,1,4,1,0,17
Megan Mccarthy King,,,,,2,40,0,17
Christylee Peck,,,,,,0,0,17
Write-In,,,,,,,0,17
Total,335,0,325,302,60,50,0,17
