col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 7th District,,Judge Of The Superior Court,,,,,All
,Maria Quiñones Sánchez,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,All
Maria Quiñones Sánchez,456,0,"11,326","11,267",403,297,1,All
Write-In,,7,26,28,15,12,2,All
Amanda Green-Hawkins,,,220,"11,011",70,71,1,All
Daniel D Mccaffery,,,,222,170,76,0,All
Megan Mccarthy King,,,,,84,"1,194",0,All
Christylee Peck,,,,,,38,0,All
Write-In,,,,,,,0,All
Total,"12,647",53,"11,930","11,911","1,600","1,405",3,All
