col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,District Council 1st District,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Mark F Squilla,Daniel Orsino,Write-In,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Mark F Squilla,421,0,0,"4,594","4,522","4,396","4,292","4,158","4,069","3,814",20,All
Daniel Orsino,,516,0,181,169,159,161,147,147,123,16,All
Write-In,,,1,14,9,8,10,6,7,4,0,All
Tiffany Palmer,,,,21,"4,725","4,617","4,479","4,351","4,250","3,988",10,All
Anthony Kyriakakis,,,,,7,"4,511","4,520","4,272","4,257","3,902",8,All
Jennifer Schultz,,,,,,9,"4,301","4,329","4,257","3,990",6,All
James C Crumlish,,,,,,,3,"4,224","4,221","3,866",7,All
Carmella Jacquinto,,,,,,,,6,"4,181","3,947",2,All
Joshua Roberts,,,,,,,,,2,"3,871",3,All
Crystal B Powell,,,,,,,,,,3,0,All
Write-In,,,,,,,,,,,1,All
Total,"5,275",739,17,"5,019","4,899","4,771","4,610","4,449","4,340","4,065",37,All
,District Council 1st District,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Mark F Squilla,Daniel Orsino,Write-In,Anthony Kyriakakis,Tiffany Palmer,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,1
Mark F Squilla,32,0,0,253,247,246,232,228,226,211,0,1
Daniel Orsino,,52,0,13,11,12,11,11,12,10,0,1
Write-In,,,0,0,0,0,0,0,0,0,0,1
Anthony Kyriakakis,,,,1,255,253,240,236,237,220,0,1
Tiffany Palmer,,,,,1,248,239,237,234,221,0,1
James C Crumlish,,,,,,0,239,236,237,220,0,1
Jennifer Schultz,,,,,,,1,234,233,220,0,1
Carmella Jacquinto,,,,,,,,0,233,218,0,1
Joshua Roberts,,,,,,,,,0,221,0,1
Crystal B Powell,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,0,1
Total,295,65,0,270,261,260,246,241,240,223,0,1
,District Council 1st District,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Mark F Squilla,Daniel Orsino,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Crystal B Powell,Joshua Roberts,Write-In,2
Mark F Squilla,8,0,0,128,124,118,120,119,117,115,0,2
Daniel Orsino,,19,0,6,6,5,5,5,5,5,0,2
