col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,All
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Crystal B Powell,Carmella Jacquinto,Joshua Roberts,James C Crumlish,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,All
Tiffany Palmer,6,"1,307","1,284","1,222","1,230","1,212","1,212",0,"1,228","1,215",16,1,All
Jennifer Schultz,,2,"1,286","1,209","1,220","1,215","1,203",0,"1,213","1,202",12,1,All
Anthony Kyriakakis,,,1,"1,192","1,203","1,203","1,208",0,"1,196","1,184",15,1,All
Crystal B Powell,,,,2,"1,211","1,202","1,195",0,"1,204","1,184",15,1,All
Carmella Jacquinto,,,,,0,"1,210","1,208",0,"1,202","1,194",13,1,All
Joshua Roberts,,,,,,0,"1,205",0,"1,197","1,184",14,1,All
James C Crumlish,,,,,,,2,0,"1,192","1,179",14,0,All
Write-In,,,,,,,,0,0,0,0,0,All
Omar Sabir,,,,,,,,,11,"1,218",7,0,All
Lisa Deeley,,,,,,,,,,7,10,0,All
Al Schmidt,,,,,,,,,,,36,1,All
Write-In,,,,,,,,,,,,0,All
Total,"1,365","1,340","1,309","1,251","1,250","1,233","1,228",0,"1,296","1,279",58,1,All
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,1
,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,James C Crumlish,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,1
Jennifer Schultz,0,103,104,74,75,72,72,0,72,68,2,0,1
Tiffany Palmer,,0,99,73,75,74,74,0,73,72,2,0,1
Anthony Kyriakakis,,,0,74,72,70,74,0,68,68,2,0,1
Joshua Roberts,,,,0,72,72,73,0,67,67,2,0,1
Carmella Jacquinto,,,,,0,71,72,0,68,66,2,0,1
Crystal B Powell,,,,,,0,71,0,67,68,2,0,1
James C Crumlish,,,,,,,0,0,67,67,2,0,1
Write-In,,,,,,,,0,0,0,0,0,1
Lisa Deeley,,,,,,,,,2,69,0,0,1
Omar Sabir,,,,,,,,,,0,2,0,1
Al Schmidt,,,,,,,,,,,2,0,1
Write-In,,,,,,,,,,,,0,1
Total,111,108,107,76,75,75,75,0,79,77,4,0,1
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Tiffany Palmer,Carmella Jacquinto,Jennifer Schultz,Joshua Roberts,Crystal B Powell,James C Crumlish,Anthony Kyriakakis,Write-In,2
Omar Sabir,0,76,0,0,77,76,77,77,75,75,74,0,2
Lisa Deeley,,0,1,0,76,75,74,74,71,73,72,0,2
Al Schmidt,,,5,0,1,1,1,1,1,1,1,0,2
Write-In,,,,0,0,0,0,0,0,0,0,0,2
Tiffany Palmer,,,,,1,76,77,75,74,75,75,0,2
Carmella Jacquinto,,,,,,0,76,76,74,76,75,0,2
Jennifer Schultz,,,,,,,0,78,74,77,76,0,2
Joshua Roberts,,,,,,,,0,74,77,76,0,2
Crystal B Powell,,,,,,,,,0,73,73,0,2
James C Crumlish,,,,,,,,,,0,76,0,2
Anthony Kyriakakis,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,0,2
Total,84,83,6,0,83,80,80,79,78,77,76,0,2
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,3
,Tiffany Palmer,Crystal B Powell,Carmella Jacquinto,Jennifer Schultz,James C Crumlish,Joshua Roberts,Anthony Kyriakakis,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,3
Tiffany Palmer,2,154,152,152,146,147,145,0,152,146,2,0,3
Crystal B Powell,,0,151,150,145,146,144,0,151,147,2,0,3
Carmella Jacquinto,,,0,149,144,145,144,0,149,144,1,0,3
Jennifer Schultz,,,,0,145,147,144,0,149,144,2,0,3
James C Crumlish,,,,,2,145,144,0,144,141,2,0,3
Joshua Roberts,,,,,,0,143,0,145,142,2,0,3
Anthony Kyriakakis,,,,,,,0,0,145,140,1,0,3
Write-In,,,,,,,,0,0,0,0,0,3
Omar Sabir,,,,,,,,,1,144,1,0,3
Lisa Deeley,,,,,,,,,,2,1,0,3
Al Schmidt,,,,,,,,,,,4,0,3
Write-In,,,,,,,,,,,,0,3
Total,160,156,153,152,148,147,146,0,154,150,6,0,3
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,4
