col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,District Council 7th District,,Council At Large,,,,,,,,,,,,,,,,,,All
,Maria Quiñones Sánchez,Write-In,Derek S Green,Isaiah Thomas,Helen Gym,Katherine Gilmore Richardson,Allan Domb,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Steve Cherniavsky,Sherrie Cohen,Clarc King,Maj Toure,Write-In,All
Maria Quiñones Sánchez,4,0,135,137,134,132,129,11,5,4,4,2,26,23,7,6,4,3,2,0,All
Write-In,,0,1,1,1,1,0,0,1,0,0,0,2,2,1,0,0,0,0,0,All
Derek S Green,,,1,130,127,127,128,6,3,0,3,0,11,9,2,0,0,1,0,0,All
Isaiah Thomas,,,,0,127,132,125,2,1,2,0,1,14,12,2,3,1,2,2,0,All
Helen Gym,,,,,0,128,127,3,2,1,1,0,12,13,4,1,2,0,1,0,All
Katherine Gilmore Richardson,,,,,,0,123,0,0,1,0,0,12,12,2,2,2,0,1,0,All
Allan Domb,,,,,,,1,7,2,1,2,1,3,3,0,1,0,0,0,0,All
David Oh,,,,,,,,1,33,29,30,29,2,1,2,1,0,0,0,0,All
Al Taubenberger,,,,,,,,,1,29,29,30,3,2,2,1,1,0,0,0,All
Dan Tinney,,,,,,,,,,0,30,28,0,1,1,2,1,1,1,0,All
Matt Wolfe,,,,,,,,,,,0,29,1,1,0,1,1,0,0,0,All
Bill Heeney,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,All
Kendra Brooks,,,,,,,,,,,,,0,23,8,2,2,2,1,0,All
Nicolas O'Rourke,,,,,,,,,,,,,,0,5,3,2,1,0,0,All
Joe Cox,,,,,,,,,,,,,,,0,2,0,3,0,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,0,3,2,1,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,1,0,All
Clarc King,,,,,,,,,,,,,,,,,,0,0,0,All
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,0,All
Total,166,2,141,141,139,137,136,43,37,34,34,32,30,26,10,7,5,3,2,0,All
,District Council 7th District,,Council At Large,,,,,,,,,,,,,,,,,,14
,Maria Quiñones Sánchez,Write-In,Helen Gym,Derek S Green,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Bill Heeney,Joe Cox,Steve Cherniavsky,Clarc King,Sherrie Cohen,Maj Toure,Write-In,14
Maria Quiñones Sánchez,3,0,38,36,37,35,36,4,0,2,2,5,6,0,3,2,1,1,0,0,14
Write-In,,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,14
Helen Gym,,,0,37,37,38,37,2,1,0,1,5,5,0,3,0,0,0,0,0,14
Derek S Green,,,,0,36,37,35,3,1,0,1,2,1,0,1,0,0,0,0,0,14
Isaiah Thomas,,,,,0,36,36,1,0,1,0,3,3,0,1,1,1,0,0,0,14
Allan Domb,,,,,,0,34,2,0,0,1,1,1,0,0,0,0,0,0,0,14
Katherine Gilmore Richardson,,,,,,,0,0,0,0,0,4,4,0,2,0,0,0,0,0,14
David Oh,,,,,,,,0,6,5,6,1,0,5,2,0,0,0,0,0,14
Al Taubenberger,,,,,,,,,1,6,6,2,1,6,2,0,0,0,0,0,14
Dan Tinney,,,,,,,,,,0,7,0,1,6,1,2,1,1,0,0,14
Matt Wolfe,,,,,,,,,,,0,0,1,6,0,1,0,1,0,0,14
Kendra Brooks,,,,,,,,,,,,0,6,0,4,0,0,0,0,0,14
Nicolas O'Rourke,,,,,,,,,,,,,0,0,3,1,0,1,0,0,14
Bill Heeney,,,,,,,,,,,,,,0,0,0,0,0,0,0,14
Joe Cox,,,,,,,,,,,,,,,0,1,1,0,0,0,14
Steve Cherniavsky,,,,,,,,,,,,,,,,0,1,1,0,0,14
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,14
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,14
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,14
Write-In,,,,,,,,,,,,,,,,,,,,0,14
Total,47,1,42,40,39,38,38,11,9,8,8,7,7,6,6,2,1,1,0,0,14
,District Council 7th District,,Council At Large,,,,,,,,,,,,,,,,,,15
,Maria Quiñones Sánchez,Write-In,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Helen Gym,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,Joe Cox,Clarc King,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,15
Maria Quiñones Sánchez,0,0,33,31,30,31,28,10,7,2,1,1,1,0,4,2,1,1,1,0,15
Write-In,,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15
Isaiah Thomas,,,0,31,30,29,26,7,6,0,0,0,1,0,1,1,1,0,0,0,15
Katherine Gilmore Richardson,,,,0,29,29,26,5,4,0,0,0,1,0,0,0,1,1,0,0,15
Derek S Green,,,,,0,26,26,4,3,0,0,0,0,0,1,1,0,0,0,0,15
Helen Gym,,,,,,0,26,4,3,0,0,0,1,0,1,0,1,1,0,0,15
Allan Domb,,,,,,,0,0,0,2,1,1,0,0,0,0,0,0,0,0,15
Kendra Brooks,,,,,,,,0,8,0,0,0,0,0,4,2,0,1,1,0,15
Nicolas O'Rourke,,,,,,,,,0,0,0,0,0,0,2,1,0,0,1,0,15
David Oh,,,,,,,,,,0,6,6,5,5,0,0,0,0,0,0,15
Al Taubenberger,,,,,,,,,,,0,5,5,5,0,0,0,0,0,0,15
Bill Heeney,,,,,,,,,,,,0,5,5,0,0,0,0,0,0,15
Dan Tinney,,,,,,,,,,,,,0,5,0,0,1,0,0,0,15
Matt Wolfe,,,,,,,,,,,,,,0,0,0,0,0,0,0,15
