col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,District Council 7th District,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Maria Quiñones Sánchez,Write-In,Jennifer Schultz,Tiffany Palmer,Joshua Roberts,Crystal B Powell,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Write-In,All
Maria Quiñones Sánchez,9,0,151,149,147,145,144,144,144,0,All
Write-In,,1,1,1,1,1,1,1,1,0,All
Jennifer Schultz,,,1,149,146,146,147,145,145,0,All
Tiffany Palmer,,,,1,144,149,145,146,145,0,All
Joshua Roberts,,,,,3,143,145,142,144,0,All
Crystal B Powell,,,,,,1,143,144,143,0,All
Anthony Kyriakakis,,,,,,,1,143,146,0,All
Carmella Jacquinto,,,,,,,,1,144,0,All
James C Crumlish,,,,,,,,,0,0,All
Write-In,,,,,,,,,,0,All
Total,166,2,156,155,154,152,151,149,148,0,All
,District Council 7th District,,Judge Of The Court Of Common Pleas,,,,,,,,14
,Maria Quiñones Sánchez,Write-In,Jennifer Schultz,Joshua Roberts,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Crystal B Powell,Tiffany Palmer,Write-In,14
Maria Quiñones Sánchez,5,0,42,41,40,40,40,40,40,0,14
Write-In,,0,1,1,1,1,1,1,1,0,14
Jennifer Schultz,,,0,43,42,42,42,42,42,0,14
Joshua Roberts,,,,1,42,42,42,42,42,0,14
Anthony Kyriakakis,,,,,0,43,43,42,42,0,14
Carmella Jacquinto,,,,,,0,43,42,42,0,14
James C Crumlish,,,,,,,0,42,42,0,14
Crystal B Powell,,,,,,,,0,42,0,14
Tiffany Palmer,,,,,,,,,0,0,14
Write-In,,,,,,,,,,0,14
Total,47,1,44,44,43,43,43,42,42,0,14
,District Council 7th District,,Judge Of The Court Of Common Pleas,,,,,,,,15
,Maria Quiñones Sánchez,Write-In,Jennifer Schultz,Tiffany Palmer,Joshua Roberts,Anthony Kyriakakis,Carmella Jacquinto,Crystal B Powell,James C Crumlish,Write-In,15
Maria Quiñones Sánchez,4,0,33,32,32,31,30,30,30,0,15
Write-In,,1,0,0,0,0,0,0,0,0,15
Jennifer Schultz,,,0,31,30,31,29,30,30,0,15
Tiffany Palmer,,,,0,29,29,30,31,30,0,15
Joshua Roberts,,,,,0,30,29,28,29,0,15
Anthony Kyriakakis,,,,,,0,28,28,30,0,15
Carmella Jacquinto,,,,,,,0,30,29,0,15
Crystal B Powell,,,,,,,,0,29,0,15
James C Crumlish,,,,,,,,,0,0,15
Write-In,,,,,,,,,,0,15
Total,40,1,33,33,32,31,31,31,31,0,15
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 7th District,,19
,Crystal B Powell,Tiffany Palmer,Anthony Kyriakakis,Joshua Roberts,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Write-In,Maria Quiñones Sánchez,Write-In,19
Crystal B Powell,1,36,34,34,34,34,33,0,35,0,19
Tiffany Palmer,,0,35,35,35,35,34,0,36,0,19
Anthony Kyriakakis,,,0,36,35,35,34,0,35,0,19
Joshua Roberts,,,,0,35,35,34,0,35,0,19
James C Crumlish,,,,,0,35,34,0,35,0,19
Jennifer Schultz,,,,,,0,34,0,35,0,19
Carmella Jacquinto,,,,,,,0,0,34,0,19
Write-In,,,,,,,,0,0,0,19
Maria Quiñones Sánchez,,,,,,,,,0,0,19
Write-In,,,,,,,,,,0,19
Total,37,37,36,36,35,35,34,0,36,0,19
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 7th District,,20
,Jennifer Schultz,Tiffany Palmer,Crystal B Powell,Joshua Roberts,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Write-In,Maria Quiñones Sánchez,Write-In,20
Jennifer Schultz,1,41,40,38,39,40,38,0,41,0,20
Tiffany Palmer,,1,40,38,39,40,38,0,41,0,20
Crystal B Powell,,,0,39,39,39,38,0,40,0,20
Joshua Roberts,,,,2,37,37,38,0,39,0,20
Anthony Kyriakakis,,,,,1,38,38,0,38,0,20
Carmella Jacquinto,,,,,,1,38,0,40,0,20
James C Crumlish,,,,,,,0,0,39,0,20
Write-In,,,,,,,,0,0,0,20
Maria Quiñones Sánchez,,,,,,,,,0,0,20
Write-In,,,,,,,,,,0,20
Total,44,43,42,42,41,41,39,0,43,0,20
