col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,All
,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,Crystal B Powell,Joshua Roberts,James C Crumlish,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Sherrie Cohen,Al Taubenberger,Maj Toure,Dan Tinney,Joe Cox,Matt Wolfe,Bill Heeney,Steve Cherniavsky,Clarc King,Write-In,All
Tiffany Palmer,4,"2,303","2,291","2,288","2,272","2,272","2,266",3,"2,139","2,106","2,081","2,061","1,948",409,337,72,48,21,39,15,41,13,13,25,13,5,All
Jennifer Schultz,,1,"2,268","2,272","2,235","2,253","2,243",3,"2,103","2,076","2,046","2,036","1,927",377,316,63,45,19,34,13,42,9,11,22,11,6,All
Carmella Jacquinto,,,1,"2,253","2,249","2,256","2,251",3,"2,097","2,058","2,043","2,030","1,917",364,307,66,45,17,38,10,39,8,8,21,12,6,All
Anthony Kyriakakis,,,,1,"2,226","2,256","2,255",2,"2,086","2,069","2,043","2,033","1,928",375,311,64,42,17,33,13,36,9,10,24,10,6,All
Crystal B Powell,,,,,1,"2,231","2,216",2,"2,089","2,042","2,037","2,014","1,924",349,288,66,44,17,34,14,35,12,11,21,13,3,All
Joshua Roberts,,,,,,1,"2,248",2,"2,082","2,039","2,038","2,015","1,920",344,291,59,40,17,34,13,35,11,10,20,12,6,All
James C Crumlish,,,,,,,1,1,"2,076","2,043","2,043","2,015","1,921",348,287,59,40,17,32,12,36,9,10,24,10,5,All
Write-In,,,,,,,,0,3,0,2,2,1,0,1,2,0,1,1,1,0,0,0,0,0,1,All
Isaiah Thomas,,,,,,,,,12,"2,046","2,047","2,034","1,927",268,217,54,25,9,23,7,15,8,7,10,5,6,All
Helen Gym,,,,,,,,,,4,"1,988","1,987","1,930",259,214,51,41,11,25,9,31,5,1,12,4,3,All
Derek S Green,,,,,,,,,,,4,"1,997","1,925",206,158,49,25,12,15,6,14,5,5,13,5,1,All
Katherine Gilmore Richardson,,,,,,,,,,,,2,"1,882",205,164,30,20,10,13,6,11,5,3,4,5,2,All
Allan Domb,,,,,,,,,,,,,5,92,52,54,13,6,12,9,8,5,1,7,0,2,All
Kendra Brooks,,,,,,,,,,,,,,4,379,31,42,3,25,2,34,2,2,20,7,1,All
Nicolas O'Rourke,,,,,,,,,,,,,,,0,18,23,2,20,1,23,2,2,8,7,1,All
David Oh,,,,,,,,,,,,,,,,4,7,46,13,39,4,43,37,3,1,2,All
Sherrie Cohen,,,,,,,,,,,,,,,,,0,2,10,2,12,1,0,8,2,0,All
Al Taubenberger,,,,,,,,,,,,,,,,,,0,6,39,0,40,38,1,3,0,All
Maj Toure,,,,,,,,,,,,,,,,,,,1,7,11,5,3,6,3,1,All
Dan Tinney,,,,,,,,,,,,,,,,,,,,1,2,39,36,0,2,0,All
Joe Cox,,,,,,,,,,,,,,,,,,,,,1,0,0,8,8,0,All
Matt Wolfe,,,,,,,,,,,,,,,,,,,,,,0,37,2,0,0,All
Bill Heeney,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,All
Clarc King,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,413","2,339","2,319","2,318","2,312","2,291","2,286",11,"2,269","2,208","2,171","2,130","2,034",489,392,135,62,59,55,54,52,52,47,29,17,8,All
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,1
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Crystal B Powell,Joshua Roberts,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,David Oh,Joe Cox,Maj Toure,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,Steve Cherniavsky,Clarc King,Write-In,1
Tiffany Palmer,0,183,180,176,174,167,171,0,173,146,141,130,106,85,72,10,6,10,8,3,0,1,1,4,2,0,1
Jennifer Schultz,,0,179,176,172,166,170,0,168,141,136,127,105,81,69,11,6,11,8,4,1,1,1,4,2,0,1
Anthony Kyriakakis,,,0,172,173,165,171,0,166,142,134,131,107,78,66,11,6,10,7,4,1,1,1,4,2,0,1
