col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Carmella Jacquinto,Jennifer Schultz,Joshua Roberts,Crystal B Powell,Anthony Kyriakakis,James C Crumlish,Write-In,All
Daniel D Mccaffery,33,"1,210",28,9,0,"1,230","1,219","1,220","1,215","1,212","1,217","1,204",0,All
Amanda Green-Hawkins,,14,8,7,0,"1,244","1,230","1,234","1,219","1,217","1,219","1,205",0,All
Megan Mccarthy King,,,9,239,0,42,34,32,30,31,26,29,0,All
Christylee Peck,,,,2,0,25,23,25,22,25,20,23,0,All
Write-In,,,,,0,0,0,0,0,0,0,0,0,All
Tiffany Palmer,,,,,,1,"1,257","1,260","1,252","1,250","1,250","1,245",0,All
Carmella Jacquinto,,,,,,,3,"1,251","1,247","1,244","1,243","1,239",0,All
Jennifer Schultz,,,,,,,,4,"1,243","1,241","1,244","1,237",0,All
Joshua Roberts,,,,,,,,,2,"1,241","1,247","1,241",0,All
Crystal B Powell,,,,,,,,,,1,"1,236","1,234",0,All
Anthony Kyriakakis,,,,,,,,,,,0,"1,237",0,All
James C Crumlish,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,1,All
Total,"1,346","1,319",296,264,0,"1,315","1,298","1,297","1,279","1,277","1,268","1,260",1,All
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Carmella Jacquinto,James C Crumlish,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Crystal B Powell,Joshua Roberts,Write-In,1
Daniel D Mccaffery,4,62,2,1,0,64,65,65,65,64,64,63,0,1
Amanda Green-Hawkins,,0,1,0,0,64,62,63,63,62,61,62,0,1
Megan Mccarthy King,,,1,20,0,1,1,1,0,2,1,2,0,1
Christylee Peck,,,,0,0,0,1,0,0,0,0,0,0,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,1
Carmella Jacquinto,,,,,,0,63,63,63,63,62,63,0,1
James C Crumlish,,,,,,,0,62,63,63,62,63,0,1
Jennifer Schultz,,,,,,,,0,63,64,64,63,0,1
Tiffany Palmer,,,,,,,,,0,62,62,62,0,1
Anthony Kyriakakis,,,,,,,,,,0,64,64,0,1
Crystal B Powell,,,,,,,,,,,0,63,0,1
Joshua Roberts,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,0,1
Total,75,66,24,21,0,67,66,66,66,65,64,64,0,1
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Jennifer Schultz,Carmella Jacquinto,Tiffany Palmer,Anthony Kyriakakis,Joshua Roberts,James C Crumlish,Crystal B Powell,Write-In,2
Amanda Green-Hawkins,0,55,1,0,0,58,56,56,54,54,55,55,0,2
Daniel D Mccaffery,,1,0,0,0,54,55,54,54,54,54,52,0,2
Christylee Peck,,,0,13,0,2,2,3,3,3,2,2,0,2
Megan Mccarthy King,,,,1,0,1,1,2,2,2,1,1,0,2
Write-In,,,,,0,0,0,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,0,57,56,55,56,56,55,0,2
Carmella Jacquinto,,,,,,,0,56,55,56,56,55,0,2
Tiffany Palmer,,,,,,,,0,57,56,55,55,0,2
Anthony Kyriakakis,,,,,,,,,0,56,55,55,0,2
Joshua Roberts,,,,,,,,,,0,56,55,0,2
James C Crumlish,,,,,,,,,,,0,55,0,2
Crystal B Powell,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,0,2
Total,63,61,14,14,0,60,59,59,58,58,57,56,0,2
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,3
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Joshua Roberts,Crystal B Powell,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Write-In,3
Daniel D Mccaffery,2,23,2,2,0,28,29,27,27,26,25,25,0,3
Amanda Green-Hawkins,,1,2,0,0,27,25,26,25,25,26,24,0,3
Megan Mccarthy King,,,1,16,0,2,2,0,2,2,0,1,0,3
Christylee Peck,,,,0,0,1,1,1,1,1,1,1,0,3
Write-In,,,,,0,0,0,0,0,0,0,0,0,3
Tiffany Palmer,,,,,,0,29,28,29,29,28,27,0,3
Joshua Roberts,,,,,,,0,27,29,28,27,27,0,3
Crystal B Powell,,,,,,,,0,27,26,27,26,0,3
Anthony Kyriakakis,,,,,,,,,0,28,27,27,0,3
Jennifer Schultz,,,,,,,,,,0,27,27,0,3
James C Crumlish,,,,,,,,,,,0,26,0,3
Carmella Jacquinto,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,0,3
Total,34,31,21,18,0,32,31,30,29,29,28,27,0,3
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,Tiffany Palmer,Carmella Jacquinto,Jennifer Schultz,Anthony Kyriakakis,Crystal B Powell,James C Crumlish,Joshua Roberts,Write-In,4
Daniel D Mccaffery,2,49,2,1,0,49,49,49,49,47,47,46,0,4
Amanda Green-Hawkins,,0,0,0,0,51,49,50,50,49,48,49,0,4
Christylee Peck,,,0,17,0,3,1,2,2,2,3,2,0,4
Megan Mccarthy King,,,,1,0,4,2,3,1,2,2,2,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,4
Tiffany Palmer,,,,,,0,50,52,50,50,50,50,0,4
Carmella Jacquinto,,,,,,,1,50,49,51,49,49,0,4
Jennifer Schultz,,,,,,,,0,50,50,50,50,0,4
Anthony Kyriakakis,,,,,,,,,0,49,50,49,0,4
Crystal B Powell,,,,,,,,,,0,50,50,0,4
James C Crumlish,,,,,,,,,,,0,50,0,4
Joshua Roberts,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,1,4
Total,57,55,19,19,0,55,54,54,52,52,51,51,1,4
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,5
,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,Tiffany Palmer,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,5
Carmella Jacquinto,0,61,59,60,58,57,56,0,55,56,4,2,0,5
Crystal B Powell,,1,58,60,58,57,56,0,54,56,5,2,0,5
Joshua Roberts,,,0,59,57,55,56,0,55,57,2,0,0,5
Tiffany Palmer,,,,0,57,56,56,0,53,57,3,1,0,5
James C Crumlish,,,,,0,54,54,0,54,53,4,1,0,5
Jennifer Schultz,,,,,,0,54,0,52,55,2,1,0,5
Anthony Kyriakakis,,,,,,,0,0,52,55,1,0,0,5
Write-In,,,,,,,,0,0,0,0,0,0,5
Daniel D Mccaffery,,,,,,,,,3,51,3,0,0,5
Amanda Green-Hawkins,,,,,,,,,,1,0,0,0,5
Megan Mccarthy King,,,,,,,,,,,0,11,0,5
Christylee Peck,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,0,5
Total,63,63,62,61,60,58,56,0,62,59,14,11,0,5
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,6
,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,Carmella Jacquinto,Jennifer Schultz,Tiffany Palmer,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Crystal B Powell,Write-In,6
Daniel D Mccaffery,4,50,0,1,0,50,49,49,50,49,49,48,0,6
Amanda Green-Hawkins,,0,0,0,0,49,47,48,47,47,47,46,0,6
Christylee Peck,,,0,9,0,0,1,1,0,0,0,0,0,6
Megan Mccarthy King,,,,0,0,1,1,1,1,1,1,1,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,6
Carmella Jacquinto,,,,,,0,47,48,49,49,49,47,0,6
Jennifer Schultz,,,,,,,1,48,48,47,47,47,0,6
Tiffany Palmer,,,,,,,,0,48,48,48,47,0,6
Joshua Roberts,,,,,,,,,0,49,49,47,0,6
