col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Judy Moore,Brian O'Neill,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Al Taubenberger,David Oh,Matt Wolfe,Bill Heeney,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Clarc King,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,4
Judy Moore,0,0,0,57,51,53,54,53,1,4,2,0,2,2,2,1,0,0,0,0,0,4
Brian O'Neill,,1,0,3,7,3,2,1,41,37,37,37,36,0,0,1,0,0,0,0,0,4
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Helen Gym,,,,0,54,53,53,52,2,4,3,1,2,2,2,2,0,0,0,0,0,4
Allan Domb,,,,,0,54,51,51,3,3,4,3,3,1,1,1,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,0,51,51,1,0,3,2,2,0,0,0,0,0,0,0,0,4
Isaiah Thomas,,,,,,,0,51,1,2,0,1,2,1,1,0,0,0,0,0,0,4
Derek S Green,,,,,,,,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,1,35,35,33,34,0,0,1,0,0,0,0,0,4
David Oh,,,,,,,,,,1,33,34,33,0,0,1,0,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,0,36,35,0,0,0,0,0,0,0,0,4
Bill Heeney,,,,,,,,,,,,1,34,0,0,0,0,0,0,0,0,4
Dan Tinney,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Kendra Brooks,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,4
Nicolas O'Rourke,,,,,,,,,,,,,,,0,1,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,0,4
Total,62,47,0,61,59,57,56,54,43,42,40,39,38,2,2,2,0,0,0,0,0,4
,District Council 10th District,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Brian O'Neill,Judy Moore,Write-In,Al Taubenberger,Matt Wolfe,Dan Tinney,David Oh,Allan Domb,Bill Heeney,Isaiah Thomas,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Maj Toure,Joe Cox,Steve Cherniavsky,Write-In,Sherrie Cohen,Clarc King,Kendra Brooks,Nicolas O'Rourke,5
Brian O'Neill,2,0,0,49,47,45,43,5,41,0,1,1,1,2,1,4,4,3,1,0,0,5
Judy Moore,,0,0,4,3,3,4,41,5,45,42,42,41,1,2,0,0,0,1,0,0,5
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Al Taubenberger,,,,1,45,44,42,1,42,1,2,1,0,0,0,3,4,1,0,0,0,5
Matt Wolfe,,,,,0,46,44,5,43,0,0,0,0,0,0,2,0,3,0,0,0,5
Dan Tinney,,,,,,0,44,4,43,0,1,0,0,0,0,1,0,2,0,0,0,5
David Oh,,,,,,,0,4,42,1,2,1,0,1,1,2,0,2,1,0,0,5
Allan Domb,,,,,,,,0,2,40,39,40,39,0,0,1,0,3,0,0,0,5
Bill Heeney,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Isaiah Thomas,,,,,,,,,,0,43,42,41,1,2,0,0,0,1,1,0,5
Derek S Green,,,,,,,,,,,0,41,40,1,2,0,0,0,1,1,0,5
Helen Gym,,,,,,,,,,,,0,40,1,0,0,0,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,5
Maj Toure,,,,,,,,,,,,,,3,1,1,0,0,1,0,0,5
Joe Cox,,,,,,,,,,,,,,,0,1,0,0,2,1,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,1,1,0,0,5
Write-In,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,5
Kendra Brooks,,,,,,,,,,,,,,,,,,,,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,,,,0,5
Total,60,52,0,54,50,48,47,46,46,46,44,43,42,6,4,4,4,3,2,1,0,5
,Council At Large,,,,,,,,,,,,,,,,,,District Council 10th District,,,6
,Al Taubenberger,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Bill Heeney,David Oh,Derek S Green,Dan Tinney,Isaiah Thomas,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Clarc King,Write-In,Joe Cox,Steve Cherniavsky,Judy Moore,Brian O'Neill,Write-In,6
Al Taubenberger,2,15,15,8,111,108,7,105,3,103,1,0,1,3,2,0,0,0,17,119,0,6
Allan Domb,,2,107,109,9,11,108,3,101,4,5,5,1,3,0,0,0,0,110,16,0,6
Helen Gym,,,0,109,9,7,107,4,102,6,5,5,1,1,2,1,0,0,115,9,0,6
Katherine Gilmore Richardson,,,,1,7,4,103,3,102,5,3,3,1,2,0,0,0,0,110,7,0,6
Bill Heeney,,,,,1,102,1,98,1,98,1,2,1,0,0,0,0,0,13,104,0,6
David Oh,,,,,,1,3,93,1,95,1,1,1,0,1,0,0,0,13,104,0,6
Derek S Green,,,,,,,0,0,104,1,5,4,1,1,1,1,0,0,107,7,0,6
Dan Tinney,,,,,,,,0,0,94,0,0,0,0,0,0,0,0,6,100,0,6
Isaiah Thomas,,,,,,,,,0,1,2,1,2,2,0,1,0,0,102,5,0,6
Matt Wolfe,,,,,,,,,,0,0,1,1,2,2,0,0,0,8,98,0,6
Kendra Brooks,,,,,,,,,,,0,6,0,0,0,0,0,0,5,2,0,6
Nicolas O'Rourke,,,,,,,,,,,,0,0,1,0,0,0,0,4,2,0,6
Maj Toure,,,,,,,,,,,,,3,1,0,1,0,0,2,2,0,6
Sherrie Cohen,,,,,,,,,,,,,,0,0,0,0,0,1,3,0,6
Clarc King,,,,,,,,,,,,,,,0,0,0,0,1,1,0,6
Write-In,,,,,,,,,,,,,,,,0,0,0,1,0,0,6
Joe Cox,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,0,0,6
Judy Moore,,,,,,,,,,,,,,,,,,,3,0,0,6
Brian O'Neill,,,,,,,,,,,,,,,,,,,,3,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,0,6
Total,143,135,126,121,120,119,117,108,108,108,8,8,7,5,2,1,0,0,138,137,0,6
,Council At Large,,,,,,,,,,,,,,,,,,District Council 10th District,,,7
,Al Taubenberger,Allan Domb,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Dan Tinney,David Oh,Bill Heeney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,Judy Moore,Brian O'Neill,Write-In,7
Al Taubenberger,3,14,11,6,6,3,60,57,50,50,3,0,3,4,1,2,0,0,15,71,0,7
Allan Domb,,0,69,70,69,65,8,11,4,3,2,3,1,0,1,2,0,0,72,12,0,7
Helen Gym,,,0,66,67,62,2,10,2,2,5,3,2,0,1,0,1,0,72,7,0,7
Derek S Green,,,,0,69,67,1,3,1,2,4,5,2,0,2,2,1,0,69,7,0,7
Katherine Gilmore Richardson,,,,,0,65,2,4,1,1,5,4,2,0,0,1,1,0,68,6,0,7
Isaiah Thomas,,,,,,0,3,2,0,0,2,3,0,0,1,1,0,0,64,6,0,7
Dan Tinney,,,,,,,1,44,44,46,0,0,0,1,0,1,0,0,8,55,0,7
David Oh,,,,,,,,1,44,45,2,0,1,3,1,1,0,0,10,51,0,7
Bill Heeney,,,,,,,,,1,49,0,1,1,3,1,1,0,0,3,51,0,7
Matt Wolfe,,,,,,,,,,0,0,2,1,2,2,1,0,0,9,47,0,7
Kendra Brooks,,,,,,,,,,,0,5,2,0,1,0,0,0,7,1,0,7
Nicolas O'Rourke,,,,,,,,,,,,0,2,0,2,2,0,0,7,1,0,7
Joe Cox,,,,,,,,,,,,,0,1,1,0,1,0,4,2,0,7
Maj Toure,,,,,,,,,,,,,,1,0,1,0,0,1,4,0,7
Sherrie Cohen,,,,,,,,,,,,,,,0,1,0,0,2,2,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,1,3,0,7
Clarc King,,,,,,,,,,,,,,,,,0,0,1,0,0,7
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,7
Judy Moore,,,,,,,,,,,,,,,,,,,1,0,0,7
Brian O'Neill,,,,,,,,,,,,,,,,,,,,1,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,0,7
Total,90,87,79,78,77,71,64,62,58,57,8,8,6,6,4,4,1,0,88,84,0,7
,District Council 10th District,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Brian O'Neill,Judy Moore,Write-In,Al Taubenberger,Dan Tinney,David Oh,Matt Wolfe,Bill Heeney,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Clarc King,Sherrie Cohen,Steve Cherniavsky,Joe Cox,Maj Toure,Write-In,8
Brian O'Neill,2,0,0,138,131,83,89,85,13,10,6,9,8,4,3,3,1,2,2,2,0,8
Judy Moore,,3,0,18,15,16,9,8,78,79,70,65,66,14,8,2,3,2,1,1,0,8
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Al Taubenberger,,,,1,130,82,79,80,14,16,8,11,10,4,2,0,1,0,1,1,0,8
Dan Tinney,,,,,1,73,82,75,12,8,7,8,8,4,3,2,1,2,2,2,0,8
David Oh,,,,,,0,69,67,14,12,2,8,7,4,2,1,2,2,1,0,1,8
Matt Wolfe,,,,,,,0,73,5,5,2,4,3,3,1,2,1,2,1,1,0,8
Bill Heeney,,,,,,,,2,6,7,2,2,0,3,1,0,1,1,0,0,0,8
Allan Domb,,,,,,,,,0,74,68,64,62,10,6,0,2,2,0,1,0,8
Helen Gym,,,,,,,,,,0,68,64,63,9,7,0,1,1,1,2,0,8
Katherine Gilmore Richardson,,,,,,,,,,,0,64,64,10,5,1,0,0,0,0,0,8
Derek S Green,,,,,,,,,,,,0,65,5,2,0,0,1,0,1,1,8
Isaiah Thomas,,,,,,,,,,,,,0,5,1,1,1,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,,,,0,9,2,1,0,0,0,1,8
Nicolas O'Rourke,,,,,,,,,,,,,,,0,1,0,0,1,0,1,8
Clarc King,,,,,,,,,,,,,,,,0,1,0,2,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,0,1,1,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,2,0,8
Joe Cox,,,,,,,,,,,,,,,,,,,0,1,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,0,8
Total,171,105,0,162,151,101,101,96,91,90,78,77,74,19,12,5,4,4,3,3,1,8
,District Council 10th District,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Judy Moore,Brian O'Neill,Write-In,Allan Domb,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Al Taubenberger,Dan Tinney,Bill Heeney,Matt Wolfe,David Oh,Kendra Brooks,Nicolas O'Rourke,Clarc King,Maj Toure,Steve Cherniavsky,Joe Cox,Sherrie Cohen,Write-In,9
Judy Moore,1,0,0,67,68,72,68,65,7,6,2,2,4,5,5,2,1,0,0,0,0,9
Brian O'Neill,,2,0,10,8,4,6,4,50,43,41,39,33,0,0,2,1,2,1,1,0,9
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Allan Domb,,,,0,68,69,66,65,7,5,4,5,2,3,1,0,0,0,0,0,0,9
Derek S Green,,,,,0,68,69,67,6,6,1,3,3,3,1,0,0,0,0,0,0,9
Helen Gym,,,,,,0,70,67,5,3,1,1,1,5,3,1,0,0,0,0,0,9
Katherine Gilmore Richardson,,,,,,,0,64,6,6,2,1,0,2,0,0,0,0,0,0,0,9
Isaiah Thomas,,,,,,,,1,2,1,1,0,0,4,2,0,0,0,0,0,0,9
Al Taubenberger,,,,,,,,,0,41,36,34,32,0,2,2,0,1,0,0,0,9
Dan Tinney,,,,,,,,,,0,33,35,30,1,1,0,0,1,0,0,0,9
Bill Heeney,,,,,,,,,,,0,36,30,0,1,2,1,2,1,1,0,9
Matt Wolfe,,,,,,,,,,,,0,32,0,1,1,0,1,1,0,0,9
David Oh,,,,,,,,,,,,,1,0,3,2,0,0,0,0,0,9
Kendra Brooks,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,,,,0,2,0,0,0,0,0,9
Clarc King,,,,,,,,,,,,,,,,0,1,1,1,1,0,9
Maj Toure,,,,,,,,,,,,,,,,,0,1,0,1,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,1,0,9
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,0,9
Total,80,66,0,77,76,76,74,70,58,50,45,42,38,6,6,4,2,2,1,1,0,9
,District Council 10th District,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Brian O'Neill,Judy Moore,Write-In,Al Taubenberger,David Oh,Dan Tinney,Allan Domb,Bill Heeney,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Clarc King,Steve Cherniavsky,Sherrie Cohen,Maj Toure,Write-In,10
Brian O'Neill,2,0,0,71,60,62,18,59,8,4,3,3,52,3,4,3,1,2,0,1,0,10
Judy Moore,,0,0,15,9,8,46,5,53,54,54,52,3,9,7,3,2,1,2,0,0,10
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Al Taubenberger,,,,0,63,59,15,54,11,7,8,5,50,2,1,2,1,0,1,1,0,10
David Oh,,,,,1,50,11,48,7,3,7,4,47,1,1,2,1,1,0,1,0,10
Dan Tinney,,,,,,1,8,51,3,3,4,3,47,2,2,0,0,0,0,1,0,10
Allan Domb,,,,,,,0,10,52,47,43,45,6,3,3,0,0,0,1,0,0,10
Bill Heeney,,,,,,,,0,3,1,0,0,48,0,2,2,0,1,0,1,0,10
Helen Gym,,,,,,,,,0,51,49,49,1,7,5,1,1,0,0,0,0,10
Katherine Gilmore Richardson,,,,,,,,,,0,51,49,1,5,2,1,1,0,1,0,0,10
Derek S Green,,,,,,,,,,,0,50,2,5,4,1,1,0,0,0,0,10
Isaiah Thomas,,,,,,,,,,,,0,2,3,2,1,1,0,0,0,0,10
Matt Wolfe,,,,,,,,,,,,,0,1,3,2,0,2,1,0,0,10
Kendra Brooks,,,,,,,,,,,,,,0,9,2,1,2,1,0,0,10
Nicolas O'Rourke,,,,,,,,,,,,,,,0,3,1,3,1,0,0,10
Joe Cox,,,,,,,,,,,,,,,,0,3,2,1,0,0,10
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,1,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,10
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,,0,10
Total,90,73,0,88,72,71,65,65,61,58,57,55,55,12,11,6,3,3,2,1,0,10
,District Council 10th District,,,Council At Large,,,,,,,,,,,,,,,,,,11
,Brian O'Neill,Judy Moore,Write-In,Al Taubenberger,Bill Heeney,Dan Tinney,David Oh,Matt Wolfe,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Helen Gym,Derek S Green,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Joe Cox,Clarc King,Write-In,11
Brian O'Neill,1,0,0,52,49,46,46,45,6,1,2,2,0,0,0,0,1,1,0,0,0,11
Judy Moore,,0,0,6,6,4,4,1,39,43,42,39,39,8,4,4,1,1,1,0,0,11
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Al Taubenberger,,,,0,49,46,48,46,8,3,2,2,1,0,0,0,0,1,0,0,0,11
Bill Heeney,,,,,0,45,44,45,4,2,0,3,0,0,0,0,0,1,0,0,0,11
Dan Tinney,,,,,,0,40,42,1,3,2,0,1,0,0,0,1,1,0,0,0,11
David Oh,,,,,,,0,43,7,1,2,1,1,0,0,0,1,0,0,0,0,11
Matt Wolfe,,,,,,,,0,2,1,1,1,0,0,0,0,0,1,0,0,0,11
Allan Domb,,,,,,,,,0,36,35,34,33,0,0,0,1,0,0,0,0,11
Isaiah Thomas,,,,,,,,,,0,40,36,38,5,2,2,1,1,1,0,0,11
Katherine Gilmore Richardson,,,,,,,,,,,0,37,38,6,3,3,1,1,0,0,0,11
Helen Gym,,,,,,,,,,,,0,33,5,2,3,0,1,0,0,0,11
Derek S Green,,,,,,,,,,,,,1,5,2,2,1,0,1,0,0,11
Kendra Brooks,,,,,,,,,,,,,,0,4,3,0,0,1,0,0,11
Nicolas O'Rourke,,,,,,,,,,,,,,,0,1,0,0,0,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,1,1,0,0,11
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,0,0,11
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,0,11
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,11
Write-In,,,,,,,,,,,,,,,,,,,,,0,11
