col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
Sherrie Cohen,,,,,,,,,,,,,,,,,0,2,0,1,0,4
Joe Cox,,,,,,,,,,,,,,,,,,0,2,2,0,4
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,0,4
Total,104,46,0,68,65,60,59,58,57,54,52,52,49,43,40,11,10,8,5,3,0,4
,District Council 1st District,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Mark F Squilla,Daniel Orsino,Write-In,Bill Heeney,David Oh,Helen Gym,Al Taubenberger,Matt Wolfe,Allan Domb,Dan Tinney,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Sherrie Cohen,Steve Cherniavsky,Write-In,Clarc King,5
Mark F Squilla,2,0,0,17,16,69,13,12,63,10,61,61,56,22,19,7,4,4,4,0,2,5
Daniel Orsino,,0,0,56,55,1,58,54,1,54,1,1,0,0,0,0,1,0,0,0,0,5
Write-In,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,5
Bill Heeney,,,,6,67,4,66,63,11,61,3,2,1,0,0,1,2,1,1,1,0,5
David Oh,,,,,2,4,64,57,11,57,1,3,1,0,0,1,0,0,2,0,0,5
Helen Gym,,,,,,0,2,3,52,1,58,56,53,20,17,6,1,5,2,0,1,5
Al Taubenberger,,,,,,,1,57,7,60,2,3,1,0,0,0,1,0,2,0,0,5
Matt Wolfe,,,,,,,,0,7,58,2,1,0,1,1,1,2,1,1,0,0,5
Allan Domb,,,,,,,,,1,4,50,52,45,4,2,3,1,1,3,0,0,5
Dan Tinney,,,,,,,,,,0,2,1,1,0,0,1,2,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,,,,0,57,52,11,9,3,1,1,0,0,1,5
Derek S Green,,,,,,,,,,,,0,50,11,9,3,1,0,0,0,0,5
Isaiah Thomas,,,,,,,,,,,,,0,9,8,2,1,1,0,0,1,5
Kendra Brooks,,,,,,,,,,,,,,0,22,7,2,4,2,0,2,5
Nicolas O'Rourke,,,,,,,,,,,,,,,0,6,2,4,2,0,1,5
Joe Cox,,,,,,,,,,,,,,,,0,2,1,1,0,1,5
Maj Toure,,,,,,,,,,,,,,,,,0,0,1,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,1,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,1,5
Write-In,,,,,,,,,,,,,,,,,,,,2,0,5
Clarc King,,,,,,,,,,,,,,,,,,,,,0,5
Total,99,62,1,88,78,75,74,70,69,68,65,63,57,26,23,12,6,5,5,3,2,5
,District Council 1st District,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Mark F Squilla,Daniel Orsino,Write-In,Bill Heeney,Al Taubenberger,Allan Domb,Helen Gym,Matt Wolfe,David Oh,Katherine Gilmore Richardson,Dan Tinney,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Clarc King,Sherrie Cohen,Steve Cherniavsky,Write-In,6
Mark F Squilla,2,0,0,28,17,58,56,12,19,54,7,52,45,18,17,5,2,2,1,0,0,6
Daniel Orsino,,0,0,43,43,0,0,44,38,0,44,0,1,0,0,0,2,0,0,0,0,6
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Bill Heeney,,,,2,59,16,4,53,53,6,51,3,2,0,0,2,1,0,1,0,0,6
Al Taubenberger,,,,,0,9,2,47,50,5,48,2,3,0,0,1,2,0,1,0,0,6
Allan Domb,,,,,,1,41,6,13,41,5,39,40,4,4,3,0,0,0,0,0,6
Helen Gym,,,,,,,1,4,7,46,0,47,41,16,16,1,0,0,1,0,0,6
Matt Wolfe,,,,,,,,2,42,4,46,0,2,1,1,1,3,0,0,0,0,6
David Oh,,,,,,,,,0,2,40,4,3,0,1,2,0,0,0,0,0,6
Katherine Gilmore Richardson,,,,,,,,,,0,1,44,43,14,13,2,1,1,0,0,0,6
Dan Tinney,,,,,,,,,,,0,2,1,0,0,0,2,0,0,0,0,6
Isaiah Thomas,,,,,,,,,,,,0,40,12,11,2,0,1,1,0,0,6
Derek S Green,,,,,,,,,,,,,0,9,7,1,1,1,1,0,0,6
Kendra Brooks,,,,,,,,,,,,,,0,21,1,2,1,1,0,0,6
Nicolas O'Rourke,,,,,,,,,,,,,,,0,1,2,1,0,0,0,6
Joe Cox,,,,,,,,,,,,,,,,0,1,3,0,0,0,6
Maj Toure,,,,,,,,,,,,,,,,,0,1,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,0,6
Total,92,45,0,79,64,62,61,60,58,58,54,54,49,23,22,6,4,3,2,0,0,6
,Council At Large,,,,,,,,,,,,,,,,,,District Council 1st District,,,7
,Bill Heeney,David Oh,Al Taubenberger,Matt Wolfe,Allan Domb,Dan Tinney,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,Mark F Squilla,Daniel Orsino,Write-In,7
Bill Heeney,5,63,61,59,7,57,2,1,0,1,1,1,2,0,1,0,0,0,14,55,0,7
David Oh,,1,55,55,9,53,6,2,1,1,0,1,2,0,1,1,0,0,14,53,0,7
Al Taubenberger,,,0,59,4,57,1,3,5,3,1,1,2,1,2,1,0,0,9,54,0,7
Matt Wolfe,,,,0,3,55,2,2,2,0,0,1,1,1,1,1,0,0,8,52,0,7
Allan Domb,,,,,0,3,45,43,42,40,5,5,5,1,0,1,1,0,54,5,0,7
Dan Tinney,,,,,,1,1,2,0,0,1,0,0,1,2,1,0,0,6,52,0,7
Helen Gym,,,,,,,0,45,41,40,11,10,5,2,0,0,1,0,51,3,0,7
Katherine Gilmore Richardson,,,,,,,,0,43,41,9,7,4,1,1,0,1,0,47,4,0,7
Derek S Green,,,,,,,,,0,39,5,4,3,1,0,0,0,0,44,2,0,7
Isaiah Thomas,,,,,,,,,,0,6,4,4,1,0,0,0,0,41,2,0,7
Kendra Brooks,,,,,,,,,,,0,13,6,3,1,0,0,0,13,1,0,7
Nicolas O'Rourke,,,,,,,,,,,,0,7,2,1,1,0,0,12,2,0,7
Joe Cox,,,,,,,,,,,,,0,0,1,1,1,0,8,1,0,7
Sherrie Cohen,,,,,,,,,,,,,,0,0,0,0,0,4,0,0,7
Maj Toure,,,,,,,,,,,,,,,0,1,0,0,1,2,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,0,2,0,7
Clarc King,,,,,,,,,,,,,,,,,0,0,1,0,0,7
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,7
Mark F Squilla,,,,,,,,,,,,,,,,,,,1,0,0,7
Daniel Orsino,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,0,7
Total,82,71,69,63,62,62,55,52,48,45,16,15,11,4,3,2,1,0,76,61,0,7
,District Council 1st District,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Mark F Squilla,Daniel Orsino,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Al Taubenberger,Bill Heeney,David Oh,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Clarc King,Sherrie Cohen,Steve Cherniavsky,Write-In,8
Mark F Squilla,1,0,0,64,60,55,57,55,15,14,13,9,5,23,22,6,2,2,2,1,0,8
Daniel Orsino,,1,0,1,3,2,2,0,31,33,32,31,30,0,0,1,4,1,0,0,0,8
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Helen Gym,,,,0,50,54,53,54,6,2,2,2,2,20,17,3,2,0,1,0,0,8
Allan Domb,,,,,0,48,45,43,8,7,7,7,3,4,4,1,2,1,0,1,0,8
Katherine Gilmore Richardson,,,,,,0,47,50,1,1,4,1,1,12,10,2,1,0,0,0,0,8
Derek S Green,,,,,,,0,49,3,3,3,0,1,12,10,2,2,1,1,0,0,8
Isaiah Thomas,,,,,,,,0,0,1,2,0,0,15,12,2,0,1,0,0,0,8
Al Taubenberger,,,,,,,,,0,37,36,37,34,1,1,3,1,0,1,0,0,8
Bill Heeney,,,,,,,,,,0,35,33,33,0,1,1,1,1,0,1,0,8
David Oh,,,,,,,,,,,0,36,31,0,1,3,2,0,0,1,0,8
Dan Tinney,,,,,,,,,,,,0,32,0,1,2,1,1,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,8
Kendra Brooks,,,,,,,,,,,,,,0,22,3,0,1,2,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,,0,3,0,2,2,0,0,8
Joe Cox,,,,,,,,,,,,,,,,0,0,0,1,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,0,1,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,0,8
Total,95,38,0,69,64,60,59,59,48,47,47,41,38,26,24,7,6,3,2,1,0,8
,District Council 1st District,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Mark F Squilla,Daniel Orsino,Write-In,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Allan Domb,Matt Wolfe,Bill Heeney,Dan Tinney,David Oh,Al Taubenberger,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Sherrie Cohen,Clarc King,Joe Cox,Steve Cherniavsky,Write-In,9
Mark F Squilla,0,0,0,46,44,44,43,42,1,0,0,1,1,6,2,3,2,1,1,1,0,9
Daniel Orsino,,0,0,1,1,0,1,0,11,10,9,10,8,0,0,0,0,0,0,1,0,9
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Helen Gym,,,,1,44,45,42,41,2,1,0,1,1,6,3,2,2,0,1,1,0,9
Derek S Green,,,,,0,42,40,41,2,1,0,0,0,4,1,2,1,1,1,0,0,9
Katherine Gilmore Richardson,,,,,,0,40,41,1,0,0,0,0,5,2,1,2,0,0,1,0,9
Isaiah Thomas,,,,,,,0,39,1,1,0,1,1,1,1,1,0,0,0,0,0,9
Allan Domb,,,,,,,,0,0,0,0,0,0,3,1,1,0,1,0,0,0,9
Matt Wolfe,,,,,,,,,0,10,8,9,8,0,1,1,1,0,0,1,0,9
Bill Heeney,,,,,,,,,,1,9,8,8,0,0,0,0,0,0,1,0,9
Dan Tinney,,,,,,,,,,,1,9,8,0,0,0,0,0,0,0,0,9
David Oh,,,,,,,,,,,,0,9,0,0,1,0,0,0,0,0,9
Al Taubenberger,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,9
Kendra Brooks,,,,,,,,,,,,,,0,3,1,2,1,1,1,0,9
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,1,0,1,0,0,9
Maj Toure,,,,,,,,,,,,,,,,0,0,1,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,0,1,0,9
Clarc King,,,,,,,,,,,,,,,,,,0,1,0,0,9
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,0,9
Total,50,12,0,49,45,45,44,43,13,12,11,11,9,7,4,3,3,2,2,2,0,9
,District Council 1st District,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Mark F Squilla,Daniel Orsino,Write-In,Helen Gym,Allan Domb,Bill Heeney,David Oh,Katherine Gilmore Richardson,Matt Wolfe,Al Taubenberger,Isaiah Thomas,Derek S Green,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,10
Mark F Squilla,1,0,0,57,51,14,17,49,10,11,48,45,8,23,22,5,7,3,2,1,0,10
Daniel Orsino,,0,0,6,7,38,38,3,40,38,1,4,37,5,4,3,0,0,1,0,0,10
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Helen Gym,,,,0,45,4,9,47,2,2,46,39,2,23,20,3,4,2,1,1,0,10
Allan Domb,,,,,0,11,15,36,7,6,42,42,6,9,7,3,1,0,0,0,0,10
Bill Heeney,,,,,,4,45,1,47,46,3,3,43,0,0,1,0,0,0,0,0,10
David Oh,,,,,,,0,1,43,42,4,5,39,2,1,3,2,1,1,0,0,10
Katherine Gilmore Richardson,,,,,,,,0,1,1,42,38,2,16,14,2,1,0,0,0,0,10
Matt Wolfe,,,,,,,,,0,45,0,2,44,0,1,2,0,0,0,0,0,10
Al Taubenberger,,,,,,,,,,1,1,3,43,0,1,1,1,0,0,0,0,10
Isaiah Thomas,,,,,,,,,,,0,37,1,14,11,1,0,0,0,0,0,10
Derek S Green,,,,,,,,,,,,0,2,9,6,3,0,0,1,0,0,10
Dan Tinney,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,10
Kendra Brooks,,,,,,,,,,,,,,0,25,4,4,1,2,1,0,10
Nicolas O'Rourke,,,,,,,,,,,,,,,0,4,5,2,2,1,0,10
Maj Toure,,,,,,,,,,,,,,,,0,3,1,1,0,0,10
Joe Cox,,,,,,,,,,,,,,,,,0,3,2,1,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,2,0,0,10
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,0,0,10
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,,0,10
Total,82,46,0,65,60,58,55,52,52,51,51,49,47,29,27,9,7,3,3,1,0,10
,District Council 1st District,,,Council At Large,,,,,,,,,,,,,,,,,,11
,Mark F Squilla,Daniel Orsino,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Bill Heeney,David Oh,Al Taubenberger,Matt Wolfe,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Sherrie Cohen,Clarc King,Steve Cherniavsky,Write-In,11
Mark F Squilla,0,0,0,61,62,61,55,48,8,8,5,3,3,24,19,11,6,3,1,1,0,11
Daniel Orsino,,0,0,0,0,0,0,1,30,30,30,31,31,0,0,0,1,0,0,0,0,11
Write-In,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Helen Gym,,,,2,52,52,47,43,1,4,0,0,0,15,12,5,4,1,0,1,0,11
Isaiah Thomas,,,,,0,55,52,44,1,0,1,1,0,14,14,7,1,2,0,0,0,11
Katherine Gilmore Richardson,,,,,,0,50,45,3,4,3,2,0,12,10,4,3,0,0,0,0,11
Derek S Green,,,,,,,0,44,0,1,0,0,0,8,6,5,2,1,0,0,0,11
Allan Domb,,,,,,,,0,2,3,3,1,2,2,1,2,3,0,0,0,0,11
Bill Heeney,,,,,,,,,2,30,31,31,31,2,1,0,0,0,0,0,0,11
David Oh,,,,,,,,,,0,32,31,32,4,2,0,2,1,0,1,0,11
Al Taubenberger,,,,,,,,,,,0,33,32,1,0,0,2,0,0,0,0,11
Matt Wolfe,,,,,,,,,,,,1,32,1,0,0,1,0,0,0,0,11
Dan Tinney,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,11
Kendra Brooks,,,,,,,,,,,,,,0,18,7,4,3,0,1,0,11
Nicolas O'Rourke,,,,,,,,,,,,,,,0,5,2,1,0,0,0,11
Joe Cox,,,,,,,,,,,,,,,,0,3,2,1,0,0,11
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,1,0,11
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,11
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,11
Write-In,,,,,,,,,,,,,,,,,,,,,0,11
Total,81,33,0,63,62,61,55,49,40,38,35,35,34,24,19,11,7,3,1,1,0,11
