col_1,col_2,col_3,col_4,col_5,col_6,division
,Register Of Wills,,District Council 8th District,,,All
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,All
Tracey Gordon,79,0,"3,194",694,10,All
Write-In,,0,1,1,0,All
Cindy Bass,,,141,0,0,All
Greg Paulmier,,,,221,0,All
Write-In,,,,,3,All
Total,"3,977",2,"3,336",916,13,All
,Register Of Wills,,District Council 8th District,,,1
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,1
Tracey Gordon,3,0,148,11,0,1
Write-In,,0,0,0,0,1
Cindy Bass,,,13,0,0,1
Greg Paulmier,,,,0,0,1
Write-In,,,,,0,1
Total,162,0,161,11,0,1
,Register Of Wills,,District Council 8th District,,,2
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,2
Tracey Gordon,1,0,136,5,0,2
Write-In,,0,0,0,0,2
Cindy Bass,,,2,0,0,2
Greg Paulmier,,,,1,0,2
Write-In,,,,,0,2
Total,142,0,138,6,0,2
,Register Of Wills,,District Council 8th District,,,3
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,3
Tracey Gordon,0,0,132,5,0,3
Write-In,,0,0,0,0,3
Cindy Bass,,,3,0,0,3
Greg Paulmier,,,,1,0,3
Write-In,,,,,0,3
Total,137,0,135,6,0,3
,Register Of Wills,,District Council 8th District,,,4
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,4
Tracey Gordon,1,0,109,4,0,4
Write-In,,0,0,0,0,4
Cindy Bass,,,3,0,0,4
Greg Paulmier,,,,4,0,4
Write-In,,,,,0,4
Total,114,0,112,8,0,4
,Register Of Wills,,District Council 8th District,,,5
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,5
Tracey Gordon,4,0,228,20,0,5
Write-In,,0,0,0,0,5
Cindy Bass,,,4,0,0,5
Greg Paulmier,,,,6,0,5
Write-In,,,,,0,5
Total,252,0,232,26,0,5
,Register Of Wills,,District Council 8th District,,,6
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,6
Tracey Gordon,3,0,95,12,0,6
Write-In,,0,0,0,0,6
Cindy Bass,,,4,0,0,6
Greg Paulmier,,,,2,0,6
Write-In,,,,,0,6
Total,110,0,99,14,0,6
,Register Of Wills,,District Council 8th District,,,7
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,7
Tracey Gordon,2,0,163,24,0,7
Write-In,,0,0,0,0,7
Cindy Bass,,,5,0,0,7
Greg Paulmier,,,,7,0,7
Write-In,,,,,0,7
Total,189,0,168,31,0,7
,Register Of Wills,,District Council 8th District,,,8
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,8
Tracey Gordon,6,0,128,43,0,8
Write-In,,0,0,0,0,8
Cindy Bass,,,8,0,0,8
Greg Paulmier,,,,13,0,8
Write-In,,,,,0,8
Total,177,0,136,56,0,8
,Register Of Wills,,District Council 8th District,,,9
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,9
Tracey Gordon,7,0,107,33,2,9
Write-In,,0,0,0,0,9
Cindy Bass,,,6,0,0,9
Greg Paulmier,,,,9,0,9
Write-In,,,,,1,9
Total,149,0,113,42,3,9
,Register Of Wills,,District Council 8th District,,,10
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,10
Tracey Gordon,2,0,158,5,0,10
Write-In,,0,0,0,0,10
Cindy Bass,,,5,0,0,10
Greg Paulmier,,,,3,0,10
Write-In,,,,,0,10
Total,165,0,163,8,0,10
,Register Of Wills,,District Council 8th District,,,11
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,11
Tracey Gordon,2,0,134,72,0,11
Write-In,,0,0,0,0,11
Cindy Bass,,,4,0,0,11
Greg Paulmier,,,,11,0,11
Write-In,,,,,0,11
Total,208,0,138,83,0,11
,Register Of Wills,,District Council 8th District,,,12
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,12
Tracey Gordon,3,0,140,23,1,12
Write-In,,0,0,0,0,12
Cindy Bass,,,2,0,0,12
Greg Paulmier,,,,6,0,12
Write-In,,,,,0,12
Total,167,0,142,29,1,12
,Register Of Wills,,District Council 8th District,,,13
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,13
Tracey Gordon,3,0,125,8,0,13
Write-In,,0,0,0,0,13
Cindy Bass,,,3,0,0,13
Greg Paulmier,,,,1,0,13
Write-In,,,,,0,13
Total,136,0,128,9,0,13
,Register Of Wills,,District Council 8th District,,,14
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,14
Tracey Gordon,4,0,112,18,0,14
Write-In,,0,0,0,0,14
Cindy Bass,,,1,0,0,14
Greg Paulmier,,,,6,0,14
Write-In,,,,,0,14
Total,134,0,113,24,0,14
,Register Of Wills,,District Council 8th District,,,15
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,15
Tracey Gordon,2,0,192,44,0,15
Write-In,,0,0,0,0,15
Cindy Bass,,,10,0,0,15
Greg Paulmier,,,,20,0,15
Write-In,,,,,0,15
Total,238,0,202,64,0,15
,Register Of Wills,,District Council 8th District,,,16
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,16
Tracey Gordon,4,0,143,74,0,16
Write-In,,0,1,0,0,16
Cindy Bass,,,7,0,0,16
Greg Paulmier,,,,29,0,16
Write-In,,,,,0,16
Total,221,1,151,103,0,16
,Register Of Wills,,District Council 8th District,,,17
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,17
Tracey Gordon,5,0,146,31,0,17
Write-In,,0,0,0,0,17
Cindy Bass,,,11,0,0,17
Greg Paulmier,,,,9,0,17
Write-In,,,,,0,17
Total,182,0,157,40,0,17
,Register Of Wills,,District Council 8th District,,,18
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,18
Tracey Gordon,2,0,94,26,0,18
Write-In,,0,0,0,0,18
Cindy Bass,,,8,0,0,18
Greg Paulmier,,,,12,0,18
Write-In,,,,,0,18
Total,122,0,102,38,0,18
,Register Of Wills,,District Council 8th District,,,19
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,19
Tracey Gordon,1,0,94,20,1,19
Write-In,,0,0,1,0,19
Cindy Bass,,,5,0,0,19
Greg Paulmier,,,,6,0,19
Write-In,,,,,0,19
Total,116,1,99,27,1,19
,Register Of Wills,,District Council 8th District,,,20
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,20
Tracey Gordon,2,0,116,15,2,20
Write-In,,0,0,0,0,20
Cindy Bass,,,7,0,0,20
Greg Paulmier,,,,6,0,20
Write-In,,,,,0,20
Total,135,0,123,21,2,20
,Register Of Wills,,District Council 8th District,,,21
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,21
Tracey Gordon,3,0,103,18,0,21
Write-In,,0,0,0,0,21
Cindy Bass,,,4,0,0,21
Greg Paulmier,,,,2,0,21
Write-In,,,,,0,21
Total,124,0,107,20,0,21
,Register Of Wills,,District Council 8th District,,,22
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,22
Tracey Gordon,8,0,160,60,0,22
Write-In,,0,0,0,0,22
Cindy Bass,,,14,0,0,22
Greg Paulmier,,,,16,0,22
Write-In,,,,,0,22
Total,228,0,174,76,0,22
,Register Of Wills,,District Council 8th District,,,23
,Tracey Gordon,Write-In,Greg Paulmier,Cindy Bass,Write-In,23
Tracey Gordon,10,0,102,124,3,23
Write-In,,0,0,0,0,23
Greg Paulmier,,,49,0,0,23
Cindy Bass,,,,8,0,23
Write-In,,,,,2,23
Total,239,0,151,132,5,23
,Register Of Wills,,District Council 8th District,,,24
,Tracey Gordon,Write-In,Cindy Bass,Greg Paulmier,Write-In,24
Tracey Gordon,1,0,107,21,1,24
Write-In,,0,0,0,0,24
Cindy Bass,,,4,0,0,24
Greg Paulmier,,,,2,0,24
Write-In,,,,,0,24
Total,130,0,111,23,1,24
