col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Daniel D Mccaffery,40,"3,839",173,109,1,"4,131","4,092","3,951","3,949","3,842","3,801","3,429",9,All
Amanda Green-Hawkins,,18,50,39,0,"3,840","3,750","3,741","3,613","3,640","3,573","3,381",10,All
Megan Mccarthy King,,,19,445,0,265,266,249,262,243,236,182,4,All
Christylee Peck,,,,6,1,198,202,185,194,178,177,118,3,All
Write-In,,,,,0,1,1,0,1,0,0,0,0,All
Tiffany Palmer,,,,,,3,"4,267","4,156","4,137","4,030","3,965","3,618",8,All
Anthony Kyriakakis,,,,,,,6,"4,065","4,158","3,955","3,966","3,549",8,All
Jennifer Schultz,,,,,,,,4,"3,960","4,001","3,946","3,600",4,All
James C Crumlish,,,,,,,,,1,"3,927","3,931","3,516",4,All
Carmella Jacquinto,,,,,,,,,,7,"3,916","3,590",5,All
Joshua Roberts,,,,,,,,,,,2,"3,528",8,All
Crystal B Powell,,,,,,,,,,,,2,1,All
Write-In,,,,,,,,,,,,,0,All
Total,"4,524","4,162",704,608,2,"4,488","4,418","4,280","4,243","4,142","4,065","3,684",14,All
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,1
,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,1
Anthony Kyriakakis,1,292,280,281,265,268,246,0,283,251,19,18,0,1
Tiffany Palmer,,0,280,279,268,268,252,0,279,253,16,13,0,1
Jennifer Schultz,,,1,265,265,265,247,0,270,250,17,13,0,1
James C Crumlish,,,,0,262,266,245,0,268,241,15,11,0,1
Carmella Jacquinto,,,,,0,264,246,0,253,236,14,13,0,1
Joshua Roberts,,,,,,0,244,0,254,236,13,13,0,1
Crystal B Powell,,,,,,,0,0,238,230,7,7,0,1
Write-In,,,,,,,,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,,,,,,5,250,13,7,0,1
Amanda Green-Hawkins,,,,,,,,,,0,3,5,0,1
Megan Mccarthy King,,,,,,,,,,,1,34,0,1
Christylee Peck,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,0,1
Total,307,299,294,285,273,273,252,0,306,274,51,47,0,1
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,2
