col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,City Commissioners,,,,Judge Of The Superior Court,,,,,All
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,All
Lisa Deeley,23,"3,128",137,1,"3,105","3,100",114,83,1,All
Omar Sabir,,22,40,0,"3,054","3,105",60,29,1,All
Al Schmidt,,,34,1,157,82,609,570,0,All
Write-In,,,,0,0,0,1,1,0,All
Daniel D Mccaffery,,,,,65,"3,064",80,26,0,All
Amanda Green-Hawkins,,,,,,41,23,19,0,All
Megan Mccarthy King,,,,,,,15,561,0,All
Christylee Peck,,,,,,,,5,0,All
Write-In,,,,,,,,,0,All
Total,"3,442","3,360",795,2,"3,383","3,339",712,639,1,All
,Judge Of The Superior Court,,,,,City Commissioners,,,,1
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,1
Daniel D Mccaffery,3,112,4,3,0,114,108,12,0,1
Amanda Green-Hawkins,,1,1,0,0,110,107,5,0,1
Megan Mccarthy King,,,0,37,0,8,2,42,1,1
Christylee Peck,,,,0,0,8,1,41,1,1
Write-In,,,,,0,0,0,0,0,1
Lisa Deeley,,,,,,0,109,12,0,1
Omar Sabir,,,,,,,0,2,0,1
Al Schmidt,,,,,,,,3,1,1
Write-In,,,,,,,,,0,1
Total,128,120,45,43,0,128,116,59,1,1
,City Commissioners,,,,Judge Of The Superior Court,,,,,2
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,2
Lisa Deeley,1,88,10,0,92,88,10,8,0,2
Omar Sabir,,2,3,0,86,88,5,4,0,2
Al Schmidt,,,0,0,10,3,41,41,0,2
Write-In,,,,0,0,0,0,0,0,2
Daniel D Mccaffery,,,,,3,86,5,3,0,2
Amanda Green-Hawkins,,,,,,2,2,1,0,2
Megan Mccarthy King,,,,,,,4,48,0,2
Christylee Peck,,,,,,,,0,0,2
Write-In,,,,,,,,,0,2
Total,105,101,50,0,102,95,60,55,0,2
,Judge Of The Superior Court,,,,,City Commissioners,,,,3
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,3
Daniel D Mccaffery,3,90,0,0,0,85,88,7,0,3
Amanda Green-Hawkins,,1,0,0,0,90,88,4,0,3
Megan Mccarthy King,,,1,30,0,3,3,31,0,3
