col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Dan Tinney,Al Taubenberger,David Oh,Matt Wolfe,Nicolas O'Rourke,Bill Heeney,Sherrie Cohen,Steve Cherniavsky,Joe Cox,Clarc King,Maj Toure,Write-In,1
Daniel D Mccaffery,0,209,11,4,0,225,190,199,191,176,64,25,24,20,7,34,3,11,4,4,3,3,2,1
Amanda Green-Hawkins,,0,1,3,0,197,165,183,170,162,58,18,15,11,6,32,4,10,2,2,3,3,2,1
Megan Mccarthy King,,,0,40,0,10,22,5,6,2,2,40,39,39,38,1,32,1,0,0,0,0,0,1
Christylee Peck,,,,0,0,5,18,6,6,1,2,37,38,38,38,0,33,1,1,0,0,0,0,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Helen Gym,,,,,,1,190,201,186,181,61,24,12,12,4,32,0,9,0,3,3,2,0,1
Allan Domb,,,,,,,0,179,165,151,30,30,23,29,14,8,6,5,2,0,0,0,2,1
Katherine Gilmore Richardson,,,,,,,,0,176,170,43,19,12,9,6,16,3,4,1,0,2,1,2,1
Derek S Green,,,,,,,,,0,172,29,5,12,11,4,19,2,4,2,1,1,1,2,1
Isaiah Thomas,,,,,,,,,,0,27,3,5,2,0,19,0,4,0,0,2,0,0,1
Kendra Brooks,,,,,,,,,,,0,16,2,1,1,38,0,6,2,3,2,1,0,1
Dan Tinney,,,,,,,,,,,,0,41,43,37,1,33,1,1,0,0,1,0,1
Al Taubenberger,,,,,,,,,,,,,0,47,41,0,34,1,0,0,0,1,0,1
David Oh,,,,,,,,,,,,,,0,41,1,34,0,1,0,0,0,0,1
Matt Wolfe,,,,,,,,,,,,,,,0,1,37,0,0,0,0,0,0,1
Nicolas O'Rourke,,,,,,,,,,,,,,,,0,0,3,2,3,1,1,0,1
Bill Heeney,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1
Joe Cox,,,,,,,,,,,,,,,,,,,,0,1,1,0,1
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Maj Toure,,,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,260,224,52,48,0,245,222,219,207,188,72,67,62,62,48,39,38,13,5,4,3,3,2,1
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,2
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Kendra Brooks,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Nicolas O'Rourke,Bill Heeney,Joe Cox,Sherrie Cohen,Write-In,Steve Cherniavsky,Clarc King,Maj Toure,2
Daniel D Mccaffery,0,184,15,4,0,186,197,181,174,174,66,27,17,13,8,38,4,10,7,1,5,2,2,2
Amanda Green-Hawkins,,0,3,1,0,151,170,162,151,148,51,13,8,7,6,34,1,8,6,1,1,2,1,2
Megan Mccarthy King,,,0,48,0,30,8,11,7,8,5,49,48,40,45,2,38,6,1,1,2,2,1,2
Christylee Peck,,,,0,0,18,4,5,6,3,5,41,41,36,40,3,35,2,2,0,1,2,1,2
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Allan Domb,,,,,,3,173,159,148,150,41,32,28,24,13,17,8,6,3,0,3,0,1,2
Helen Gym,,,,,,,0,173,156,160,57,17,10,11,5,32,1,6,7,1,0,1,2,2
Katherine Gilmore Richardson,,,,,,,,0,159,156,46,5,8,14,8,26,3,7,3,0,1,1,0,2
Isaiah Thomas,,,,,,,,,0,157,35,9,7,5,2,18,2,5,5,0,4,0,1,2
Derek S Green,,,,,,,,,,0,31,14,7,4,5,14,1,5,3,1,5,1,1,2
Kendra Brooks,,,,,,,,,,,0,6,0,7,0,44,0,5,4,2,1,1,0,2
David Oh,,,,,,,,,,,,0,51,34,38,4,32,1,2,0,2,2,2,2
Al Taubenberger,,,,,,,,,,,,,0,38,35,0,35,0,2,0,1,0,0,2
Dan Tinney,,,,,,,,,,,,,,0,36,1,33,0,0,0,1,0,0,2
Matt Wolfe,,,,,,,,,,,,,,,0,0,36,3,0,0,1,3,1,2
Nicolas O'Rourke,,,,,,,,,,,,,,,,0,0,3,2,2,0,1,0,2
Bill Heeney,,,,,,,,,,,,,,,,,0,2,0,0,0,2,0,2
Joe Cox,,,,,,,,,,,,,,,,,,0,0,1,1,3,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,0,0,1,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,2
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,235,192,69,54,2,218,212,196,182,181,76,69,61,53,50,46,41,13,8,7,5,4,3,2
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,3
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Al Taubenberger,David Oh,Nicolas O'Rourke,Dan Tinney,Matt Wolfe,Bill Heeney,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Joe Cox,Clarc King,Write-In,3
Daniel D Mccaffery,1,206,13,9,0,251,233,229,209,206,74,19,14,46,12,6,5,8,4,1,5,1,0,3
Amanda Green-Hawkins,,1,5,1,0,202,195,187,166,169,52,13,11,36,6,5,2,5,4,2,0,1,0,3
Megan Mccarthy King,,,0,43,0,12,25,15,13,9,5,38,34,1,37,38,35,5,3,5,2,0,0,3
Christylee Peck,,,,0,0,8,14,9,8,6,5,35,34,2,34,37,36,3,2,3,2,0,0,3
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Helen Gym,,,,,,1,237,228,208,208,72,12,14,41,11,3,2,7,3,2,3,1,0,3
Allan Domb,,,,,,,4,215,199,187,49,25,17,24,17,11,9,7,6,6,3,0,0,3
Katherine Gilmore Richardson,,,,,,,,0,200,199,55,14,5,26,13,3,3,4,3,2,2,0,0,3
Derek S Green,,,,,,,,,0,189,37,9,6,26,3,2,2,5,3,2,1,0,0,3
Isaiah Thomas,,,,,,,,,,0,33,6,3,26,1,1,1,2,2,0,2,0,0,3
Kendra Brooks,,,,,,,,,,,0,2,2,46,9,0,0,5,1,0,2,0,0,3
Al Taubenberger,,,,,,,,,,,,0,42,0,37,38,39,1,0,0,0,0,0,3
David Oh,,,,,,,,,,,,,1,3,31,35,35,1,0,0,1,1,0,3
Nicolas O'Rourke,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,1,0,3
Dan Tinney,,,,,,,,,,,,,,,0,35,35,1,1,1,1,0,0,3
Matt Wolfe,,,,,,,,,,,,,,,,0,37,1,2,3,1,0,0,3
Bill Heeney,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,3
Maj Toure,,,,,,,,,,,,,,,,,,,2,3,1,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,280,224,63,54,0,280,278,251,227,219,85,62,56,52,51,46,42,12,9,6,5,1,0,3
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Sherrie Cohen,Bill Heeney,Joe Cox,Steve Cherniavsky,Maj Toure,Clarc King,Write-In,4
Daniel D Mccaffery,0,260,13,10,0,289,221,233,215,202,147,97,37,15,16,5,25,2,27,12,7,6,0,4
Amanda Green-Hawkins,,0,3,2,0,252,183,212,189,179,123,87,28,11,9,3,26,2,21,5,5,6,0,4
Megan Mccarthy King,,,0,41,0,18,26,10,14,11,8,4,31,35,31,31,2,26,3,3,3,3,0,4
Christylee Peck,,,,0,0,12,30,6,9,3,10,4,32,32,32,31,6,26,5,3,5,1,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Helen Gym,,,,,,1,219,229,208,202,138,89,36,13,14,2,25,2,17,9,4,3,1,4
Allan Domb,,,,,,,2,180,172,157,68,38,37,25,25,10,9,6,7,7,5,2,1,4
Katherine Gilmore Richardson,,,,,,,,0,183,180,85,53,15,11,11,3,15,1,6,1,2,2,0,4
Derek S Green,,,,,,,,,0,167,63,32,21,10,9,3,10,0,6,4,3,3,0,4
Isaiah Thomas,,,,,,,,,,0,58,43,12,5,3,1,7,0,6,2,1,2,0,4
Kendra Brooks,,,,,,,,,,,0,106,12,5,13,0,24,1,18,8,4,2,0,4
Nicolas O'Rourke,,,,,,,,,,,,0,3,2,0,0,10,0,15,3,2,1,0,4
David Oh,,,,,,,,,,,,,0,30,25,27,4,26,5,6,3,3,1,4
Al Taubenberger,,,,,,,,,,,,,,0,29,29,2,26,1,3,3,1,0,4
Dan Tinney,,,,,,,,,,,,,,,0,26,2,21,1,1,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,,0,0,26,3,0,2,1,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,8,3,2,2,0,4
Bill Heeney,,,,,,,,,,,,,,,,,,0,3,2,1,1,0,4
Joe Cox,,,,,,,,,,,,,,,,,,,0,5,5,3,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,2,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,333,284,58,55,0,322,267,249,230,215,163,109,74,53,48,37,33,30,30,15,12,8,1,4
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Derek S Green,Isaiah Thomas,Kendra Brooks,David Oh,Nicolas O'Rourke,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,5
Daniel D Mccaffery,1,174,10,3,0,186,164,145,156,151,99,21,65,9,11,7,4,16,17,5,4,4,3,5
Amanda Green-Hawkins,,0,4,7,0,158,149,127,132,135,70,19,47,6,5,5,2,13,8,6,2,5,1,5
Megan Mccarthy King,,,0,34,0,15,8,13,7,2,7,36,4,31,32,34,29,5,1,4,1,0,0,5
Christylee Peck,,,,0,0,11,11,11,5,4,2,33,1,30,30,31,29,3,3,6,1,1,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Helen Gym,,,,,,0,163,142,151,144,85,17,57,8,6,3,4,13,11,5,5,1,3,5
Katherine Gilmore Richardson,,,,,,,0,126,139,135,64,10,41,4,6,3,2,8,9,6,1,3,1,5
Allan Domb,,,,,,,,0,118,120,42,17,20,11,13,9,5,6,5,4,2,2,0,5
Derek S Green,,,,,,,,,0,133,50,10,31,2,3,3,1,7,9,5,1,0,3,5
Isaiah Thomas,,,,,,,,,,0,42,9,30,4,4,4,1,4,7,2,2,2,1,5
Kendra Brooks,,,,,,,,,,,0,8,69,2,4,0,0,14,13,6,3,3,2,5
David Oh,,,,,,,,,,,,24,3,34,31,33,29,3,4,5,2,1,0,5
Nicolas O'Rourke,,,,,,,,,,,,,1,1,0,0,0,7,3,0,0,0,0,5
Al Taubenberger,,,,,,,,,,,,,,0,30,33,29,1,1,1,1,0,0,5
Dan Tinney,,,,,,,,,,,,,,,0,32,30,0,1,0,1,0,0,5
Matt Wolfe,,,,,,,,,,,,,,,,1,31,1,1,2,2,0,0,5
Bill Heeney,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,5
Joe Cox,,,,,,,,,,,,,,,,,,0,2,4,2,3,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,3,2,0,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,,0,1,2,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,230,191,51,45,0,215,188,170,169,164,109,85,72,44,43,43,34,20,19,12,7,5,3,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,6
Daniel D Mccaffery,0,235,8,10,0,243,196,190,188,177,124,93,28,18,14,8,6,17,12,7,5,2,2,6
Amanda Green-Hawkins,,0,3,1,0,212,178,177,165,151,106,79,17,11,11,7,4,12,12,6,5,1,2,6
Christylee Peck,,,0,13,0,8,4,5,5,9,5,1,17,14,12,15,12,3,3,5,4,0,0,6
Megan Mccarthy King,,,,0,0,9,6,3,6,9,4,5,16,16,13,14,12,2,0,2,2,0,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Helen Gym,,,,,,0,186,184,177,169,110,74,15,9,10,2,1,15,10,6,2,2,1,6
Isaiah Thomas,,,,,,,0,159,162,134,72,59,8,4,0,1,0,3,7,3,3,0,2,6
Katherine Gilmore Richardson,,,,,,,,0,153,140,73,41,4,2,9,2,1,9,4,3,2,1,1,6
Derek S Green,,,,,,,,,0,143,56,40,12,7,1,1,0,4,7,4,2,0,2,6
Allan Domb,,,,,,,,,,0,40,22,25,15,13,7,3,7,3,4,3,1,0,6
Kendra Brooks,,,,,,,,,,,0,89,3,0,8,1,0,13,11,4,2,1,0,6
Nicolas O'Rourke,,,,,,,,,,,,0,1,0,1,1,0,6,7,0,3,2,0,6
David Oh,,,,,,,,,,,,,0,26,19,19,18,3,1,5,3,0,1,6
Al Taubenberger,,,,,,,,,,,,,,0,17,21,16,1,1,3,1,0,0,6
Dan Tinney,,,,,,,,,,,,,,,0,17,15,0,0,0,2,0,0,6
Matt Wolfe,,,,,,,,,,,,,,,,0,18,0,2,4,2,0,0,6
Bill Heeney,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,2,4,1,0,0,6
Joe Cox,,,,,,,,,,,,,,,,,,,0,3,2,0,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,,0,2,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,283,247,25,25,0,255,204,204,197,190,130,94,44,33,29,26,19,18,15,12,8,2,2,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Matt Wolfe,Dan Tinney,Sherrie Cohen,Bill Heeney,Joe Cox,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,7
Daniel D Mccaffery,0,198,7,6,0,198,175,170,169,145,95,68,16,15,4,6,16,4,13,7,7,4,0,7
Amanda Green-Hawkins,,0,2,2,0,179,162,157,150,127,87,63,11,8,1,4,13,3,12,7,4,4,4,7
Megan Mccarthy King,,,0,18,0,9,8,6,7,6,5,3,17,15,17,13,3,12,2,6,4,1,0,7
Christylee Peck,,,,0,0,7,5,1,7,10,2,2,16,15,14,13,1,11,2,5,2,2,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,,,,0,170,161,154,136,82,57,8,7,1,2,18,1,8,4,4,3,4,7
Katherine Gilmore Richardson,,,,,,,0,151,146,126,63,43,7,5,2,2,13,3,7,6,1,2,0,7
Isaiah Thomas,,,,,,,,1,148,120,56,35,5,5,0,1,7,0,3,5,1,0,0,7
Derek S Green,,,,,,,,,0,118,48,32,8,10,1,4,8,1,6,5,5,1,0,7
Allan Domb,,,,,,,,,,0,25,16,11,12,4,5,4,2,4,4,2,3,0,7
Kendra Brooks,,,,,,,,,,,0,74,1,0,0,1,12,1,9,4,3,1,0,7
Nicolas O'Rourke,,,,,,,,,,,,0,2,1,0,0,7,1,6,2,2,1,0,7
David Oh,,,,,,,,,,,,,0,20,18,15,1,14,1,2,2,2,0,7
Al Taubenberger,,,,,,,,,,,,,,0,16,16,0,13,1,2,2,1,0,7
Matt Wolfe,,,,,,,,,,,,,,,0,15,0,16,0,2,2,1,0,7
Dan Tinney,,,,,,,,,,,,,,,,0,0,13,1,0,2,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,1,3,1,0,0,7
Bill Heeney,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,7
Joe Cox,,,,,,,,,,,,,,,,,,,1,3,4,5,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,3,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,1,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,235,210,29,26,0,211,191,179,177,154,103,75,33,29,21,20,19,18,18,14,9,7,4,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Al Taubenberger,Sherrie Cohen,Dan Tinney,Joe Cox,Bill Heeney,Steve Cherniavsky,Maj Toure,Clarc King,Write-In,8
Daniel D Mccaffery,0,275,11,6,0,279,244,239,219,228,137,84,14,9,11,25,7,17,4,5,5,3,0,8
Amanda Green-Hawkins,,0,4,1,0,245,214,214,193,205,120,77,12,7,6,20,5,16,4,3,3,3,3,8
Megan Mccarthy King,,,0,23,0,13,9,9,19,7,6,3,23,21,22,3,19,3,17,2,0,0,0,8
Christylee Peck,,,,0,0,9,5,6,13,5,4,2,19,20,18,0,17,0,15,2,0,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Helen Gym,,,,,,0,234,231,215,219,124,64,14,3,7,23,6,12,0,4,4,1,3,8
Derek S Green,,,,,,,0,209,193,205,83,40,8,4,4,14,1,10,0,3,4,2,0,8
Katherine Gilmore Richardson,,,,,,,,0,185,199,83,47,2,2,3,8,5,6,1,1,3,1,0,8
Allan Domb,,,,,,,,,1,177,56,19,16,10,13,7,10,2,4,4,4,0,0,8
Isaiah Thomas,,,,,,,,,,0,71,41,3,1,1,12,1,6,1,1,2,1,0,8
Kendra Brooks,,,,,,,,,,,0,94,8,2,3,22,5,14,1,5,4,3,1,8
Nicolas O'Rourke,,,,,,,,,,,,0,4,2,1,9,0,8,1,2,2,3,1,8
David Oh,,,,,,,,,,,,,0,20,21,0,19,1,18,1,1,0,0,8
Matt Wolfe,,,,,,,,,,,,,,0,21,2,18,2,19,2,0,0,0,8
Al Taubenberger,,,,,,,,,,,,,,,0,2,17,2,15,3,1,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,4,0,1,1,1,0,8
Dan Tinney,,,,,,,,,,,,,,,,,0,1,19,1,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,,0,2,4,1,3,1,8
Bill Heeney,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,2,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,1,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,327,289,40,30,0,304,259,249,244,240,159,95,38,31,30,29,26,22,21,9,8,4,4,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Matt Wolfe,Dan Tinney,Bill Heeney,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Maj Toure,Clarc King,Write-In,9
Daniel D Mccaffery,2,239,10,5,1,239,201,201,198,190,99,80,23,13,11,10,5,18,17,8,6,2,0,9
Amanda Green-Hawkins,,0,2,2,0,220,195,187,189,179,90,73,16,11,12,7,5,12,11,5,6,3,0,9
Megan Mccarthy King,,,0,34,0,12,7,5,6,14,3,5,34,32,31,34,29,2,3,7,4,1,0,9
Christylee Peck,,,,1,0,8,4,5,5,8,3,3,29,27,26,27,24,3,3,7,4,0,0,9
Write-In,,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Helen Gym,,,,,,1,201,199,196,190,88,66,18,9,5,8,2,16,10,7,2,3,0,9
Katherine Gilmore Richardson,,,,,,,0,183,189,169,58,42,5,8,3,6,0,6,6,2,2,2,0,9
Derek S Green,,,,,,,,0,187,166,57,37,8,6,2,2,0,15,7,2,2,0,2,9
Isaiah Thomas,,,,,,,,,0,160,54,41,6,1,0,2,0,6,9,2,3,1,2,9
Allan Domb,,,,,,,,,,1,34,22,22,13,9,11,4,4,6,5,2,1,0,9
Kendra Brooks,,,,,,,,,,,0,88,7,2,2,3,2,16,12,4,2,0,2,9
Nicolas O'Rourke,,,,,,,,,,,,0,5,3,2,2,2,10,10,7,2,0,0,9
David Oh,,,,,,,,,,,,,1,31,33,29,30,3,2,4,5,0,0,9
Al Taubenberger,,,,,,,,,,,,,,0,29,32,26,1,1,3,1,0,0,9
Matt Wolfe,,,,,,,,,,,,,,,1,29,32,2,0,5,5,1,0,9
Dan Tinney,,,,,,,,,,,,,,,,0,29,0,1,2,3,0,0,9
Bill Heeney,,,,,,,,,,,,,,,,,0,0,0,1,3,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,5,3,2,1,0,9
Joe Cox,,,,,,,,,,,,,,,,,,,0,5,2,2,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,3,3,0,9
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,1,0,9
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,282,264,51,43,3,268,227,224,219,215,117,92,58,45,44,42,34,24,20,15,12,4,2,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
