col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,District Council 4th District,,,,Judge Of The Municipal Court,,All
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,David H Conroy,Write-In,All
Curtis Jones Jr,537,3,0,0,"6,966",0,All
Karla Cruel,,105,0,0,268,0,All
Matt Baltsar,,,26,0,37,0,All
Write-In,,,,1,1,0,All
David H Conroy,,,,,156,0,All
Write-In,,,,,,0,All
Total,"7,595",372,63,2,"7,510",0,All
,District Council 4th District,,,,Judge Of The Municipal Court,,1
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,David H Conroy,Write-In,1
Curtis Jones Jr,6,0,0,0,99,0,1
Karla Cruel,,3,0,0,1,0,1
Matt Baltsar,,,0,0,3,0,1
Write-In,,,,1,0,0,1
David H Conroy,,,,,0,0,1
Write-In,,,,,,0,1
Total,105,4,3,1,103,0,1
,District Council 4th District,,,,Judge Of The Municipal Court,,2
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,David H Conroy,Write-In,2
Curtis Jones Jr,7,0,0,0,85,0,2
Karla Cruel,,1,0,0,1,0,2
Matt Baltsar,,,0,0,0,0,2
Write-In,,,,0,0,0,2
David H Conroy,,,,,0,0,2
Write-In,,,,,,0,2
Total,92,2,0,0,86,0,2
,Judge Of The Municipal Court,,District Council 4th District,,,,3
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,3
David H Conroy,2,0,111,2,1,0,3
Write-In,,0,0,0,0,0,3
Curtis Jones Jr,,,4,0,0,0,3
Karla Cruel,,,,1,0,0,3
Matt Baltsar,,,,,0,0,3
Write-In,,,,,,0,3
Total,116,0,115,3,1,0,3
,Judge Of The Municipal Court,,District Council 4th District,,,,4
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,4
David H Conroy,4,0,158,2,0,0,4
Write-In,,0,0,0,0,0,4
Curtis Jones Jr,,,5,0,0,0,4
Karla Cruel,,,,1,0,0,4
Matt Baltsar,,,,,0,0,4
Write-In,,,,,,0,4
Total,164,0,163,3,0,0,4
,District Council 4th District,,,,Judge Of The Municipal Court,,5
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,David H Conroy,Write-In,5
Curtis Jones Jr,4,0,0,0,120,0,5
Karla Cruel,,2,0,0,2,0,5
Matt Baltsar,,,0,0,0,0,5
Write-In,,,,0,0,0,5
David H Conroy,,,,,0,0,5
Write-In,,,,,,0,5
Total,124,4,0,0,122,0,5
,Judge Of The Municipal Court,,District Council 4th District,,,,6
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,6
David H Conroy,9,0,180,5,3,0,6
Write-In,,0,0,0,0,0,6
Curtis Jones Jr,,,14,0,0,0,6
Karla Cruel,,,,2,0,0,6
Matt Baltsar,,,,,0,0,6
Write-In,,,,,,0,6
Total,197,0,194,7,3,0,6
,Judge Of The Municipal Court,,District Council 4th District,,,,7
,David H Conroy,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,7
David H Conroy,7,0,185,5,1,0,7
Write-In,,0,0,0,0,0,7
Curtis Jones Jr,,,9,0,0,0,7
Karla Cruel,,,,1,0,0,7
Matt Baltsar,,,,,1,0,7
Write-In,,,,,,0,7
Total,198,0,194,6,2,0,7
,District Council 4th District,,,,Judge Of The Municipal Court,,8
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,David H Conroy,Write-In,8
Curtis Jones Jr,11,0,0,0,203,0,8
Karla Cruel,,1,0,0,3,0,8
Matt Baltsar,,,1,0,1,0,8
Write-In,,,,0,0,0,8
David H Conroy,,,,,2,0,8
Write-In,,,,,,0,8
Total,214,4,2,0,209,0,8
,District Council 4th District,,,,Judge Of The Municipal Court,,9
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,David H Conroy,Write-In,9
Curtis Jones Jr,6,0,0,0,141,0,9
Karla Cruel,,0,0,0,4,0,9
Matt Baltsar,,,1,0,1,0,9
Write-In,,,,0,0,0,9
David H Conroy,,,,,1,0,9
Write-In,,,,,,0,9
Total,147,4,2,0,147,0,9
,District Council 4th District,,,,Judge Of The Municipal Court,,10
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,David H Conroy,Write-In,10
Curtis Jones Jr,15,0,0,0,176,0,10
Karla Cruel,,2,0,0,7,0,10
Matt Baltsar,,,0,0,0,0,10
Write-In,,,,0,0,0,10
David H Conroy,,,,,4,0,10
Write-In,,,,,,0,10
Total,191,9,0,0,187,0,10
,District Council 4th District,,,,Judge Of The Municipal Court,,11
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,David H Conroy,Write-In,11
Curtis Jones Jr,11,0,0,0,193,0,11
Karla Cruel,,2,0,0,2,0,11
Matt Baltsar,,,0,0,0,0,11
Write-In,,,,0,0,0,11
