col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Jennifer Schultz,Crystal B Powell,Carmella Jacquinto,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Write-In,All
Amanda Green-Hawkins,18,"1,809",7,6,0,"1,848","1,824","1,819","1,815","1,806","1,797","1,799",1,All
Daniel D Mccaffery,,11,6,6,0,"1,811","1,799","1,794","1,793","1,789","1,783","1,782",1,All
Megan Mccarthy King,,,6,53,0,14,16,14,15,12,13,11,0,All
Christylee Peck,,,,3,0,13,14,12,13,10,12,10,0,All
Write-In,,,,,0,0,0,0,0,0,0,0,0,All
Tiffany Palmer,,,,,,3,"1,838","1,833","1,825","1,821","1,819","1,816",0,All
Jennifer Schultz,,,,,,,4,"1,826","1,816","1,821","1,819","1,814",0,All
Crystal B Powell,,,,,,,,0,"1,822","1,818","1,804","1,814",1,All
Carmella Jacquinto,,,,,,,,,0,"1,817","1,807","1,820",0,All
Joshua Roberts,,,,,,,,,,2,"1,815","1,819",1,All
Anthony Kyriakakis,,,,,,,,,,,3,"1,811",0,All
James C Crumlish,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,0,All
Total,"1,932","1,887",81,70,2,"1,905","1,878","1,867","1,861","1,850","1,842","1,839",1,All
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,1
,Tiffany Palmer,Crystal B Powell,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,1
Tiffany Palmer,1,81,81,79,78,78,76,0,82,77,1,0,0,1
Crystal B Powell,,0,78,78,78,78,74,0,79,73,1,0,0,1
Jennifer Schultz,,,0,78,76,77,76,0,79,74,1,0,0,1
Joshua Roberts,,,,1,77,77,75,0,78,71,1,0,0,1
Carmella Jacquinto,,,,,0,76,74,0,78,71,1,0,0,1
James C Crumlish,,,,,,0,74,0,77,70,1,0,0,1
Anthony Kyriakakis,,,,,,,0,0,76,71,1,0,0,1
Write-In,,,,,,,,0,0,0,0,0,0,1
Amanda Green-Hawkins,,,,,,,,,1,73,1,0,0,1
Daniel D Mccaffery,,,,,,,,,,0,0,0,0,1
Christylee Peck,,,,,,,,,,,0,0,0,1
Megan Mccarthy King,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,0,1
Total,87,82,81,80,79,78,76,0,84,78,1,0,0,1
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Jennifer Schultz,Carmella Jacquinto,Crystal B Powell,Tiffany Palmer,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Write-In,2
Amanda Green-Hawkins,0,114,1,1,0,117,115,114,116,115,113,113,0,2
Daniel D Mccaffery,,0,0,0,0,114,115,114,113,114,112,113,0,2
Megan Mccarthy King,,,0,7,0,3,1,3,1,1,1,1,0,2
Christylee Peck,,,,0,0,2,1,2,1,1,1,1,0,2
Write-In,,,,,0,0,0,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,0,116,118,116,115,114,115,0,2
Carmella Jacquinto,,,,,,,0,116,116,115,115,115,0,2
Crystal B Powell,,,,,,,,0,116,116,114,115,0,2
Tiffany Palmer,,,,,,,,,0,116,114,114,0,2
Joshua Roberts,,,,,,,,,,0,114,116,0,2
Anthony Kyriakakis,,,,,,,,,,,0,114,0,2
James C Crumlish,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,0,2
Total,124,118,10,8,0,123,120,120,119,118,116,116,0,2
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,3
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Carmella Jacquinto,Tiffany Palmer,Jennifer Schultz,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Crystal B Powell,Write-In,3
Amanda Green-Hawkins,1,54,0,0,0,53,55,54,52,52,51,51,0,3
Daniel D Mccaffery,,0,1,0,0,52,52,54,55,53,53,51,0,3
Megan Mccarthy King,,,0,8,0,3,0,1,1,0,0,0,0,3
Christylee Peck,,,,0,0,1,0,0,0,0,0,0,0,3
Write-In,,,,,0,0,0,0,0,0,0,0,0,3
Carmella Jacquinto,,,,,,0,52,52,52,51,51,51,0,3
Tiffany Palmer,,,,,,,1,52,52,52,51,51,0,3
Jennifer Schultz,,,,,,,,0,53,52,51,51,0,3
Joshua Roberts,,,,,,,,,0,53,52,51,0,3
Anthony Kyriakakis,,,,,,,,,,0,52,51,0,3
James C Crumlish,,,,,,,,,,,0,51,0,3
Crystal B Powell,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,0,3
Total,60,58,10,8,0,56,56,55,55,53,53,51,0,3
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,4
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Jennifer Schultz,Tiffany Palmer,Crystal B Powell,Joshua Roberts,Write-In,4
Amanda Green-Hawkins,0,80,0,0,0,79,81,79,79,78,79,78,0,4
Daniel D Mccaffery,,0,0,0,0,82,80,82,81,81,79,80,0,4
Christylee Peck,,,0,3,0,1,1,1,1,1,1,1,0,4
Megan Mccarthy King,,,,0,0,1,1,1,1,1,1,1,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,4
Anthony Kyriakakis,,,,,,1,81,83,82,81,80,81,0,4
Carmella Jacquinto,,,,,,,0,81,81,81,81,81,0,4
James C Crumlish,,,,,,,,0,82,81,80,81,0,4
Jennifer Schultz,,,,,,,,,0,81,80,81,0,4
Tiffany Palmer,,,,,,,,,,0,80,81,0,4
Crystal B Powell,,,,,,,,,,,0,80,0,4
Joshua Roberts,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,0,4
Total,84,84,3,3,0,84,84,83,83,82,81,81,0,4
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,5
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Carmella Jacquinto,Tiffany Palmer,Anthony Kyriakakis,Crystal B Powell,Jennifer Schultz,James C Crumlish,Joshua Roberts,Write-In,5
Amanda Green-Hawkins,1,116,1,0,0,114,115,113,114,114,113,113,0,5
Daniel D Mccaffery,,0,0,0,0,113,114,112,113,113,112,112,0,5
Christylee Peck,,,0,2,0,1,1,1,1,1,1,1,0,5
Megan Mccarthy King,,,,0,0,1,0,1,0,0,0,0,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,5
Carmella Jacquinto,,,,,,0,113,114,112,112,113,113,0,5
Tiffany Palmer,,,,,,,0,113,114,113,113,113,0,5
Anthony Kyriakakis,,,,,,,,0,112,112,113,113,0,5
Crystal B Powell,,,,,,,,,0,113,112,112,0,5
Jennifer Schultz,,,,,,,,,,0,112,112,0,5
James C Crumlish,,,,,,,,,,,0,113,0,5
Joshua Roberts,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,0,5
Total,118,116,3,3,0,115,115,114,114,114,113,113,0,5
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,6
,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,6
Jennifer Schultz,0,45,46,47,46,45,45,0,46,44,1,0,0,6
Tiffany Palmer,,1,45,44,45,44,44,0,46,43,1,0,0,6
Carmella Jacquinto,,,0,46,45,45,45,0,45,42,1,0,0,6
Crystal B Powell,,,,0,45,45,45,0,45,42,1,0,0,6
Joshua Roberts,,,,,1,45,45,0,46,42,1,0,0,6
Anthony Kyriakakis,,,,,,1,45,0,45,41,1,0,0,6
James C Crumlish,,,,,,,0,0,45,41,1,0,0,6
Write-In,,,,,,,,0,0,0,0,0,0,6
Amanda Green-Hawkins,,,,,,,,,1,43,1,0,0,6
Daniel D Mccaffery,,,,,,,,,,0,0,0,0,6
Megan Mccarthy King,,,,,,,,,,,2,0,0,6
Christylee Peck,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,0,6
Total,49,48,47,47,47,46,45,0,48,46,3,0,0,6
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,7
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Joshua Roberts,Crystal B Powell,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Write-In,7
Amanda Green-Hawkins,0,68,0,0,0,67,65,66,66,65,65,65,1,7
Daniel D Mccaffery,,0,1,0,0,68,67,66,67,66,66,66,1,7
Megan Mccarthy King,,,0,0,0,0,1,0,1,0,0,0,0,7
Christylee Peck,,,,0,0,0,0,0,0,0,0,0,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,7
Joshua Roberts,,,,,,0,68,68,66,68,68,66,1,7
Crystal B Powell,,,,,,,0,67,67,67,67,66,1,7
Jennifer Schultz,,,,,,,,0,66,68,68,66,0,7
Tiffany Palmer,,,,,,,,,0,66,66,67,0,7
Anthony Kyriakakis,,,,,,,,,,0,68,66,0,7
James C Crumlish,,,,,,,,,,,0,66,0,7
Carmella Jacquinto,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,0,7
Total,70,70,1,0,0,70,69,69,69,68,68,67,1,7
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,8
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,Crystal B Powell,James C Crumlish,Joshua Roberts,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,8
Tiffany Palmer,0,69,68,68,68,67,67,0,72,67,1,1,0,8
Jennifer Schultz,,0,68,68,68,67,67,0,68,65,0,1,0,8
